Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,18/01/2013,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE BOEHMETAL GMBH,,5000090426,Utilities consumed - gas,429418.78
Ministry of Defence,Defence Science and Technology Laboratory,25/01/2013,Sub Contracted Research,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000148838 - 00152596,,427420.93
Ministry of Defence,Defence Science and Technology Laboratory,04/01/2013,Sub Contracted Research,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000148334 - 00150318,,423853.51
Ministry of Defence,Ministry of Defence,22/01/2013,Estate management,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000090482,Works - estate management,420118.99
Ministry of Defence,Ministry of Defence,11/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,AIRTEC GMBH & CO KG,,5000089790,Equipment support project costs,415144.23
Ministry of Defence,Ministry of Defence,14/01/2013,Payment of utilities,Defence Infrastructure Organisation ,SVO VERTRIEB GMBH,,5000090168,Utilities consumed - gas,411341.77
Ministry of Defence,Ministry of Defence,09/01/2013,Research and development,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,150417,Research and development excluding defence science and technology laboratory,408402
Ministry of Defence,Ministry of Defence,10/01/2013,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,150724,Research and development excluding defence science and technology laboratory,402929.03
Ministry of Defence,Ministry of Defence,31/01/2013,Property leases,Defence Infrastructure Organisation ,ROSELEAD LIMITED,CB1 2JD,161212,Property dwellings private finance initiative - service concession arrangement service charge,398317.86
Ministry of Defence,Ministry of Defence,24/01/2013,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,157951,Estate + facilities management services - accommodation inventory + service,396815.41
Ministry of Defence,Ministry of Defence,04/01/2013,Property leases,Defence Infrastructure Organisation ,ROSELEAD LIMITED,CB1 2JD,148742,Property dwellings private finance initiative - service concession arrangement service charge,395531.99
Ministry of Defence,Ministry of Defence,31/01/2013,Fees for professional services,Head Office & Corporate Services,SERCO LIMITED,RG27 9UY,161229,Fees for professional services excluding legal fees,395302
Ministry of Defence,Ministry of Defence,18/01/2013,Estate management,Defence Infrastructure Organisation ,BABCOCK SUPPORT SERVICES LIMITED,BS3 2HQ,5000090383,Estate core services charge,383255.78
Ministry of Defence,Ministry of Defence,07/01/2013,Estate management,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,BS32 4NH,5000089690,Works services - excluding United States forces/NATO + married quarters,379432.08
Ministry of Defence,Ministry of Defence,16/01/2013,IT and communication services,Air Command,MICROSOFT LTD,,154038,Information technology services,378400
Ministry of Defence,Ministry of Defence,14/01/2013,Fees for professional services,Head Office & Corporate Services,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,152457,Fees for professional services excluding legal fees,377371.16
Ministry of Defence,Defence Science and Technology Laboratory,11/01/2013,Sub Contracted Work,Operations,INTERNATIONAL THERAPEUTIC PROTEINS LIMITED,,V - 9000148519 - 00139282,,377311
Ministry of Defence,Ministry of Defence,29/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,MUIRHEAD AEROSPACE LIMITED,CM24 1RB,159817,Equipment support non-project costs,373919.82
Ministry of Defence,Defence Science and Technology Laboratory,18/01/2013,Sub Contracted Work,Operations,BAE SYSTEMS INTEGRATED SYSTEM TECH. LIMITED.,,V - 9000148648 - 00150957,,372200
Ministry of Defence,Ministry of Defence,25/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,POWERFIELD LIMITED,CW7 2JZ,158608,Equipment support project costs,366365.38
Ministry of Defence,Ministry of Defence,17/01/2013,Property leases,Defence Infrastructure Organisation ,COVESEA LIMITED,EH2 2PJ,154475,Property dwellings private finance initiative - service concession arrangement service charge,365319.06
Ministry of Defence,Ministry of Defence,22/01/2013,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,156812,Estate + facilities management services - accommodation inventory + service,363791.47
Ministry of Defence,Ministry of Defence,17/01/2013,Fees for professional services,Head Office & Corporate Services,TNT UK LIMITED,BL0 9AR,154973,Fees for professional services excluding legal fees,359737.48
Ministry of Defence,Ministry of Defence,16/01/2013,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,TS17 6YG,11095,Monthly GPC payment,350499.12
Ministry of Defence,Ministry of Defence,22/01/2013,Administration,Joint Forces Command,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,NW9 5BA,156366,General administration,350363.82
Ministry of Defence,Ministry of Defence,29/01/2013,Property leases,Defence Infrastructure Organisation ,T.G. POWER LTD,G51 3EQ,159951,Property non dwellings private finance initiative - service concession arrangement service charge,347657.17
Ministry of Defence,Ministry of Defence,22/01/2013,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,156546,Cost of food services,342068.12
Ministry of Defence,Ministry of Defence,21/01/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,156026,Fiscal asset under construction - capital in year addition,341206.67
Ministry of Defence,Ministry of Defence,17/01/2013,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,154980,Works - estate management,340840.22
Ministry of Defence,Ministry of Defence,25/01/2013,Medical treatment & stores and welfare services,Land Forces,SSAFA GSTT CARE LLP,SE1 2LP,5000090841,Medical health services,338607.03
Ministry of Defence,Ministry of Defence,17/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,AIRTEC GMBH & CO KG,,5000090336,Equipment support project costs,337358.44
Ministry of Defence,Defence Science and Technology Laboratory,04/01/2013,Sub Contracted Research,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000148334 - 00150317,,336659.14
Ministry of Defence,Ministry of Defence,30/01/2013,Payment of utilities,Defence Infrastructure Organisation ,SVO VERTRIEB GMBH,,5000091006,Utilities consumed - gas,336631.42
Ministry of Defence,Ministry of Defence,22/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,BANK OF AMERICA NA MILITARY BANK OVERSEAS,,2000018021,Equipment support project costs,333722.28
Ministry of Defence,Ministry of Defence,04/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,MUIRHEAD AEROSPACE LIMITED,CM24 1RB,148651,Equipment support non-project costs,333125.11
Ministry of Defence,Ministry of Defence,02/01/2013,Fuel for military use,Land Forces,HARVEST ENERGY LIMITED,W1G 0PU,147966,Cost of ground diesel fuel consumed,332319.25
Ministry of Defence,Ministry of Defence,29/01/2013,Design services and minor equipment purchases,Joint Forces Command,VAN WIJNGAARDEN MARINE SERVICES B V,,3000008732,Equipment support non-project costs,332010
Ministry of Defence,Ministry of Defence,09/01/2013,Food and clothing,Defence Infrastructure Organisation ,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,150104,Cost of food services,328239.82
Ministry of Defence,Defence Support Group,09/01/2013,IT Services,Corporate,CAPGEMINI UK PLC,,10188553,IT Services,327380.75
Ministry of Defence,Ministry of Defence,24/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,AGUSTAWESTLAND LIMITED,BA20 2YB,157376,Equipment support project costs,325776
Ministry of Defence,Ministry of Defence,18/01/2013,Payment of utilities,Defence Infrastructure Organisation ,E.ON WESTFALEN WESE VETRIEB GMBH,,5000090394,Utilities consumed - electricity,322477.13
Ministry of Defence,Ministry of Defence,24/01/2013,Purchase of buildings and military equipment ,Defence Equipment & Support,THALES AVIONICS LIMITED,RH10 9HA,157985,Fiscal asset under construction - capital in year addition,319051.2
Ministry of Defence,Ministry of Defence,28/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,POWERFIELD LIMITED,CW7 2JZ,159276,Equipment support project costs,318775.2
Ministry of Defence,Ministry of Defence,16/01/2013,Externally delivered education and training,Land Forces,WBL SERVICES LIMITED,OX2 9HA,154311,External military training ,316867.3
Ministry of Defence,Ministry of Defence,15/01/2013,Property leases,Defence Infrastructure Organisation ,BANNOCKBURN HOMES LIMITED,EH2 1DF,153132,Property dwellings private finance initiative - service concession arrangement service charge,316600.86
Ministry of Defence,Ministry of Defence,16/01/2013,Purchase of inventory and services ,Defence Equipment & Support,NHS BUSINESS SERVICES AUTHORITY,DE55 4QJ,154074,Consumption of medical dental and veterinary inventory,316572.3
Ministry of Defence,Ministry of Defence,25/01/2013,Purchase of plant and machinery,Navy Command,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,158117,Plant and machinery Asset - in year capital addition,316372.16
Ministry of Defence,Ministry of Defence,17/01/2013,IT and communication services,Land Forces,ALLOCATE SOFTWARE PLC,W1J 9ER,154357,IT Services -internal costs,316000
Ministry of Defence,Ministry of Defence,15/01/2013,Purchase of plant and machinery,Defence Equipment & Support,STONEHAVEN ENGINEERING LTD,AB3 2NH,153564,Plant and machinery Asset - in year capital addition,314208
Ministry of Defence,Ministry of Defence,17/01/2013,Purchase of buildings and military equipment ,Defence Equipment & Support,MUSTANG MARINE (WALES) LIMITED,SA72 6TE,154790,Fiscal asset under construction - capital in year addition,312482.4
Ministry of Defence,Ministry of Defence,11/01/2013,Payment of utilities,Defence Infrastructure Organisation ,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,151417,Utilities consumed - gas,311696.07
Ministry of Defence,Ministry of Defence,10/01/2013,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,151114,Cost of food purchases,308985.85
Ministry of Defence,Ministry of Defence,23/01/2013,Fuel for military use,Defence Equipment & Support,WATSON PETROLEUM LTD,SN15 5DN,157348,Cost of ground diesel fuel consumed,306539.78
Ministry of Defence,Defence Science and Technology Laboratory,11/01/2013,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000148531 - 00149906,,302719
Ministry of Defence,Ministry of Defence,04/01/2013,Property leases,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,148253,Property dwellings private finance initiative - service concession arrangement service charge,301350.5
Ministry of Defence,Ministry of Defence,15/01/2013,Externally delivered education and training,Air Command,BABCOCK FLAGSHIP LIMITED,PO6 4PR,153109,External military training ,300030.5
Ministry of Defence,Ministry of Defence,15/01/2013,IT and communication services,Land Forces,HORIZONS INCORPORATED,OH 44128,153357,Information technology services,300000
Ministry of Defence,Ministry of Defence,10/01/2013,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,151174,Cost of food services,299541.82
Ministry of Defence,Ministry of Defence,22/01/2013,Property leases,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,156329,Property dwellings private finance initiative - service concession arrangement service charge,298710.2
Ministry of Defence,Ministry of Defence,09/01/2013,Spend on Inventory - General,Defence Equipment & Support,SOLID SWIVEL COMPANY LIMITED (THE),B64 7BL,150468,Spend on Inventory - General,298641.86
Ministry of Defence,Ministry of Defence,28/01/2013,Estate management,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000090865,Works - estate management,298386.37
Ministry of Defence,Defence Science and Technology Laboratory,18/01/2013,Sub Contracted Work,Operations,LEADING TECHNOLOGY DEVELOPMENTS LIMITED,,V - 9000148734 - 00152777,,296034
Ministry of Defence,Ministry of Defence,04/01/2013,Fees for professional services,Defence Infrastructure Organisation ,VALUATION OFFICE AGENCY,B15 1NU,148847,Fees for professional services excluding legal fees,295000
Ministry of Defence,Ministry of Defence,31/01/2013,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,161307,Works - estate management,290917.7
Ministry of Defence,Ministry of Defence,22/01/2013,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,156864,Works - estate management,289652.44
Ministry of Defence,Ministry of Defence,10/01/2013,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,151163,Equipment support non-project costs,287656.94
Ministry of Defence,Ministry of Defence,10/01/2013,Estate management,Defence Infrastructure Organisation ,SERCO LIMITED,RG27 9UY,151163,Estate + facilities management services - accommodation inventory + service,287423.86
Ministry of Defence,Ministry of Defence,31/01/2013,Fees for professional services,Land Forces,G4S CARE AND JUSTICE SERVICES (UK) LIMITED,S81 7QF,160932,Fees for professional services excluding legal fees,284958.12
Ministry of Defence,Ministry of Defence,08/01/2013,Spend on Inventory - General,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,KY11 2YD,149414,Spend on Inventory - General,281900.82
Ministry of Defence,Ministry of Defence,18/01/2013,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,155709,Works - estate management,280904.48
Ministry of Defence,Ministry of Defence,04/01/2013,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS HAGGLUNDS AB,,2135539,Spend on Inventory - General,278937.05
Ministry of Defence,Defence Science and Technology Laboratory,25/01/2013,Sub Contracted Research,Programme Office,ROKE MANOR RESEARCH LIMITED,,V - 9000148849 - 00149216,,274682
Ministry of Defence,Ministry of Defence,25/01/2013,"Transportation of personnel, freight and travel expenses",Land Forces,AIR PARTNER PLC,RH6 0PA,158073,Movement of service personnel,274535.83
Ministry of Defence,Ministry of Defence,04/01/2013,Medical treatment & stores and welfare services,Air Command,THE SOLDIERS SAILORS AIRMEN AND FAMILIES ASS - FORCES HELP,SE1 2LP,148830,Welfare services including sports equipment and ministers of religion.,272434.05
Ministry of Defence,Ministry of Defence,02/01/2013,Property leases,Defence Infrastructure Organisation ,KELDA WATER SERVICES (ESTATES) LIMITED,S75 3JR,147975,Property non dwellings private finance initiative - service concession arrangement service charge,270630
