Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,Amount,PO Line Discription,Contract Number,Project code
,,28/01/2014,Addition Clearing - SW LIC,DG: GOAD,INTECHNOLOGY LTD,LARGE,HG3 1UG,MANI4449,29422.8,Spine 2 - In Technology Capital costs 13/14,,
,,28/01/2014,Service charge,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,WS11 0JA,5584148689,98823.81,Choose & Book: revenue 2013/14,,
,,28/01/2014,Service charge,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,WS11 0JA,5584148686,36223.51,Choose & Book: revenue 2013/14,,
,,28/01/2014,Service charge,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,WS11 0JA,5584148685,36875.16,Choose & Book: revenue 2013/14,,
,,28/01/2014,Service charge,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,WS11 0JA,5584148684,588842.8,Choose & Book: revenue 2013/14,,
,,28/01/2014,Service charge,DG: GOAD,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201328011,51726,Revenue: CSC - PACS South - FY 2013/14,,
,,28/01/2014,Service charge,DG: GOAD,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201328010,77740,Revenue: CSC - PACS South - FY 2013/14,,
,,28/01/2014,Service charge,DG: GOAD,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201328009,56930,Revenue: CSC - PACS South - FY 2013/14,,
,,28/01/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,PUBLIC,WC1E 6BT,ERS-512993-85532,25009,NIHR Fellowships,,
,,28/01/2014,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,PUBLIC,SO17 1BJ,ERS-512991-85538,120362,NIHR Fellowships,,
,,28/01/2014,Research & development,DG: RDD,GLASGOW UNIVERSITY OF,PUBLIC,G12 8QQ,ERS-512990-85530,158046.74,HTA Commissioned Research,,
,,28/01/2014,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-512989-85529,35740.05,HTA Commissioned Research,,
,,28/01/2014,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,PUBLIC,S10 2UH,ERS-512983-85537,59243.16,HTA Researcher Lead,,
,,28/01/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,FRIENDS FAMILIES AND TRAVELLERS,VCS,BN1 3XG,ERS-513040-85541,72098.5,2012-13 - IESD - Friends Families and Travellers - Project: National Gypsy and Traveller Health Inclusion - AIMS 1753843,,
,,28/01/2014,Research & development,DG: RDD,WELLCOME TRUST TRADING LTD,VCS,NW1 2BE,ERS-512979-85539,66000,Unallocated,,
,,29/01/2014,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-513138-85605,53258.5,Programme Grants for NHS Trusts,,
,,29/01/2014,Outsourcing Contract,DG: GOAD,NHS SHARED BUSINESS SERVICES SBS,PUBLIC,WF3 1WE,100022110,198000,Oracle Read Only Access.,,
,,29/01/2014,Outsourcing Contract,DG: GOAD,NHS SHARED BUSINESS SERVICES SBS,PUBLIC,WF3 1WE,100022108,545695.74,Data Archive Build and Set-Up costs.,,
,,29/01/2014,Outsourcing Contract,DG: GOAD,NHS SHARED BUSINESS SERVICES SBS,PUBLIC,WF3 1WE,100022107,135187.32,Data Archive Build and Set-Up costs.,,
,,29/01/2014,Outsourcing Contract,DG: GOAD,CAPITA SYMONDS LTD,LARGE,LS1 5JD,93354514,69386.4,Provision of technical authoring services and provision services for evidence gathering and practical studies,13911,
,,29/01/2014,Professional fees,DG: ERD,GOVERNMENT ACTUARYS DEPARTMENT (GAD),PUBLIC,EC4A 1AB,SINV/00020445,46282.8,GAD Payments for period ending 31 December 2013,,
,,29/01/2014,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,ERS-513137-85606,120645,PRU,,
,,29/01/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,ROYAL COLLEGE OF GENERAL PRACTITIONERS RCGP,PUBLIC,EC4M 9DQ,ERS-513131-85602,381535,2013/029c Grant to increase awareness of carers' needs among health professionals and to improve outcomes for carers 2013/15,,
,,29/01/2014,Service charge,DG: GOAD,HALTON BOROUGH COUNCIL,PUBLIC,WA8 6NB,61209200,10104,Rutland House-Service Charges from 2nd Dec 2013 - 31st Mar 2014.,,
,,29/01/2014,Rent of Land & Buildings (non-PFI operating lease),DG: GOAD,HALTON BOROUGH COUNCIL,PUBLIC,WA8 6NB,61209200,11841.6,Rutland House - Rent Charges FY 13/14 from 2nd Dec 2013 - 31st Mar 2014.,,
,,29/01/2014,Rates,DG: GOAD,HALTON BOROUGH COUNCIL,PUBLIC,WA8 6NB,61209200,5424,Rutland House-Business Rates from 2nd Dec 2013 - 31st Mar 2014.,,
,,29/01/2014,Building repairs & maintenance,DG: GOAD,HALTON BOROUGH COUNCIL,PUBLIC,WA8 6NB,61209200,3190.8,Rutland House-Variable Works (Ingoing works),,
,,29/01/2014,Research & development,DG: RDD,THE KINGS FUND,VCS,W1G 0AN,ERS-513135-85608,27692,PROJECTS,,
,,29/01/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,THE ROYAL COLLEGE OF PAEDIATRICS AND CHILD HEALTH,PUBLIC,WC1X 8SH,ERS-513134-85604,249238,Section 64 Grant. RCPCH. Disbaility E-Learning Portal.,,
,,29/01/2014,Revenue Grants to non-profit institutions,DG: PHD,YOUTH SPORT TRUST,VCS,LE11 3QF,ERS-513128-85601,750000,2012/010  Youth Sport Trust - project: Change 4 life school sports clubs - policy grant,,
,,29/01/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,THE HEPATITIS C TRUST,VCS,SE1 3YD,ERS-513113-85581,29100,2001/043 Hepatitis C Trust-Mobile Outreach project,,
,,29/01/2014,Outsourcing Contract,DG: SCLGCP,WAVE TRUST LTD,VCS,CR0 1ED,140101CH,50000,WAVE Trust Ltd - Online resource for effective implementation of supporting families int the foundation years,,
,,30/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-513208-85621,45750.25,HTA Commissioned Research,,
,,30/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-513208-85621,9528.99,HTA Commissioned Research,,
,,30/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-513207-85624,35176,Research for Patient Benefit,,
,,30/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,PUBLIC,ST4 7LN,ERS-513206-85625,16310,Research for Patient Benefit,,
,,30/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,PUBLIC,ST4 7LN,ERS-513206-85625,24380,Research for Patient Benefit,,
,,30/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-513205-85626,124824,Research for Patient Benefit,,
,,30/01/2014,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,OX3 7LD,ERS-513198-85628,78040,Programme Grants for NHS Trusts,,
,,30/01/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,CB2 2QQ,ERS-513190-85623,17940.18,HTA Customer Priority Research,,
,,30/01/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,CB2 2QQ,ERS-513190-85623,20833,Experimental Cancer Medicine Centres,,
,,30/01/2014,Outsourcing Contract,DG: SCLGCP,TAVISTOCK AND PORTMAN NHS FOUNDATION TRUST,PUBLIC,NW3 5BA,16527018,980411,Hosting of National FNP Unit at the Tavistock & Portman NHS FT for 2013 to 2014,,
,,30/01/2014,Service charge,DG: GOAD,INTECHNOLOGY LTD,LARGE,HG3 1UG,MANI4214,59472,Revenue: Choices InTechnology plc - Insurance,,
,,30/01/2014,Outsourcing Contract,DG: PHD,SERCO LTD,LARGE,RG27 9UY,90954909,246914.49,Serco Ltd - For services provided on the Healthy Start Issuing Unit - extension period April 2013 to March 2014,,
,,30/01/2014,Consultancy/Professional Advice,DG: SFNHS,DELOITTE,LARGE,MK9 1FD,1111003784,50191,"Project Verdi - Financial advisory services - Stage 2 Post -OJEU remaining budget,",,
,,30/01/2014,Consultancy/Professional Advice,DG: SFNHS,DELOITTE,LARGE,MK9 1FD,1110998450,39881,"Project Verdi - Financial advisory services - Stage 2 Post -OJEU remaining budget,",,
,,30/01/2014,Consultancy/Professional Advice,DG: SFNHS,DELOITTE,LARGE,MK9 1FD,1110987770,61089,"Project Verdi - Financial advisory services - Stage 2 Post -OJEU remaining budget,",,
,,30/01/2014,Consultancy/Professional Advice,DG: SFNHS,DELOITTE,LARGE,MK9 1FD,1110980492,59694,"Project Verdi - Financial advisory services - Stage 2 Post -OJEU remaining budget,",,
,,30/01/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,PUBLIC,WC1E 6BT,ERS-513204-85637,82339.29,HTA Commissioned Research,,
,,30/01/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,PUBLIC,WC1E 6BT,ERS-513204-85637,102146.9,Invention for Innovation,,
,,30/01/2014,Research & development,DG: RDD,SWANSEA UNIVERSITY,PUBLIC,SA2 8PP,ERS-513203-85642,46184.57,HTA Commissioned Research,,
,,30/01/2014,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,ERS-513199-85639,437932.56,HTA Researcher Lead,,
,,30/01/2014,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,ERS-513199-85639,14126,HTA Researcher Lead,,
,,30/01/2014,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,ERS-513199-85639,102490,Cancer - Prostate,,
,,30/01/2014,Research & development,DG: RDD,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-513196-85636,161204,Consumers - Involve,,
,,30/01/2014,Research & development,DG: RDD,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-513196-85636,30830.47,HTA Commissioned Research,,
,,30/01/2014,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-513194-85635,6707,HTA Researcher Lead,,
,,30/01/2014,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-513194-85635,27904.28,HTA Researcher Lead,,
,,30/01/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-513191-85633,43121.38,HTA Researcher Lead,,
,,30/01/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-513191-85633,35057,HTA Commissioned Research,,
,,30/01/2014,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-513189-85632,55495,Cancer - Prostate,,
,,30/01/2014,Research & development,DG: RDD,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-513160-85631,19857.98,HTA Researcher Lead,,
,,30/01/2014,Research & development,DG: RDD,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-513160-85631,22969.47,HTA Commissioned Research,,
,,30/01/2014,Research & development,DG: RDD,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-513160-85631,46434.04,Research for Patient Benefit,,
,,30/01/2014,Outsourcing Contract,DG: SCLGCP,DEVON AND CORNWALL CONSTABULARY,PUBLIC,EX2 7HQ,6020436,120000,Street triage project funding - tranche 1 2013-14 (Devon and Cornwall Police Force),,
,,30/01/2014,Outsourcing Contract,DG: SCLGCP,MINISTRY OF JUSTICE (MOJ),PUBLIC,NP209BB,404509,3180000,Transforming Rehabilitation: Testing Through the Gate Substance Misuse Services 2013-14,,
,,30/01/2014,Policy Payments,DG: PHD,RURAL PAYMENTS AGENCY (RPA),PUBLIC,RG13BV,336358,47529.44,Rural Payments Agency (RPA) - National Top-UP of the EU School Milk Scheme Co-Funding 2013/14,,
,,31/01/2014,Other Admin expenditure,DG: GOAD,NHS Central Southern CSU,PUBLIC,,PAID IN ERROR TO WILTS PCT,60313,,,
,,31/01/2014,Other Admin expenditure,DG: GOAD,ISLE OF WIGHT NHS TRUST,PUBLIC,PO30 5TG,BUPA CHEQUE,59129.22,,,
,,31/01/2014,Service charge,DG: GOAD,HEALTH AND SOCIAL CARE INFORMATION CENTRE,PUBLIC,,12666567,607203.29,"Revenue: HSCIC - Shortfall Payments in respect of Newcasle, Sheffield, Rotherham, Walsall and Royal Berkshire NHS Trusts for period 1-10 -2012 to 31-3-2013",,
,,31/01/2014,Outsourcing Contract,DG: SCLGCP,HEALTH AND SOCIAL CARE INFORMATION CENTRE,PUBLIC,,12666565,30000,NHS Continuing Healthcare omnibus data collection,,
,,31/01/2014,Outsourcing Contract,DG: SCLGCP,HEALTH AND SOCIAL CARE INFORMATION CENTRE,PUBLIC,,12666564,360422.4,NHS Information Centre - Antipsychotics Audit reoprt July 2013 Dementia,,
,,31/01/2014,"SFVS - product & distribution cost, during December 2013 & January 2014",DG: PHD,Total Produce (Wigan),,,W13121531352,26065.39,,,
,,31/01/2014,Printing,DG: GOAD,XEROX BUSINESS SERVICES,LARGE,UB8 1HS,900115936,0.01,,,
,,31/01/2014,Printing,DG: GOAD,XEROX BUSINESS SERVICES,LARGE,UB8 1HS,900115936,5616.61,"Reprographics - Management Fees @ £24,491.38 mthly Dec-13 to Mar-14 (4mths)",,
,,31/01/2014,Printing,DG: GOAD,XEROX BUSINESS SERVICES,LARGE,UB8 1HS,900115936,23773.04,"Reprographics  - Management Fees @ £24,491.38 mthly FY2013-14 (7mths)",,
,,31/01/2014,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,120003401,25503.7,RDD Programme Support - Miscellaneous,,
,,31/01/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,DEMENTIA PATHFINDERS COMMUNITY INTEREST CO,VCS,NW6 4BT,ERS-513307-85681,47900,2013/074 Development of specialist dementia training for domiciliary care workers and Personal Assistants,,
,,31/01/2014,Revenue Grants to non-profit institutions,DG: PHD,YOUTH SPORT TRUST,VCS,LE11 3QF,ERS-513247-85661,250000,2012/010 Youth Sport Trust - project: Extention to previous grant created in 2011 - C4L School Sports Clubs ,,
