EXAMPLES OF GPC EXPENDITURE,,,,,
,,,,,
MODGPC125246,27-Aug-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£15,771.24",125246
MODGPC125247,28-Aug-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£7,276.72",125247
MODGPC125248,28-Aug-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£10,755.74",125248
MODGPC125249,17-Aug-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£3,840.00",125249
MODGPC125250,19-Aug-15,General Retail and Wholesale       , SPORTING GOODS STORES,"£8,577.00",125250
MODGPC125251,17-Aug-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£3,824.69",125251
MODGPC125252,17-Aug-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"£3,262.18",125252
MODGPC125253,20-Aug-15,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"£1,987.20",125253
MODGPC125254,20-Aug-15,Professional Services              , MISC PERSONAL SERV - DEF,"£2,238.00",125254
MODGPC125255,14-Aug-15,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,£528.00,125255
MODGPC125256,14-Aug-15,Mail Order / Direct Selling        , CATALOG MERCHANT,"£2,468.40",125256
MODGPC125257,14-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,601.52",125257
MODGPC125258,24-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,206.18",125258
MODGPC125259,18-Aug-15,Mail and Courier Services          , POSTAGE STAMPS,£629.99,125259
MODGPC125260,13-Aug-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£754.94,125260
MODGPC125261,25-Aug-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,£508.80,125261
MODGPC125262,19-Aug-15,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£2,744.40",125262
MODGPC125263,14-Aug-15,"Office Stationery, Equipment and Su", STATIONERY STORES,"£2,628.00",125263
MODGPC125264,20-Aug-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£690.00,125264
MODGPC125265,27-Aug-15,Professional Services              , PROFESSIONAL SERVICES - DEF,£536.90,125265
MODGPC125266,24-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,728.38",125266
MODGPC125267,24-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£7,685.52",125267
MODGPC125268,24-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£2,187.35",125268
MODGPC125269,20-Aug-15,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£900.00,125269
MODGPC125270,24-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£5,199.84",125270
MODGPC125271,24-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£846.00,125271
MODGPC125272,17-Aug-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£4,626.00",125272
MODGPC125273,17-Aug-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£3,234.00",125273
MODGPC125274,18-Aug-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£4,764.00",125274
MODGPC125275,18-Aug-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£4,212.00",125275
MODGPC125276,18-Aug-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£3,828.00",125276
MODGPC125277,20-Aug-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£2,958.00",125277
MODGPC125278,20-Aug-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£4,140.00",125278
MODGPC125279,25-Aug-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£672.84,125279
MODGPC125280,14-Aug-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£675.00,125280
MODGPC125281,24-Aug-15,Hotel\Restaurants\Bars, RESTAURANTS,"£1,015.63",125281
MODGPC125282,24-Aug-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£3,925.47",125282
MODGPC125283,20-Aug-15,Auto Rental                        ,Auto Rental                        ,£685.80,125283
MODGPC125284,27-Aug-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,£565.00,125284
MODGPC125285,19-Aug-15,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"£1,074.00",125285
MODGPC125286,27-Aug-15,General Retail and Wholesale       , MISC HOME FURNISHING SPECIALTY,£538.32,125286
MODGPC125287,27-Aug-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£815.71,125287
MODGPC125288,19-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£552.00,125288
MODGPC125289,19-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£552.00,125289
MODGPC125290,19-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£552.00,125290
MODGPC125291,14-Aug-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£1,692.56",125291
MODGPC125292,17-Aug-15,Medical Supplies and Services      , MEDICAL/DENTAL LABS,£520.04,125292
MODGPC125293,20-Aug-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£1,864.61",125293
MODGPC125294,20-Aug-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£837.00,125294
MODGPC125295,17-Aug-15,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,£596.40,125295
MODGPC125296,19-Aug-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£1,043.28",125296
MODGPC125297,19-Aug-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,440.00",125297
MODGPC125298,21-Aug-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£951.36,125298
MODGPC125299,21-Aug-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£1,059.30",125299
MODGPC125300,25-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£721.20,125300
MODGPC125301,20-Aug-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£1,099.20",125301
MODGPC125302,27-Aug-15,Freight and Storage                , MOTOR FREIGHT CARRIERS,"£2,293.63",125302
MODGPC125303,29-Aug-15,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£5,203.20",125303
MODGPC125304,21-Aug-15,"Office Stationery, Equipment and Su", STATIONERY STORES,£761.74,125304
MODGPC125305,27-Aug-15,"Office Stationery, Equipment and Su", STATIONERY STORES,"£1,026.30",125305
MODGPC125306,20-Aug-15,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,£779.60,125306
MODGPC125307,20-Aug-15,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,£853.31,125307
MODGPC125308,20-Aug-15,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,£513.00,125308
MODGPC125309,20-Aug-15,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,£513.00,125309
MODGPC125310,13-Aug-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£507.54,125310
MODGPC125311,19-Aug-15,General Retail and Wholesale       , ELECTRONICS STORES,£628.09,125311
MODGPC125312,19-Aug-15,General Retail and Wholesale       , ELECTRONICS STORES,"£2,009.03",125312
MODGPC125313,27-Aug-15,General Retail and Wholesale       , ELECTRONICS STORES,"£1,917.77",125313
MODGPC125314,27-Aug-15,General Retail and Wholesale       , ELECTRONICS STORES,"£15,281.81",125314
MODGPC125315,27-Aug-15,General Retail and Wholesale       , ELECTRONICS STORES,"£1,579.28",125315
MODGPC125316,29-Aug-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,035.80",125316
MODGPC125317,14-Aug-15,Leisure Activities                 , BOAT DEALERS,"£1,797.75",125317
MODGPC125318,20-Aug-15,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,"£1,385.32",125318
MODGPC125319,27-Aug-15,Leisure Activities                 , RECREATION SERVICES,"£1,050.00",125319
MODGPC125320,26-Aug-15,Auto Rental                        ,Auto Rental                        ,£598.92,125320
MODGPC125321,26-Aug-15,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,"£1,326.29",125321
MODGPC125322,26-Aug-15,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,£883.20,125322
MODGPC125323,27-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£10,963.32",125323
MODGPC125324,18-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£2,105.60",125324
MODGPC125325,21-Aug-15,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,£932.54,125325
MODGPC125326,17-Aug-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,745.81",125326
MODGPC125327,21-Aug-15,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£1,021.08",125327
MODGPC125328,25-Aug-15,General Retail and Wholesale       , FLOOR COVERING STORES,£837.46,125328
MODGPC125329,27-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,611.09",125329
MODGPC125330,20-Aug-15,Leisure Activities                 , RECREATION SERVICES,£690.44,125330
MODGPC125331,18-Aug-15,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£1,080.00",125331
MODGPC125332,25-Aug-15,Professional Services              , MISC PERSONAL SERV - DEF,£720.00,125332
MODGPC125333,17-Aug-15,Leisure Activities                 , SPORT/RECREATIONAL CAMPS,£820.00,125333
MODGPC125334,17-Aug-15,Leisure Activities                 , SPORT/RECREATIONAL CAMPS,"£1,000.00",125334
MODGPC125335,19-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,000.00",125335
MODGPC125336,14-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,265.07",125336
MODGPC125337,14-Aug-15,Hotel\Restaurants\Bars, RESTAURANTS,£950.00,125337
MODGPC125338,28-Aug-15,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£676.44,125338
MODGPC125339,18-Aug-15,Leisure Activities                 , THEATRICAL PRODUCERS,"£1,572.50",125339
MODGPC125340,18-Aug-15,Leisure Activities                 , TOURIST ATTRACTIONS AND XHBT,"£1,400.00",125340
MODGPC125341,27-Aug-15,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES",£562.86,125341
MODGPC125342,14-Aug-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£756.00,125342
MODGPC125343,14-Aug-15,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,£544.49,125343
MODGPC125344,20-Aug-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"£3,000.00",125344
MODGPC125345,24-Aug-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,£892.28,125345
MODGPC125346,25-Aug-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,155.44",125346
MODGPC125347,13-Aug-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£829.67,125347
MODGPC125348,19-Aug-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,£621.10,125348
MODGPC125349,25-Aug-15,Print and Advertising              , ADVERTISING SERVICES,£504.30,125349
MODGPC125350,14-Aug-15,Freight and Storage                , MOTOR FREIGHT CARRIERS,"£3,019.84",125350
MODGPC125351,18-Aug-15,Freight and Storage                , MOTOR FREIGHT CARRIERS,"£1,896.26",125351
MODGPC125352,25-Aug-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"£1,500.00",125352
MODGPC125353,26-Aug-15,Mail and Courier Services          , POSTAGE STAMPS,£500.00,125353
MODGPC125354,18-Aug-15,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,£864.00,125354
MODGPC125355,20-Aug-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,£900.00,125355
MODGPC125356,19-Aug-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"£1,327.88",125356
MODGPC125357,20-Aug-15,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,£648.00,125357
MODGPC125358,20-Aug-15,Print and Advertising              , MISC PUBLISHING & PRINTING,£535.32,125358
MODGPC125359,25-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£3,270.59",125359
MODGPC125360,27-Aug-15,Training and Educational           , SCHOOLS - DEFAULT,"£2,460.00",125360
MODGPC125361,28-Aug-15,Professional Services              , MISC PERSONAL SERV - DEF,£593.21,125361
MODGPC125362,20-Aug-15,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,£720.00,125362
MODGPC125363,14-Aug-15,Leisure Activities                 , RECREATION SERVICES,"£1,200.00",125363
MODGPC125364,25-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£9,600.00",125364
MODGPC125365,14-Aug-15,"Office Stationery, Equipment and Su", QUICK COPY/REPRO SERVICES,£987.60,125365
MODGPC125366,25-Aug-15,Print and Advertising              , MISC PUBLISHING & PRINTING,"£1,500.00",125366
MODGPC125367,25-Aug-15,Books and Periodicals              , NEWS DEALERS/NEWSSTANDS,£999.60,125367
MODGPC125368,19-Aug-15,Print and Advertising              , MISC PUBLISHING & PRINTING,"£4,500.00",125368
MODGPC125369,20-Aug-15,Professional Services              , PROFESSIONAL SERVICES - DEF,£600.00,125369
MODGPC125370,20-Aug-15,Print and Advertising              , ADVERTISING SERVICES,"£3,931.20",125370
MODGPC125371,25-Aug-15,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£2,816.92",125371
MODGPC125372,14-Aug-15,Training and Educational           , SCHOOLS - DEFAULT,"£1,200.00",125372
MODGPC125373,14-Aug-15,Training and Educational           , SCHOOLS - DEFAULT,"£3,600.00",125373
MODGPC125374,14-Aug-15,Training and Educational           , SCHOOLS - DEFAULT,£993.00,125374
MODGPC125375,20-Aug-15,Leisure Activities                 , TOURIST ATTRACTIONS AND XHBT,£832.00,125375
MODGPC125376,17-Aug-15,Building Services                  , ELECTRICAL CONTRACTORS,"£5,913.30",125376
MODGPC125377,27-Aug-15,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"£1,347.73",125377
MODGPC125378,17-Aug-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,000.00",125378
MODGPC125379,17-Aug-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£2,500.00",125379
MODGPC125380,21-Aug-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£2,805.72",125380
MODGPC125381,21-Aug-15,Building Services                  , SPEC CONTRACTORS - DEFAULT,"£4,849.92",125381
MODGPC125382,28-Aug-15,Building Services                  , SPEC CONTRACTORS - DEFAULT,"£3,563.42",125382
MODGPC125383,24-Aug-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,£515.22,125383
MODGPC125384,21-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£909.00,125384
MODGPC125385,26-Aug-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"£1,108.80",125385
MODGPC125386,18-Aug-15,Professional Services              , MISC PERSONAL SERV - DEF,£532.74,125386
MODGPC125387,20-Aug-15,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,£573.46,125387
MODGPC125388,20-Aug-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,£595.20,125388
MODGPC125389,21-Aug-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£2,821.79",125389
MODGPC125390,28-Aug-15,Medical Supplies and Services      , OPTICIANS,£510.00,125390
MODGPC125391,14-Aug-15,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"£2,120.40",125391
MODGPC125392,17-Aug-15,Telecommunication Services         , TELECOMMUNICATION SERVICES,£746.98,125392
MODGPC125393,17-Aug-15,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£3,792.00",125393
MODGPC125394,18-Aug-15,Telecommunication Services         , TELECOMMUNICATION SERVICES,£624.46,125394
MODGPC125395,17-Aug-15,Professional Services              , PROFESSIONAL SERVICES - DEF,"£24,757.20",125395
MODGPC125396,18-Aug-15,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£2,880.00",125396
MODGPC125397,18-Aug-15,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£87,085.02",125397
MODGPC125398,18-Aug-15,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£1,484.99",125398
MODGPC125399,18-Aug-15,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£76,588.82",125399
MODGPC125400,19-Aug-15,Telecommunication Services         , TELECOMMUNICATION SERVICES,"£11,923.95",125400
MODGPC125401,24-Aug-15,Computer Equipment & Services      , COMPUTER NETWORK/INFO SVCS,"£4,835.51",125401
MODGPC125402,27-Aug-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"£23,998.80",125402
MODGPC125403,24-Aug-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,£774.58,125403
MODGPC125404,27-Aug-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,£747.28,125404
MODGPC125405,27-Aug-15,Training and Educational           , SCHOOLS - DEFAULT,"£1,869.00",125405
MODGPC125406,27-Aug-15,Training and Educational           , SCHOOLS - DEFAULT,"£1,869.00",125406
MODGPC125407,24-Aug-15,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£1,051.34",125407
MODGPC125408,19-Aug-15,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£1,792.77",125408
MODGPC125409,21-Aug-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,£638.33,125409
MODGPC125410,20-Aug-15,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,£896.10,125410
MODGPC125411,26-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£2,800.88",125411
MODGPC125412,17-Aug-15,Mail and Courier Services          , POSTAGE STAMPS,£905.50,125412
MODGPC125413,18-Aug-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£2,055.06",125413
MODGPC125414,14-Aug-15,General Retail and Wholesale       , ELECTRONICS STORES,"£4,378.54",125414
MODGPC125415,27-Aug-15,Freight and Storage                , MOTOR FREIGHT CARRIERS,£866.77,125415
MODGPC125416,27-Aug-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£4,710.00",125416
MODGPC125417,17-Aug-15,Auto Rental                        ,Auto Rental                        ,£574.38,125417
MODGPC125418,17-Aug-15,General Retail and Wholesale       , SPORTING GOODS STORES,"£4,519.80",125418
MODGPC125419,18-Aug-15,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,£515.99,125419
MODGPC125420,18-Aug-15,General Retail and Wholesale       , SHOE REPAIR/SHINE/HAT CLEAN,"£1,632.00",125420
MODGPC125421,18-Aug-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,508.62",125421
MODGPC125422,18-Aug-15,General Retail and Wholesale       , SHOE STORES,£955.51,125422
MODGPC125423,18-Aug-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,508.62",125423
MODGPC125424,18-Aug-15,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"£4,952.12",125424
MODGPC125425,18-Aug-15,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"£4,900.79",125425
MODGPC125426,19-Aug-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£3,012.23",125426
MODGPC125427,19-Aug-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£3,437.89",125427
MODGPC125428,19-Aug-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£3,412.14",125428
MODGPC125429,19-Aug-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£864.43,125429
MODGPC125430,25-Aug-15,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,£983.84,125430
MODGPC125431,27-Aug-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"£1,000.00",125431
MODGPC125432,18-Aug-15,General Retail and Wholesale       , VARIETY STORES,"£1,755.00",125432
MODGPC125433,18-Aug-15,Professional Services              , PROFESSIONAL SERVICES - DEF,"£2,779.20",125433
MODGPC125434,18-Aug-15,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,£750.00,125434
MODGPC125435,21-Aug-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£2,397.50",125435
MODGPC125436,24-Aug-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£2,446.33",125436
MODGPC125437,25-Aug-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,598.40",125437
MODGPC125438,25-Aug-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,413.60",125438
MODGPC125439,27-Aug-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£711.24,125439
MODGPC125440,19-Aug-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,£750.00,125440
MODGPC125441,20-Aug-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£4,982.35",125441
MODGPC125442,18-Aug-15,General Retail and Wholesale       , ELECTRONICS STORES,£586.32,125442
MODGPC125443,25-Aug-15,Cleaning Services and Supplies     , DRY CLEANERS,"£2,178.05",125443
MODGPC125444,17-Aug-15,Leisure Activities                 , RECREATION SERVICES,£864.00,125444
MODGPC125445,24-Aug-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£626.28,125445
MODGPC125446,28-Aug-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£558.00,125446
MODGPC125447,18-Aug-15,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,£630.00,125447
MODGPC125448,24-Aug-15,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,£624.00,125448
MODGPC125449,25-Aug-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£2,282.64",125449
MODGPC125450,27-Aug-15,General Retail and Wholesale       , SPORTING GOODS STORES,"£8,896.26",125450
MODGPC125451,27-Aug-15,Miscellaneous Industrial/Commercial, TOOL HIRE,£744.00,125451
MODGPC125452,13-Aug-15,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,£677.57,125452
MODGPC125453,25-Aug-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£881.45,125453
MODGPC125454,17-Aug-15,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,£624.00,125454
MODGPC125455,18-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£12,194.78",125455
MODGPC125456,25-Aug-15,"Office Stationery, Equipment and Su", STATIONERY STORES,£542.42,125456
MODGPC125457,19-Aug-15,Print and Advertising              , MISC PUBLISHING & PRINTING,£772.80,125457
MODGPC125458,27-Aug-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,£600.00,125458
MODGPC125459,18-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£4,997.58",125459
MODGPC125460,20-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£3,488.32",125460
MODGPC125461,14-Aug-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,£783.07,125461
MODGPC125462,18-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,257.00",125462
MODGPC125463,21-Aug-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£2,577.96",125463
MODGPC125464,21-Aug-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£4,938.00",125464
MODGPC125465,17-Aug-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£4,155.84",125465
MODGPC125466,20-Aug-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£2,147.04",125466
MODGPC125467,20-Aug-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£4,513.20",125467
MODGPC125468,27-Aug-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£2,410.80",125468
MODGPC125469,27-Aug-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"£5,243.64",125469
MODGPC125470,24-Aug-15,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,"£1,060.20",125470
MODGPC125471,17-Aug-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,856.83",125471
MODGPC125472,18-Aug-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£999.43,125472
MODGPC125473,18-Aug-15,General Retail and Wholesale       , HARDWARE STORES,"£1,908.00",125473
MODGPC125474,13-Aug-15,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/USED ONLY,"£3,966.67",125474
MODGPC125475,13-Aug-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"£1,609.13",125475
MODGPC125476,20-Aug-15,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,"£2,856.00",125476
MODGPC125477,28-Aug-15,Mail Order / Direct Selling        , CATALOG MERCHANT,"£1,059.40",125477
MODGPC125478,27-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£814.80,125478
MODGPC125479,19-Aug-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£543.35,125479
MODGPC125480,25-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,358.28",125480
MODGPC125481,25-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,358.28",125481
MODGPC125482,14-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,800.00",125482
MODGPC125483,27-Aug-15,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,"£1,172.15",125483
MODGPC125484,27-Aug-15,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,"£1,275.00",125484
MODGPC125485,14-Aug-15,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","£1,261.11",125485
MODGPC125486,13-Aug-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£741.96,125486
MODGPC125487,18-Aug-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£508.80,125487
MODGPC125488,18-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,912.44",125488
MODGPC125489,19-Aug-15,Catering and Catering Supplies     , CATERERS,£657.07,125489
MODGPC125490,19-Aug-15,Freight and Storage                , PUBLIC WAREHOUSING,"£1,600.50",125490
MODGPC125491,24-Aug-15,General Retail and Wholesale       , HARDWARE STORES,"£1,214.15",125491
MODGPC125492,18-Aug-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"£1,082.46",125492
MODGPC125493,19-Aug-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,£500.00,125493
