ENTITY,OU,DATE,BE_LEVEL_7,EXPENSE_AREA_1,EXPENSE_AREA_3,EXPENSE_TYPE_3,EXPENSE_TYPE_6,PROG / ADMIN?,PROJECT_CODE,SPEND_CATEGORY,DESCRIPTION,DISTRIBUTION_AMOUNT,Contract Number,SUPPLIER,SUPPLIER_POSTCODE,SUPPLIER_TYPE,INV_NUM,TRANSACTION_NUMBER,TOTAL_INVOICE_VALUE
HMCTS,20,8-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Security Services,"$46,565.63 ",,MITIE SECURITY LTD,MK6 2WX,,34/447318,1807375,"$279,393.78 "
HMCTS,20,8-Nov-11,DA170,XZ999-Total HMCTS,DZ999-South West Region,222002-Other Property Costs,222151-Security,Programme,0,ITEM,South West Region - Mitie - Static Security Guarding 2011/2012,"$232,828.15 ",,MITIE SECURITY LTD,MK6 2WX,,34/447318,1807375,"$279,393.78 "
HMCTS,21,23-Nov-11,GC108,XZ999-Total HMCTS,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,610450-Rates Prepayment Control Account,Programme,0,ITEM,Rates Invoice,"$246,015.67 ",,MANCHESTER CITY COUNCIL,RATES,,700863725/2011-12,1827154,"$246,015.67 "
HMCTS,20,8-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$39,714.47 ",,HI-SPEC FACILITIES SUPPORT CO PLC,SE16 7PF,,15148,1807178,"$238,286.84 "
HMCTS,20,8-Nov-11,CA102,XZ999-Total HMCTS,CZ999-South East Region,222002-Other Property Costs,222152-Cleaning (excl Waste Collctn),Programme,0,ITEM,SE Region- Hi Spec- cleaning 11/12,"$198,572.37 ",,HI-SPEC FACILITIES SUPPORT CO PLC,SE16 7PF,,15148,1807178,"$238,286.84 "
HMCTS,20,15-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$38,804.09 ",,REGENT OFFICE CARE LTD,CV6 4QH,,30163,1816077,"$232,824.55 "
HMCTS,20,15-Nov-11,FA107,XZ999-Total HMCTS,FZ999-Midlands Region,222002-Other Property Costs,222152-Cleaning (excl Waste Collctn),Programme,0,ITEM,Regent Office Care. Contract cleaning for Midlands Region 2011/12.,"$194,020.46 ",,REGENT OFFICE CARE LTD,CV6 4QH,,30163,1816077,"$232,824.55 "
HMCTS,21,23-Nov-11,GA108,XZ999-Total HMCTS,GZ999-North West Region,222001-Maintenance,222192-CIS Labour Mechanical & Electric,Programme,0,ITEM,Manchester & Merseyside M&E PPM charges from April 2011 to January 2012,"$168,262.98 ",,CARILLION PLANNED MAINTENANCE,CIS-WV1 9US,,21212380,1827334,"$201,915.58 "
HMCTS,20,23-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$33,652.60 ",,CARILLION PLANNED MAINTENANCE,CIS-WV1 9US,,21212380,1827334,"$201,915.58 "
HMCTS,20,8-Nov-11,TS323,XZ999-Total HMCTS,AQ999-HQ - Finance & Governance,223001-Printing Postage and Office expenditure,223515-Postage & Distribution - Royal Mail,Admin,0,ITEM,Royal Mail-- Consolidated bill. (July to October 2011). This PO replaces PO 20000145064,"$6,986.67 ",,ROYAL MAIL GROUP PLC,BL4 9XX,,1238567,1807768,"$187,339.73 "
HMCTS,20,8-Nov-11,TS323,XZ999-Total HMCTS,AQ999-HQ - Finance & Governance,223001-Printing Postage and Office expenditure,223515-Postage & Distribution - Royal Mail,Admin,0,ITEM,Royal Mail-- Consolidated bill. (July to October 2011). This PO replaces PO 20000145064,"$178,955.71 ",,ROYAL MAIL GROUP PLC,BL4 9XX,,1238567,1807768,"$187,339.73 "
HMCTS,20,8-Nov-11,TS323,XZ999-Total HMCTS,AQ999-HQ - Finance & Governance,223001-Printing Postage and Office expenditure,223515-Postage & Distribution - Royal Mail,Admin,0,VAT,ROYAL MAIL,$0.02 ,,ROYAL MAIL GROUP PLC,BL4 9XX,,1238567,1807768,"$187,339.73 "
HMCTS,20,8-Nov-11,TS323,XZ999-Total HMCTS,AQ999-HQ - Finance & Governance,223001-Printing Postage and Office expenditure,223515-Postage & Distribution - Royal Mail,Admin,0,VAT,ROYAL MAIL,"$1,397.33 ",,ROYAL MAIL GROUP PLC,BL4 9XX,,1238567,1807768,"$187,339.73 "
HMCTS,21,15-Nov-11,FJ301,XZ999-Total HMCTS,FZ999-Midlands Region,532000-Tangible GBV - Additions,532603-TA GBV Add CIS Labour Costs,Programme,0,ITEM,CIS Labour - Birmingham Mags - DH Fathers - Lighting Installation/ Dist Board Installation/ AHU works,"$153,373.15 ",,DH FATHERS LTD,CIS-NG16 3SU,,916913,1815214,"$184,047.78 "
HMCTS,21,15-Nov-11,FJ301,XZ999-Total HMCTS,FZ999-Midlands Region,532000-Tangible GBV - Additions,532603-TA GBV Add CIS Labour Costs,Programme,0,VAT,,"$30,674.63 ",,DH FATHERS LTD,CIS-NG16 3SU,,916913,1815214,"$184,047.78 "
HMCTS,20,8-Nov-11,EA104,XZ999-Total HMCTS,EZ999-Wales Region,222002-Other Property Costs,222151-Security,Programme,0,ITEM,HMCS Wales [multiple sites]:Acc. No. COUR09:Contracted Monthly Security Services: March 2011 - March 2012: MITIE Security:,"$153,162.97 ",,MITIE SECURITY LTD,MK6 2WX,,34/447317,1807375,"$183,795.56 "
HMCTS,20,8-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Security Services,"$30,632.59 ",,MITIE SECURITY LTD,MK6 2WX,,34/447317,1807375,"$183,795.56 "
HMCTS,20,18-Nov-11,GA103,XZ999-Total HMCTS,GZ999-North West Region,222002-Other Property Costs,222152-Cleaning (excl Waste Collctn),Programme,0,ITEM,NW Region - ECES Cleaning April 11 - Mar 12,"$148,437.64 ",,ELITE CLEANING & ENV SERVICES LTD,M21 7GJ,,35820,1821891,"$178,125.17 "
HMCTS,20,18-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$29,687.53 ",,ELITE CLEANING & ENV SERVICES LTD,M21 7GJ,,35820,1821891,"$178,125.17 "
HMCTS,20,30-Nov-11,AT201,XZ999-Total HMCTS,AT899-HQ - ICT,265000-IT & Telecommunications,223566-IT Running Costs - CJG,Programme,0,ITEM,"CCN L-R-2965-01 - Development of an updated version of the following Applications in order to support an extended CPC National Coded Party range: CaseMan (including CCBC), CAPS, CPC and FamilyMan.","$139,323.00 ",,LOGICA UK LTD,CF31 9AP,,360497,1836495,"$167,187.60 "
HMCTS,20,30-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$27,864.60 ",,LOGICA UK LTD,CF31 9AP,,360497,1836495,"$167,187.60 "
HMCTS,21,8-Nov-11,TC150,XZ999-Total HMCTS,AG999-HQ - Estates,222002-Other Property Costs,222174-TS PRIME Rates,Programme,0,ITEM,TS RATES,"$157,948.60 ",,DEPARTMENT FOR WORK & PENSIONS (DWP),CF14 3UW,,5024397,1807010,"$157,948.60 "
HMCTS,20,29-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$25,866.72 ",,NORLAND MANAGED SERVICES LTD,CIS-SE1 1RU,,S00218669,1832794,"$155,200.31 "
HMCTS,21,29-Nov-11,BA108,XZ999-Total HMCTS,BZ999-London Region,222001-Maintenance,222192-CIS Labour Mechanical & Electric,Programme,0,ITEM,London Estates - Norland - Monthly M&E contract 11/12,"$129,333.59 ",,NORLAND MANAGED SERVICES LTD,CIS-SE1 1RU,,S00218669,1832794,"$155,200.31 "
HMCTS,21,23-Nov-11,IA105,XZ999-Total HMCTS,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,610450-Rates Prepayment Control Account,Programme,0,ITEM,Rates Invoice,"$154,020.00 ",,LONDON BOROUGH OF CAMDEN,RATES,,67441149/2011-12,1827131,"$154,020.00 "
HMCTS,20,8-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Estate Management Services,"$25,500.00 ",,EC HARRIS LLP,M60 3NT,,75052655,1807040,"$153,000.00 "
HMCTS,21,8-Nov-11,CA108,XZ999-Total HMCTS,CZ999-South East Region,222001-Maintenance,222181-Managing Agents Fees,Programme,0,ITEM,"Monthly Managing Agent fee. Services include the day to day management of sites, producing reports, financial monitoring and a helpdesk facility","$127,500.00 ",,EC HARRIS LLP,M60 3NT,,75052655,1807040,"$153,000.00 "
HMCTS,20,23-Nov-11,AT201,XZ999-Total HMCTS,AT899-HQ - ICT,265000-IT & Telecommunications,223566-IT Running Costs - CJG,Programme,0,ITEM,"CCN L-S-3043-01 This T&M CCN (L-S-3043-01) covers the provision of Portfolio and Delivery Management, Technical Assurance, Solution Analysis and associated services from 1st June 2011 to 31st December 2011","$125,077.00 ",,LOGICA UK LTD,CF31 9AP,,360281,1827475,"$150,092.40 "
HMCTS,20,23-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$25,015.40 ",,LOGICA UK LTD,CF31 9AP,,360281,1827475,"$150,092.40 "
HMCTS,20,16-Nov-11,IH701,XZ999-Total HMCTS,BZ999-London Region,261000-Fuel and Utilities,222142-Utility - Electricity,Programme,F079,ITEM,Rolls Building - Electricty Charges - Aug-Nov,"$119,200.00 ",,DELANCEY ARNOLD UK & DELANCEY ROLLS LTD,NW1 3BG,,84230,1818488,"$143,040.00 "
HMCTS,20,16-Nov-11,IH701,XZ999-Total HMCTS,BZ999-London Region,261000-Fuel and Utilities,222142-Utility - Electricity,Programme,F079,VAT,Rolls Building - Electricty Charges - Aug-Nov - VAT,"$23,840.00 ",,DELANCEY ARNOLD UK & DELANCEY ROLLS LTD,NW1 3BG,,84230,1818488,"$143,040.00 "
HMCTS,20,8-Nov-11,AT201,XZ999-Total HMCTS,AT899-HQ - ICT,265000-IT & Telecommunications,223566-IT Running Costs - CJG,Programme,0,ITEM,"CCN L-S-3043-01 This T&M CCN (L-S-3043-01) covers the provision of Portfolio and Delivery Management, Technical Assurance, Solution Analysis and associated services from 1st June 2011 to 31st December 2011","$118,854.00 ",,LOGICA UK LTD,CF31 9AP,,359156,1807302,"$142,624.80 "
HMCTS,20,8-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$23,770.80 ",,LOGICA UK LTD,CF31 9AP,,359156,1807302,"$142,624.80 "
HMCTS,20,2-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$23,090.80 ",,EMCOR FACILITIES SERVICES LTD,CIS-SO53 3YE,,00208905RI,1802057,"$138,544.78 "
HMCTS,21,2-Nov-11,FA108,XZ999-Total HMCTS,FZ999-Midlands Region,222001-Maintenance,222192-CIS Labour Mechanical & Electric,Programme,0,ITEM,Midlands Region - Emcor - M&E Contract 11/12,"$115,453.98 ",,EMCOR FACILITIES SERVICES LTD,CIS-SO53 3YE,,00208905RI,1802057,"$138,544.78 "
HMCTS,20,18-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$23,028.87 ",,ELITE CLEANING & ENV SERVICES LTD,M21 7GJ,,35821,1821891,"$138,173.22 "
HMCTS,20,18-Nov-11,HA102,XZ999-Total HMCTS,HZ999-North East Region,222002-Other Property Costs,222152-Cleaning (excl Waste Collctn),Programme,0,ITEM,North East Consol Account - Monthly Contractual Cleaning Contract Continuation replacing PO 20000128503  - Elite - 11/12,"$115,144.35 ",,ELITE CLEANING & ENV SERVICES LTD,M21 7GJ,,35821,1821891,"$138,173.22 "
HMCTS,20,29-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$22,860.50 ",,EMCOR FACILITIES SERVICES LTD,SO53 3YE,,00211954RI,1832447,"$137,162.98 "
HMCTS,20,29-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","($22,860.50)",,EMCOR FACILITIES SERVICES LTD,SO53 3YE,,00211954RI,1832447,"$137,162.98 "
HMCTS,20,29-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$22,860.50 ",,EMCOR FACILITIES SERVICES LTD,SO53 3YE,,00211954RI,1832447,"$137,162.98 "
HMCTS,21,29-Nov-11,FA108,XZ999-Total HMCTS,FZ999-Midlands Region,222001-Maintenance,222192-CIS Labour Mechanical & Electric,Programme,0,ITEM,Midlands Region - Emcor - M&E Contract 11/12,"$114,302.48 ",,EMCOR FACILITIES SERVICES LTD,SO53 3YE,,00211954RI,1832447,"$137,162.98 "
HMCTS,20,1-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$22,609.04 ",,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,CIS-PO1 9DB,,210585272,1798857,"$135,654.22 "
HMCTS,20,1-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","($22,609.04)",,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,CIS-PO1 9DB,,210585272,1798857,"$135,654.22 "
HMCTS,20,1-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$22,609.04 ",,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,CIS-PO1 9DB,,210585272,1798857,"$135,654.22 "
HMCTS,20,1-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","($22,609.04)",,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,CIS-PO1 9DB,,210585272,1798857,"$135,654.22 "
HMCTS,20,1-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$22,609.04 ",,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,CIS-PO1 9DB,,210585272,1798857,"$135,654.22 "
HMCTS,20,22-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$22,609.04 ",,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,CIS-PO1 9DB,,210603463,1824882,"$135,654.22 "
HMCTS,21,1-Nov-11,BA108,XZ999-Total HMCTS,BZ999-London Region,222001-Maintenance,222192-CIS Labour Mechanical & Electric,Programme,0,ITEM,London Estates - Mitie Engineering - CIS LABOUR -  Monthly M&E Contract 11/12,"$113,045.18 ",,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,CIS-PO1 9DB,,210585272,1798857,"$135,654.22 "
HMCTS,21,22-Nov-11,BA108,XZ999-Total HMCTS,BZ999-London Region,222001-Maintenance,222192-CIS Labour Mechanical & Electric,Programme,0,ITEM,London Estates - Mitie Engineering - CIS LABOUR -  Monthly M&E Contract 11/12,"$113,045.18 ",,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,CIS-PO1 9DB,,210603463,1824882,"$135,654.22 "
HMCTS,20,4-Nov-11,AA111,XZ999-Total HMCTS,AP999-HQ - Strategy & Change,265000-IT & Telecommunications,223560-IT Application Costs,Programme,B319,ITEM,CCN 171 DARTS Phase 2 - Early Stage Implementation,"$112,561.00 ",,LOGICA UK LTD,CF31 9AP,,359315,1804267,"$135,073.20 "
HMCTS,20,4-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$22,512.20 ",,LOGICA UK LTD,CF31 9AP,,359315,1804267,"$135,073.20 "
HMCTS,20,18-Nov-11,GA101,XZ999-Total HMCTS,GZ999-North West Region,610300-Debtors < 1 Year - Deposits & Advances,610344-Neopost Deposit,Programme,0,ITEM,,"$133,224.00 ",,NEOPOST LTD,RM1 2AR-NIPA,,GA10120220,1822182,"$133,224.00 "
HMCTS,20,8-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$22,079.56 ",,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,CIS-PO1 9DB,,210597735,1807376,"$132,477.40 "
HMCTS,21,8-Nov-11,FA108,XZ999-Total HMCTS,FZ999-Midlands Region,222001-Maintenance,222192-CIS Labour Mechanical & Electric,Programme,0,ITEM,Midlands Region - Mitie Technical - M&E Contract 11/12,"$110,397.84 ",,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,CIS-PO1 9DB,,210597735,1807376,"$132,477.40 "
HMCTS,20,2-Nov-11,GA101,XZ999-Total HMCTS,GZ999-North West Region,610300-Debtors < 1 Year - Deposits & Advances,610344-Neopost Deposit,Programme,0,ITEM,,"$131,000.00 ",,NEOPOST LTD,RM1 2AR-NIPA,,GA10120215,1802208,"$131,000.00 "
HMCTS,20,11-Nov-11,GA101,XZ999-Total HMCTS,GZ999-North West Region,610300-Debtors < 1 Year - Deposits & Advances,610344-Neopost Deposit,Programme,0,ITEM,,"$125,850.00 ",,NEOPOST LTD,RM1 2AR-NIPA,,GA10120219,1812983,"$125,850.00 "
HMCTS,21,23-Nov-11,GE108,XZ999-Total HMCTS,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,610450-Rates Prepayment Control Account,Programme,0,ITEM,Rates Invoice,"$125,570.00 ",,LIVERPOOL CITY COUNCIL,RATES,,9001330526/2011-12,1827125,"$125,570.00 "
HMCTS,20,15-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$20,850.82 ",,REGENT OFFICE CARE LTD,CV6 4QH,,30165,1816077,"$125,104.92 "
HMCTS,20,15-Nov-11,DA170,XZ999-Total HMCTS,DZ999-South West Region,222002-Other Property Costs,222152-Cleaning (excl Waste Collctn),Programme,0,ITEM,South West Region - Regent Cleaning Office Care-11/12,"$104,254.10 ",,REGENT OFFICE CARE LTD,CV6 4QH,,30165,1816077,"$125,104.92 "
HMCTS,20,8-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$20,109.53 ",,WILSON JAMES LTD,CIS-SS0 9HR,SME,90003203,1807932,"$120,657.16 "
HMCTS,20,8-Nov-11,IH701,XZ999-Total HMCTS,BZ999-London Region,222001-Maintenance,222137-CIS Labour Build Maintenance Works,Programme,0,ITEM,CIS Labour - RCJ PAR 2011/211 Thomas More 10th Floor Refurbishment - Wilson James,"$100,547.63 ",,WILSON JAMES LTD,CIS-SS0 9HR,SME,90003203,1807932,"$120,657.16 "
HMCTS,21,23-Nov-11,FJ108,XZ999-Total HMCTS,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,610450-Rates Prepayment Control Account,Programme,0,ITEM,Rates Invoice,"$120,089.00 ",,BIRMINGHAM CITY COUNCIL,RATES,,6004681434/2011-12/A,1827005,"$120,089.00 "
HMCTS,21,8-Nov-11,BB211,XZ999-Total HMCTS,BZ999-London Region,532000-Tangible GBV - Additions,532603-TA GBV Add CIS Labour Costs,Programme,F105,ITEM,CIS Labour - Woolwich Crown - Ark Build PLC - Constuction of modular extension,"$100,000.00 ",,ARK BUILD PLC,CIS-IG10 3FL,SME,10720,1806818,"$120,000.00 "
HMCTS,21,8-Nov-11,BB211,XZ999-Total HMCTS,BZ999-London Region,532000-Tangible GBV - Additions,532603-TA GBV Add CIS Labour Costs,Programme,F105,VAT,CIS Labour - Woolwich Crown - Ark Build PLC - Constuction of modular extension - VAT,"$20,000.00 ",,ARK BUILD PLC,CIS-IG10 3FL,SME,10720,1806818,"$120,000.00 "
HMCTS,20,25-Nov-11,AV335,XZ999-Total HMCTS,AP999-HQ - Strategy & Change,265000-IT & Telecommunications,223544-Telecomms - Maintenance (VAT Recovrbl) - non-mobile,Programme,B716,ITEM,"This is a PO request that covers site survey, decommissioning and disposal of exchanges additional and site expansion in relation to the remaining courts in the CERP closure schedule up to December 2011..","$98,074.38 ",,CABLE & WIRELESS WORLDWIDE,MK3 5JP,,422530,1830505,"$117,689.26 "
HMCTS,20,25-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, repair and cleansing of equipment, plant, vehicles and vessels","$19,614.88 ",,CABLE & WIRELESS WORLDWIDE,MK3 5JP,,422530,1830505,"$117,689.26 "
HMCTS,20,25-Nov-11,GA101,XZ999-Total HMCTS,GZ999-North West Region,610300-Debtors < 1 Year - Deposits & Advances,610344-Neopost Deposit,Programme,0,ITEM,,"$116,150.00 ",,NEOPOST LTD,RM1 2AR-NIPA,,GA10120221,1830888,"$116,150.00 "
HMCTS,20,18-Nov-11,AM202,XZ999-Total HMCTS,"AM999-HQ - Civil, Family & Tribunals",226000-Court Costs,226406-Interpreters Fees (VAT recoverable),Programme,0,ITEM,Foreign Language Interpreters for Court hearings at special Civil and Family Courts,"$20,039.79 ",,LEGAL SERVICE TRANSLATION & INTERPRETING LTD,M8 0PS,,0010O/01102011,1822089,"$113,518.29 "
HMCTS,20,18-Nov-11,AM202,XZ999-Total HMCTS,"AM999-HQ - Civil, Family & Tribunals",226000-Court Costs,226406-Interpreters Fees (VAT recoverable),Programme,0,ITEM,Foreign Language Interpreters for Court hearings at special Civil and Family Courts,"$77,898.75 ",,LEGAL SERVICE TRANSLATION & INTERPRETING LTD,M8 0PS,,0010O/01102011,1822089,"$113,518.29 "
HMCTS,20,18-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Interpretation and translation services,"$15,579.75 ",,LEGAL SERVICE TRANSLATION & INTERPRETING LTD,M8 0PS,,0010O/01102011,1822089,"$113,518.29 "
HMCTS,20,11-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Provision under a PFI agreement of accommodation for office or other governmental use,"$18,728.30 ",,PALECASTLE LTD,WA14 2EX,,PC118,1813175,"$112,369.80 "
HMCTS,21,11-Nov-11,HG111,XZ999-Total HMCTS,HZ999-North East Region,262000-SCA Costs,223326-SCA Accommodation,Programme,0,ITEM,Shefield PFI - Palecastle - Unitary Charges for sheffield PFI - Monthly -11/12,"$93,641.50 ",,PALECASTLE LTD,WA14 2EX,,PC118,1813175,"$112,369.80 "
HMCTS,20,23-Nov-11,TO170,XZ999-Total HMCTS,SL999-Centralised Frontline,262000-SCA Costs,223316-Liberata - Purchasing and Procurement,Programme,0,ITEM,PURCHASING AND PROCUREMENT,"$111,737.87 ",,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,HP2 4XN,,1800016424,1827368,"$111,737.87 "
HMCTS,20,9-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Debt Collection,"$109,378.06 ",,MARSTON GROUP,EN9 1EL,,21115,1810657,"$109,378.06 "
HMCTS,20,22-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Debt Collection,"$105,458.30 ",,MARSTON GROUP,EN9 1EL,,21114,1824848,"$105,458.30 "
HMCTS,21,23-Nov-11,BA108,XZ999-Total HMCTS,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,610450-Rates Prepayment Control Account,Programme,0,ITEM,Rates Invoice,"$104,190.00 ",,LONDON BOROUGH OF SOUTHWARK,RATES,,6323540/2011-12,1827148,"$104,190.00 "
HMCTS,20,22-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Professional services, including those of any manager, advisor, expert, specialist or consultant",$0.01 ,,TREASURY SOLICITORS,WC2B 4TS,,113960,520526,"$93,964.57 "
HMCTS,20,22-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Professional service, including those of any manager, advisor , specialist of consultant",$93.63 ,,TREASURY SOLICITORS,WC2B 4TS,,113960,520526,"$93,964.57 "
HMCTS,20,22-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Professional services, including those of any manager, advisor, expert, specialist or consultant","$15,338.32 ",,TREASURY SOLICITORS,WC2B 4TS,,113960,520526,"$93,964.57 "
