Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description
DEFRA,DEFRA ORGANISATION,18/01/2012,Other Current Payments (Evidence R&D),Food and Farming Group,The Royal Veterinary College,1.20E+12,"£29,397.40",Payment for Animal Health and Welfare Research Project
DEFRA,DEFRA ORGANISATION,18/01/2012,Other Current Payments (Evidence R&D),Food and Farming Group,The Royal Veterinary College,1.20E+12,"£50,000.00",Payment for Animal Health and Welfare Research Project
DEFRA,DEFRA ORGANISATION,18/01/2012,Other Current Payments (Evidence R&D),Food and Farming Group,The Royal Veterinary College,1.20E+12,"£58,794.80",Payment for Animal Health and Welfare Research Project
DEFRA,DEFRA ORGANISATION,27/01/2012,Other Current Payments (Evidence R&D),Food and Farming Group,University Of Bristol,ERS-11-JAN-12-37427,"£26,888.83",The impact of keel bone fractures on the welfare of laying hens 
DEFRA,DEFRA ORGANISATION,27/01/2012,Other Current Payments E,Food and Farming Group,University Of Reading,ERS-491307-37450,"£35,109.92",Funding for National Fruit Collection
DEFRA,DEFRA ORGANISATION,25/01/2012,Evidence Non R&D,Food and Farming Group,Animal Health and Veterinary Laboratories Agency,ERS-491504-37621,"£567,666.00",Payment for Animal Disease Surveillance and Laboratory Services
DEFRA,DEFRA ORGANISATION,25/01/2012,Evidence Non R&D,Food and Farming Group,Animal Health and Veterinary Laboratories Agency,ERS-491505-37622,"£295,597.00",Payment for Animal Disease Surveillance and Laboratory Services
DEFRA,DEFRA ORGANISATION,25/01/2012,Evidence Non R&D,Food and Farming Group,Animal Health and Veterinary Laboratories Agency,ERS-491507-37623,"£410,971.00",Payment for Animal Disease Surveillance and Laboratory Services
DEFRA,DEFRA ORGANISATION,25/01/2012,Evidence Non R&D,Food and Farming Group,Animal Health and Veterinary Laboratories Agency,ERS-491509-37625,"£33,301.00",Payment for Animal Disease Surveillance and Laboratory Services
DEFRA,DEFRA ORGANISATION,25/01/2012,Payments to Agencies GB,Food and Farming Group,Animal Health and Veterinary Laboratories Agency,ERS-491512-37626,"£1,499,833.00",Charges to cover facilities and estates depreciation costs
DEFRA,DEFRA ORGANISATION,25/01/2012,Payments to Agencies GB,Food and Farming Group,Animal Health and Veterinary Laboratories Agency,ERS-491513-37627,"£744,750.00",Charges to cover facilities and estates depreciation costs
DEFRA,DEFRA ORGANISATION,27/01/2012,Other Current Payments (Evidence R&D),Food and Farming Group,University Of Edinburgh,ERS-491638-37435,"£26,393.91",Payment for Animal Health and Welfare Research Project
DEFRA,DEFRA ORGANISATION,25/01/2012,Other Current Payments (Evidence R&D) (Agency),Food and Farming Group,Veterinary Laboratories Agency,ERS-491640-37465,"£55,124.41",Payment for Animal Health and Welfare Research Project
DEFRA,DEFRA ORGANISATION,25/01/2012,Other Current Payments (Evidence R&D) (Agency),Food and Farming Group,Veterinary Laboratories Agency,ERS-491647-37470,"£48,965.83",Payment for Animal Health and Welfare Research Project
DEFRA,DEFRA ORGANISATION,25/01/2012,Other Current Payments (Evidence R&D) (Agency),Food and Farming Group,Veterinary Laboratories Agency,ERS-491648-37471,"£34,304.83",Payment for Animal Health and Welfare Research Project
DEFRA,DEFRA ORGANISATION,27/01/2012,Other Current Payments (Evidence R&D),Food and Farming Group,B B S R C,ERS-491667-37369,"£94,545.46",Payment for Animal Health and Welfare Research Project
DEFRA,DEFRA ORGANISATION,27/01/2012,Other Current Payments (Evidence R&D),Food and Farming Group,Institute For Animal Health,ERS-491668-37390,"£56,287.33",Payment for Animal Health and Welfare Research Project
DEFRA,DEFRA ORGANISATION,27/01/2012,Other Current Payments (Evidence R&D),Food and Farming Group,Institute For Animal Health,ERS-491670-37391,"£27,198.00",Payment for Animal Health and Welfare Research Project
DEFRA,DEFRA ORGANISATION,27/01/2012,Other Current Payments (Evidence R&D),Food and Farming Group,Institute For Animal Health,ERS-491681-37393,"£25,333.34",Payment for Animal Health and Welfare Research Project
DEFRA,DEFRA ORGANISATION,27/01/2012,Other Current Payments (Evidence R&D),Food and Farming Group,Institute For Animal Health,ERS-491688-37399,"£27,220.08",Payment for Animal Health and Welfare Research Project
DEFRA,DEFRA ORGANISATION,25/01/2012,Other Current Payments (Evidence R&D) (Agency),Food and Farming Group,Veterinary Laboratories Agency,ERS-491701-37492,"£46,016.16",Payment for Animal Health and Welfare Research Project
DEFRA,DEFRA ORGANISATION,25/01/2012,Other Current Payments (Evidence R&D) (Agency),Food and Farming Group,Animal Health and Veterinary Laboratories Agency,ERS-491702-37640,"£36,825.22",Payment for Animal Health and Welfare Research Project
DEFRA,DEFRA ORGANISATION,25/01/2012,Other Current Payments (Evidence R&D) (Agency),Food and Farming Group,Food and Environment Research Agency,ERS-491707-37573,"£70,977.34",Payment for Animal Health and Welfare Research Project
DEFRA,DEFRA ORGANISATION,25/01/2012,Other Current Payments (Evidence RandD) (Agency),Food and Farming Group,Veterinary Laboratories Agency,ERS-491711-37496,"£28,996.16",Payment for Animal Health and Welfare Research Project
DEFRA,DEFRA ORGANISATION,25/01/2012,Other Current Payments (Evidence R&D) (Agency),Food and Farming Group,Veterinary Laboratories Agency,ERS-491712-37497,"£91,334.00",Payment for Animal Health and Welfare Research Project
DEFRA,DEFRA ORGANISATION,25/01/2012,Other Current Payments (Evidence R&D) (Agency),Food and Farming Group,Veterinary Laboratories Agency,ERS-491717-37498,"£27,418.25",Payment for Animal Health and Welfare Research Project
DEFRA,DEFRA ORGANISATION,25/01/2012,Other Current Payments (Evidence R&D) (Agency),Food and Farming Group,Animal Health and Veterinary Laboratories Agency,ERS-491719-37643,"£64,202.00",Payment for Animal Health and Welfare Research Project
DEFRA,DEFRA ORGANISATION,25/01/2012,Other Current Payments (Evidence R&D) (Agency),Food and Farming Group,Animal Health and Veterinary Laboratories Agency,ERS-491732-37646,"£34,023.34",Payment for Animal Health and Welfare Research Project
DEFRA,DEFRA ORGANISATION,25/01/2012,Other Current Payments (Evidence R&D) (Agency),Food and Farming Group,Animal Health and Veterinary Laboratories Agency,ERS-491733-37647,"£27,751.50",Payment for Animal Health and Welfare Research Project
DEFRA,DEFRA ORGANISATION,27/01/2012,Other Current Payments (Evidence R&D),Food and Farming Group,North Wyke Research.,ERS-491871-37563,"£32,770.00",Greenhouse Gases Platform - Nitrous Oxide Emissions Factors
DEFRA,DEFRA ORGANISATION,27/01/2012,Other Current Payments (Evidence R&D),Food and Farming Group,University Of Warwick,ERS-491890-37462,"£45,365.58",Leafy Vegetable Genetic Improvement Network (VeGIN): Pre-breeding research to support sustainable farming of leafy vegetables and salads
DEFRA,DEFRA ORGANISATION,25/01/2012,Evidence Non R&D,Food and Farming Group,Veterinary Laboratories Agency,ERS-491983-37505,"£272,166.67",Funding to Veterinary Laboratory Agency
DEFRA,DEFRA ORGANISATION,25/01/2012,Evidence Non R&D,Food and Farming Group,Veterinary Laboratories Agency,ERS-491984-37506,"£175,000.00",Funding to Veterinary Laboratory Agency
DEFRA,DEFRA ORGANISATION,25/01/2012,Evidence Non R&D,Food and Farming Group,Animal Health and Veterinary Laboratories Agency,ERS-492289-37650,"£257,666.67",Funding to Animal Health and Veterinary Agency
DEFRA,DEFRA ORGANISATION,10/01/2012,Other Current Payments E,Food and Farming Group,Food & Environment Research Agency,F0019358,"£41,333.75",Grant payment to FERA (for project T4ZG)
DEFRA,DEFRA ORGANISATION,24/01/2012,Evidence Non R&D,Food and Farming Group,Food & Environment Research Agency,F0019360,"£2,724,359.00",Funding to FERA to cover plant policy evidence 
DEFRA,DEFRA ORGANISATION,24/01/2012,Other Current Payments (GB),Food and Farming Group,Food & Environment Research Agency,F0019361,"£999,429.00",Funding to FERA to cover plant policy Non-Evidence 
DEFRA,DEFRA ORGANISATION,10/01/2012,Other Current Payments E,Food and Farming Group,Food & Environment Research Agency,F0019557,"£1,292,666.68",Funding to FERA for Structural Funding 
DEFRA,DEFRA ORGANISATION,16/01/2012,Evidence Non R&D,Food and Farming Group,Veterinary Medicines Directorate,FI00017100,"£96,125.00",Payment for Animal Disease Surveillance and Laboratory Services
DEFRA,DEFRA ORGANISATION,10/01/2012,Payments to Agencies GB,Food and Farming Group,Veterinary Medicines Directorate,FI00017101,"£768,500.00",Funding to Veterinary Laboratories Agency to cover policy charges
DEFRA,DEFRA ORGANISATION,16/01/2012,Other Current Payments (Evidence R&D),Food and Farming Group,Brunel University,FI145145,"£32,522.77",Integrated thermal energy storage in food refrigeration equiptment for energy and CO2 emissions reduction
DEFRA,DEFRA ORGANISATION,27/01/2012,Current Transfers Abroad UK,Food and Farming Group,United Nations Environment Prog,FUND9340UK280911,"£151,113.58",Foreign payment- general trust fund for the core programme budget for the biosafety protocol 
DEFRA,DEFRA ORGANISATION,16/01/2012,Other Current Payments UK,Food and Farming Group,Gangmasters Licensing Authority,GIAKAJJAN2012,"£202,464.00",Funding  to Gangmaster Licensing Authority to cover  enforcement cost 
DEFRA,DEFRA ORGANISATION,16/01/2012,Grant-in Aid Payments,Food and Farming Group,Gangmasters Licensing Authority,GIAKAJJAN201214703200,"£147,032.00",Funding to Gangmaster Licensing Authority to cover compliance cost 
DEFRA,DEFRA ORGANISATION,06/01/2012,Other Current Payments E,Food and Farming Group,National Farmers Union,OP0026658,"£99,815.19",Grant payment to FERA (for CFE local activity))
DEFRA,DEFRA ORGANISATION,26/01/2012,Other Current Payments (GB),Food and Farming Group,A D A S UK Ltd,RIRP058333,"£28,310.40",Funding to cover EU protected food names
DEFRA,DEFRA ORGANISATION,16/01/2012,Other Current Payments (Evidence R&D),Food and Farming Group,Natural Resources Institute,SN005709,"£25,103.00",Payment for Animal Health and Welfare Research Project
DEFRA,DEFRA ORGANISATION,03/01/2012,Other Current Payments (Evidence R&D),Green Economy and Corporate Services Group,Environmental Services Association,1657,"£70,000.00","Quality Protocol for Incinerator Bottom Ash Aggregate,"
DEFRA,DEFRA ORGANISATION,30/01/2012,Civil service Pension Administration,Green Economy and Corporate Services Group,JSS Pensions Administration,3435,"£33,987.30",Administration charges for Horticulture Research Institute Pensions 2011/12
DEFRA,DEFRA ORGANISATION,30/01/2012,Other Current Payments (Evidence R&D),Green Economy and Corporate Services Group,University Of Reading,96006,"£40,000.00",Research and delivery for the Defra Policy Evaluation Project Board
DEFRA,DEFRA ORGANISATION,23/01/2012,Other Current Payments E,Green Economy and Corporate Services Group,Associacao UICN,141211,"£35,000.00",Contribution to a Brazilian National Road Map
DEFRA,DEFRA ORGANISATION,24/01/2012,Clearing Construction in Progress (Building Works),Green Economy and Corporate Services Group,Rotary Yorkshire Ltd,141211,"£36,471.32",Third phase of Biomass Boiler Rollout in Southgate Street 
DEFRA,DEFRA ORGANISATION,03/01/2012,Estates Professional Fees & Services,Green Economy and Corporate Services Group,D T Z,180054,"£35,404.82",Defra Property Portfolio. DTZ Asset Management Fee 
DEFRA,DEFRA ORGANISATION,23/01/2012,Other Current Payments E,Green Economy and Corporate Services Group,United Nations Environment Prog,201201,"£32,000.00",Foreign payment - contribution towards African Elephant Fund
DEFRA,DEFRA ORGANISATION,10/01/2012,Payments to Agencies UK,Green Economy and Corporate Services Group,Rural Payments Agency,330573,"£46,058.50",Re-charge of IBM costs
DEFRA,DEFRA ORGANISATION,24/01/2012,Clearing Construction in Progress (Building Works),Green Economy and Corporate Services Group,Rural Payments Agency,330852,"£91,676.00",Re-charge of IBM costs -North Gate House Project 2011
DEFRA,DEFRA ORGANISATION,16/01/2012,Computer & IT Services,Green Economy and Corporate Services Group,Department For Work & Pensions,2891679,"£37,800.00",Government Gateway Alerts Online services for 01/01/12 - 31/03/12 
DEFRA,DEFRA ORGANISATION,06/01/2012,Other Current Payments (Evidence R&D),Green Economy and Corporate Services Group,A E A Technology - SPM Lead Contract,6145993,"£28,177.50",Evaluation of Waste Reward and Recognition Fund Milestone 2
DEFRA,DEFRA ORGANISATION,24/01/2012,Evidence Non R&D,Green Economy and Corporate Services Group,A E A Technology - SPM Lead Contract,6146231,"£152,259.77",Sustainable Consumption and Production - Lead Contract - Energy Using Products
DEFRA,DEFRA ORGANISATION,24/01/2012,Gas,Green Economy and Corporate Services Group,Corona Energy,6595144,"£58,799.29"," GAS 1.8.11 TO 1.9.11 for Veterinary Laboratory, Weybridge."
DEFRA,DEFRA ORGANISATION,24/01/2012,Gas,Green Economy and Corporate Services Group,Corona Energy,6601206,"£52,396.02"," GAS 1.9.11-1.10.11 for Veterinary Laboratory, Weybridge."
DEFRA,DEFRA ORGANISATION,24/01/2012,Gas,Green Economy and Corporate Services Group,Corona Energy,6697375,"£35,260.09"," GAS MAR-APR 11 for Veterinary Laboratory, Weybridge."
DEFRA,DEFRA ORGANISATION,24/01/2012,Gas,Green Economy and Corporate Services Group,Corona Energy,6745548,"£52,989.86"," GAS 1.10.11 - 1.11.11 for Veterinary Laboratory, Weybridge."
DEFRA,DEFRA ORGANISATION,24/01/2012,Gas,Green Economy and Corporate Services Group,Corona Energy,6745700,"£51,664.97"," GAS NOV 11 for Veterinary Laboratory, Weybridge."
DEFRA,DEFRA ORGANISATION,20/01/2012,Other Current Payments (Evidence R&D),Green Economy and Corporate Services Group,University Of Surrey,85003470,"£188,000.00",Sustainable Lifesytles Research Group: Additional cost Habit and Habit Discontinuities Project
DEFRA,DEFRA ORGANISATION,16/01/2012,Electricity,Green Economy and Corporate Services Group,E D F Energy,123030112,"£297,049.15",ELECTRICITY 01/11/11-31/12/11 for York Central Science Laboratory Sand Hutton
DEFRA,DEFRA ORGANISATION,20/01/2012,Electricity,Green Economy and Corporate Services Group,E D F Energy,129030112,"£27,512.01",ELECTRICITY 1.12.11-31.12.11 for Lowestoft- Fish Lab-Pakfield Road  
DEFRA,DEFRA ORGANISATION,24/01/2012,Overhead Incidental Expenses,Green Economy and Corporate Services Group,Cabinet Office,250004145,"£113,167.00","Human Resource Expert Services including Learning, Employee Policy and Resourcing "
DEFRA,DEFRA ORGANISATION,30/01/2012,Removal Expenses (Office Costs),Green Economy and Corporate Services Group,IBM United Kingdom Ltd,5801120845,"£60,088.00",Decommission of DefraNet at Selby -01/12/11 - 31/12/11
DEFRA,DEFRA ORGANISATION,30/01/2012,IBM Base Services Control,Green Economy and Corporate Services Group,IBM United Kingdom Ltd,5801121341,"£6,266,183.48",IT Baselined Services for January 2012
DEFRA,DEFRA ORGANISATION,06/01/2012,Computer & IT Services,Green Economy and Corporate Services Group,IBM United Kingdom Ltd,5811110917,"£29,572.51",Software Technical Refresh Acceleration 23/09 - 28/10/11
DEFRA,DEFRA ORGANISATION,06/01/2012,Work package/WPO Implementation,Green Economy and Corporate Services Group,IBM United Kingdom Ltd,5812111062,"£28,581.00",Eradication Solutioning 
DEFRA,DEFRA ORGANISATION,26/01/2012,Transition & Transformation,Green Economy and Corporate Services Group,IBM United Kingdom Ltd,5812111458,"£39,451.10",Deskside Computing Services -1/2/10-31/1/18
DEFRA,DEFRA ORGANISATION,26/01/2012,Transition & Transformation,Green Economy and Corporate Services Group,IBM United Kingdom Ltd,5812111459,"£712,846.00",Software Upgrade -19 01/02/10 - 31/01/2018
DEFRA,DEFRA ORGANISATION,26/01/2012,Transition & Transformation,Green Economy and Corporate Services Group,IBM United Kingdom Ltd,5812111876,"£257,032.48",Deskside computing Services-Period:01/02/2010 TO 31/01/2018
DEFRA,DEFRA ORGANISATION,26/01/2012,Transition & Transformation,Green Economy and Corporate Services Group,IBM United Kingdom Ltd,5812112028,"£169,725.00",Software Upgrade 
DEFRA,DEFRA ORGANISATION,10/01/2012,Inwards Secondments,Green Economy and Corporate Services Group,Natural England,8000005845,"£29,361.15",Secondee’s salary costs for May-June 2011
DEFRA,DEFRA ORGANISATION,24/01/2012,Electricity,Green Economy and Corporate Services Group,E D F Energy,1.25E+15,"£65,447.91",ELECTRICITY 1.12.11-31.12.11 for Veterinary Laboratory Weybridge
DEFRA,DEFRA ORGANISATION,13/01/2012,Other Current Payments E,Green Economy and Corporate Services Group,United Nations Environment Prog,BE282011,"£30,000.00","Support for the Convention on Biological Diversity regional workshop on biodiversity safeguards in forests, Cape Town, 20–23 September 2011"
DEFRA,DEFRA ORGANISATION,12/01/2012,Business Rates,Green Economy and Corporate Services Group,D T Z,DEFRA117,"£493,757.36",DTZ Funding: property related costs - Rent and Service Charges and Insurance
DEFRA,DEFRA ORGANISATION,19/01/2012,Business Rates,Green Economy and Corporate Services Group,D T Z,DEFRA118,"£283,702.86",DTZ Funding: property related costs - Rent and Service Charges and Insurance
DEFRA,DEFRA ORGANISATION,26/01/2012,Business Rates,Green Economy and Corporate Services Group,D T Z,DEFRA119,"£33,684.41",DTZ Funding: property related costs - Rent and Service Charges and Insurance
DEFRA,DEFRA ORGANISATION,12/01/2012,FM Projects Non Capital Works,Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00013976,"£3,263,571.06",Facilities service charges -1/12/11-31/12/11
DEFRA,DEFRA ORGANISATION,16/01/2012,Agency Recharge,Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00014156,"£38,871.12",Shrewsbury- VIC Kendal Road.demolish and foundations December 2011
DEFRA,DEFRA ORGANISATION,05/01/2012,Agency Recharge,Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00014163,"£134,473.88",To provide a packing room area as required by Animal Health/Veterinary Laboratory as part of the relocation to Shrewbury.
