Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,Amount,Vat Registration Num,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,04/05/2012,Outsourcing Contract,Health Protection,SERCO PUBLIC SERVICES LTD,LARGE,L34 1PJ,FI0408807,82884.64,,For services provided on  Healthy Start Issuing Unit - Cycle 116 estimate - 12th March to 8th April 2012,Admin,
Department of Health,Department of Health,04/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during December 2011",Health Protection,Fresh Direct (UK) Ltd,,,28525864,92357.43,,,,
Department of Health,Department of Health,04/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Peacheys Catering services Ltd,,,NHS0312-886,114737.985,,,,
Department of Health,Department of Health,04/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Peacheys Catering services Ltd,,,NHS0312-881,123386.895,,,,
Department of Health,Department of Health,04/05/2012,Outsourcing Contract,Health Protection,SERCO PUBLIC SERVICES LTD,LARGE,L34 1PJ,FI0408808,207211.61,,For services provided on  Healthy Start Issuing Unit - Cycle 116 estimate - 12th March to 8th April 2012,Admin,
Department of Health,Department of Health,08/05/2012,Outsourcing Contract,Health Protection,MULTI RESOURCE MARKETING LTD,SME,LE16 9NR,123302,68483.93,,MRM - For the services provided on the Healthy Start Reimbursement Unit - March 2012 estimate,Admin,
Department of Health,Department of Health,08/05/2012,Outsourcing Contract,Health Protection,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),PUBLIC,NE1 6SN,4025,191828.4,,Health CNI Protect - Contest Strategy Service Level Agreement (SLA) April '11 - March '12,Programme,
Department of Health,Department of Health,08/05/2012,Outsourcing Contract,Health Protection,NHS SUPPLY CHAIN,PUBLIC,DE55 4QJ,9043000000,2177253.96,,NHS Supply Chain - SFVS Distributor funding 2012/13,Programme,
Department of Health,Department of Health,10/05/2012,Other programme expenditure,Health Protection,PGO FOREIGN CURRENCY PAYMENTS,PUBLIC,RH10 1UH,1042521310GY9XP6,25504.11,,,Programme,
Department of Health,Department of Health,11/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Total Produce Plc,,,W12030131356,25364.58,,,,
Department of Health,Department of Health,11/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Total Produce Plc,,,W12030131353,26601.02,,,,
Department of Health,Department of Health,11/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Total Produce Plc,,,W12030131350,28485.12,,,,
Department of Health,Department of Health,11/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Total Produce Plc,,,W12030131359,29161.41,,,,
Department of Health,Department of Health,11/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Total Produce Plc,,,W12030131895,30716.44,,,,
Department of Health,Department of Health,11/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Total Produce Plc,,,W12030131896,30892.28,,,,
Department of Health,Department of Health,11/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Total Produce Plc,,,W12030131352,53162.59,,,,
Department of Health,Department of Health,15/05/2012,Outsourcing Contract,Health Protection,NHS SUPPLY CHAIN,PUBLIC,DE55 4QJ,9042000015,4864532.68,,NHS Supply Chain - SFVS Distributor funding 2011/12,Programme,
Department of Health,Department of Health,17/05/2012,Admin Revenue Grant-in-Aid ENDPBs,Health Protection,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY (MHRA),PUBLIC,SW8 5NQ,1394102,900000,,MHRA 2012/13 revenue allocation,Other,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Minor Weir & Willis Ltd,,,SFVS001757,26140.085,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Minor Weir & Willis Ltd,,,SFVS001752,26346.258,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Total Produce Plc,,,SUN0312,26869.99,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Minor Weir & Willis Ltd,,,SFVS001747,27633.113,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Minor Weir & Willis Ltd,,,SFVS001783,28299.291,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Minor Weir & Willis Ltd,,,SFVS001750,28400.53,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Minor Weir & Willis Ltd,,,SFVS001756,28506.865,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Minor Weir & Willis Ltd,,,SFVS001749,29589.503,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Minor Weir & Willis Ltd,,,SFVS001758,30567.825,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Redbridge Produce & Flowers,,,B12030131801,31319.97,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Minor Weir & Willis Ltd,,,SFVS001770,31679.745,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Total Produce Plc,,,NOR0312,34913.44,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during February 2012",Health Protection,West Country Fruit Sales Ltd,,,febninvcorn,35042.2,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Minor Weir & Willis Ltd,,,SFVS001765,40450.358,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during April 2012",Health Protection,Total Produce Plc,,,H12030131937,41034.83,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Minor Weir & Willis Ltd,,,SFVS001769,41618.649,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during April 2012",Health Protection,Total Produce Plc,,,H12030131885,41663.59,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during April 2012",Health Protection,Total Produce Plc,,,H12030131916,41868.48,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Minor Weir & Willis Ltd,,,SFVS001787,41949.519,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during January 2012",Health Protection,West Country Fruit Sales Ltd,,,janinvcorn,42150.82,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Redbridge Produce & Flowers,,,B12030131865,43301.32,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Redbridge Produce & Flowers,,,B12030131933,48386.08,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Minor Weir & Willis Ltd,,,SFVS001790,49745.674,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during February 2012",Health Protection,Redbridge Produce & Flowers,,,B12020129878,50862.81,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Minor Weir & Willis Ltd,,,SFVS001780,52137.302,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Total Produce Plc,,,DUR0312,52539.89,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Minor Weir & Willis Ltd,,,SFVS001789,56292.671,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Minor Weir & Willis Ltd,,,SFVS001767,56417.784,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Minor Weir & Willis Ltd,,,SFVS001772,65776.735,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Minor Weir & Willis Ltd,,,SFVS001788,70287.594,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Minor Weir & Willis Ltd,,,SFVS001782,70838.533,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Minor Weir & Willis Ltd,,,SFVS001755,97429.48,,,,
Department of Health,Department of Health,18/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,Minor Weir & Willis Ltd,,,SFVS001786,105270.088,,,,
Department of Health,Department of Health,21/05/2012,Admin Revenue Grant-in-Aid ENDPBs,Health Protection,HEALTH PROTECTION AGENCY (HPA),PUBLIC,SP4 0JG,HPAFUNDINGMAY2012,23000000,,Health Protection Agency (HPA) Grant in Aid (GIA) Admin Revenue Drawdown costs for 2012/13.,Admin,
Department of Health,Department of Health,25/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,GW Price Ltd,,,799744,26980.95,,,,
Department of Health,Department of Health,25/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during April 2012",Health Protection,Peacheys Catering services Ltd,,,NHS0412-935,28375.856,,,,
Department of Health,Department of Health,25/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,GW Price Ltd,,,799739,30776.62,,,,
Department of Health,Department of Health,25/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,GW Price Ltd,,,799736,31118.85,,,,
Department of Health,Department of Health,25/05/2012,Outsourcing Contract,Health Protection,SAPIENT LTD,LARGE,E1 6DU,25026,32400,,Sapient-ACCEA support: SOW 120/PID 93629 - fixed price £27k 2012/13,Admin,
Department of Health,Department of Health,25/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,GW Price Ltd,,,799746,42621.55,,,,
Department of Health,Department of Health,25/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,GW Price Ltd,,,799750,42625.39,,,,
Department of Health,Department of Health,25/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,West Country Fruit Sales Ltd,,,marninvcorn,43276.65,,,,
Department of Health,Department of Health,25/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,GW Price Ltd,,,799742,50007.74,,,,
Department of Health,Department of Health,25/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during April 2012",Health Protection,Peacheys Catering services Ltd,,,NHS0412-881,53025.7225,,,,
Department of Health,Department of Health,25/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,GW Price Ltd,,,799738,56379.9,,,,
Department of Health,Department of Health,25/05/2012,"School Fruit & Vegetable Scheme - product & distribution cost, during March 2012",Health Protection,GW Price Ltd,,,799743,65425.74,,,,
Department of Health,Department of Health,28/05/2012,Outsourcing Contract,Health Protection,NHS SUPPLY CHAIN,PUBLIC,DE55 4QJ,9043000001,4354507.91,,NHS Supply Chain - SFVS Distributor funding 2012/13,Programme,
Department of Health,Department of Health,29/05/2012,Outsourcing Contract,Health Protection,NHS SUPPLY CHAIN,PUBLIC,DE55 4QJ,904000002,61778.67,,NHS Supply Chain - SFVS Pesticides 2011/12,Programme,
Department of Health,Department of Health,29/05/2012,Outsourcing Contract,Health Protection,NHS SUPPLY CHAIN,PUBLIC,DE55 4QJ,904000002,118405.33,,NHS Supply Chain - Pesticides monitoring costs for Autumn 2010 and Spring 2011 terms,Programme,
Department of Health,Department of Health,29/05/2012,Utilisation-Hep C,Health Protection,CAXTON FOUNDATION,VCS,EN4 9NX,CF-1/2012-13,366975.5,,The Caxton Foundation's Funding for £2 Million in 2011/12.,Programme,
Department of Health,Department of Health,30/05/2012,Outsourcing Contract,Health Protection,SAPIENT LTD,LARGE,E14 9GE,24862,44280,,Electronic Exchange of Social Security information - funding for define phase [Sapient Ltd],Programme,
Department of Health,Department of Health,30/05/2012,Outsourcing Contract,Health Protection,SAPIENT LTD,LARGE,E14 9GE,24867,58731,,Electronic Exchange of Social Security information - funding for define phase [Sapient Ltd],Programme,
Department of Health,Department of Health,30/05/2012,Contractor/Staff Substitution,Health Protection,LIVERPOOL JOHN MOORES UNIVERSITY,PUBLIC,L3 5UX,202673,65501,,"Alcohol Learning Centre (ALC) website -  operation, web hosting and technical support",Programme,13511
Department of Health,Department of Health,01/05/2012,FM Computer Contracts,INFORMATICS,ADVANCED HEALTH & CARE,,,14804041,"282,400.00",,,,
Department of Health,Department of Health,02/05/2012,Contr Other External,INFORMATICS,CABLE & WIRELESS UK,,,14812788,"52,946.34",,,,
Department of Health,Department of Health,02/05/2012,IT minor costs non capital,INFORMATICS,HEALTH AND SOCIAL CARE INFORMATION CENTRE,PUBLIC,WF3 1WE,12592967,650000,,NHSC: Data - Indicator Charging Schedule for 2010/11: Services to be agreed.,Programme,
Department of Health,Department of Health,09/05/2012,External Consultancy Fees,INFORMATICS,ERNST & YOUNG LLP,,,14861378,"15,847.00",,,,
Department of Health,Department of Health,09/05/2012,External Consultancy Fees,INFORMATICS,ERNST & YOUNG LLP,,,14854449,"105,584.30",,,,
Department of Health,Department of Health,09/05/2012,External Consultancy Fees,INFORMATICS,ERNST & YOUNG LLP,,,14861379,"125,789.45",,,,
Department of Health,Department of Health,09/05/2012,External Consultancy Fees,INFORMATICS,ERNST & YOUNG LLP,,,14861378,"137,675.38",,,,
