Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1072442,260.82,GLOBAL PARTNERSHIP FUND - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1072443,260.82,GLOBAL PARTNERSHIP FUND - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1072445,260.82,GLOBAL PARTNERSHIP FUND - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1072446,260.82,GLOBAL PARTNERSHIP FUND - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1072447,960.97,IKIU GLOBAL SCIENCE AND INNOVATION NETWORK - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1072448,432.94,GLOBAL PARTNERSHIP FUND - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1072449,432.94,GLOBAL PARTNERSHIP FUND - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1072450,613.31,IKIU GLOBAL SCIENCE AND INNOVATION NETWORK - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1072451,706.64,IKIU GLOBAL SCIENCE AND INNOVATION NETWORK - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1072453,1782.38,IKIU GLOBAL SCIENCE AND INNOVATION NETWORK - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1072454,1216.66,IKIU GLOBAL SCIENCE AND INNOVATION NETWORK - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1072455,-1334.76,GLOBAL PARTNERSHIP FUND - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/01/2013,Professional Subscriptions,"Strategy, Analysis and Better Regulation - DG & Group Support",THE OXFORD ENERGY POLICY CLUB,1072473,25.00,RUNNING COSTS DEVOLVED - Professional Subscriptions,OX2 6FA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/01/2013,Hotels (Programme),"Strategy, Analysis and Better Regulation - BRDO",FIROKA (KINGS CROSS) LTD,1072492,620.00,DEVELOPING MARKETS - Hotels (Programme),WC1X 9HX,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/01/2013,CARA Approved Technical Advice / Services & Support,Finance & Commercial Group - Corporate Shared Services,DTZ DEBENHAM TIE LEUNG,1072498,2037.40,RUNNING COSTS NON DEVOLVED - CARA Approved Technical Advice / Services & Support,EH3 9QG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,QUESTMARK,1072502,510.00,RUNNING COSTS NON DEVOLVED - Telecommunications,NG10 4LS,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,QUESTMARK,1072503,495.00,RUNNING COSTS NON DEVOLVED - Telecommunications,NG10 4LS,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,QUESTMARK,1072505,435.00,RUNNING COSTS NON DEVOLVED - Telecommunications,NG10 4LS,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,QUESTMARK,1072506,2652.11,RUNNING COSTS NON DEVOLVED - Telecommunications,NG10 4LS,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,QUESTMARK,1072506,9077.89,RUNNING COSTS NON DEVOLVED - Telecommunications,NG10 4LS,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,QUESTMARK,1072507,2925.00,RUNNING COSTS NON DEVOLVED - Telecommunications,NG10 4LS,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,QUESTMARK,1072508,600.00,RUNNING COSTS NON DEVOLVED - Telecommunications,NG10 4LS,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Other Overseas Travel & Subsistence,"People, Communications and Effectiveness Group - Human Resources",FOREIGN AND COMMONWEALTH OFFICE (FCO),1072522,141.26,RUNNING COSTS NON DEVOLVED - Other Overseas Travel & Subsistence,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,ICT Business Specific Application Services,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1072523,138.30,RUNNING COSTS NON DEVOLVED - ICT Business Specific Application Services,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/01/2013,Grant in Aid - Current -Other,Markets and Local Growth - Labour Market,ACAS,1072530,3750000.00,ACAS FUNDING - Grant in Aid - Current -Other,NW1 3JJ,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2013,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,EXPERIS LTD,1072564,10115.28,RUNNING COSTS NON DEVOLVED - ICT Maintenance & Upkeep,WA14 1JY,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/01/2013,Capital Grants - Other,Markets and Local Growth - Regional Growth Fund & Legacy,ROLLS ROYCE plc,1072568,1500000.00,GBI YORKSHIRE & HUMBERSIDE - Capital Grants - Other,DE24 8BJ,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/01/2013,Capital Grants - Other,Markets and Local Growth - Regional Growth Fund & Legacy,ROLLS ROYCE plc,1072569,654000.00,GBI NORTH EAST - Capital Grants - Other,DE24 8BJ,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/01/2013,Criminal Law and Prosecution Work,Legal Services - Legal Services,FRANK PERRIAM,1072584,369.90,PROSECUTION CASE WITNESS AND OTHER EXPENSES - Criminal Law and Prosecution Work,SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/01/2013,Electricity (Programme),Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1072585,-922.18,CD SPEND RELATING TO EX-LSC PROPERTIES - Electricity (Programme),OX4 2JY,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/01/2013,Electricity (Programme),Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1072586,-280.37,CD SPEND RELATING TO EX-LSC PROPERTIES - Electricity (Programme),OX4 2JY,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Electricity (Programme),Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1072586,-280.37,CD SPEND RELATING TO EX-LSC PROPERTIES - Electricity (Programme),OX4 2JY,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Electricity (Programme),Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1072590,-214.64,CD SPEND RELATING TO EX-LSC PROPERTIES - Electricity (Programme),OX4 2JY,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/01/2013,CARA Approved Technical Advice / Services & Support,Shareholder Executive - Shareholder Executive,SLAUGHTER AND MAY,1072630,5650.40,RUNNING COSTS DEVOLVED - CARA Approved Technical Advice / Services & Support,EC1Y 8YY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/01/2013,CARA Approved Technical Advice / Services & Support,Shareholder Executive - Shareholder Executive,SLAUGHTER AND MAY,1072630,8752.78,RUNNING COSTS DEVOLVED - CARA Approved Technical Advice / Services & Support,EC1Y 8YY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,SIEMENS ENTERPRISE COMMUNICATIONS LIMITED,1072664,2584.96,RUNNING COSTS NON DEVOLVED - Telecommunications,MK15 0DJ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,SIEMENS ENTERPRISE COMMUNICATIONS LIMITED,1072664,3459.11,RUNNING COSTS NON DEVOLVED - Telecommunications,MK15 0DJ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Leadership & People Management Training,Markets and Local Growth - Europe Trade & International Directorate,IOEX TRAINING LTD,1072682,80.00,RUNNING COSTS DEVOLVED - Leadership & People Management Training,PE2 6FT,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/01/2013,CARA Approved Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,BRITISH TELECOMMUNICATIONS plc (BT),1072697,19.46,FORESIGHT - CARA Approved Research & Development Expenditure (Programme),DH98 1BT,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/01/2013,CARA Approved Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,BRITISH TELECOMMUNICATIONS plc (BT),1072697,13.50,FORESIGHT - CARA Approved Research & Development Expenditure (Programme),DH98 1BT,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/01/2013,CARA Approved Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,BRITISH TELECOMMUNICATIONS plc (BT),1072697,-0.21,FORESIGHT - CARA Approved Research & Development Expenditure (Programme),DH98 1BT,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/01/2013,External Training (Programme),Markets and Local Growth - Europe Trade & International Directorate,ADDA HOTELS T/A HILTON NOTTINGHAM,1072700,831.98,NON-PROLIFERATION AWARENESS SEMINARS - External Training (Programme),WD24 4QQ,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/01/2013,Business Continuity Planning Service,Finance & Commercial Group - Commercial Directorate,ADAM PHONES LTD,1072709,208.80,RUNNING COSTS NON DEVOLVED - Business Continuity Planning Service,W4 2ST,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1072712,78.36,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1072712,5681.89,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1072712,1215.37,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1072712,6800.95,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/01/2013,CARA Approved External Legal Advice and Services,Legal Services - Legal Services,LORD DAVID PANNICK,1072718,3000.00,RUNNING COSTS DEVOLVED - CARA Approved External Legal Advice and Services,EC4Y 9BW,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Leased Buildings - Clearing,Finance & Commercial Group - Corporate Shared Services,OFFICE PROJECTS (INTERIORS) LTD,1072723,2973.60,BIS INFRASTRUCTURE MAINTENANCE - Leased Buildings - Clearing,SW15 2JJ,EXT,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Leased Buildings - Clearing,Finance & Commercial Group - Corporate Shared Services,OFFICE PROJECTS (INTERIORS) LTD,1072726,6293.26,BIS INFRASTRUCTURE MAINTENANCE - Leased Buildings - Clearing,SW15 2JJ,EXT,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Leased Buildings - Clearing,Finance & Commercial Group - Corporate Shared Services,OFFICE PROJECTS (INTERIORS) LTD,1072727,1221.78,BIS INFRASTRUCTURE MAINTENANCE - Leased Buildings - Clearing,SW15 2JJ,EXT,,,Capital
