Department,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Home Office,Home Office,20/07/2011,"IT, TelecommsHardware.Desktop - ADMN",Performance and Finance Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001136216,"-73,462.00"
Home Office,Home Office,08/07/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",Performance and Finance Directorate,SAVVIS UK LTD,1001131894,"-26,400.00"
Home Office,Home Office,08/07/2011,"IT, Broadcasting & Telecomms.Software - ADMN",Performance and Finance Directorate,SAVVIS UK LTD,1001131894,"1,869.00"
Home Office,Home Office,22/07/2011,"IT, Broadcasting & Telecomms.IT Maintenance - ADMN",Performance and Finance Directorate,HEWLETT PACKARD,1001137423,"12,002.57"
Home Office,Home Office,22/07/2011,"IT, Broadcasting & Telecomms.IT Maintenance - ADMN",Performance and Finance Directorate,HEWLETT PACKARD,1001137423,"25,826.71"
Home Office,Home Office,22/07/2011,"IT, Broadcasting & Telecomms.IT Maintenance - ADMN",Performance and Finance Directorate,HEWLETT PACKARD,1001137423,"27,390.20"
Home Office,Home Office,08/07/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",Performance and Finance Directorate,SAVVIS UK LTD,1001131894,"36,939.43"
Home Office,Home Office,22/07/2011,"IT, Broadcasting & Telecomms.IT Maintenance - ADMN",Performance and Finance Directorate,HEWLETT PACKARD,1001137423,"44,579.94"
Home Office,Home Office,15/07/2011,Management & Admin Serv.Temp IT N/w Specialists - ADMN,Performance and Finance Directorate,ADVANTAGE TECHNICAL RESOURCING,1001134534,"52,343.04"
Home Office,Home Office,08/07/2011,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",Performance and Finance Directorate,SAVVIS UK LTD,1001131894,"56,662.56"
Home Office,Home Office,22/07/2011,"IT, Broadcasting & Telecomms.IT Maintenance - ADMN",Performance and Finance Directorate,HEWLETT PACKARD,1001137423,"76,555.66"
Home Office,Home Office,04/07/2011,"IT, Broadcasting & Telecomms.IT Maintenance - ADMN",Performance and Finance Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001130075,"213,757.00"
Home Office,Home Office,20/07/2011,"IT, Broadcasting & Telecomms.Sirius - Telephony",Performance and Finance Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001136216,"306,895.64"
Home Office,Home Office,20/07/2011,"IT, TelecommsHardware.Desktop - ADMN",Performance and Finance Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001136216,"309,098.81"
Home Office,Home Office,20/07/2011,"IT, TelecommsHardware Desktop.Support and Maintenance - ADMN",Performance and Finance Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001136216,"2,831,613.78"
Home Office,Home Office,27/07/2011,"Transport, Storage & Mail Serv.File (Archive) Storage - ADMN",Performance and Finance Directorate,TNT UK LTD,1001138983,"33,485.51"
Home Office,Home Office,25/07/2011,"IT, TelecommsHardware Desktop.Support and Maintenance - PROG",Performance and Finance Directorate,ATOS ORIGIN IT SERVICES UK LIMITED,1001137927,"5,596.55"
Home Office,Home Office,29/07/2011,"IT, TelecommsHardware Desktop.Support and Maintenance - PROG",Performance and Finance Directorate,ATOS ORIGIN IT SERVICES UK LIMITED,1001139864,"21,634.21"
Home Office,Home Office,08/07/2011,"IT, Broadcasting & Telecomms.IT Running Cost - Maint - PROG",Performance and Finance Directorate,SERCO  LTD,1001131896,"41,248.15"
Home Office,Home Office,14/07/2011,"IT, TelecommsHardware Desktop.Support and Maintenance - PROG",Performance and Finance Directorate,ATOS ORIGIN IT SERVICES UK LIMITED,1001134082,"44,077.36"
Home Office,Home Office,25/07/2011,"IT, TelecommsHardware Desktop.Support and Maintenance - PROG",Performance and Finance Directorate,ATOS ORIGIN IT SERVICES UK LIMITED,1001137927,"48,739.11"
Home Office,Home Office,05/07/2011,"IT, Broadcasting & Telecomms.IT Running Cost - Maint - PROG",Performance and Finance Directorate,SERCO  LTD,4000004101,"69,966.60"
Home Office,Home Office,05/07/2011,"IT, Broadcasting & Telecomms.IT Running Cost - Maint - PROG",Performance and Finance Directorate,SERCO  LTD,4000004101,"69,966.60"
Home Office,Home Office,29/07/2011,"IT, Broadcasting & Telecomms.IT Running Cost - Maint - PROG",Performance and Finance Directorate,SERCO  LTD,1001139939,"69,966.60"
Home Office,Home Office,06/07/2011,"IT,TelecomTelephNtworkTelephon.Voice lines and Calls - PROG",Performance and Finance Directorate,OGC BUYING SOLUTIONS,3000043061,"107,692.20"
Home Office,Home Office,26/07/2011,"IT, TelecommsHardware Desktop.Support and Maintenance - PROG",Performance and Finance Directorate,ATOS ORIGIN IT SERVICES UK LIMITED,1001138361,"112,369.46"
Home Office,Home Office,25/07/2011,"IT, TelecommsHardware Desktop.Support and Maintenance - PROG",Performance and Finance Directorate,ATOS ORIGIN IT SERVICES UK LIMITED,1001137927,"136,760.41"
Home Office,Home Office,05/07/2011,"IT, Broadcasting & Telecomms.IT Running Cost - Maint - PROG",Performance and Finance Directorate,SERCO  LTD,4000004101,"171,252.90"
Home Office,Home Office,05/07/2011,"IT, Broadcasting & Telecomms.IT Running Cost - Maint - PROG",Performance and Finance Directorate,SERCO  LTD,4000004101,"171,252.90"
Home Office,Home Office,29/07/2011,"IT, Broadcasting & Telecomms.IT Running Cost - Maint - PROG",Performance and Finance Directorate,SERCO  LTD,1001139939,"171,252.90"
Home Office,Home Office,22/07/2011,"IT, Broadcasting & Telecomms.IT Run Costs other -Prog",Performance and Finance Directorate,ATOS ORIGIN IT SERVICES UK LIMITED,1001137384,"185,838.34"
Home Office,Home Office,25/07/2011,"IT,TelecommsMan ServiceHosting.Support - ADMN",Performance and Finance Directorate,ATOS ORIGIN IT SERVICES UK LIMITED,1001137927,"191,667.00"
Home Office,Home Office,25/07/2011,"IT,TelecommsMan ServiceHosting.Support - ADMN",Performance and Finance Directorate,ATOS ORIGIN IT SERVICES UK LIMITED,1001137927,"191,667.00"
Home Office,Home Office,14/07/2011,"IT, Broadcasting & Telecomms.IT Run Costs other -Prog",Performance and Finance Directorate,ATOS ORIGIN IT SERVICES UK LIMITED,1001134082,"194,526.69"
Home Office,Home Office,18/07/2011,IT & Telecommunications.IT & Telecommunications - PROG,Performance and Finance Directorate,CABLE & WIRELESS,1001135110,"240,061.00"
Home Office,Home Office,06/07/2011,"IT,TelecomTelephNtworkTelephon.Voice lines and Calls - PROG",Performance and Finance Directorate,OGC BUYING SOLUTIONS,3000043061,"316,218.35"
Home Office,Home Office,05/07/2011,"IT, Broadcasting & Telecomms.IT Running Cost - Maint - PROG",Performance and Finance Directorate,SERCO  LTD,4000004101,"386,934.90"
Home Office,Home Office,05/07/2011,"IT, Broadcasting & Telecomms.IT Running Cost - Maint - PROG",Performance and Finance Directorate,SERCO  LTD,4000004101,"386,934.90"
Home Office,Home Office,29/07/2011,"IT, Broadcasting & Telecomms.IT Running Cost - Maint - PROG",Performance and Finance Directorate,SERCO  LTD,1001139939,"386,934.90"
Home Office,Home Office,25/07/2011,"IT, TelecommsHardware Desktop.Support and Maintenance - PROG",Performance and Finance Directorate,ATOS ORIGIN IT SERVICES UK LIMITED,1001137927,"492,169.40"
Home Office,Home Office,26/07/2011,"IT, TelecommsHardware Desktop.Support and Maintenance - PROG",Performance and Finance Directorate,ATOS ORIGIN IT SERVICES UK LIMITED,1001138361,"492,231.00"
Home Office,Home Office,26/07/2011,"IT, TelecommsManaged Service.Support (General) - ADMN",Performance and Finance Directorate,FUJITSU SERVICES LIMITED,1001138396,"579,839.64"
Home Office,Home Office,29/07/2011,"IT, TelecommsManaged Service.Support (General) - ADMN",Performance and Finance Directorate,FUJITSU SERVICES LIMITED,1001139898,"601,804.49"
Home Office,Home Office,25/07/2011,"IT, TelecommsHardware Desktop.Support and Maintenance - PROG",Performance and Finance Directorate,ATOS ORIGIN IT SERVICES UK LIMITED,1001137927,"651,203.80"
Home Office,Home Office,26/07/2011,"IT, TelecommsHardware Desktop.Support and Maintenance - PROG",Performance and Finance Directorate,ATOS ORIGIN IT SERVICES UK LIMITED,1001138361,"656,370.35"
Home Office,Home Office,29/07/2011,"IT, TelecommsManaged Service.Support (General) - ADMN",Performance and Finance Directorate,FUJITSU SERVICES LIMITED,1001139898,"665,268.56"
Home Office,Home Office,07/07/2011,"IT,TelecomTelephNtworkTelephon.Voice lines and Calls - PROG",Performance and Finance Directorate,OGC BUYING SOLUTIONS,3000043072,"1,465,336.91"
Home Office,Home Office,27/07/2011,"IT, TelecommsHardware Desktop.Support and Maintenance - PROG",Performance and Finance Directorate,IBM DIRECT UNITED KINGDOM LTD,1001138929,"56,328.00"
Home Office,Home Office,22/07/2011,"IT, Broadcasting & Telecomms.Software - ADMN",Performance and Finance Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001137415,"67,657.94"
Home Office,Home Office,22/07/2011,"IT, Broadcasting & Telecomms.Software - ADMN",Performance and Finance Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001137415,"421,672.00"
Home Office,Home Office,21/07/2011,"IT, TelecommsSoftware (COTS).System Software - ADMN",Performance and Finance Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001136850,"445,334.40"
Home Office,Home Office,22/07/2011,GRANTS,Strategy & Reform Directorate,HAMPSHIRE POLICE AUTHORITY 1 (G),1001137343,"80,352.42"
Home Office,Home Office,08/07/2011,GRANTS,Strategy & Reform Directorate,ISA (G),1001131950,"1,086,205.00"
Home Office,Home Office,26/07/2011,"Science, Technical & Research.Computer services - ADMN",Strategy & Reform Directorate,LOGICA UK LTD,1001138412,"420,900.00"
Home Office,IPCC - Independent Police Complaints Commission,01/07/2011,IT Charges,Corporate Services,Steria,RCT0036797,"314,939.00"
Home Office,IPCC - Independent Police Complaints Commission,20/07/2011,IT Charges,Corporate Services,Steria,RCT 0037006,"332,939.00"
Home Office,IPCC - Independent Police Complaints Commission,20/07/2011,Rent,Corporate Services,OMD Services Ltd,RCT0036956,"30,290.64"
Home Office,IPCC - Independent Police Complaints Commission,20/07/2011,External Audit,Director's Department,National Audit Office,RCT0036981,"42,000.00"
Home Office,SOCA - Serious Organised Crime Agency,28/06/2011,Professional Services and Fees,Child Exploitation and Online Protection,NPIA,80312,"47,188.00"
Home Office,SOCA - Serious Organised Crime Agency,29/06/2011,Property Plant & Equipment,Investment Board,WATES INTERIORS LTD,80395,"28,819.57"
Home Office,SOCA - Serious Organised Crime Agency,29/06/2011,Operational and Communications Costs,Intervention,CRIME STOPPERS,80429,"50,000.00"
Home Office,SOCA - Serious Organised Crime Agency,29/06/2011,IT Expenses,Corporate Services,LOGICA UK LTD,80443,"3,533,953.27"
Home Office,SOCA - Serious Organised Crime Agency,29/06/2011,Premises,Corporate Services,GOVERNMENT ESTATES MANAGEMENT,80473,"68,507.22"
Home Office,SOCA - Serious Organised Crime Agency,29/06/2011,Premises,Corporate Services,GOVERNMENT ESTATES MANAGEMENT,80474,"48,503.81"
Home Office,SOCA - Serious Organised Crime Agency,29/06/2011,Premises,Corporate Services,GOVERNMENT ESTATES MANAGEMENT,80475,"84,312.49"
Home Office,SOCA - Serious Organised Crime Agency,29/06/2011,Operational and Communications Costs,Intelligence,REVENUE FINANCE BANKING SERVIC,80485,"26,153.33"
Home Office,SOCA - Serious Organised Crime Agency,29/06/2011,Premises,Corporate Services,GOVERNMENT ESTATES MANAGEMENT,80491,"47,993.59"
Home Office,SOCA - Serious Organised Crime Agency,29/06/2011,IT Expenses,Corporate Services,FOREIGN & COMMONWEALTH OFFICE,80499,"82,159.18"
Home Office,SOCA - Serious Organised Crime Agency,29/06/2011,Property Plant & Equipment,Projects,LOGICA UK LTD,80506,"671,054.40"
Home Office,SOCA - Serious Organised Crime Agency,04/07/2011,IT Expenses,Corporate Services,L-3 COMMUNICATIONS ASA LTD,80821,"205,583.40"
Home Office,SOCA - Serious Organised Crime Agency,04/07/2011,IT Expenses,Corporate Services,L-3 COMMUNICATIONS ASA LTD,80823,"28,854.00"
Home Office,SOCA - Serious Organised Crime Agency,05/07/2011,Premises,Corporate Services,KIER BUILDING SERVICES,80916,"43,800.28"
Home Office,SOCA - Serious Organised Crime Agency,05/07/2011,Professional Services and Fees,Investment Board,DELOITTE MCS,80984,"29,224.80"
Home Office,SOCA - Serious Organised Crime Agency,05/07/2011,IT Expenses,Corporate Services,BRAVOSOLUTION UK LTD,81052,"70,297.50"
Home Office,SOCA - Serious Organised Crime Agency,06/07/2011,Premises,Corporate Services,KIER BUILDING SERVICES,81152,"120,000.00"
Home Office,SOCA - Serious Organised Crime Agency,06/07/2011,Intangibles non-current assets,Projects,LOGICA UK LTD,81212,"58,365.60"
Home Office,SOCA - Serious Organised Crime Agency,08/07/2011,IT Expenses,Intelligence,COMPSOFT PLC,81372,"30,360.00"
Home Office,SOCA - Serious Organised Crime Agency,08/07/2011,Property Plant & Equipment,Investment Board,DRIVERS JONAS DELOITTE,81439,"46,286.40"
Home Office,SOCA - Serious Organised Crime Agency,08/07/2011,IT Expenses,Corporate Services,SERCO,81458,"112,389.37"
Home Office,SOCA - Serious Organised Crime Agency,08/07/2011,Professional Services and Fees,Intervention,RICHARD LONG & CO,81459,"25,946.04"
Home Office,SOCA - Serious Organised Crime Agency,08/07/2011,Premises,Corporate Services,OCS GROUP,81470,"177,233.76"
Home Office,SOCA - Serious Organised Crime Agency,08/07/2011,Professional Services and Fees,Projects,CHURCHES,81471,"25,651.95"
Home Office,SOCA - Serious Organised Crime Agency,12/07/2011,Salaries and Allowances -permanently employed,Investment Board,LA INT'L COMPUTER CONSULTANTS,81710,"28,612.20"
Home Office,SOCA - Serious Organised Crime Agency,13/07/2011,Professional Services and Fees,Investment Board,WINCKWORTH SHERWOOD ,81796,"378,062.00"
Home Office,SOCA - Serious Organised Crime Agency,13/07/2011,IT Expenses,Corporate Services,SERCO,81811,"49,159.96"
Home Office,SOCA - Serious Organised Crime Agency,13/07/2011,IT Expenses,Intelligence,ORANGE PCS (HSBC),81823,"94,005.42"
Home Office,SOCA - Serious Organised Crime Agency,14/07/2011,IT Expenses,Child Exploitation and Online Protection,MICROSOFT LTD,81937,"65,640.00"
Home Office,SOCA - Serious Organised Crime Agency,14/07/2011,Premises,Investment Board,HERMAN MILLER LTD,81943,"34,614.00"
Home Office,SOCA - Serious Organised Crime Agency,18/07/2011,Office Equipment & Repairs,Corporate Services,CANON (UK) LTD,82150,"29,191.01"
Home Office,SOCA - Serious Organised Crime Agency,18/07/2011,PFI Contract Charges,Corporate Services,SERCO,82198,"95,925.60"
Home Office,SOCA - Serious Organised Crime Agency,19/07/2011,Indirect Employee Costs,Corporate Services,NPIA,82306,"29,415.00"
Home Office,SOCA - Serious Organised Crime Agency,19/07/2011,Office and General Expenses,Corporate Services,OFFICE DEPOT UK LTD,82407,"46,313.29"
Home Office,SOCA - Serious Organised Crime Agency,19/07/2011,IT Expenses,Corporate Services,CABLE & WIRELESS COMMS.,82424,"79,213.25"
Home Office,SOCA - Serious Organised Crime Agency,19/07/2011,IT Expenses,Intelligence,SKY BUSINESS DIVISION,82427,"95,806.78"
Home Office,SOCA - Serious Organised Crime Agency,20/07/2011,Salaries and Allowances -permanently employed,Investment Board,BADENOCH & CLARK LIMITED,82540,"35,063.21"
Home Office,SOCA - Serious Organised Crime Agency,21/07/2011,Salaries and Allowances -permanently employed,Corporate Services,ADECCO ALFRED MARKS,82678,"130,827.91"
Home Office,ISA - Independent Safeguarding Authority,20/07/2011,ACRO Costs,Operations,Hampshire Police Authority,3696,"25,744.00"
Home Office,SIA - Security Industry Authority,06/07/2011,Legal Costs ,C&E,Kingsley Napley ,CKIN02,"62,088.00"
Home Office,SIA - Security Industry Authority,13/07/2011,It Costs ,ICT,Cable & Wireless,CCAB04,"37,424.84"
Home Office ,SIA - Security Industry Authority,20/07/2011,Syntegra ,Licensing ,BT Syntegra ,CSYN01,"820,578.54"
Home Office ,IPCC - Independent Police Complaints Commission,27/07/2011,Licencing Costs,Licensing ,CRB,CCRB01,"278,127.00"
Home Office ,SIA - Security Industry Authority,27/07/2011,Audit Costs,Finance,National Audit Office,CNAO01,"31,000.00"
Home Office ,CRB - Criminal Records Bureau,22/07/2011,Police costs per check,Police Data Source,British Transport Police,16260   2,"26,588.41"
Home Office ,CRB - Criminal Records Bureau,15/07/2011,Police costs per check,Police Data Source,Cheshire Police Authority,16233   4,"98,285.56"
Home Office ,CRB - Criminal Records Bureau,15/07/2011,Police costs per check,Police Data Source,Cleveland Police Authority,16233   6,"25,296.29"
Home Office ,CRB - Criminal Records Bureau,28/07/2011,Police costs per check,Police Data Source,Cleveland Police Authority,16289   5,"25,483.99"
Home Office ,CRB - Criminal Records Bureau,22/07/2011,Police costs per check,Police Data Source,Derbyshire Police Authority,16260   6,"71,234.11"
Home Office ,CRB - Criminal Records Bureau,28/07/2011,Police costs per check,Police Data Source,Derbyshire Police Authority,16289   6,"179,763.37"
Home Office ,CRB - Criminal Records Bureau,15/07/2011,Police costs per check,Police Data Source,Devon & Cornwall Police Authority,16233   9,"36,015.89"
Home Office ,CRB - Criminal Records Bureau,22/07/2011,Police costs per check,Police Data Source,Devon & Cornwall Police Authority,16260   7,"34,560.20"
Home Office ,CRB - Criminal Records Bureau,15/07/2011,Police costs per check,Police Data Source,Essex Police Authority,16233   11,"87,547.15"
Home Office ,CRB - Criminal Records Bureau,28/07/2011,Police costs per check,Police Data Source,Essex Police Authority,16289   11,"150,704.27"
Home Office ,CRB - Criminal Records Bureau,15/07/2011,Police costs per check,Police Data Source,Greater Manchester Police,16233   12,"186,370.07"
Home Office ,CRB - Criminal Records Bureau,22/07/2011,Police costs per check,Police Data Source,Hampshire Police Authority,16260   12,"63,485.08"
Home Office ,CRB - Criminal Records Bureau,28/07/2011,Police costs per check,Police Data Source,Hertfordshire Police Authority,16289   16,"99,497.95"
Home Office ,CRB - Criminal Records Bureau,15/07/2011,Police costs per check,Police Data Source,Humberside Police Authority,16233   15,"50,396.65"
Home Office ,CRB - Criminal Records Bureau,22/07/2011,Police costs per check,Police Data Source,Kent Constabulary,16260   15,"148,330.64"
Home Office ,CRB - Criminal Records Bureau,22/07/2011,Police costs per check,Police Data Source,Lancashire Police Authority,16260   16,"44,821.69"
Home Office ,CRB - Criminal Records Bureau,28/07/2011,Police costs per check,Police Data Source,Leicestershire Police Authority,16289   18,"67,535.82"
Home Office ,CRB - Criminal Records Bureau,22/07/2011,Police costs per check,Police Data Source,Merseyside Police Authority,16260   18,"121,462.15"
Home Office ,CRB - Criminal Records Bureau,15/07/2011,Police costs per check,Police Data Source,The Metropolitan Police,16233   17,"1,175,624.01"
Home Office ,CRB - Criminal Records Bureau,22/07/2011,Police costs per check,Police Data Source,Northants Police Authority,16260   20,"63,748.87"
Home Office ,CRB - Criminal Records Bureau,22/07/2011,Police costs per check,Police Data Source,North Wales Police,16260   22,"32,481.86"
Home Office ,CRB - Criminal Records Bureau,22/07/2011,Police costs per check,Police Data Source,North Yorkshire Police Authority,16260   23,"34,436.30"
Home Office ,CRB - Criminal Records Bureau,28/07/2011,Police costs per check,Police Data Source,Avon & Somerset Police,16289   24,"59,768.48"
Home Office ,CRB - Criminal Records Bureau,22/07/2011,Police costs per check,Police Data Source,South Wales Police,16260   28,"50,469.35"
Home Office ,CRB - Criminal Records Bureau,15/07/2011,Police costs per check,Police Data Source,South Yorkshire Police,16233   22,"34,263.58"
Home Office ,CRB - Criminal Records Bureau,22/07/2011,Police costs per check,Police Data Source,South Yorkshire Police,16260   29,"65,072.50"
Home Office ,CRB - Criminal Records Bureau,22/07/2011,Police costs per check,Police Data Source,States of Jersey police,16260   30,"25,893.93"
Home Office ,CRB - Criminal Records Bureau,22/07/2011,Police costs per check,Police Data Source,Suffolk Police Authority,16260   31,"44,215.42"
Home Office ,CRB - Criminal Records Bureau,28/07/2011,Police costs per check,Police Data Source,West Midlands Police,16289   30,"244,655.69"
Home Office ,CRB - Criminal Records Bureau,28/07/2011,Police costs per check,Police Data Source,West Mercia Police,16289   33,"56,498.27"
Home Office,Home Office,01/07/2011,GPC Card,PFD*,BARCLAYS BANK,Numerous,"550,382.21"
Home Office,IPS - Identity & Passport Service,15/07/2011,Passport Stationery,IPS - Identity & Passport Service,ADARE LTD,139183,"45,977.76"
Home Office,IPS - Identity & Passport Service,26/07/2011,Passport Stationery,IPS - Identity & Passport Service,ADARE LTD,139323,"166,907.75"
Home Office,IPS - Identity & Passport Service,26/07/2011,Electricity,IPS - Identity & Passport Service,Airtricity Energy Supply Ltd,139325,"25,413.07"
Home Office,IPS - Identity & Passport Service,08/07/2011,Hosting,IPS - Identity & Passport Service,Northgate Informat'n Solutions,139137,"39,996.00"
Home Office,IPS - Identity & Passport Service,26/07/2011,Other Government Departments,IPS - Identity & Passport Service,Benefits Agency,139327,"110,833.64"
Home Office,IPS - Identity & Passport Service,22/07/2011,Telecoms,IPS - Identity & Passport Service,BT Telecomms plc (calls),139264,"47,122.80"
Home Office,IPS - Identity & Passport Service,08/07/2011,Contracted Staff,IPS - Identity & Passport Service,Capita Resourcing Ltd,139139,"81,743.03"
Home Office,IPS - Identity & Passport Service,12/07/2011,Contracted Staff,IPS - Identity & Passport Service,Capita Resourcing Ltd,139162,"27,401.28"
Home Office,IPS - Identity & Passport Service,26/07/2011,General Travel,IPS - Identity & Passport Service,Carlson-Wagonlit Travel,139346,"26,220.85"
Home Office,IPS - Identity & Passport Service,12/07/2011,General Travel,IPS - Identity & Passport Service,Carlson-Wagonlit Travel,139163,"26,234.86"
Home Office,IPS - Identity & Passport Service,05/07/2011,Passport Printing,IPS - Identity & Passport Service,De La Rue International Ltd,139124,"4,652,774.04"
Home Office,IPS - Identity & Passport Service,08/07/2011,Passport Printing,IPS - Identity & Passport Service,De La Rue International Ltd,139144,"990,000.00"
Home Office,IPS - Identity & Passport Service,22/07/2011,Facilities Management,IPS - Identity & Passport Service,Drivers Jonas,139295,"43,848.36"
Home Office,IPS - Identity & Passport Service,08/07/2011,Health & Security,IPS - Identity & Passport Service,Group 4,Numerous,"30,180.55"
Home Office,IPS - Identity & Passport Service,29/07/2011,Other Government Departments,IPS - Identity & Passport Service,HOME OFFICE - AFU CASH MANAGEM,139403,"1,875,148.00"
Home Office,IPS - Identity & Passport Service,29/07/2011,Accommodation,IPS - Identity & Passport Service,Mapeley ABI Provider Limited,139407,"45,590.41"
Home Office,IPS - Identity & Passport Service,19/07/2011,Contact Centre,IPS - Identity & Passport Service,MM TELEPERFORMANCE,139251,"169,718.92"
Home Office,IPS - Identity & Passport Service,19/07/2011,Other Government Departments,IPS - Identity & Passport Service,Office For National Statistics,139253,"50,025.65"
Home Office,IPS - Identity & Passport Service,08/07/2011,Consultancy & Professional Ser,IPS - Identity & Passport Service,PA Consulting Group,139150,"91,411.20"
Home Office,IPS - Identity & Passport Service,19/07/2011,Office Furniture,IPS - Identity & Passport Service,SENATOR INTERNATIONAL LTD,139259,"28,104.46"
Home Office,IPS - Identity & Passport Service,19/07/2011,Passport Processing,IPS - Identity & Passport Service,Siemens Business Services Ltd,139260,"79,677.10"
Home Office,IPS - Identity & Passport Service,12/07/2011,Passports - Secure Mail,IPS - Identity & Passport Service,SECURE MAIL SERVICES LIMITED,139179,"1,950,059.61"
Home Office,IPS - Identity & Passport Service,29/07/2011,Passports - Secure Mail,IPS - Identity & Passport Service,SECURE MAIL SERVICES LIMITED,139419,"916,704.53"
Home Office,IPS - Identity & Passport Service,22/07/2011,Consultancy & Professional Ser,IPS - Identity & Passport Service,Steria Limited,139318,"79,914.00"
Home Office,IPS - Identity & Passport Service,08/07/2011,IT Development,IPS - Identity & Passport Service,Thales,139154,"225,636.00"
