Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number, Amount ,PO Line Discription,Contract Number,Project code
,,07/03/2014,Radio communications,DG: SFNHS,AIRWAVE SOLUTIONS INTERNATIONAL LTD,LARGE,SL1 2EJ,0900000137-333," 267,593.85 ",Airwaves - Core Service Charges,,
,,07/03/2014,Provisions cash payment,DG: PHD,SKIPTON FUND LTD,VCS,SW1H 0QS,10/13-14," 1,176,423.45 ",Skipton Fund funding,,
,,07/03/2014,Research & development,DG: RDD,RAND EUROPE CIC,SME,CB4 1YG,14148/10073-47," 23,025.82 ",PROJECTS,,
,,07/03/2014,Research & development,DG: RDD,RAND EUROPE CIC,SME,CB4 1YG,14149/11116-32," 21,556.97 ",PROJECTS,,
,,07/03/2014,Research & development,DG: RDD,LGC LTD,LARGE,TW11 0LY,50296535," 793,372.00 ",Central Commissioning Function,,
,,07/03/2014,IT minor costs non capital,DG: ERD,MCKESSON INFORMATION SOLUTIONS UK LTD,LARGE,CV34 6NZ,INV010446," 218,658.00 ",ESR CCN 874 - Total Rewards Statement Solution (pass through cost to BSA),,
,,07/03/2014,Outsourcing Contract,DG: ERD,MCKESSON INFORMATION SOLUTIONS UK LTD,LARGE,CV34 6NZ,INV010661," 186,500.61 ",CPA for DH ESR Contract - ESR Monthly Service Charges FY13-14 see DH/McKesson HR and Payroll Contract Ref 2222,,
,,07/03/2014,Addition Clearing - IT,DG: ERD,MCKESSON INFORMATION SOLUTIONS UK LTD,LARGE,CV34 6NZ,INV010662," 82,829.87 ",ESR Drawdown and Pipeline Development costs FY13-14 see DH/McKesson HR and Payroll Contract Ref 2222,,
,,07/03/2014,Outsourcing Contract,DG: ERD,MCKESSON INFORMATION SOLUTIONS UK LTD,LARGE,CV34 6NZ,INV010662," 3,608.81 ",ESR Drawdown and Pipeline Development costs FY13-14 see DH/McKesson HR and Payroll Contract Ref 2222,,
,,07/03/2014,Addition Clearing - IT,DG: ERD,MCKESSON INFORMATION SOLUTIONS UK LTD,LARGE,CV34 6NZ,INV010663," 663,480.94 ",ESR Drawdown and Pipeline Development costs FY13-14 see DH/McKesson HR and Payroll Contract Ref 2222,,
,,07/03/2014,Outsourcing Contract,DG: ERD,MCKESSON INFORMATION SOLUTIONS UK LTD,LARGE,CV34 6NZ,INV010663," 28,907.20 ",ESR Drawdown and Pipeline Development costs FY13-14 see DH/McKesson HR and Payroll Contract Ref 2222,,
,,07/03/2014,"SFVS - product & distribution cost, during December 2013 & January 2014",DG: PHD,Fresh Direct,,,28560036," 50,861.72 ",,,
,,07/03/2014,"SFVS - product & distribution cost, during November & December 2013",DG: PHD,Fresh Direct,,,28560117," 35,736.28 ",,,
,,07/03/2014,"SFVS - product & distribution cost, during November & December 2013",DG: PHD,Fresh Direct,,,28560116," 84,684.08 ",,,
,,07/03/2014,"SFVS - product & distribution cost, during October & November 2013",DG: PHD,Fresh Direct,,,28560057," 27,423.60 ",,,
,,07/03/2014,"SFVS - product & distribution cost, during October & November 2013",DG: PHD,Fresh Direct,,,28560056," 65,256.74 ",,,
,,07/03/2014,"SFVS - product & distribution cost, during January & February 2014",DG: PHD,Total Produce (Gateshead),,,SUN0214," 27,106.02 ",,,
,,07/03/2014,"SFVS - product & distribution cost, during January & February 2014",DG: PHD,Total Produce (Gateshead),,,NOR0214                                                                                                     ," 29,713.52 ",,,
,,07/03/2014,"SFVS - product & distribution cost, during January & February 2014",DG: PHD,Total Produce (Gateshead),,,DUR0214                                                                                                     ," 47,235.75 ",,,
,,07/03/2014,"SFVS - product & distribution cost, during January & February 2014",DG: PHD,Total Produce (Hereford),,,H14011531885," 44,478.97 ",,,
,,07/03/2014,"SFVS - product & distribution cost, during January & February 2014",DG: PHD,Total Produce (Hereford),,,H14011531937," 45,292.96 ",,,
,,07/03/2014,"SFVS - product & distribution cost, during January & February 2014",DG: PHD,Total Produce (Hereford),,,H14011531916," 46,107.52 ",,,
,,07/03/2014,Outsourcing Contract,DG: SCLGCP,IMPROVEMENT AND DEVELOPMENT AGENCY FOR LOCAL GOVERNMENT,VCS,EC1M 5LG,40212345," 50,000.00 ",Improvement & Development Agency - Development of MCA audit tool,,
,,07/03/2014,Rent of Land & Buildings (non-PFI operating lease),DG: GOAD,DEPARTMENT FOR WORK AND PENSIONS (DWP),PUBLIC,FY5 3TA,5026552," 535,083.24 ","Quarry House Leeds - Accomm. Costs April 2013 - March 2014 Facilty Price Rent & Prime Variable Charge Recovery @£540,857.90 mthly.",,
,,07/03/2014,Utilities,DG: GOAD,DEPARTMENT FOR WORK AND PENSIONS (DWP),PUBLIC,FY5 3TA,5026552," 2,774.54 ","Quarry House Leeds - Accomm. Costs April 2013 - March 2014 Utilities Charge@£44,615.20 mthly.",,
,,07/03/2014,Outsourcing Contract,DG: PHD,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,7678786," 35,926.80 ",PSBC2367- Nottinhham University to procure the March 2013 survey of young people and their attitudes to smoking.,13710,
,,07/03/2014,Outsourcing Contract,DG: PHD,THE TERRENCE HIGGINS TRUST,VCS,WC1X 8DP,29001014," 244,999.99 ",Targeted HIV prevention work 2013/14.  ,,
,,10/03/2014,Outsourcing Contract,DG: PHD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,4000379042," 41,878.21 ",Sheffield Death Certification Reforms Implementation Resource. 1 April 2013 to 31 March 2014.,,
,,10/03/2014,Policy Payments,DG: SFNHS,ST GEORGE'S HEALTHCARE NHS TRUST,PUBLIC,SW17 0QT,6327089," 300,000.00 ",St Georges NHS Trust - Invoice Number 6327089,,
,,10/03/2014,Arm Length Bodies-Revenue Subsidy,DG: PHD,NHS BLOOD AND TRANSPLANT (NHSBT),PUBLIC,LS15 7TW,950548," 5,100,000.00 ",NHSBT Drawdown 2013/14.  ,,
,,10/03/2014,ENDPBs Admin Revenue Grant in Aid,DG: ERD,COUNCIL FOR HEALTHCARE REGULATORY EXCELLENCE (CHRE),PUBLIC,WC2N 5HR,DH056," 365,000.00 ",PSA Grant-In-Aid Revenue Cash Drawdown 2013/14 (Additional),,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,FY3 8NR,HAFS-16611," 128,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,BN2 3EW,HAFS-16612," 42,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,CROYDON HEALTH SERVICES NHS TRUST,PUBLIC,CR7 7YE,HAFS-16613," 209,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,EAST LANCASHIRE HOSPITALS NHS TRUST,PUBLIC,BB2 3HH,HAFS-16614," 2,800,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,HARROGATE & DISTRICT NHS FOUNDATION TRUST,PUBLIC,HG2 7UG,HAFS-16615," 163,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,PUBLIC,HU16 5JQ,HAFS-16616," 115,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,ISLE OF WIGHT NHS TRUST,PUBLIC,PO30 5TG,HAFS-16617," 90,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,MID ESSEX HOSPITAL SERVICES NHS TRUST,PUBLIC,CM8 2TT,HAFS-16618," 820,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,NORTH BRISTOL NHS TRUST,PUBLIC,BS1 2NP,HAFS-16619," 1,200,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,NOTTINGHAMSHIRE HEALTHCARE NHS TRUST,PUBLIC,NG3 6AA,HAFS-16620," 121,000.00 ",,,
,,10/03/2014,Additions PDC Revenue Support NHS T Permenant,DG: Central Technical,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,PUBLIC,CM20 1QX,HAFS-16621," 2,000,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,HAFS-16622," 1,233,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,THE WIRRAL COMMUNITY NHS TRUST RY7,PUBLIC,CH41 5AL,HAFS-16623," 309,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,WF3 1WE,HAFS-16624," 988,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,BN2 3EW,HAFS-16625," 589,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,CROYDON HEALTH SERVICES NHS TRUST,PUBLIC,CR7 7YE,HAFS-16626," 363,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,EAST LANCASHIRE HOSPITALS NHS TRUST,PUBLIC,BB2 3HH,HAFS-16627," 524,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,PUBLIC,HU16 5JQ,HAFS-16628," 6,615,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,ISLE OF WIGHT NHS TRUST,PUBLIC,PO30 5TG,HAFS-16629," 224,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,PUBLIC,MK6 5LD,HAFS-16630," 3,090,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,NORTH BRISTOL NHS TRUST,PUBLIC,BS1 2NP,HAFS-16631," 475,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,PENNINE ACUTE HOSPITALS NHS TRUST,PUBLIC,OL1 2PN,HAFS-16632," 2,342,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,PUBLIC,PE3 6DA,HAFS-16633," 200,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,ROYAL CORNWALL HOSPITAL NHS TRUST,PUBLIC,TR1 2XN,HAFS-16634," 394,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,HAFS-16635," 324,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,PUBLIC,KT16 0PZ,HAFS-16636," 1,644,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,PUBLIC,RG7 4BQ,HAFS-16637," 498,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,WF3 1WE,HAFS-16638," 163,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,BN2 3EW,HAFS-16639," 400,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,CALDERDALE & HUDDERSFIELD NHS FOUNDATION TRUST,PUBLIC,HD3 3EA,HAFS-16640," 1,025,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,PUBLIC,DL3 6HX,HAFS-16641," 154,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,CROYDON HEALTH SERVICES NHS TRUST,PUBLIC,CR7 7YE,HAFS-16642," 200,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,DERBY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,DE1 2QY,HAFS-16643," 545,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,EAST LANCASHIRE HOSPITALS NHS TRUST,PUBLIC,BB2 3HH,HAFS-16644," 250,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,HEART OF ENGLAND NHS FOUNDATION TRUST,PUBLIC,B9 5TA,HAFS-16645," 2,823,000.00 ",,,
,,10/03/2014,Additions PDC Revenue Support NHS FT Permenant,DG: Central Technical,MEDWAY NHS FOUNDATION TRUST,PUBLIC,ME7 5NY,HAFS-16646," 7,900,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,PENNINE ACUTE HOSPITALS NHS TRUST,PUBLIC,OL1 2PN,HAFS-16647," 304,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,PUBLIC,PE3 6DA,HAFS-16648," 1,400,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,PUBLIC,DN4 8QN,HAFS-16649," 175,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST,PUBLIC,S10 3TH,HAFS-16650," 45,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,FY3 8NR,HAFS-16651," 150,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,WF3 1WE,HAFS-16652," 524,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,BRIDGEWATER COMMUNITY HEALTHCARE NHS TRUST RY2,PUBLIC,WN3 6PR,HAFS-16653," 190,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,DERBY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,DE1 2QY,HAFS-16654," 520,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,EAST LANCASHIRE HOSPITALS NHS TRUST,PUBLIC,BB2 3HH,HAFS-16655," 26,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,HEART OF ENGLAND NHS FOUNDATION TRUST,PUBLIC,B9 5TA,HAFS-16656," 232,000.00 ",,,
,,10/03/2014,Additions PDC Revenue Support NHS FT Permenant,DG: Central Technical,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,PUBLIC,MK6 5LD,HAFS-16657," 299,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,PENNINE ACUTE HOSPITALS NHS TRUST,PUBLIC,OL1 2PN,HAFS-16658," 233,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,PENNINE CARE NHS FOUNDATION TRUST,PUBLIC,OL6 7SR,HAFS-16659," 1,000,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST,PUBLIC,S10 3TH,HAFS-16660," 85,000.00 ",,,
,,10/03/2014,Additions PDC Revenue Support NHS T Permenant,DG: Central Technical,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,PUBLIC,ST4 7LN,HAFS-16661," 11,700,000.00 ",,,
,,10/03/2014,Additions PDC Revenue Support NHS T Permenant,DG: Central Technical,WEST MIDDLESEX UNIVERSITY NHS TRUST,PUBLIC,TW7 6AF,HAFS-16662," 2,500,000.00 ",,,
,,10/03/2014,Additions FT Financing Facility Loans,DG: Central Technical,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,SS16 5NL,HAFS-16663," 380,000.00 ",,,
,,10/03/2014,Additions FT Financing Facility Loans,DG: Central Technical,LANCASHIRE CARE NHS FOUNDATION TRUST,PUBLIC,PR5 6XT,HAFS-16664," 3,500,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,FY3 8NR,HAFS-16665," 300,000.00 ",,,
,,10/03/2014,Additions PDC Revenue Support NHS T Temporary,DG: Central Technical,CROYDON HEALTH SERVICES NHS TRUST,PUBLIC,CR7 7YE,HAFS-16666," 5,555,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,PUBLIC,ST4 7LN,HAFS-16667," 254,000.00 ",,,
,,10/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,EAST LANCASHIRE HOSPITALS NHS TRUST,PUBLIC,BB2 3HH,HAFS-16668," 6,625,000.00 ",,,
,,10/03/2014,Outsourcing Contract,DG: PHD,MULTI RESOURCE MARKETING LTD,SME,LE16 9NR,126772," 53,741.94 ",MRM Ltd - For the services provided on the Healthy Start Reimbursement Unit - extension period April 2013 to March 2015,,
,,10/03/2014,Rent of Land & Buildings (non-PFI operating lease),DG: GOAD,LONDON AND REGIONAL PROPERTIES LTD,LARGE,W1U 7DA,5491858260-25/3/2014," 1,511,906.00 ","Skipton House - Annual Rent 25th Jun 2013 - 24th Jun 2014 (Property Ref:194646) @ £1,511,906 per qtr.",,
,,10/03/2014,Outsourcing Contract,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,WS11 0JA,5584151786," 23,185.00 ",PPR0066 BMS CUPS Server,,
,,10/03/2014,Outsourcing Contract,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,WS11 0JA,5584151788," 59,071.50 ",PPR0047 DH Server Migration & Hardware Upgrade,,
,,10/03/2014,Outsourcing Contract,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,WS11 0JA,5584153063," 30,244.18 ",PPR181 NTDA VC Discovery,,
,,10/03/2014,Professional fees,DG: PHD,ITSA LTD,SME,SS15 6TH,77335," 30,834.01 ",Tobacco control legislation -  Tender for national Support for Local Authority Enforcement,13897,
,,10/03/2014,Rent of Land & Buildings (non-PFI operating lease),DG: GOAD,MAPELEY BETA ACQ LTD C/O FI REAL ESTATE MANAGEMENT LTD,LARGE,SE1 0TA,90/001/001-25/3/2014," 84,625.00 ",Premier House Reading - Rental Charges 2013 - 2014 (25/03/2013 - 24/03/2014) Property Ref:786338,,
,,10/03/2014,Policy Payments,DG: PHD,MINISTRY OF DEFENCE (MOD),PUBLIC,L2 3YL,7354246," 298,739.85 ",Payments to MoD for costs of medical treatment for UK armed forces personnel and dependents in Germany (13-14 costs),,
,,10/03/2014,Outsourcing Contract,DG: RDD,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,90191439," 34,320.00 ",NHS CfH - Research Capability Programme ( E-health ),,
,,10/03/2014,Outsourcing Contract,DG: RDD,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,90191439," 9,180.00 ",NHS CfH - Research Capability Programme ( E-health ),,
,,10/03/2014,Publicity & advertising,DG: SCLGCP,VOICEABILITY,VCS,CB3 0RN,0000002079," 37,500.00 ",Manage and Facilitate the work of National forum for people with learning disabilities. 2013-14,,
,,10/03/2014,Outsourcing Contract,DG: PHD,ANTHONY NOLAN TRUST,VCS,NW3 2NU,35104," 270,028.80 ",Improving Stem Cell Services in the UK by increasing the cord blood invenory and improving the registry of stem cell donors ,,
,,10/03/2014,Outsourcing Contract,DG: PHD,ANTHONY NOLAN TRUST,VCS,NW3 2NU,35105," 129,359.35 ",Improving Stem Cell Services in the UK by increasing the cord blood invenory and improving the registry of stem cell donors ,,
,,10/03/2014,Outsourcing Contract,DG: PHD,ANTHONY NOLAN TRUST,VCS,NW3 2NU,35105," 185,640.65 ",Improving stem cell services in the UK.  ,,
,,11/03/2014,Policy Payments,DG: SFNHS,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PUBLIC,SE1 9RT,3125139," 2,500,000.00 ",Guy's and St Thomas NHS Foundation Trust  -Invoice Number 3125139,,
,,11/03/2014,Service charge,DG: GOAD,THE IPSWICH HOSPITAL NHS TRUST,PUBLIC,IP4 5PD,313889," 41,340.00 ",Revenue: LSP NME - Ipswich Hospitals - F/Y 2013/14 STAF & LC costs for Lorenzo Deployment,,
,,11/03/2014,Service charge,DG: GOAD,THE IPSWICH HOSPITAL NHS TRUST,PUBLIC,IP4 5PD,313890," 58,180.00 ",Revenue: LSP NME - Ipswich Hospitals - F/Y 2013/14 STAF & LC costs for Lorenzo Deployment,,
,,11/03/2014,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-515900-86523," 83,333.00 ",Bio-Medical Centres,,
,,11/03/2014,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-515912-86522," 2,504,915.00 ",Bio-Medical Centres,,
,,11/03/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,CB2 2QQ,ERS-515913-86521," 5,000,000.00 ",Bio-Medical Centres,,
,,11/03/2014,Addition Clearing - SW LIC,DG: GOAD,BJSS LTD,SME,LS1 2TW,11296," 261,085.90 ",Capital: BJSS - Development of CP-IS. Spine 2 -BJSS/2/CCN1/51343945,,
,,11/03/2014,Consultancy/Professional Advice,DG: SFNHS,DAC BEACHCROFT LLP,LARGE,BS99 7UR,2164451," 26,727.00 ",Legal Services to support ESR Re-Procurement Project,,
,,11/03/2014,Outsourcing Contract,DG: SCLGCP,ECORYS UK LTD,SME,B1 2RA,INV11514," 129,675.00 ",Fund Management of the Health & Social Care Volunteering Fund,,
,,11/03/2014,Addition Clearing - SW LIC,DG: GOAD,INTECHNOLOGY LTD,LARGE,HG3 1UG,MANI4481," 1,080.00 ",Spine 2 - In Technology Capital costs 13/14,,
,,11/03/2014,Service charge,DG: GOAD,INTECHNOLOGY LTD,LARGE,HG3 1UG,MANI4481," 33,720.00 ",Revenue Spine 2 - InTechnology - core hosting to end 13/14,,
,,11/03/2014,Service charge,DG: GOAD,INTECHNOLOGY LTD,LARGE,HG3 1UG,MANI4560," 25,254.00 ",Revenue Spine 2 - InTechnology - core hosting to end 13/14,,
,,11/03/2014,Service charge,DG: GOAD,INTECHNOLOGY LTD,LARGE,HG3 1UG,MANI4561," 43,062.00 ",Revenue Spine 2 - InTechnology - core hosting to end 13/14,,
,,11/03/2014,Policy Payments,DG: SCLGCP,DEPARTMENT FOR COMMUNITIES AND LOCAL GOVERNMENT (DCLG),PUBLIC,SW1E 5DU,1800019649," 5,000,000.00 ",Troubled Families funding for 2013-2014 DCLG,,
,,11/03/2014,Research & development,DG: RDD,DEPARTMENT FOR COMMUNITIES AND LOCAL GOVERNMENT (DCLG),PUBLIC,HP2 4XN,ERS-515901-86524," 53,568.00 ",PROJECTS,,
,,11/03/2014,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,PUBLIC,S10 2UH,ERS-515906-86529," 53,376.65 ",HTA Commissioned Research,,
,,11/03/2014,Research & development,DG: RDD,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-515910-86525," 25,413.80 ",HTA Researcher Lead,,
,,11/03/2014,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-515911-86526," 77,220.65 ",HTA Researcher Lead,,
,,11/03/2014,Outsourcing Contract,DG: GOAD,DERBY CITY COUNCIL,PUBLIC,,PAYMENT MADE IN ERROR," 99,105.00 ",,,
,,12/03/2014,Policy Payments,DG: SFNHS,BARTS HEALTH NHS TRUST RNJ,PUBLIC,E1 8PR,185046," 1,100,000.00 ",BARTS Health NHS Trust  - Invoice Number 185046,,
,,12/03/2014,Outsourcing Contract,DG: SFNHS,PRICEWATERHOUSECOOPERS LLP,LARGE,E14 9SQ,1354127396," 121,210.94 ",Reimbursement of expenses for panel members - Keogh Review of Morality Outliers - project managed by PWC,,
,,12/03/2014,Outsourcing Contract,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,WS11 0JA,5584151792," 45,430.00 ",MS3 Managed Print Supplier Procurement,,
,,12/03/2014,Outsourcing Contract,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,WS11 0JA,5584153234," 59,521.50 ",NHS England - Tranche 2,,
,,12/03/2014,Provisions cash payment,DG: SFNHS,SAVILLS COMMERCIAL LTD,LARGE,M2 2FE,A406515," 165,300.00 ",SO8200 - Greycoat Street - Savills Commercial Ltd. - Rent,,
,,12/03/2014,Rent of Land & Buildings (non-PFI operating lease),DG: SFNHS,SAVILLS COMMERCIAL LTD,LARGE,M2 2FE,A406515," 1,200.00 ",SO8200 - Greycoat Street - Savills Commercial Ltd. - Rent,,
