Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,  Amount  ,Vat Registration Num,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 4,583.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 1,756.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 21.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 240.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 2,059.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 205.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 729.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 939.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 1,679.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 148.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 291.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 4,056.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 1,076.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 421.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 5,275.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603,-56.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 338.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603,-173.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 1,441.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 1,282.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 325.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 732.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 3,941.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 984.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 257.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 152.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 1,330.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 2,156.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 6,584.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 669.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 832.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 98.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 4,065.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 84.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 887.00 ,,,,
Department of Health,Department of Health,22/08/2012,Outsourcing Contract,RDD Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,90170123, -   ,,Research Capability Programme,Programme,
Department of Health,Department of Health,22/08/2012,Outsourcing Contract,RDD Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,90170123," 1,772,904.00 ",,Research Capability Programme,Programme,
Department of Health,Department of Health,22/08/2012,Outsourcing Contract,RDD Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,90170123," 222,406.00 ",,NIHR Systems,Programme,
Department of Health,Department of Health,22/08/2012,Outsourcing Contract,SF&NHS Strategy Finance & NHS,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,CURTHP0/20088360," 29,167.00 ",,Funding for 12/13 for the Centre for Health Economics,Programme,
Department of Health,Department of Health,22/08/2012,Outsourcing Contract,SF&NHS Strategy Finance & NHS,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,CURTHP0/20088361," 29,167.00 ",,Funding for 12/13 for the Centre for Health Economics,Programme,
Department of Health,Department of Health,22/08/2012,Grants to non profit institutions (CUR),NHS M Medical,THE HEART OF KENT HOSPICE,VCS,ME20 7PU,ERS-469089-63441," 78,147.00 ",,2012/022 The Heart of Kent Hospice - project: Palliative Care funding pilot- policy grant - Robert Freeman,Programme,
Department of Health,Department of Health,22/08/2012,Grants to non profit institutions (CUR),NHS M Medical,CANCER RESEARCH UK,VCS,WC2A 3PX,ERS-469154-63481," 445,740.00 ",,Programme Management and Evaluation for Activity to Raise Awareness and Improve Early Diagnosis of Cancer in 2012-13,Programme,
Department of Health,Department of Health,22/08/2012,Grants to non profit institutions (CUR),NHS M Medical,ACORNS CHILDRENS HOSPICE TRUST,VCS,B47 6JR,ERS-469163-63501," 50,000.00 ",,2012/022 Acorns Children Hospice - project: Palliative care funding pilot- policy grant: Robert Freeman,Programme,
Department of Health,Department of Health,22/08/2012,Grants to non profit institutions (CUR),SC Social Care,NATIONAL CHILDRENS BUREAU LTD,VCS,EC1V 7QE,ERS-469071-63421," 29,891.00 ",,2010/040 National Childrens Bureau (NCB) - Project - LINK- Getting it right for children and young people,Programme,
Department of Health,Department of Health,22/08/2012,Grants to non profit institutions (CUR),SC Social Care,BRITISH INSTITUTE OF HUMAN RIGHTS,VCS,WC2B 4LL,ERS-469123-63461," 25,167.00 ",,2010/017 The British Institute of Human Rights - project: Human rights and third sector health and social care,Programme,
Department of Health,Department of Health,23/08/2012,Addition Clearing - SW LIC,Informatics Directorate,BT GROUP PLC,LARGE,NW9 6LB,302543," 27,429.00 ",,Capital: LSP South FY 2012/13 Capital Cash Requirements,Programme,
Department of Health,Department of Health,23/08/2012,Publicity & advertising,ER External Relations,GROUPM UK LTD,LARGE,WC7X 8RX,822225, 998.00 ,,"Change4Life - booking of summer 2012 Games4Life TV space, June - July 2013",Programme,
Department of Health,Department of Health,23/08/2012,Publicity & advertising,ER External Relations,GROUPM UK LTD,LARGE,WC7X 8RX,822225," 28,605.00 ",,"Change4Life - booking of summer 2012 Games4Life TV space, June - July 2013",Programme,
Department of Health,Department of Health,23/08/2012,Service charge,Informatics Directorate,BT GROUP PLC,LARGE,NW9 6LB,302531PART PAYT," 36,216.00 ",,Revenue: LSP South FY 2012/13 Revenue Cash Requirements,Programme,
Department of Health,Department of Health,23/08/2012,Service charge,Informatics Directorate,BT GROUP PLC,LARGE,NW9 6LB,302571," 51,643.00 ",,Revenue: LSP South FY 2012/13 Revenue Cash Requirements,Programme,
Department of Health,Department of Health,23/08/2012,Service charge,Informatics Directorate,BT GROUP PLC,LARGE,NW9 6LB,302528," 78,499.00 ",,Revenue: LSP South FY 2012/13 Revenue Cash Requirements,Programme,
Department of Health,Department of Health,23/08/2012,Service charge,Informatics Directorate,BT GROUP PLC,LARGE,NW9 6LB,302521," 128,078.00 ",,Revenue: LSP South FY 2012/13 Revenue Cash Requirements,Programme,
Department of Health,Department of Health,23/08/2012,Service charge,Informatics Directorate,BT GROUP PLC,LARGE,NW9 6LB,302518," 129,474.00 ",,Revenue: LSP South FY 2012/13 Revenue Cash Requirements,Programme,
Department of Health,Department of Health,23/08/2012,Service charge,Informatics Directorate,BT GROUP PLC,LARGE,NW9 6LB,302525," 164,785.00 ",,Revenue: LSP South FY 2012/13 Revenue Cash Requirements,Programme,
Department of Health,Department of Health,23/08/2012,Service charge,Informatics Directorate,BT GROUP PLC,LARGE,NW9 6LB,302513PART PAYT," 1,843,251.00 ",,Revenue: LSP South FY 2012/13 Revenue Cash Requirements,Programme,
Department of Health,Department of Health,23/08/2012,Grants to non profit institutions (CUR),PH Public Health,ACTION ON SMOKING AND HEALTH,VCS,E1 6JE,ERS-469208-63521," 80,000.00 ",,2012/032 Action on Smoking and Health - project: Supporting the tobacco plan for England 2012-2013- policy grant,Programme,
Department of Health,Department of Health,24/08/2012,Addition Clearing - IT,GO&A Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201299536," 52,380.00 ",,P3910 Maintenance and Consolidation of Skipton House Call Handling System  ,Admin,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Total Produce Plc,,,H12070131916," 26,476.00 ",,,,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Total Produce Plc,,,H12070131885," 30,542.00 ",,,,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Redbridge Produce & Flowers,,,B12050131908," 39,160.00 ",,,,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Redbridge Produce & Flowers,,,B12050131878," 51,731.00 ",,,,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,AG Axtons,,,6000," 85,935.00 ",,,,
Department of Health,Department of Health,24/08/2012,Outsourcing Contract,ER External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,90108076," 38,400.00 ",,WO/2011/17 Nursing & Midwifery,Programme,
Department of Health,Department of Health,24/08/2012,Outsourcing Contract,ER External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,90108077," 37,248.00 ",,WO/2011/17 Nursing & Midwifery,Programme,
Department of Health,Department of Health,24/08/2012,Outsourcing Contract,ER External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,90108089," 39,380.00 ",,OC/2012/9 - Business Support,Programme,
Department of Health,Department of Health,24/08/2012,Outsourcing Contract,ER External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,90108098," 26,724.00 ",,OC/2012/01 - Non Transferring Staff OC/2012/4 - Transferring Staff OC/2012/5 - OPC Adjustment Charge,Programme,
Department of Health,Department of Health,24/08/2012,Outsourcing Contract,ER External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,90108099," 191,381.00 ",,OC/2012/01 - Non Transferring Staff OC/2012/4 - Transferring Staff OC/2012/5 - OPC Adjustment Charge,Programme,
Department of Health,Department of Health,24/08/2012,Outsourcing Contract,ER External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,90109241," 45,600.00 ",,Leadership Work Order,Programme,
Department of Health,Department of Health,24/08/2012,Outsourcing Contract,ER External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,90110614," 100,770.00 ",,CS/2011/01 Horizon Scanning,Programme,
Department of Health,Department of Health,24/08/2012,Outsourcing Contract,ER External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,90110616," 48,192.00 ",,WO/2011/18 Workforce Analysis & Modelling,Programme,
Department of Health,Department of Health,24/08/2012,Outsourcing Contract,ER External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,90110623," 39,380.00 ",,OC/2012/9 - Business Support,Programme,
Department of Health,Department of Health,24/08/2012,Outsourcing Contract,ER External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,90110624," 26,724.00 ",,OC/2012/01 - Non Transferring Staff OC/2012/4 - Transferring Staff OC/2012/5 - OPC Adjustment Charge,Programme,
Department of Health,Department of Health,24/08/2012,Outsourcing Contract,ER External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,90110626," 191,381.00 ",,OC/2012/01 - Non Transferring Staff OC/2012/4 - Transferring Staff OC/2012/5 - OPC Adjustment Charge,Programme,
Department of Health,Department of Health,24/08/2012,Outsourcing Contract,ER External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,90110634," 51,947.00 ",,WO/2011/11 HENSE,Programme,
Department of Health,Department of Health,24/08/2012,Outsourcing Contract,ER External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,90110634, 1.00 ,,,Programme,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,GW Price Ltd,,,837468," 50,410.00 ",,,,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,GW Price Ltd,,,837471," 27,850.00 ",,,,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,GW Price Ltd,,,837463," 43,186.00 ",,,,
Department of Health,Department of Health,24/08/2012,Outsourcing Contract,GO&A Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201299541," 247,841.00 ",,CSC Labour charges for Discovery Phase work,Admin,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,GW Price Ltd,,,837475," 32,534.00 ",,,,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Total Produce Plc,,,120820," 29,531.00 ",,,,
Department of Health,Department of Health,24/08/2012,Outsourcing Contract,PH Public Health,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,90108729," 32,022.00 ",,Non Pandemic Mode Monthly Cost - Website Development & Maintenance,Admin,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Total Produce Plc,,,W12070126352," 33,889.00 ",,,,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Minor Weir & Willis Ltd,,,SFVS002003," 73,274.00 ",,,,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Minor Weir & Willis Ltd,,,SFVS002001," 55,361.00 ",,,,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Minor Weir & Willis Ltd,,,SFVS002000," 35,456.00 ",,,,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Minor Weir & Willis Ltd,,,SFVS001999," 34,730.00 ",,,,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Minor Weir & Willis Ltd,,,SFVS001998," 38,621.00 ",,,,
Department of Health,Department of Health,24/08/2012,Research & development,RDD Research & Development,RAND EUROPE CIC,SME,CB4 1YG,12434/10073/29," 54,164.00 ",,Other PRP Research,Programme,
Department of Health,Department of Health,24/08/2012,Research & development,RDD Research & Development,ADVANCED BIOMEDICAL LTD,SME,OL3 5DF,4610," 22,526.00 ",,Invention for Innovation,Programme,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Minor Weir & Willis Ltd,,,SFVS001997," 41,238.00 ",,,,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Minor Weir & Willis Ltd,,,SFVS001996," 33,203.00 ",,,,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Minor Weir & Willis Ltd,,,SFVS001995," 67,010.00 ",,,,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Minor Weir & Willis Ltd,,,SFVS001991," 46,243.00 ",,,,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Minor Weir & Willis Ltd,,,SFVS001989," 30,679.00 ",,,,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Minor Weir & Willis Ltd,,,SFVS001981," 50,715.00 ",,,,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Minor Weir & Willis Ltd,,,SFVS001976," 40,660.00 ",,,,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Minor Weir & Willis Ltd,,,SFVS001974," 27,710.00 ",,,,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Minor Weir & Willis Ltd,,,SFVS001964," 74,217.00 ",,,,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Peacheys Catering services Ltd,,,NHS0712-935," 39,638.00 ",,,,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Peacheys Catering services Ltd,,,NHS0712-881," 72,427.00 ",,,,
Department of Health,Department of Health,24/08/2012,School Fruit & Vegetable Scheme,PH Public Health,GW Price Ltd,,,829920," 47,146.00 ",,,,
Department of Health,Department of Health,24/08/2012,Research & development,RDD Research & Development,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,7670915," 21,842.00 ",,PORTFOLIO SUPPORT ADVISER,Programme,
Department of Health,Department of Health,24/08/2012,Research & development,SC Social Care,CHESHIRE POLICE AUTHORITY,PUBLIC,CW7 2UA,9072001976," 70,000.00 ",, Cheshire Police - Police Early Adopter Wave 1 Year 2 funding - Development of potential commissioning models to inform the diversion work programme,Programme,
Department of Health,Department of Health,24/08/2012,Training non pay costs,GO&A Goverance Operations & Assurance,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,20103475," 95,000.00 ",,Masters degree in Health Policy,Admin,
Department of Health,Department of Health,28/08/2012,Additions FT Financing Facility Loans,CENTRAL TECHNICAL,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,,HAFS-13826," 3,500,000.00 ",,,Other,
Department of Health,Department of Health,28/08/2012,Additions FT Financing Facility Loans,CENTRAL TECHNICAL,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,PUBLIC,RH19 3DZ,HAFS-13827," 400,000.00 ",,,Other,
Department of Health,Department of Health,28/08/2012,Additions-PDC permanent,CENTRAL TECHNICAL,MID STAFFORDSHIRE NHS FOUNDATION TRUST,PUBLIC,ST16 3SA,HAFS-13824," 2,315,000.00 ",,,Other,
Department of Health,Department of Health,28/08/2012,Additions-PDC temporary,CENTRAL TECHNICAL,MID YORKSHIRE HOSPITALS NHS TRUST,PUBLIC,WF1 4TU,HAFS-13825," 3,000,000.00 ",,,Other,
Department of Health,Department of Health,28/08/2012,Outsourcing Contract,NHS M Medical,HEALTH AND SOCIAL CARE INFORMATION CENTRE,PUBLIC,,12593573," 112,500.00 ",,Development of the Diagnostic Imaging Dataset,Programme,
Department of Health,Department of Health,28/08/2012,IT minor costs non capital,GO&A Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,LARGE,GU11 1PZ,5201299176," 49,704.00 ",,pDH-CNO-0000465v001 100 iPads NHSCB,Admin,
Department of Health,Department of Health,28/08/2012,IT minor costs non capital,GO&A Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,LARGE,GU11 1PZ,5201299176, -   ,,,Admin,
Department of Health,Department of Health,28/08/2012,Outsourcing Contract,CD Commissioning,IPSOS MORI UK LTD,LARGE,HA1 1PT,12001340," 522,459.00 ",,GP Patient Survey 2012/13,Programme,
Department of Health,Department of Health,28/08/2012,Outsourcing Contract,ER External Relations,TNS UK LTD,LARGE,W5 5SU,260111138," 77,200.00 ",,Smokefree homes and cars campaign evaluation - campaign tracking research and survey with smokefree kit users,Programme,
Department of Health,Department of Health,28/08/2012,Outsourcing Contract,GO&A Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201299316," 26,194.00 ",,Managed Print Click Charges from 1 April - 30 September 2012,Admin,
Department of Health,Department of Health,28/08/2012,Printing,ER External Relations,DEFINE RESEARCH AND INSIGHT,SME,EC2A 4RR,16164," 32,400.00 ",,Stoptober creative development research,Programme,
Department of Health,Department of Health,28/08/2012,Professional fees,NHS FO&P Finance Operations & Performance,DELOITTE LLP,LARGE,MK9 1FD,1353833322," 32,536.00 ",,Solent NHS Trust. NHSFT Financial Assessments.,Programme,
Department of Health,Department of Health,28/08/2012,Publicity & advertising,ER External Relations,M AND C SAATCHI UK LTD,LARGE,W1F 9EE,99925," 46,689.00 ",,C4L Behaviours - Developing new set of behaviours - Combining two audiences and introducing new Policy guidance,Programme,
Department of Health,Department of Health,28/08/2012,Radio communications,SF&NHS Strategy Finance & NHS,AIRWAVE SOLUTIONS INTERNATIONAL LTD,LARGE,SL1 2EJ,0900000137-220," 311,713.00 ",,Remaining Retentions held - refundable to Airwave,Programme,
Department of Health,Department of Health,28/08/2012,Contr Other External,Informatics Directorate,MCKESSON INFORMATION SOLUTIONS UK LTD,,,15326577," 495,490.00 ",,,,
Department of Health,Department of Health,28/08/2012,Telephone costs,I&E Improvement & Efficency,CABLE AND WIRELESS COMMUNICATION,LARGE,RG12 1RW,11303553," 46,248.00 ",,NHS 111 site charges,Programme,
Department of Health,Department of Health,28/08/2012,Contr Other External,Informatics Directorate,CAPITA BUSINESS SERVICES LTD,,,15396636," 66,000.00 ",,,,
Department of Health,Department of Health,28/08/2012,Professional fees,GO&A Goverance Operations & Assurance,DEPARTMENT FOR WORK AND PENSIONS (DWP),PUBLIC,FY5 3TA,2900418," 63,141.00 ",,Law charges payable for  to DWP for external legal Counsel 2012/13,Admin,
Department of Health,Department of Health,28/08/2012,Research & development,SC Social Care,HAMPSHIRE POLICE AUTHORITY,PUBLIC,SO22 5DB,P0026857," 70,000.00 ",,Hampshire Police - Police Early Adopter  Wave 2 Year Funding:Development of potential commissioning models to inform the diversion work programme,Programme,
Department of Health,Department of Health,28/08/2012,Computer Maintenance,Informatics Directorate,IDENTITY & PASSPORT SERVICE,,,15385654," 138,750.00 ",,,,
Department of Health,Department of Health,29/08/2012,Admin Revenue Grant-in-Aid ENDPBs,PH Public Health,HUMAN FERTILISATION AND EMBRYOLOGY AUTHORITY (HFEA),PUBLIC,WC1B 3HF,913314," 152,590.00 ",,HFEA Revenue Drawdown 2012/13,Admin,
Department of Health,Department of Health,29/08/2012,Outsourcing Contract,CD Commissioning,NHS CONFEDERATION,PUBLIC,SW1E 5DD,10306," 481,083.00 ",,GP Contract Negotiations,Programme,
Department of Health,Department of Health,29/08/2012,Outsourcing Contract,CD Commissioning,NHS CONFEDERATION,PUBLIC,SW1E 5DD,10308," 130,271.00 ",,GP Contract Negotiations,Programme,
Department of Health,Department of Health,29/08/2012,Policy Payments,SC Social Care,"BARNET, ENFIELD & HARINGEY MENTAL HEALTH NHS TRUST",PUBLIC,N15 3TH,41414265," 50,000.00 ",,Funding for the provision of Staking Clinic set up,Programme,
Department of Health,Department of Health,29/08/2012,Research & development,RDD Research & Development,LEEDS TEACHING HOSPITAL NHS TRUST,PUBLIC,LS9 7TF,387785," 259,762.00 ",,NCCRCD Management,Programme,
Department of Health,Department of Health,29/08/2012,Research & development,RDD Research & Development,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,PUBLIC,CV2 2DX,ERS-469487-63601," 28,490.00 ",,Research for patients benefit programme,Programme,
Department of Health,Department of Health,29/08/2012,Outsourcing Contract,GO&A Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201299567," 655,977.00 ",,CSC Baseline charges - From April to September 2012,Admin,
Department of Health,Department of Health,29/08/2012,Publicity & advertising,ER External Relations,SIMPLY BECAUSE LTD,LARGE,SL5 9FE,1428," 132,038.00 ",,Bowel cancer campaign  - face to face events,Programme,
Department of Health,Department of Health,29/08/2012,Service charge,Informatics Directorate,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201288914," 54,371.00 ",,Revenue : Oracle Support Costs (LSP NWWM) 30th June 2012 - 29th June 2013,Programme,
Department of Health,Department of Health,29/08/2012,Service charge,Informatics Directorate,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,WS11 0JA,5584111922," 72,447.00 ",,Revenue: Choose & Book Core Contract to cover spend for services to be paid between April 2012 and March 2013,Programme,
Department of Health,Department of Health,29/08/2012,Service charge,Informatics Directorate,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,WS11 0JA,5584111921," 97,237.00 ",,Revenue: Choose & Book Core Contract to cover spend for services to be paid between April 2012 and March 2013,Programme,
Department of Health,Department of Health,29/08/2012,Service charge,Informatics Directorate,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,WS11 0JA,5584111920," 238,478.00 ",,Revenue: Choose & Book Core Contract to cover spend for services to be paid between April 2012 and March 2013,Programme,
Department of Health,Department of Health,29/08/2012,Service charge,Informatics Directorate,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,WS11 0JA,5584111924," 1,240,583.00 ",,Revenue: Choose & Book Core Contract to cover spend for services to be paid between April 2012 and March 2013,Programme,
Department of Health,Department of Health,29/08/2012,Telephone costs,I&E Improvement & Efficency,CABLE AND WIRELESS COMMUNICATION,LARGE,RG12 1RW,11370032," 33,012.00 ",,NHS 111 site charges,Programme,
Department of Health,Department of Health,29/08/2012,Other programme expenditure,SF&NHS Strategy Finance & NHS,PGO FOREIGN CURRENCY PAYMENTS,PUBLIC,RH10 1UH,1042522420HZ3K7Y," 31,402.00 ",,,Programme,
Department of Health,Department of Health,29/08/2012,Research & development,SC Social Care,WARWICKSHIRE POLICE,PUBLIC,CV35 7QB,G0000010," 50,000.00 ",,Warwickshire Police - Police Early Adopter - Wave 2 Year Funding:Development of potential commissioning models toinform the diversion work programme,Programme,
