Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number, Amount ,PO Line Discription,Contract Number,Project Code
,,16/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-510226-83862,"9,385",NIHR Biomedical Research Fellowship,,
,,16/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-510226-83862,"14,000",Translational Research Partnerships,,
,,16/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-510226-83862,"5,875",Translational Research Partnerships,,
,,16/12/2013,Research & development,DG: RDD,NOTTINGHAMSHIRE HEALTHCARE NHS TRUST,PUBLIC,NG3 6AA,ERS-510228-83805,"70,012",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,NOTTINGHAMSHIRE HEALTHCARE NHS TRUST,PUBLIC,NG3 6AA,ERS-510228-83805,"52,712",Health Technology Co-operatives,,
,,16/12/2013,Research & development,DG: RDD,OXFORD HEALTH NHS FOUNDATION TRUST,PUBLIC,OX4 2GX,ERS-510229-83821,"85,037",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,OXFORD HEALTH NHS FOUNDATION TRUST,PUBLIC,OX4 2GX,ERS-510229-83821,"72,285",NIHR Diagnostic Evidence Cooperatives,,
,,16/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,OX3 7HE,ERS-510230-83841,"24,475",Other (CLOSED),,
,,16/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,OX3 7HE,ERS-510230-83841,"67,969",CRFs - CRII,,
,,16/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,OX3 7HE,ERS-510230-83841,"3,654,886",Bio-Medical Centres,,
,,16/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,OX3 7HE,ERS-510230-83841,"373,270",Biomedical Units,,
,,16/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,OX3 7HE,ERS-510230-83841,"5,875",Translational Research Partnerships,,
,,16/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,OX3 7HE,ERS-510230-83841,"35,000",Translational Research Partnerships,,
,,16/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,OX3 7HE,ERS-510230-83841,"5,875",Translational Research Partnerships,,
,,16/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,OX3 7HE,ERS-510230-83841,"451,391",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,PUBLIC,CB3 8RE,ERS-510232-83802,"46,407",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,PLYMOUTH HOSPITALS NHS TRUST,PUBLIC,WF3 1WE,ERS-510235-83813,"67,066",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,PUBLIC,UB9 6JH,ERS-510241-83837,"498,890",Biomedical Units,,
,,16/12/2013,Research & development,DG: RDD,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,PUBLIC,UB9 6JH,ERS-510241-83837,"172,062",Biomedical Units,,
,,16/12/2013,Research & development,DG: RDD,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,PUBLIC,UB9 6JH,ERS-510241-83837,"113,386",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,PUBLIC,UB9 6JH,ERS-510241-83837,"5,875",Translational Research Partnerships,,
,,16/12/2013,Research & development,DG: RDD,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,PUBLIC,UB9 6JH,ERS-510241-83837,"20,000",Translational Research Partnerships,,
,,16/12/2013,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,PUBLIC,EX2 5DW,ERS-510243-83804,"104,333",CRFs - CRII,,
,,16/12/2013,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,PUBLIC,EX2 5DW,ERS-510243-83804,"72,438",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,ROYAL FREE LONDON NHS FOUNDATION TRUST,PUBLIC,NW3 1QG,ERS-510244-83785,"101,576",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,PUBLIC,L7 8XP,ERS-510245-83827,"44,709",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,PUBLIC,L7 8XP,ERS-510245-83827,"109,384",Biomedical Units,,
,,16/12/2013,Research & development,DG: RDD,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,PUBLIC,L7 8XP,ERS-510245-83827,"8,831",NIHR Biomedical Research Fellowship,,
,,16/12/2013,Research & development,DG: RDD,SALFORD ROYAL NHS FOUNDATION TRUST,PUBLIC,M6 8HD,ERS-510249-83818,"60,344",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,PUBLIC,S10 2TH,ERS-510252-83793,"35,522",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,ERS-510254-83807,"107,065",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,ERS-510254-83807,"51,383",CRFs - CRII,,
,,16/12/2013,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,ERS-510254-83807,"50,000",Health Technology Co-operatives,,
,,16/12/2013,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-510257-83845,"332,814",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-510257-83845,"942,482",Bio-Medical Centres,,
,,16/12/2013,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-510257-83845,"83,333",Bio-Medical Centres,,
,,16/12/2013,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-510257-83845,"86,151",CRFs - CRII,,
,,16/12/2013,Research & development,DG: RDD,SOUTHERN HEALTH NHS FOUNDATION TRUST,PUBLIC,SO40 2RZ,ERS-510262-83852,"33,866",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,TAVISTOCK AND PORTMAN NHS FOUNDATION TRUST,PUBLIC,NW3 5BA,ERS-510270-83820,"31,564",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,M20 4BX,ERS-510272-83791,"20,357",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,M20 4BX,ERS-510272-83791,"17,882",NIHR Fellowships,,
,,16/12/2013,Research & development,DG: RDD,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,M20 4BX,ERS-510272-83791,"81,818",CRFs - CRII,,
,,16/12/2013,Research & development,DG: RDD,THE LEEDS COMMUNITY HEALTHCARE NHS TRUST RY6,PUBLIC,LS6 1PF,ERS-510274-83918,"67,010",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-510276-83838,"58,126",NIHR Diagnostic Evidence Cooperatives,,
,,16/12/2013,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-510276-83838,"72,727",CRFs - CRII,,
,,16/12/2013,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-510276-83838,"145,805",Bio-Medical Centres,,
,,16/12/2013,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-510276-83838,"10,000",Translational Research Partnerships,,
,,16/12/2013,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-510276-83838,"5,875",Translational Research Partnerships,,
,,16/12/2013,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-510276-83838,"158,012",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,THE ROYAL MARSDEN NHS FOUNDATION TRUST,PUBLIC,SM2  5PT,ERS-510277-83825,"241,609",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,THE ROYAL MARSDEN NHS FOUNDATION TRUST,PUBLIC,SM2  5PT,ERS-510277-83825,"1,068,729",Bio-Medical Centres,,
,,16/12/2013,Research & development,DG: RDD,THE ROYAL MARSDEN NHS FOUNDATION TRUST,PUBLIC,SM2  5PT,ERS-510277-83825,"53,615",CRFs - CRII,,
,,16/12/2013,Research & development,DG: RDD,THE SOLENT NHS TRUST R1C,PUBLIC,SO16 4XE,ERS-510278-83919,"74,471",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,THE WALTON CENTRE NHS FOUNDATION TRUST,PUBLIC,L9 7LJ,ERS-510279-83799,"62,709",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-510280-83834,"166,666",Biomedical Units,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-510280-83834,"100,000",CRFs - CRII,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-510280-83834,"3,593,602",Bio-Medical Centres,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-510280-83834,"5,875",Translational Research Partnerships,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-510280-83834,"5,875",Translational Research Partnerships,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-510280-83834,"499,297",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-510283-83832,"49,508",Health Technology Co-operatives,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-510283-83832,"38,243",NIHR Fellowships,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-510283-83832,"30,600",Translational Research Partnerships,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-510283-83832,"5,875",Translational Research Partnerships,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-510283-83832,"165,929",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-510283-83832,"109,362",Biomedical Units,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,PUBLIC,ST4 7LN,ERS-510285-83811,"34,652",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,PUBLIC,ST4 7LN,ERS-510285-83811,"12,983",Targeted Capacity Building,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,PUBLIC,M23 9LT,ERS-510286-83817,"55,865",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,PUBLIC,M23 9LT,ERS-510286-83817,"5,875",Translational Research Partnerships,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-510287-83806,"168,076",CRFs - CRII,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-510287-83806,"10,000",Translational Research Partnerships,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-510287-83806,"5,875",Translational Research Partnerships,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-510287-83806,"166,667",Bio-Medical Centres,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-510287-83806,"121,910",Biomedical Units,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-510287-83806,"105,503",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-510289-83783,"116,170",Biomedical Units,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-510289-83783,"88,641",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-510289-83783,"83,333",Biomedical Units,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,PUBLIC,CV2 2DX,ERS-510290-83814,"39,846",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PUBLIC,LE5 4QF,ERS-510291-83856,"135,841",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PUBLIC,LE5 4QF,ERS-510291-83856,"41,423",NIHR Fellowships,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PUBLIC,LE5 4QF,ERS-510291-83856,"5,875",Translational Research Partnerships,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PUBLIC,LE5 4QF,ERS-510291-83856,"14,000",Translational Research Partnerships,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PUBLIC,LE5 4QF,ERS-510291-83856,"83,333",Biomedical Units,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PUBLIC,LE5 4QF,ERS-510291-83856,"83,333",Biomedical Units,,
,,16/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PUBLIC,LE5 4QF,ERS-510291-83856,"126,799",Biomedical Units,,
,,16/12/2013,Research & development,DG: RDD,VALE OF YORK CCG 03Q,PUBLIC,YO1 6GA,ERS-510295-83931,"26,829",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,WHITTINGTON HOSPITAL NHS TRUST,PUBLIC,N19 5NF,ERS-510300-83815,"39,633",Research Capability Funding,,
,,16/12/2013,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,ERS-510317-83941,"40,108",Programme Grants for NHS Trusts,,
,,16/12/2013,Additions NHS Trust Working Capital Loans,DG: Central Technical ,EAST & NORTH HERTFORDSHIRE NHS TRUST,PUBLIC,BS1 2NP,HAFS-16250,"2,064,000",,,
,,16/12/2013,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,FY3 8NR,HAFS-16251,"138,000",,,
,,16/12/2013,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,PUBLIC,DL3 6HX,HAFS-16252,"170,000",,,
,,16/12/2013,Additions PDC Capital Support NHS T Permenant,DG: Central Technical ,EALING HOSPITAL NHS TRUST,PUBLIC,UB1 3HWP,HAFS-16253,"390,000",,,
,,16/12/2013,Additions PDC Capital Support NHS T Permenant,DG: Central Technical ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,PUBLIC,NN1 5BD,HAFS-16254,"853,000",,,
,,16/12/2013,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical ,OXFORD HEALTH NHS FOUNDATION TRUST,PUBLIC,OX4 4XN,HAFS-16255,"339,000",,,
,,16/12/2013,Additions PDC Capital Support NHS T Permenant,DG: Central Technical ,PORTSMOUTH HOSPITAL NHS TRUST,PUBLIC,PO6 3LY,HAFS-16256,"140,000",,,
,,16/12/2013,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,PUBLIC,RG1 5AN,HAFS-16257,"93,000",,,
,,16/12/2013,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical ,SALISBURY NHS FOUNDATION TRUST,PUBLIC,SP2 8BJ,HAFS-16258,"805,000",,,
,,16/12/2013,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical ,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,UB8 3NN,HAFS-16259,"121,000",,,
,,16/12/2013,Additions PDC Capital Support NHS T Permenant,DG: Central Technical ,WEST MIDDLESEX UNIVERSITY NHS TRUST,PUBLIC,TW7 6AF,HAFS-16260,"99,000",,,
,,16/12/2013,Additions FT Financing Facility Loans,DG: Central Technical ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,PR7 1GZ,HAFS-16261,"1,100,000",,,
,,16/12/2013,Additions FT Financing Facility Loans,DG: Central Technical ,THE ROYAL MARSDEN NHS FOUNDATION TRUST,PUBLIC,SW3 6JJ,HAFS-16262,"2,000,000",,,
,,16/12/2013,Additions FT Financing Facility Loans,DG: Central Technical ,WESTERN SUSSEX NHS FOUNDATION TRUST,PUBLIC,PO19 6SE,HAFS-16263,"1,503,000",,,
,,16/12/2013,Additions FT Financing Facility Loans,DG: Central Technical ,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,PUBLIC,YO30 4RY,HAFS-16264,"2,855,000",,,
,,16/12/2013,Additions FT Financing Facility Loans,DG: Central Technical ,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,PUBLIC,YO30 4RY,HAFS-16265,"600,000",,,
,,16/12/2013,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,CB2 2QQ,HAFS-16266,"300,000",,,
,,16/12/2013,Additions PDC Revenue Support NHS T Temporary,DG: Central Technical ,CROYDON HEALTH SERVICES NHS TRUST,PUBLIC,CR7 7YE,HAFS-16267,"3,776,000",,,
,,16/12/2013,Additions PDC Revenue Support NHS T Permenant,DG: Central Technical ,MID ESSEX HOSPITAL SERVICES NHS TRUST,PUBLIC,CM8 2TT,HAFS-16268,"6,000,000",,,
,,16/12/2013,Additions PDC Revenue Support NHS T Permenant,DG: Central Technical ,MID YORKSHIRE HOSPITALS NHS TRUST,PUBLIC,WF1 4TU,HAFS-16269,"24,000,000",,,
,,16/12/2013,Additions PDC Revenue Support NHS T Permenant,DG: Central Technical ,PLYMOUTH HOSPITALS NHS TRUST,PUBLIC,WF3 1WE,HAFS-16270,"9,200,000",,,
,,16/12/2013,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical ,SALISBURY NHS FOUNDATION TRUST,PUBLIC,SP2 8BJ,HAFS-16271,"793,000",,,
,,16/12/2013,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical ,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,UB8 3NN,HAFS-16272,"600,000",,,
,,16/12/2013,Additions PDC Capital Support NHS T Permenant,DG: Central Technical ,EAST LANCASHIRE HOSPITALS NHS TRUST,PUBLIC,BB2 3HH,HAFS-16273,"350,000",,,
,,16/12/2013,Additions PDC Revenue Support NHS T Temporary,DG: Central Technical ,NORTH WEST LONDON HOSPITALS NHS TRUST,PUBLIC,HA1 3UJ,HAFS-16274,"3,000,000",,,
,,16/12/2013,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical ,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,UB8 3NN,HAFS-16275,"87,000",,,
,,16/12/2013,Additions PDC Revenue Support NHS FT Permenant,DG: Central Technical ,THE QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS FOUNDATION TRUST,PUBLIC,PE30 4ET,HAFS-16276,"900,000",,,
,,16/12/2013,Additions PDC Revenue Support NHS T Permenant,DG: Central Technical ,GEORGE ELIOT HOSPITAL NHS TRUST,PUBLIC,CV10 7DJ,HAFS-16277,"3,500,000",,,
,,16/12/2013,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical ,THE QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS FOUNDATION TRUST,PUBLIC,PE30 4ET,HAFS-16278,"1,600,000",,,
,,16/12/2013,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical ,MID STAFFORDSHIRE NHS FOUNDATION TRUST,PUBLIC,ST16 3SA,HAFS-16279,"1,700,000",,,
,,16/12/2013,Additions PDC Revenue Support NHS FT Permenant,DG: Central Technical ,MID STAFFORDSHIRE NHS FOUNDATION TRUST,PUBLIC,ST16 3SA,HAFS-16280,"700,000",,,
,,17/12/2013,Additions Other loans,DG: SFNHS,COMMUNITY HEALTH PARTNERSHIPS (CHP),PUBLIC,SE1 9BW,BK TRANSFER17/12/13,"10,000,000",,,
,,17/12/2013,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,CB2 2QQ,ERS-510374-83986,"166,666",Biomedical Units,,
,,17/12/2013,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,CB2 2QQ,ERS-510374-83986,"4,044,824",Biomedical Units,,
,,17/12/2013,Research & development,DG: RDD,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,EC1V 2PD,ERS-510376-83992,"1,461,701",Bio-Medical Centres,,
,,17/12/2013,Research & development,DG: RDD,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,PUBLIC,GU2 7XX,ERS-510377-83981,"33,953",AD-HOC - ETC,,
,,17/12/2013,Research & development,DG: RDD,ROYAL NATIONAL HOSPITAL FOR RHEUMATIC DISEASES NHS FOUNDATION TRUST,PUBLIC,BA1 1RL,ERS-510379-83983,"42,465",Invention for Innovation,,
,,17/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-510384-83995,"50,934",HTA Researcher Lead,,
,,17/12/2013,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,ERS-510397-83988,"29,195",Research for Patient Benefit,,
Department of Health,Department of Health,17/12/2013,Query,DG: ERD,NHS PENSIONS AGENCY,,FY7 8LG,50005837,"76,588",,,
,,18/12/2013,Professional fees,DG: ERD,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),PUBLIC,NE1 6SN,7974,"32,011",Recharge for the Seconded Staff April & May,,
,,18/12/2013,Provisions cash payment,DG: ERD,NHS INJURY BENEFITS SCHEME,PUBLIC,FY7 8LG,ERS-510643-84142,"4,485,852","Injury Alowance Recharging Payment, Dec 2013",,
,,19/12/2013,Outsourcing Contract,DG: GOAD,NHS SHARED BUSINESS SERVICES (SBS),PUBLIC,WF3 1WE,100021154,"92,881",NHS SBS charges for BMS Support and Development Service from 1 April 2013 to 31 March 2014,,
,,19/12/2013,Outsourcing Contract,DG: GOAD,NHS SHARED BUSINESS SERVICES (SBS),PUBLIC,WF3 1WE,100021316,"38,088",Bandwith Recharge,,
,,19/12/2013,Outsourcing Contract,DG: GOAD,NHS SHARED BUSINESS SERVICES (SBS),PUBLIC,WF3 1WE,100021317,"35,840",Small Changes to BMS for 2013-14 - MWO DHBMS.028.01/13,,
,,19/12/2013,Outsourcing Contract,DG: GOAD,NHS SHARED BUSINESS SERVICES (SBS),PUBLIC,WF3 1WE,10021314,"308,088",Data Archive Build and Set-Up costs.,,
,,19/12/2013,Outsourcing Contract,DG: GOAD,NHS SHARED BUSINESS SERVICES (SBS),PUBLIC,WF3 1WE,10021315,"929,881",Data Archive Build and Set-Up costs.,,
,,19/12/2013,Arm Length Bodies-Revenue Subsidy,DG: PHD,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY (MHP033),PUBLIC,SW1W 9SZ,1468819,"810,000",Medical and Healthcare Products Regulatory Agency (MHRA) 2013/14 Revenue allocation (Devices).  ,,
,,24/12/2013,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-511180-84541,"30,258",Research for Patient Benefit,,
