Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num,
DEFRA,EA,16/06/2015,ICT Commodities,CI SD Management MRA,Oracle Corporation UK Ltd,1362216,565256.94,Oracle Program Technical Support Services - Software Update License and support - 6 April 2015-5 April 2016,RG6 1RA,,,,Administration,,
DEFRA,EA,18/06/2015,Construction,AN Nthn - FCRM Ops (W&N),P & R Plant Lincolnshire Ltd,1363624,31440.00,Anglian region - river vegetation maintenance - weed control,PE12 8NG,,30246240,FRA01S134 | FRA01S120 | FRA01S214 | FRA01S119,Project,,
DEFRA,EA,09/06/2015,Construction,SE Capital WiP,Pevensey Coastal Defence Ltd,1360678,152459.86,Pevensey Bay sea defence work,PO15 5SS,,,IMSO000584,Project,,
DEFRA,EA,02/06/2015,Construction,AN Nthn - FCRM Ops (W&N),PG Wright,1359518,47400.00,Repairs to Wisbech floodgate,PE12 9EA,,30397778,FRA01S127,Project,,
DEFRA,EA,18/06/2015,Industrial Services,SE Kent & South London- Tidal Flood Risk Manager,Port Of London Authority,1363041,72294.90,Thames Barrier running costs - June 2015,DA12 2BG,,,,Administration,,
DEFRA,EA,23/06/2015,Operational Goods,National Enforcement Service,Post Office Ltd,1363879,377269.54,Post Office commission for rod licence sales - 2015-16 season,PE4 5PG | EC2Y 9AQ,,30180918,,Administration,,
DEFRA,EA,23/06/2015,Facilities,FM Operating Unit - Central and South West,Real Estate Income Trust Ltd,1363877,139183.50,Rent for Rivers House Bridgewater - 24 June-28 September 2015,LE10 1QU,,,,Administration,,
DEFRA,EA,11/06/2015,Travel,National Technical Team,Redfern Travel Ltd,1361778,311935.00,Monthly charge for rail travel costs - April 2015,BD1 1PL,,30342649,,Administration,,
DEFRA,EA,18/06/2015,Travel,National Technical Team,Redfern Travel Ltd,1363920,730068.54,Monthly charge for rail travel costs - May 2015,BD1 1PL,,30342649,,Administration,,
DEFRA,EA,23/06/2015,Construction,Nat Trading and Reg Services,Ricardo AEA Ltd,1363910,43778.40,Climate Change Agreements consultancy,OX11 0QJ,,30372742,,Administration,,
DEFRA,EA,11/06/2015,Facilities,FM Operating Unit - Northern,Robson Property Management,1362527,95526.70,Rent for Ghyll Mount area office - July-September 2015,W1S 4NG,,,,Administration,,
DEFRA,EA,11/06/2015,Fleet,HO Geomatics,RVL Aviation,1361247,78488.90,Supply of Aircraft and Pilots - remote sensing project,DE74 2SA,,30000394,SCLI0001,Project,,
DEFRA,EA,18/06/2015,ICT Commodities,CI SD Management MRA,Scisys UK Ltd,1363367,28695.60,Application and Hosting management services for the Carbon Reduction Commitment computer system,SN14 0GB,,,,Administration,,
DEFRA,EA,18/06/2015,ICT Commodities,CI SD Management MRA,Selex ES Ltd,1363238,25946.40,Government Secure Internet - Gateway Support renewal,BS16 1EJ,,,,Administration,,
DEFRA,EA,04/06/2015,ICT Systems,HO Capital WiP,SFW Ltd,1359917,39927.76,Producer Responsibility and Shipments Database Progress payment - May 2015,GU22 7UY,,,EBORI40056L04,Project,,
DEFRA,EA,04/06/2015,ICT Systems,HO Capital WiP,SFW Ltd,1359919,134573.44,Producer Responsibility and Shipments Database Discovery phase - May 2015,GU22 7UY,,,EBORI40056L04,Project,,
DEFRA,EA,16/06/2015,Professional Services Other,Director of Finance,Shared Services Connected Ltd,1360627,910164.22,Provision of Outsourced Human Resources and Finance services - June 2015,M14 0WN,,30401665,,Administration,,
DEFRA,EA,11/06/2015,ICT Commodities,Director of Finance,Shared Services Connected Ltd,1362433,232555.20,Single operating platform Oracle Licences - Year 1 Charges,M14 0WN,,30413545,,Administration,,
DEFRA,EA,02/06/2015,ICT Systems,HO Capital WiP,SynApps Solutions Ltd,1359151,52140.00,"Reservoir Case Management system - Government ""G-Cloud"" services",SL6 6DR,,,FCPIM00042L01,Project,,
DEFRA,EA,02/06/2015,Construction,SE Capital WiP,Team Van Oord,1350629,118475.64,Lower Mole Emergency flood defence works,BN5 9XQ,,30384997,IMSE100318,Project,,
DEFRA,EA,25/06/2015,Construction,SE Capital WiP,Team Van Oord,1352937,72616.30,Asset Recovery Programme - emergency requirement to bring all of the damaged assets (as a result of the storms and floods) back up to standard (Kingston Beach),BN5 9XQ,,30384997,IMSE100366,Project,,
DEFRA,EA,04/06/2015,Construction,AN Capital WiP,Team Van Oord,1355454,1011717.53,Whittlesea Washes South Bank barrier works assessments 1-5,RG14 5QS,,30384997,IMAN001790,Project,,
DEFRA,EA,11/06/2015,Construction,SE SSD - FCRM Ops (West) | SE Capital WiP,Team Van Oord,1357941,26321.10,Asset recovery programme - emergency requirement to bring all of the damaged assets (as a result of the storms and floods) back up to standard (South East region),BN5 9XQ,,30384997,RESE100161 | IMSE100349,Project,,
DEFRA,EA,11/06/2015,Construction,SE KSL - FCRM Ops South,Team Van Oord,1357943,106387.38,Asset Recovery Programme - emergency requirement to bring all of the damaged assets (as a result of the storms and floods) back up to standard (South East Region),BN5 9XQ,,30384997,RESE100166,Project,,
DEFRA,EA,11/06/2015,Construction,SE Capital WiP,Team Van Oord,1358445,50717.99,Asset recovery programme - emergency requirement to bring all of the damaged assets (as a result of the storms and floods) back up to standard (South East region),BN5 9XQ,,30384997,IMSE100349,Project,,
DEFRA,EA,02/06/2015,Construction,SE Capital WiP,Team Van Oord,1358824,4149864.98,Broomhill Sands Coastal Defence Scheme,BN5 9XQ,,30384997,IMSO000577,Project,,
DEFRA,EA,23/06/2015,Construction,SW Capital WiP,Team Van Oord,1359244,49273.91,Lyewater Culvert assessments,BN5 9XQ,,30384997,IMSW001913,Project,,
DEFRA,EA,02/06/2015,Construction,SW Capital WiP,Team Van Oord,1359251,33035.27,Coombe End Culvert assessment works,BN5 9XQ,,30384997,IMSW001869,Project,,
DEFRA,EA,02/06/2015,Construction,AN Capital WiP,Team Van Oord,1359254,36714.23,Kings Lynn flood defence works,BN5 9XQ,,30384997,IMAN002555,Project,,
DEFRA,EA,18/06/2015,Construction,SE KSL - FCRM Ops North,Team Van Oord,1359559,201070.25,Hacklinge Road Emergency Works,BN5 9XQ,,30384997,,Administration,,
DEFRA,EA,02/06/2015,Construction,SE Capital WiP,Team Van Oord,1359561,214903.54,Clays Lake Upper Mole Flood alleviation scheme - April 2015,BN5 9XQ,,30384997,IMTH000956,Project,,
DEFRA,EA,02/06/2015,Construction,AN Capital WiP,Team Van Oord,1359564,48786.80,Anglian Asset reconditioning programme,BN5 9XQ,,30384997,IMAN002795,Project,,
DEFRA,EA,04/06/2015,Construction,SW Capital WiP,Team Van Oord,1360031,370605.38,Exeter Flood defence scheme,BN5 9XQ,,30384997,IMSW001349,Project,,
DEFRA,EA,04/06/2015,Construction,SW Capital WiP,Team Van Oord,1360032,248628.00,Congresbury Yeo tidal banks works,BN5 9XQ,,30384997,IMSW000866,Project,,
DEFRA,EA,04/06/2015,Construction,AN Capital WiP,Team Van Oord,1360034,55741.27,Wash East Coastal Management Strategy,BN5 9XQ,,30384997,IMAN002235,Project,,
DEFRA,EA,23/06/2015,Construction,HO Capital WiP,Team Van Oord,1360035,57926.20,Supporting Communities at flood Risk - Project management June 2015,BN5 9XQ,,30384997,IMHO000038,Project,,
DEFRA,EA,23/06/2015,Construction,HO Capital WiP,Team Van Oord,1360036,25208.16,Supporting Communities at flood Risk - Project management May 2015,BN5 9XQ,,30384997,IMHO000038,Project,,
DEFRA,EA,09/06/2015,Construction,SE Capital WiP,Team Van Oord,1360683,27799.48,Thames Weir Package 1 - Molesey,BN5 9XQ,,30142735,IMTH001685,Project,,
DEFRA,EA,09/06/2015,Construction,SE Capital WiP,Team Van Oord,1360996,36978.08,Buleys Weir Refurbishment,BN5 9XQ,,30384997,IMSE100248,Project,,
DEFRA,EA,11/06/2015,Construction,SE Capital WiP,Team Van Oord,1362965,1382640.28,Asset recovery programme - emergency requirement to bring all of the damaged assets (as a result of the storms and floods) back up to standard (South East region),BN5 9XQ,,30384997,IMSE500210,Project,,
DEFRA,EA,16/06/2015,Construction,SE NET - FCRM Ops West,Team Van Oord,1362966,82562.70,Asset recovery programme - emergency requirement to bring all of the damaged assets (as a result of the storms and floods) back up to standard (South),BN5 9XQ,,30384997,RESE000435,Project,,
DEFRA,EA,23/06/2015,Construction,SW Capital WiP | SW Wessex - FCRM,Team Van Oord,1363229,1180059.65,Asset recovery programme - emergency requirement to bring all of the damaged assets (as a result of the storms and floods) back up to standard (Wessex),BN5 9XQ,,30384997,IMSW002124 | RESW001310 | IMSW002147,Project,,
DEFRA,EA,23/06/2015,Construction,SE Capital WiP,Team Van Oord,1363790,82201.87,Crayford On Cray Weir Refurbishment Works,BN5 9XQ,,30384997,IMSE100264,Project,,
DEFRA,EA,25/06/2015,Construction,AN Capital WiP,Team Van Oord,1364677,2327837.20,"""Lincshore"" beach nourishment scheme 2015",BN5 9XQ,,30384997,IMAN001844,Project,,
DEFRA,EA,11/06/2015,ICT Commodities,Incident Management Manager,Teleperformance Ltd,1361343,64755.97,Floodline Call Centre and management costs,BS1 3LG,,30372708,,Administration,,
DEFRA,EA,18/06/2015,Fleet,HO Fleet Operations,Tony Hole Marine Ltd,1364063,52570.52,"Service, inspection, maintenance and repair of fleet vessels",PL9 7HP,,30322647,,Administration,,
DEFRA,EA,04/06/2015,Professional Services Other,MI Capital WiP,Tower Surveys Ltd,1359908,46280.18,Isle of Axholme and River Idle topographical survey,NG5 1AF,,,IMMI001562,Project,,
DEFRA,EA,16/06/2015,Construction,SE Capital WiP | SE KSL - FCRM Ops South,Van Oord UK Ltd,1358118,88904.87,Shingle recycling at Deal Kent ,BN5 9XQ,,30392936,IMSO001056 | ,Project,,
DEFRA,EA,25/06/2015,Construction,NW Capital WiP,VBA Joint Venture Ltd,1356888,321298.15,River Mersey Warrington Flood risk management,EN11 9BX,,30398134,IMNW000699,Project,,
DEFRA,EA,09/06/2015,Construction,NW Capital WiP,VBA Joint Venture Ltd,1358627,2096090.81,"State of the Nation assessment of flood risk, for England, to provide a current picture of flood risk",EN11 9BX,,30398134,IMNW000980,Project,,
DEFRA,EA,02/06/2015,Construction,NE Capital WiP,VBA Joint Venture Ltd,1358678,111843.49,Asset recovery programme - emergency requirement to bring all of the damaged assets (as a result of the storms and floods) back up to standard (North Ferriby),EN11 9BX,,30398134,IMNE790505,Project,,
DEFRA,EA,25/06/2015,Construction,NW Capital WiP,VBA Joint Venture Ltd,1358688,1574415.20,Crossens Pumping Station Improvement Works,EN11 9BX,,30398134,IMNW000472,Project,,
DEFRA,EA,11/06/2015,Construction,NE Capital WiP,VBA Joint Venture Ltd,1361928,174721.47,Asset recovery programme - emergency requirement to bring all of the damaged assets (as a result of the storms and floods) back up to standard (North East),EN11 9BX,,30398134,IMNE640152,Project,,
DEFRA,EA,18/06/2015,Construction,AN Capital WiP,VBA Joint Venture Ltd,1363141,180456.37,Horncastle Flood alleviation scheme,EN11 9BX,,30398134,IMAN002229,Project,,
DEFRA,EA,25/06/2015,Construction,NW Capital WiP,VBA Joint Venture Ltd,1363636,813343.12,River Mersey Warrington Flood Risk Scheme,EN11 9BX,,30398134,IMNW000699,Project,,
DEFRA,EA,23/06/2015,Construction,NW Capital WiP,VBA Joint Venture Ltd,1363643,128744.42,Ramsbottom Flood Risk management scheme works,EN11 9BX,,30398134,IMNW000891,Project,,
DEFRA,EA,25/06/2015,Construction,SW Capital WiP,VBA Joint Venture Ltd,1363858,101940.79,Wessex Reservoirs Curry Moor improvements,EN11 9BX,,30398134,IMSW002092 | IMSW002091 | IMSW002093 | IMSW002113,Project,,
DEFRA,EA,25/06/2015,Construction,SW Capital WiP,VBA Joint Venture Ltd,1363888,58538.05,Wessex Reservoirs Tubbs Bottom improvements,EN11 9BX,,30398134,IMSW002093 | IMSW002091 | IMSW002092 | IMSW002094 | IMSW002113,Project,,
DEFRA,EA,25/06/2015,Construction,AN Central-FCRM Ops,VBA Joint Venture Ltd,1364311,144743.76,Anglian Inspection Package,EN11 9BX,,30398134,REAN001826,Project,,
DEFRA,EA,11/06/2015,Professional Services Other,Deputy Director of Site Based Regulation,Vertase FLI Ltd,1361720,27340.06,Heat utilisation plant at Docking Two landfill ,BS16 1EJ,,30336491,EBPRI11903,Project,,
DEFRA,EA,09/06/2015,Construction,SE Capital WiP,Volkerstevin Ltd,1357972,503013.18,Salmons Brook Flood Alleviation Scheme,EN11 9BX,,30142737,IMTH000620,Project,,
DEFRA,EA,02/06/2015,Construction,SE Capital WiP,Volkerstevin Ltd,1359187,94909.28,"Manufacture, supply and installation of the mechanical and hydraulic elements of the Logic Control pilot trial as part of Thames Barrier Drive Equipment Project",EN11 9BX,,30142737,IMTH001493,Project,,
DEFRA,EA,11/06/2015,Clinical and Medical,NLS Operations Starcross,VWR International Ltd,1361362,36740.12,Laboratory consumables and chemicals,LE17 4XN,,30369245,,Administration,,
DEFRA,EA,04/06/2015,Professional Services Other,MI Central-Area Mgr,Warwickshire Wildlife Trust,1358066,30000.00,Tame Valley Wetlands project,CV3 3GW,,,REMI002105,Project,,
DEFRA,EA,25/06/2015,Construction,AN Capital WiP,Western Power Distribution,1364173,62857.74,Temporary electricity connection works for Horncastle Flood Alleviation scheme,PL4 0YU,,,IMAN002229,Project,,
DEFRA,EA,02/06/2015,Construction,AN Capital WiP,Westminster Dredging  Dean & Dyball JV,1355991,110274.74,Wash tide gauge project,PO15 5SS,,30142738,IMAN002504,Project,,
DEFRA,EA,04/06/2015,Professional Services Other,NW Capital WiP,White Young Green,1360344,49542.42,Skirting Beck and Whangs Beck site investigations,LS6 2WQ,,30309584,IMNW000818,Project,,
DEFRA,EA,23/06/2015,Professional Services Other,SE Capital WiP,White Young Green,1363067,179429.70,"River Thames Scheme site investigation, laboratory testing and reporting",LS6 2WQ,,30309584,IMSE500260,Project,,
DEFRA,EA,02/06/2015,Construction,SW Capital WiP,Whitehouse Construction Co Ltd,1358791,91503.44,Wessex Flood Mitigation Works,DE6 1JU,,,IMSW002064,Project,,
DEFRA,EA,02/06/2015,Construction,SE Capital WiP,Whitehouse Construction Co Ltd,1358792,136456.32,Flood Resistance Measures on Individual Properties Lower Thames,DE6 1JU,,30296937,IMTH001763,Project,,
DEFRA,EA,02/06/2015,Professional Services Other,SW Capital WiP,Wildfowl & Wetlands Trust,1358378,53724.19,Steart Marshes Managed Realignment,GL2 7BT,,,IMSW001389,Project,,
DEFRA,EA,18/06/2015,Professional Services Other,SW Capital WiP,Wildfowl & Wetlands Trust,1363220,161497.00,Steart Marshes Coastal Management,GL2 7BT,,,IMSW001389,Project,,
DEFRA,EA,16/06/2015,Facilities,National Estates Manager,Workman LLP,1362025,41800.02,"Rent for Apollo Court, Hatfield Business Park - 24 June-28 September 2015",SN1 1DA,,,,Administration,,
