Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Num
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,SUNDERL& TEACHING PCT,HAFS-9191,"34,600,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,SURREY PCT,HAFS-9192,"110,000,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,SUTTON & MERTON PCT,HAFS-9193,"41,600,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,SWINDON PCT,HAFS-9194,"15,000,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,TAMESIDE & GLOSSOP PCT,HAFS-9195,"28,000,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,TELFORD & WREKIN PCT,HAFS-9196,"19,423,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,TORBAY CARE TRUST,HAFS-9197,"17,500,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,TOWER HAMLETS PCT,HAFS-9198,"41,000,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,TRAFFORD PCT,HAFS-9199,"25,000,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,WAKEFIELD DISTRICT PCT,HAFS-9200,"44,000,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,WALSALL TEACHING PCT,HAFS-9201,"29,400,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,WALTHAM FOREST PCT,HAFS-9202,"31,500,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,WANDSWORTH TEACHING PCT,HAFS-9203,"44,500,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,WARRINGTON PCT,HAFS-9204,"22,300,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,WARWICKSHIRE PCT,HAFS-9205,"62,000,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,WEST ESSEX PCT,HAFS-9206,"30,000,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,WEST KENT PCT,HAFS-9207,"72,000,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,WEST MIDL&S SHA,HAFS-9208,"41,100,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,WEST SUSSEX PCT,HAFS-9209,"96,000,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,WESTERN CHESHIRE PCT,HAFS-9210,"32,000,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,WESTMINSTER PCT,HAFS-9211,"39,000,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,WILTSHIRE PCT,HAFS-9212,"47,000,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,WIRRAL PCT,HAFS-9213,"47,110,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,WOLVERHAMPTON CITY PCT,HAFS-9214,"34,000,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,WORCESTERSHIRE PCT,HAFS-9215,"69,000,000.00",
Department of Health,Department of Health,01/10/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,FINANCE & OPERATIONS,YORKSHIRE & THE HUMBER SHA,HAFS-9216,"45,000,000.00",
Department of Health,Department of Health,01/10/2010,Grants to local authorities (Current),HEALTH PROTECTION & IMPROVEMENT,ROTHERHAM BOROUGH COUNCIL,ERS-405118-35041,"61,000.00",
Department of Health,Department of Health,01/10/2010,Grants to local authorities (Current),HEALTH PROTECTION & IMPROVEMENT,S&WELL METROPOPLITAN BOROUGH COUNCIL,ERS-405119-35042,"148,000.00",
Department of Health,Department of Health,01/10/2010,Grants to local authorities (Current),HEALTH PROTECTION & IMPROVEMENT,SHEFFIELD CITY COUNCIL,ERS-405120-35043,"248,000.00",
Department of Health,Department of Health,01/10/2010,Grants to local authorities (Current),HEALTH PROTECTION & IMPROVEMENT,SHROPSHIRE COUNTY COUNCIL,ERS-405121-35044,"34,000.00",
Department of Health,Department of Health,01/10/2010,Grants to local authorities (Current),HEALTH PROTECTION & IMPROVEMENT,SLOUGH BOROUGH COUNCIL,ERS-405122-35045,"61,000.00",
Department of Health,Department of Health,01/10/2010,Grants to local authorities (Current),HEALTH PROTECTION & IMPROVEMENT,SOMERSET COUNTY COUNCIL,ERS-405124-35047,"58,000.00",
Department of Health,Department of Health,01/10/2010,Grants to local authorities (Current),HEALTH PROTECTION & IMPROVEMENT,TOWER HAMLETS LONDON BOROUGH COUNCIL,ERS-405185-35081,"324,000.00",
Department of Health,Department of Health,01/10/2010,Grants to local authorities (Current),HEALTH PROTECTION & IMPROVEMENT,TRAFFORD METROPOLITAN BOROUGH COUNCIL,ERS-405186-35082,"73,000.00",
Department of Health,Department of Health,01/10/2010,Grants to local authorities (Current),HEALTH PROTECTION & IMPROVEMENT,WAKEFIELD METROPOLITAN DISTRICT COUNCIL,ERS-405187-35083,"98,000.00",
Department of Health,Department of Health,01/10/2010,Grants to local authorities (Current),HEALTH PROTECTION & IMPROVEMENT,WALSALL METROPOLITAN BOROUGH COUNCIL,ERS-405188-35084,"77,000.00",
Department of Health,Department of Health,01/10/2010,Grants to local authorities (Current),HEALTH PROTECTION & IMPROVEMENT,WALTHAM FOREST LONDON BOROUGH COUNCIL,ERS-405189-35085,"316,000.00",
Department of Health,Department of Health,01/10/2010,Grants to local authorities (Current),HEALTH PROTECTION & IMPROVEMENT,WANDSWORTH LONDON BOROUGH COUNCIL,ERS-405191-35086,"421,000.00",
Department of Health,Department of Health,01/10/2010,Grants to local authorities (Current),HEALTH PROTECTION & IMPROVEMENT,WARRINGTON BOROUGH COUNCIL,ERS-405192-35087,"31,000.00",
Department of Health,Department of Health,01/10/2010,Grants to local authorities (Current),HEALTH PROTECTION & IMPROVEMENT,WARWICKSHIRE COUNTY COUNCIL,ERS-405193-35088,"101,000.00",
Department of Health,Department of Health,01/10/2010,Grants to local authorities (Current),HEALTH PROTECTION & IMPROVEMENT,WEST BERKSHIRE COUNCIL,ERS-405194-35089,"39,000.00",
Department of Health,Department of Health,01/10/2010,Grants to local authorities (Current),HEALTH PROTECTION & IMPROVEMENT,WEST SUSSEX COUNTY COUNCIL,ERS-405195-35090,"275,000.00",
Department of Health,Department of Health,01/10/2010,Grants to local authorities (Current),HEALTH PROTECTION & IMPROVEMENT,WESTMINSTER CITY COUNCIL,ERS-405197-35091,"472,000.00",
Department of Health,Department of Health,01/10/2010,Grants to local authorities (Current),HEALTH PROTECTION & IMPROVEMENT,WIGAN METROPOLITAN BOROUGH COUNCIL,ERS-405198-35092,"57,000.00",
Department of Health,Department of Health,01/10/2010,Grants to local authorities (Current),HEALTH PROTECTION & IMPROVEMENT,WILTSHIRE COUNTY COUNCIL,ERS-405199-35106,"59,000.00",
Department of Health,Department of Health,01/10/2010,Grants to local authorities (Current),HEALTH PROTECTION & IMPROVEMENT,WINDSOR & MAIDENHEAD ROYAL BOROUGH OF,ERS-405202-35107,"33,000.00",
Department of Health,Department of Health,01/10/2010,Grants to local authorities (Current),HEALTH PROTECTION & IMPROVEMENT,WIRRAL METROPOLITAN BOROUGH COUNCIL,ERS-405204-35108,"56,000.00",
Department of Health,Department of Health,01/10/2010,Grants to local authorities (Current),HEALTH PROTECTION & IMPROVEMENT,WOLVERHAMPTON CITY COUNCIL,ERS-405216-35110,"123,000.00",
Department of Health,Department of Health,01/10/2010,Grants to local authorities (Current),HEALTH PROTECTION & IMPROVEMENT,WORCESTERSHIRE COUNTY COUNCIL,ERS-405217-35111,"67,000.00",
Department of Health,Department of Health,01/10/2010,Computer Software/License,INFORMATICS,COPM AUTHOR GROUP,11525625,"58,700.00",
Department of Health,Department of Health,01/10/2010,Contr Other External,INFORMATICS,NHS INSTITUTE FOR INNOVATION & IMPROVEMENT,11635000,"476,242.00",
Department of Health,Department of Health,01/10/2010,Computer Hardware Purchase,INFORMATICS,PROBRAND LTD,11705808,"104,312.98",
Department of Health,Department of Health,01/10/2010,External Consultancy Fees,INFORMATICS,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS TRUST,11635015,"33,555.00",
Department of Health,Department of Health,01/10/2010,Contr Other External,INFORMATICS,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS TRUST,11655518,"30,000.00",
Department of Health,Department of Health,01/10/2010,Expense clearing Government Procurement Card (Short term),MORE THAN ONE DIRECTORATE,BARCLAYCARD BUSINESS,1548001-21-OCT-10,"93,159.10",
Department of Health,Department of Health,01/10/2010,Connecting for Health FH Prepaid & accrued income (Short Term),MORE THAN ONE DIRECTORATE,BT GROUP PLC,CHAPS1/10/10,"103,221,519.00",
Department of Health,Department of Health,01/10/2010,Contactor/ Staff Subsitution,NHS MEDICAL DIRECTOR,CENTRAL OFFICE OF INFORMATION (COI),727758,"25,961.50",
Department of Health,Department of Health,01/10/2010,Grants to non profit institutions (Current),SOCIAL CARE,SOCIAL CARE INSTITUTE FOR EXCELLENCE (SCIE),ERS-405172-35061,"946,913.00",
Department of Health,Department of Health,02/10/2010,Expense clearing Government Procurement Card (Short term),MORE THAN ONE DIRECTORATE,BARCLAYCARD BUSINESS,1548001-21-OCT-10,48.8,
Department of Health,Department of Health,04/10/2010,Distribution services,COMMUNICATIONS,PROMOTIONAL LOGISTICS LTD,IN307211,"28,481.49",
Department of Health,Department of Health,04/10/2010,Additions-Public Dividend Capital temporary,FINANCE & OPERATIONS,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,HAFS-9222,"2,900,000.00",
Department of Health,Department of Health,04/10/2010,Revenue Grants Other to NDPBs & Other Bodies,HEALTH PROTECTION & IMPROVEMENT,DEPARTMENT FOR EDUCATION (DFE),350000768,"13,210,940.00",
Department of Health,Department of Health,04/10/2010,Revenue Grant in Aid to NDPBs,HEALTH PROTECTION & IMPROVEMENT,HEALTH PROTECTION AGENCY (HPA),5274343,"110,713.25",
Department of Health,Department of Health,04/10/2010,Other programme expenditure,HEALTH PROTECTION & IMPROVEMENT,MFET LTD,MFET-3/2010-11/MFET,"3,800,000.00",
Department of Health,Department of Health,04/10/2010,Secondees in invoiced costs,HEALTH PROTECTION & IMPROVEMENT,WELSH AMBULANCE SERVICES NHS TRUST,110230,"31,797.74",
Department of Health,Department of Health,04/10/2010,Phone Rental and Calls,INFORMATICS,BT PLC,11705772,"26,096.60",
Department of Health,Department of Health,04/10/2010,Contr Other External,INFORMATICS,CABLE & WIRELESS UK,11699118,"113,245.66",
Department of Health,Department of Health,04/10/2010,Legal / Professional Fees,INFORMATICS,DLA PIPER UK LLP,11705779,"164,462.00",
Department of Health,Department of Health,04/10/2010,Legal / Professional Fees,INFORMATICS,DLA PIPER UK LLP,11705788,"81,498.90",
Department of Health,Department of Health,04/10/2010,Staff Consultancy & Suppt,INFORMATICS,PA CONSULTING SERVICES LTD,11403154,"4,825.00",
Department of Health,Department of Health,04/10/2010,Staff Consultancy & Suppt,INFORMATICS,PA CONSULTING SERVICES LTD,11403154,"34,740.00",
Department of Health,Department of Health,04/10/2010,Computer Hardware Purchase,INFORMATICS,SPECIALIST COMPUTER CENTRES PLC,11363449,"52,944.34",
Department of Health,Department of Health,04/10/2010,Computer Software/License,INFORMATICS,TRUSTMARQUE SOLUTIONS LTD,11710012,"36,634.49",
Department of Health,Department of Health,04/10/2010,Expense clearing Government Procurement Card (Short term),MORE THAN ONE DIRECTORATE,BARCLAYCARD BUSINESS,1548001-21-OCT-10,"6,098.54",
Department of Health,Department of Health,04/10/2010,Other programme expenditure,NHS MEDICAL DIRECTOR,MILTON KEYNES PCT,N0010436,"30,000.00",
Department of Health,Department of Health,04/10/2010,Research & development,NHS MEDICAL DIRECTOR,NOTTINGHAM UNIVERSITY OF,6974700,"38,682.00",
Department of Health,Department of Health,04/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,ADFAM,ERS-405448-35232,"100,000.00",
Department of Health,Department of Health,04/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,AGE UK,ERS-405481-35242,"33,217.50",
Department of Health,Department of Health,04/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,DRUGSCOPE,ERS-405463-35236,"100,000.00",
Department of Health,Department of Health,04/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,FRIENDS FAMILIES & TRAVELLERS,ERS-405477-35239,"28,508.00",
Department of Health,Department of Health,04/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,GATESHEAD VOLUNTARY ORGANISATION COUNCIL,ERS-405440-35230,"54,478.00",
Department of Health,Department of Health,04/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,I CAN CHARITY,ERS-405434-35227,"32,250.00",
Department of Health,Department of Health,04/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,LIFELINE COMMUNITY PROJECTS,ERS-405495-35248,"68,070.50",
Department of Health,Department of Health,04/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,RACE EQUALITY FOUNDATION,ERS-405453-35233,"29,911.50",
Department of Health,Department of Health,04/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,T B ALERT,ERS-405438-35229,"84,059.50",
Department of Health,Department of Health,04/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,THE ACE CENTRE NORTH,ERS-405470-35237,"28,664.50",
Department of Health,Department of Health,04/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,THE ANNA FREUD CENTRE,ERS-405455-35234,"25,774.00",
Department of Health,Department of Health,04/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,THE ASSOCIATION FOR REAL CHANGE,ERS-405435-35228,"38,396.00",
Department of Health,Department of Health,04/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,THE ASSOCIATION FOR REAL CHANGE,ERS-405478-35240,"48,481.00",
Department of Health,Department of Health,04/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,THE BRITISH INSTITUTE OF HUMAN RIGHTS (BIHR),ERS-405425-35223,"32,915.25",
Department of Health,Department of Health,04/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,THE MENS HEALTH FORUM,ERS-405479-35241,"71,157.00",
Department of Health,Department of Health,04/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,THE MENTAL HEALTH FOUNDATION,ERS-405472-35238,"30,450.00",
Department of Health,Department of Health,04/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,THE NATIONAL CARE FORUM,ERS-405433-35226,"60,000.00",
Department of Health,Department of Health,04/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,THE NATIONAL COUNCIL FOR PALLIATIVE CARE,ERS-405496-35249,"93,450.00",
Department of Health,Department of Health,04/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,THE ROYAL ASSOCIATION FOR DISABILITY RIGHTS,ERS-405431-35225,"110,000.00",
Department of Health,Department of Health,04/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,UK YOUTH,ERS-405483-35243,"30,705.00",
Department of Health,Department of Health,04/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,YORKSHIRE & THE HUMBER REGIONAL FORUM LTD,ERS-405428-35224,"83,255.50",
Department of Health,Department of Health,04/10/2010,Research & development,RESEARCH & DEVELOPMENT,EAST ANGLIA UNIVERSITY OF,ERS-405377-35201,38747,
Department of Health,Department of Health,04/10/2010,Research & development,RESEARCH & DEVELOPMENT,LEEDS UNIVERSITY OF,ERS-405430-35263,45720,
Department of Health,Department of Health,04/10/2010,Research & development,RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY OF,ERS-405312-35171,131317,
Department of Health,Department of Health,04/10/2010,Research & development,RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY OF,ERS-405310-35170,86813,
Department of Health,Department of Health,04/10/2010,Research & development,RESEARCH & DEVELOPMENT,OXFORDSHIRE AND BUCKINGHAMSHIRE MENTAL HEALTH NHS FOUNDATION TRUST,ERS-405304-35144,80892,
Department of Health,Department of Health,04/10/2010,Research & development,RESEARCH & DEVELOPMENT,READING UNIVERSITY OF,ERS-405246-35156,87969,
Department of Health,Department of Health,04/10/2010,Research & development,RESEARCH & DEVELOPMENT,READING UNIVERSITY OF,ERS-405246-35156,34380,
Department of Health,Department of Health,04/10/2010,Research & development,RESEARCH & DEVELOPMENT,ROTHERHAM PCT,ERS-405247-35123,27098,
Department of Health,Department of Health,04/10/2010,Research & development,RESEARCH & DEVELOPMENT,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-405250-35137,264372,
Department of Health,Department of Health,04/10/2010,Research & development,RESEARCH & DEVELOPMENT,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ERS-405255-35128,29237,
Department of Health,Department of Health,04/10/2010,Research & development,RESEARCH & DEVELOPMENT,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-405259-35143,50531,
Department of Health,Department of Health,04/10/2010,Research & development,RESEARCH & DEVELOPMENT,SALFORD UNIVERSITY OF,ERS-405260-35157,47075,
Department of Health,Department of Health,04/10/2010,Research & development,RESEARCH & DEVELOPMENT,SALFORD UNIVERSITY OF,ERS-405260-35157,39141,
