Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,Amount,Vat Registration Num,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,30/08/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,GW Price Ltd,,,743397,"£39,524.87",,,,
Department of Health,Department of Health,30/09/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,Total Produce Plc,,,W11090130350,"£25,950.98",,,,
Department of Health,Department of Health,30/09/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,Total Produce Plc,,,W11090130896,"£26,256.19",,,,
Department of Health,Department of Health,30/09/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,GW Price Ltd,,,743395,"£26,268.74",,,,
Department of Health,Department of Health,30/09/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,Total Produce Plc,,,W11090130359,"£26,572.52",,,,
Department of Health,Department of Health,30/09/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,Total Produce Plc,,,W11090130895,"£28,146.21",,,,
Department of Health,Department of Health,30/09/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,GW Price Ltd,,,743387,"£30,659.96",,,,
Department of Health,Department of Health,30/09/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,Total Produce Plc,,,NOR0911,"£30,949.05",,,,
Department of Health,Department of Health,30/09/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,Total Produce Plc,,,H11090130885,"£38,028.99",,,,
Department of Health,Department of Health,30/09/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,Total Produce Plc,,,H11090130937,"£39,424.55",,,,
Department of Health,Department of Health,30/09/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,Total Produce Plc,,,H11090130916,"£40,062.72",,,,
Department of Health,Department of Health,30/09/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,GW Price Ltd,,,743401,"£41,557.67",,,,
Department of Health,Department of Health,30/09/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,Total Produce Plc,,,DUR0911,"£44,650.20",,,,
Department of Health,Department of Health,30/09/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,GW Price Ltd,,,743393,"£47,935.22",,,,
Department of Health,Department of Health,30/09/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,Total Produce Plc,,,W11090130352,"£48,939.39",,,,
Department of Health,Department of Health,30/09/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,GW Price Ltd,,,743389,"£52,465.28",,,,
Department of Health,Department of Health,30/09/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,GW Price Ltd,,,743394,"£61,158.32",,,,
Department of Health,Department of Health,03/10/2011,Outsourcing Contract,Health Improvement & Protection,THE TERRENCE HIGGINS TRUST,VCS,WC1X 8DP,STA003745,49999.88,,New Contract Sep 2011 to March 2012 THT Direct HIV information service. Kay Orton  ,Programme,
Department of Health,Department of Health,04/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,Peacheys Catering services Ltd,,,NHS0911-306,"£26,417.17",,,,
Department of Health,Department of Health,04/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,Peacheys Catering services Ltd,,,NHS0911-316,"£28,994.16",,,,
Department of Health,Department of Health,04/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,Peacheys Catering services Ltd,,,NHS0911-845,"£31,367.06",,,,
Department of Health,Department of Health,04/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,Peacheys Catering services Ltd,,,NHS0911-938,"£48,093.23",,,,
Department of Health,Department of Health,04/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,Peacheys Catering services Ltd,,,NHS0911-935,"£59,372.14",,,,
Department of Health,Department of Health,04/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,Peacheys Catering services Ltd,,,NHS0911-936,"£69,146.52",,,,
Department of Health,Department of Health,04/10/2011,Storage costs,Health Improvement & Protection,HEALTH PROTECTION AGENCY (HPA),PUBLIC,WC1V 7PP,5334406,80733,,Staff costs plus overheads for the distribution of immunoglobulins & vaccines for period Apr to Sept 2011,Programme,
Department of Health,Department of Health,04/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,Peacheys Catering services Ltd,,,NHS0911-886,"£103,113.88",,,,
Department of Health,Department of Health,04/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,Peacheys Catering services Ltd,,,NHS0911-881,"£110,495.58",,,,
Department of Health,Department of Health,04/10/2011,Outsourcing Contract,Health Improvement & Protection,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,WF3 1we,7191926,229895,,South West Public Health Observatory Core Funding Qtrs 1 & 2: April-Sept 2011,Programme,
Department of Health,Department of Health,05/10/2011,Outsourcing Contract,Health Improvement & Protection,VERTEX DATA SCIENCE LTD,LARGE,L34 1PJ,FI0407946,292120.25,,Vertex - For services provided on  Healthy Start Issuing Unit - Cycle 108 - 1st August to 28th August 2011,Admin,
Department of Health,Department of Health,05/10/2011,EU Grants to non profit institutions (CUR),Health Improvement & Protection,YOUTH SPORT TRUST,VCS,LE11 3QF,ERS-442362-51929,1850000,,Change4Life School Sports Clubs period covering July 2010 - March 2012,Programme,
Department of Health,Department of Health,06/10/2011,Other programme expenditure,Health Improvement & Protection,HEALTH PROTECTION AGENCY (HPA),PUBLIC,SP4 0JG,5336256,37500,,"Orchid 1 - Evaluation, optimisation and modelling procedures for mass casualty decontamination.",Programme,
Department of Health,Department of Health,06/10/2011,Revenue Grants to Other Bodies,Health Improvement & Protection,DEFENCE BILLS AGENCY (DBA),PUBLIC,L2 3YL,7226041,343480.99,,Ministry of Defence UK Personell Teritiary Care provided by Germany Health care costs,Programme,
Department of Health,Department of Health,07/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,"Minor, Weir & Willis Ltd",,,SFVS001485,"£25,841.64",,,,
Department of Health,Department of Health,07/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,"Minor, Weir & Willis Ltd",,,SFVS001486,"£26,030.21",,,,
Department of Health,Department of Health,07/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,"Minor, Weir & Willis Ltd",,,SFVS001494,"£26,760.45",,,,
Department of Health,Department of Health,07/10/2011,Secondees in invoiced costs,Health Improvement & Protection,GREAT WESTERN AMBULANCE SERVICE NHS TRUST,SME,SN15 1JJ,A010335,31884.75,,Hart Prog - Secondment of Richard McKeand to EPD.,Programme,
Department of Health,Department of Health,07/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,"Minor, Weir & Willis Ltd",,,SFVS001506,"£32,953.99",,,,
Department of Health,Department of Health,07/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,"Minor, Weir & Willis Ltd",,,SFVS001501,"£33,867.19",,,,
Department of Health,Department of Health,07/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,"Minor, Weir & Willis Ltd",,,SFVS001523,"£40,290.11",,,,
Department of Health,Department of Health,07/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,"Minor, Weir & Willis Ltd",,,SFVS001505,"£42,463.26",,,,
Department of Health,Department of Health,07/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,"Minor, Weir & Willis Ltd",,,SFVS001526,"£44,142.00",,,,
Department of Health,Department of Health,07/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,"Minor, Weir & Willis Ltd",,,SFVS001516,"£46,203.76",,,,
Department of Health,Department of Health,07/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,"Minor, Weir & Willis Ltd",,,SFVS001503,"£49,628.46",,,,
Department of Health,Department of Health,07/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,"Minor, Weir & Willis Ltd",,,SFVS001525,"£51,271.72",,,,
Department of Health,Department of Health,07/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,"Minor, Weir & Willis Ltd",,,SFVS001508,"£59,190.25",,,,
Department of Health,Department of Health,07/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,"Minor, Weir & Willis Ltd",,,SFVS001518,"£60,881.42",,,,
Department of Health,Department of Health,07/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,"Minor, Weir & Willis Ltd",,,SFVS001524,"£61,107.94",,,,
Department of Health,Department of Health,07/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,"Minor, Weir & Willis Ltd",,,SFVS001522,"£94,255.33",,,,
Department of Health,Department of Health,07/10/2011,"SFVS - product & distribution cost, during September 2011",Health Improvement & Protection,"Minor, Weir & Willis Ltd",,,SFVS001491,"£95,003.75",,,,
Department of Health,Department of Health,07/10/2011,Research & development,Health Improvement & Protection,THE TERRENCE HIGGINS TRUST,VCS,WC1X 8DP,STAT003565,150000,,"THT, Sexual Health, THT Direct funding for 2010/11, contact Kay Orton",Programme,
Department of Health,Department of Health,10/10/2011,Arm Length Bodies-Revenue Subsidy,Health Improvement & Protection,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY (MHRA),PUBLIC,SW8 5NQ,1366127,1000000,,MHRA's Revenue 2011-2012,Admin,
Department of Health,Department of Health,11/10/2011,Grants to non profit institutions (CUR),Health Improvement & Protection,THE HEPATITIS C TRUST,VCS,SE1 3YD,ERS-442791-52561,100000,,2011-12 Hepatitis C Trust - project: Contaminated blood counselling service- Policy grant - Dr Ben Cole,Programme,
Department of Health,Department of Health,11/10/2011,Other programme expenditure,Health Improvement & Protection,NHS DIRECT NHS TRUST,PUBLIC,MK14 6DY,700835,307018.79,,NHS Direct recharge in 2011/12 for British Telecom NPFS dormancy and contract management costs (existing 5 yr contract),Programme,
Department of Health,Department of Health,12/10/2011,Library services,Health Improvement & Protection,CENTRAL OFFICE OF INFORMATION (COI),PUBLIC,SE1 7DU,737034,24475,,Qualitative research with retailer - Healthy  Start vouchers,Admin,
Department of Health,Department of Health,12/10/2011,Outsourcing Contract,Health Improvement & Protection,THE TERRENCE HIGGINS TRUST,VCS,WC1X 8DP,STAT003754,49999.88,,New Contract Sep 2011 to March 2012 THT Direct HIV information service. Kay Orton  ,Programme,
Department of Health,Department of Health,12/10/2011,Other programme expenditure,Health Improvement & Protection,THE TERRENCE HIGGINS TRUST,VCS,WC1X 8DP,STAT003751,585000,,"Provision of an integrated HIV health promotion programme for gay &bisexual men to include printed and on-line resources, capacity building and monitorign & evaluation - April 2011 until March 2012 Contact Kay Orton",Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Health Improvement & Protection,FAMILY PLANNING ASSOCIATION,VCS,EC1Y 8QU,575582,344000,,"FPA, Sexual Health, Provision of comprehensive sexual health informarion service as set out in specification.Service includes printing and distribution of STI and contraception leaflets and helpline, contact Kay Orton",Programme,
Department of Health,Department of Health,18/10/2011,Outsourcing Contract,Health Improvement & Protection,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201257131,39940.13,,"WAF P3749 CCN 1116 Relocation of DH Staff Additional Moves - Cambridge, Bristol, Guildford & Leeds",Admin,
Department of Health,Department of Health,18/10/2011,Library services,Health Improvement & Protection,CENTRAL OFFICE OF INFORMATION (COI),PUBLIC,SE1 7DU,737096,41345,,COI Printing of HSA4 Abortion Notification form - Contact Lisa Westal,Programme,
Department of Health,Department of Health,19/10/2011,Research & development,Health Improvement & Protection,MEDICAL RESEARCH COUNCIL MRC,SME,SN2 1FF,13876,461312,,FS136003 - Diet & Nutrition Survey of Infants & Young Children (DNSIYC) - Main Contract,Programme,
Department of Health,Department of Health,20/10/2011,Research & development,Health Improvement & Protection,NATIONAL CENTRE FOR SOCIAL RESEARCH,VCS,EC1V 0AX,911310402,106562,,FS136002 - National Diet and Nutrition Survey - Main Contract,Programme,
Department of Health,Department of Health,20/10/2011,Research & development,Health Improvement & Protection,NATIONAL CENTRE FOR SOCIAL RESEARCH,VCS,EC1V 0AX,911275303,912146,,FS136002 - National Diet and Nutrition Survey - Main Contract,Programme,
Department of Health,Department of Health,20/10/2011,Outsourcing Contract,Health Improvement & Protection,NHS SUPPLY CHAIN,PUBLIC,DE55 4QJ,9042000010,3144208.04,,NHS Supply Chain - SFVS Distributor funding 2011/12,Programme,
Department of Health,Department of Health,20/10/2011,Programme Capital Grant in AID to ENDPBs,Health Improvement & Protection,HEALTH PROTECTION AGENCY (HPA),PUBLIC,SP4 0JG,HPA OCT 2011 FUNDING,10000000,,Health Protection Agency (HPA) Grant In Aid (GIA) Capital Costs Drawdown for 2011/12.,Other,
Department of Health,Department of Health,20/10/2011,Admin Revenue Grant-in-Aid ENDPBs,Health Improvement & Protection,HEALTH PROTECTION AGENCY (HPA),PUBLIC,SP4 0JG,HPA OCT 11 FUNDING,15500000,,Health Protection Agency (HPA) Grant In Aid (GIA) Revenue (Admin) costs 2011/12.,Admin,
Department of Health,Department of Health,21/10/2011,Printing,Health Improvement & Protection,CENTRAL OFFICE OF INFORMATION (COI),PUBLIC,SE1 7DU,737226,37313.31,,Immunisation at 13 months - JN 407720 - Luke Stazaker/Chris Owen,Programme,
Department of Health,Department of Health,24/10/2011,Grants to non profit institutions (CUR),Health Improvement & Protection,AFTER ADOPTION YORKSHIRE,VCS,LS15 7BD,ERS-443708-53001,36427.5,,2011-12 After Adoption Yorkshire - UK DonorLink - policy grant- responsible by Johnson Phillip,Programme,
Department of Health,Department of Health,24/10/2011,Secondees in invoiced costs,Health Improvement & Protection,EAST MIDLANDS SHA,PUBLIC,WF3 1WE,11011855,87778.53,,Salary rehcarges for Nick Salfield for the period April - September 2011,Admin,
Department of Health,Department of Health,24/10/2011,Outsourcing Contract,Health Improvement & Protection,SAPIENT LTD,LARGE,E14 9GE,22950,188292.5,,EESSI Project - Flexible Resource statement of work SOW 105/CR07/PID57714,Programme,
Department of Health,Department of Health,24/10/2011,Outsourcing Contract,Health Improvement & Protection,SAPIENT LTD,LARGE,E14 9GE,23353,194785,,EESSI Project - Flexible Resource statement of work SOW 105/CR07/PID57714,Programme,
Department of Health,Department of Health,24/10/2011,Outsourcing Contract,Health Improvement & Protection,VERTEX DATA SCIENCE LTD,LARGE,L34 1PJ,FI0408004,300416.33,,Vertex - For services provided on  Healthy Start Issuing Unit - Cycle 109 - 29th August to 25th September 2011,Admin,
Department of Health,Department of Health,25/10/2011,Other programme expenditure,Health Improvement & Protection,RURAL PAYMENTS AGENCY (RPA),SME,RG13BV,330232,55455,,Rural Payments Agency (RPA) - National Top-UP of the EU School Milk Scheme Co-Funding,Programme,
Department of Health,Department of Health,25/10/2011,Utilisation-Hep C,Health Improvement & Protection,CAXTON FOUNDATION,VCS,EN4 9NX,CF-3/2011-12,200195,,The Caxton Foundation's Funding for Â£2 Million in 2011/12.,Programme,
Department of Health,Department of Health,26/10/2011,Facilities management: contract,Health Improvement & Protection,DEPARTMENT FOR COMMUNITIES AND LOCAL GOVERNMENT (DCLG),PUBLIC,HP2 4XN,1800007112,394808.34,,Government Office Tariff 2010-11,Admin,
Department of Health,Department of Health,28/10/2011,Outsourcing Contract,Health Improvement & Protection,LIVERPOOL JOHN MOORES UNIVERSITY,PUBLIC,L3 5UX,502027,221616,,North West Public Health Observatory Core Funding Qtrs 3 & 4 - October 2011 to March 2012,Programme,
Department of Health,Department of Health,03/10/2011,Printing Costs,Informatics,CENTRAL OFFICE OF INFORMATION (COI),,,13664566,22901.99,,,,
Department of Health,Department of Health,03/10/2011,Printing Costs,Informatics,CENTRAL OFFICE OF INFORMATION (COI),,,13664565,25615.17,,,,
Department of Health,Department of Health,03/10/2011,Lease Cars: Contract,Informatics,NHS BUSINESS SERVICES AUTHORITY,,,12615794,29137.09,,,,
Department of Health,Department of Health,03/10/2011,Contr Other External,Informatics,CABLE & WIRELESS UK,,,13722801,41391.25,,,,
Department of Health,Department of Health,03/10/2011,Contr Other External,Informatics,CABLE & WIRELESS UK,,,13725255,229910,,,,
Department of Health,Department of Health,03/10/2011,CFH Prepay & accrue inc (ST),Informatics,BT GROUP PLC,LARGE,NW9 6LB,CHAPS3/10/11,73248062.43,,,Other,
Department of Health,Department of Health,06/10/2011,Staff Consultancy & Suppt,Informatics,PA CONSULTING SERVICES LTD,,,13739000,21300,,,,
Department of Health,Department of Health,06/10/2011,Staff Consultancy & Suppt,Informatics,PA CONSULTING SERVICES LTD,,,13739003,22365,,,,
Department of Health,Department of Health,06/10/2011,Service charge,Informatics,BT GROUP PLC,LARGE,NW9 6LB,CHAPS6/10/11,22741.17,,Revenue: Spine Business Case Re-set,Programme,
Department of Health,Department of Health,06/10/2011,Staff Consultancy & Suppt,Informatics,PA CONSULTING SERVICES LTD,,,13738998,23100,,,,
