Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Category,Sub-Category,Micro-Category
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,ESG HOLDINGS LIMITED,2022703294,"Ł33,600.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,ESG HOLDINGS LIMITED,2022703294,"Ł2,800.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,ESG HOLDINGS LIMITED,2022703294,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,ESG HOLDINGS LIMITED,2022703294,"Ł24,800.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,"Ł7,800.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,Ł600.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,"Ł1,800.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,"Ł3,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,Ł600.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,"Ł1,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,Ł600.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,"Ł12,800.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,"Ł28,400.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,"Ł19,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,Ł800.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,"Ł5,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,"Ł12,800.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,"Ł22,400.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,"Ł6,400.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,"Ł12,000.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,"Ł1,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,"Ł26,800.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,"Ł4,000.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022703476,"Ł4,000.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,YOUNG PERSON'S GUARANTEE,COO,GROUNDWORK UK,2022703499,"Ł100,311.00",Welfare to Work,Client Facing,YOUNG PERSON'S GUARANTEE
Department for Work and Pensions,Jobcentre Plus,04-Oct-11,ACCOMMODATION COSTS,F&C,GROUNDWORK UK,2022703500,Ł0.00,Non Commercial Costs,Other Non Commercial Costs,Other Non Commercial Costs
Department for Work and Pensions,Jobcentre Plus,04-Oct-11,ACCOMMODATION COSTS,F&C,GROUNDWORK UK,2022703500,"Ł1,010.40",Welfare to Work,Client Facing,PROGRAMME RECOVERIES
Department for Work and Pensions,Jobcentre Plus,04-Oct-11,Accommodation Costs,COO,GROUNDWORK UK,2022703500,"Ł39,357.47",Welfare to Work,Client Facing,PROGRAMME RECOVERIES
Department for Work and Pensions,Jobcentre Plus,04-Oct-11,ACCOMMODATION COSTS,COO,GROUNDWORK UK,2022703500,Ł980.86,Welfare to Work,Client Facing,PROGRAMME RECOVERIES
Department for Work and Pensions,Employment Programmes,04-Oct-11,YOUNG PERSON'S GUARANTEE,COO,GROUNDWORK WREXHAM & FLINTSHIRE,2022703501,"Ł65,652.40",Welfare to Work,Client Facing,YOUNG PERSON'S GUARANTEE
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł600.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł600.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł600.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł600.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł800.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł800.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł800.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł1,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł1,491.86",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł1,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł10,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł600.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł600.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł6,325.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł15,000.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł5,400.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł10,800.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł7,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł10,800.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł5,175.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł600.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł800.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł800.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł800.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł11,400.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł800.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł2,000.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł73,600.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł800.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł89,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł48,400.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł54,000.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł104,400.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł1,600.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł33,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł29,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł1,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł1,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł1,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł4,000.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł14,800.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł57,600.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł14,000.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł15,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,04-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022703673,"Ł17,600.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
