MODGPC00147059,20-Jun-16,Business To Business Eqpt/Furn, COMPUTERS/PERIPHERALS/SOFTWARE,"£5,679.60",,,,,,,,,,,
MODGPC00148312,01-Jun-16,Retail, SPORTING GOODS STORES,"£5,670.00",,,,,,,,,,,
MODGPC00147008,20-Jun-16,Professional Services, PROFESSIONAL SERVICES - DEF,"£5,639.34",,,,,,,,,,,
MODGPC00147933,07-Jun-16,Facilities/Repair Services, MISC REPAIR SERVICES,"£5,612.40",,,,,,,,,,,
MODGPC00148444,21-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£5,554.41",,,,,,,,,,,
MODGPC00148445,24-Jun-16,Transportation," MARINAS, SERVICE & SUPPLY","£5,544.00",,,,,,,,,,,
MODGPC00148444,03-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£5,504.03",,,,,,,,,,,
MODGPC00146390,29-Jun-16,Other Supplies, MISC SPECIALTY RETAIL,"£5,501.82",,,,,,,,,,,
MODGPC00148444,02-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£5,474.75",,,,,,,,,,,
MODGPC00148270,02-Jun-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,"£5,460.02",,,,,,,,,,,
MODGPC00146862,22-Jun-16,Equipment And Furniture, FURNITURE/EQUIP STORES,"£5,454.41",,,,,,,,,,,
MODGPC00146878,21-Jun-16,Business Services, EMPLOYMENT/TEMP HELP AGEN,"£5,400.00",,,,,,,,,,,
MODGPC00148444,16-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£5,372.56",,,,,,,,,,,
MODGPC00147258,16-Jun-16,Clothing/Shoes/Uniforms, MEN/BOYS CLOTHING/ACC STORES,"£5,331.00",,,,,,,,,,,
MODGPC00147329,16-Jun-16,Other Supplies, CATALOG MERCHANT,"£5,267.70",,,,,,,,,,,
MODGPC00147984,06-Jun-16,Automobile Services & Supplies, SERVICE STATIONS,"£5,229.16",,,,,,,,,,,
MODGPC00147805,09-Jun-16,Equipment And Furniture, FURNITURE/EQUIP STORES,"£5,214.05",,,,,,,,,,,
MODGPC00146674,24-Jun-16,Clothing/Shoes/Uniforms, WOMENS READY TO WEAR STORES,"£5,183.47",,,,,,,,,,,
MODGPC00148444,01-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£5,148.43",,,,,,,,,,,
MODGPC00146817,22-Jun-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,"£5,134.20",,,,,,,,,,,
MODGPC00148444,31-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£5,118.01",,,,,,,,,,,
MODGPC00147876,08-Jun-16,Business To Business Other Sup, NON-DURABLE GOODS - DEFAULT,"£5,093.09",,,,,,,,,,,
MODGPC00148204,01-Jun-16,Professional Services, DETECTIVE/PROTECTIVE AGEN,"£5,085.60",,,,,,,,,,,
MODGPC00148444,18-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£5,055.23",,,,,,,,,,,
MODGPC00146656,24-Jun-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,"£5,000.00",,,,,,,,,,,
MODGPC00147798,09-Jun-16,Clothing/Shoes/Uniforms, MISC APPAREL/ACCESS STORES,"£5,000.00",,,,,,,,,,,
MODGPC00147799,09-Jun-16,Clothing/Shoes/Uniforms, MISC APPAREL/ACCESS STORES,"£5,000.00",,,,,,,,,,,
MODGPC00147801,09-Jun-16,Clothing/Shoes/Uniforms, MISC APPAREL/ACCESS STORES,"£5,000.00",,,,,,,,,,,
MODGPC00147802,09-Jun-16,Clothing/Shoes/Uniforms, MISC APPAREL/ACCESS STORES,"£5,000.00",,,,,,,,,,,
MODGPC00147803,09-Jun-16,Clothing/Shoes/Uniforms, MISC APPAREL/ACCESS STORES,"£5,000.00",,,,,,,,,,,
MODGPC00147832,08-Jun-16,Facilities/Repair Services, GEN CONTRACTORS RESIDENTL/COML,"£5,000.00",,,,,,,,,,,
MODGPC00147918,07-Jun-16,Facilities/Repair Services, GEN CONTRACTORS RESIDENTL/COML,"£5,000.00",,,,,,,,,,,
MODGPC00148444,30-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£5,000.00",,,,,,,,,,,
MODGPC00148445,21-Jun-16,Transportation, CRUISE LINES,"£5,000.00",,,,,,,,,,,
MODGPC00148089,06-Jun-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,"£4,995.03",,,,,,,,,,,
MODGPC00147158,17-Jun-16,Auto/Vehicle Dealers, CAR & TRUCK DEALERS/USED ONLY,"£4,995.00",,,,,,,,,,,
MODGPC00147140,16-Jun-16,Other Supplies, CATALOG MERCHANT,"£4,990.75",,,,,,,,,,,
MODGPC00147808,09-Jun-16,Caterers Food, CATERERS,"£4,990.67",,,,,,,,,,,
MODGPC00148150,03-Jun-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,"£4,988.22",,,,,,,,,,,
MODGPC00148281,02-Jun-16,Clothing/Uniform Services, TAILOR/SEAMSTRESS/ALTERS,"£4,982.40",,,,,,,,,,,
MODGPC00147994,06-Jun-16,Retail, ELECTRONICS STORES,"£4,981.72",,,,,,,,,,,
MODGPC00147620,10-Jun-16,Government, GOV'T SERV - DEFAULT,"£4,968.00",,,,,,,,,,,
MODGPC00148346,31-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£4,968.00",,,,,,,,,,,
MODGPC00147380,14-Jun-16,Professional Services, COMPUTER PROGRAM/SYS DESIGN,"£4,962.85",,,,,,,,,,,
MODGPC00147766,09-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£4,954.56",,,,,,,,,,,
MODGPC00146732,23-Jun-16,Miscellaneous, CONTINUITY/SUBSCRIPTION MERCHT,"£4,950.00",,,,,,,,,,,
MODGPC00146770,23-Jun-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,"£4,950.00",,,,,,,,,,,
MODGPC00147542,13-Jun-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,"£4,933.63",,,,,,,,,,,
MODGPC00146971,21-Jun-16,Business To Business Offices S, OFFICE/PHOTO EQUIPMENT,"£4,928.28",,,,,,,,,,,
MODGPC00148030,06-Jun-16,Professional Services, COMPUTER PROGRAM/SYS DESIGN,"£4,926.60",,,,,,,,,,,
MODGPC00146416,29-Jun-16,Utilities, TELECOMMUNICATION SERVICES,"£4,925.01",,,,,,,,,,,
MODGPC00148444,05-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£4,921.08",,,,,,,,,,,
MODGPC00147701,10-Jun-16,Clothing/Uniform Services, TAILOR/SEAMSTRESS/ALTERS,"£4,908.00",,,,,,,,,,,
MODGPC00148444,14-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£4,903.84",,,,,,,,,,,
MODGPC00147285,15-Jun-16,Business Services, BUSINESS SERVICES - DEFAULT,"£4,891.90",,,,,,,,,,,
MODGPC00147286,15-Jun-16,Business Services, BUSINESS SERVICES - DEFAULT,"£4,891.90",,,,,,,,,,,
MODGPC00147287,15-Jun-16,Business Services, BUSINESS SERVICES - DEFAULT,"£4,891.90",,,,,,,,,,,
MODGPC00147288,15-Jun-16,Business Services, BUSINESS SERVICES - DEFAULT,"£4,891.90",,,,,,,,,,,
MODGPC00147289,15-Jun-16,Business Services, BUSINESS SERVICES - DEFAULT,"£4,891.90",,,,,,,,,,,
MODGPC00148444,12-Jun-16,Hotels And Motels, MARRIOTT,"£4,887.77",,,,,,,,,,,
MODGPC00147781,08-Jun-16,Facilities/Repair Supplies, HARDWARE STORES,"£4,883.90",,,,,,,,,,,
MODGPC00146497,28-Jun-16,Business To Business Eqpt/Furn, BOOK STORES,"£4,883.20",,,,,,,,,,,
MODGPC00146769,23-Jun-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,"£4,881.60",,,,,,,,,,,
MODGPC00148444,28-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£4,854.79",,,,,,,,,,,
MODGPC00146521,27-Jun-16,Miscellaneous, MISC PERSONAL SERV - DEF,"£4,854.70",,,,,,,,,,,
MODGPC00146800,22-Jun-16,Government, GOV'T SERV - DEFAULT,"£4,829.35",,,,,,,,,,,
MODGPC00147123,17-Jun-16,Government, GOV'T SERV - DEFAULT,"£4,828.53",,,,,,,,,,,
MODGPC00147204,16-Jun-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,"£4,803.00",,,,,,,,,,,
MODGPC00148292,01-Jun-16,Facilities/Repair Services, GEN CONTRACTORS RESIDENTL/COML,"£4,801.47",,,,,,,,,,,
MODGPC00147083,17-Jun-16,Business To Business Services, MISC PUBLISHING & PRINTING,"£4,800.00",,,,,,,,,,,
MODGPC00147890,08-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£4,800.00",,,,,,,,,,,
MODGPC00148219,02-Jun-16,Professional Services, PROFESSIONAL SERVICES - DEF,"£4,800.00",,,,,,,,,,,
MODGPC00148445,08-Jun-16,Transportation," MARINAS, SERVICE & SUPPLY","£4,799.28",,,,,,,,,,,
MODGPC00147692,10-Jun-16,Equipment And Furniture, FURNITURE/EQUIP STORES,"£4,798.16",,,,,,,,,,,
MODGPC00148445,03-Jun-16,Transportation, TRAVEL AGENCIES,"£4,795.00",,,,,,,,,,,
MODGPC00147073,20-Jun-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,"£4,792.14",,,,,,,,,,,
MODGPC00147104,17-Jun-16,Freight/Courier/Warehouse Svcs, PUBLIC WAREHOUSING,"£4,784.35",,,,,,,,,,,
MODGPC00148445,14-Jun-16,Transportation, TRAVEL AGENCIES,"£4,780.19",,,,,,,,,,,
MODGPC00146429,28-Jun-16,Retail, SPORTING GOODS STORES,"£4,749.84",,,,,,,,,,,
MODGPC00146786,22-Jun-16,Business Services, BUSINESS SERVICES - DEFAULT,"£4,736.16",,,,,,,,,,,
MODGPC00147414,14-Jun-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£4,726.00",,,,,,,,,,,
MODGPC00147205,16-Jun-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,"£4,722.00",,,,,,,,,,,
MODGPC00146593,24-Jun-16,Retail, SPORTING GOODS STORES,"£4,701.00",,,,,,,,,,,
MODGPC00148084,06-Jun-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,"£4,700.86",,,,,,,,,,,
MODGPC00147826,09-Jun-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,"£4,699.61",,,,,,,,,,,
MODGPC00147658,10-Jun-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,"£4,698.72",,,,,,,,,,,
MODGPC00148444,04-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£4,669.75",,,,,,,,,,,
MODGPC00147558,14-Jun-16,Miscellaneous, OTHER DIRECT MARKETERS,"£4,669.56",,,,,,,,,,,
MODGPC00146907,21-Jun-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£4,633.62",,,,,,,,,,,
MODGPC00147074,20-Jun-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,"£4,625.84",,,,,,,,,,,
MODGPC00148445,21-Jun-16,Transportation, TRAVEL AGENCIES,"£4,612.50",,,,,,,,,,,
MODGPC00148435,31-May-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,"£4,607.42",,,,,,,,,,,
MODGPC00148068,06-Jun-16,Retail," HOBBY, TOY & GAME SHOPS","£4,607.00",,,,,,,,,,,
MODGPC00148444,11-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£4,603.97",,,,,,,,,,,
MODGPC00147443,14-Jun-16,Miscellaneous, OTHER DIRECT MARKETERS,"£4,584.48",,,,,,,,,,,
MODGPC00147412,14-Jun-16,Government, SCHOOLS - DEFAULT,"£4,582.61",,,,,,,,,,,
MODGPC00147080,19-Jun-16,Automobile Services & Supplies, SERVICE STATIONS,"£4,574.91",,,,,,,,,,,
MODGPC00148445,15-Jun-16,Transportation, TRAVEL AGENCIES,"£4,560.00",,,,,,,,,,,
MODGPC00146806,22-Jun-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£4,558.99",,,,,,,,,,,
MODGPC00148444,27-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£4,556.30",,,,,,,,,,,
MODGPC00147463,14-Jun-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,"£4,541.40",,,,,,,,,,,
MODGPC00146462,28-Jun-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,"£4,540.30",,,,,,,,,,,
MODGPC00147474,14-Jun-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,"£4,537.97",,,,,,,,,,,
MODGPC00148444,16-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£4,524.50",,,,,,,,,,,
MODGPC00148444,16-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£4,524.50",,,,,,,,,,,
MODGPC00146866,21-Jun-16,Automobile Services & Supplies, SERVICE STATIONS,"£4,523.26",,,,,,,,,,,
MODGPC00147406,14-Jun-16,Government, SCHOOLS - DEFAULT,"£4,512.60",,,,,,,,,,,
MODGPC00148445,08-Jun-16,Transportation, TRAVEL AGENCIES,"£4,509.48",,,,,,,,,,,
MODGPC00147189,16-Jun-16,Facilities Maintenance, CLEAN/MAINT/JANITORAL SERV,"£4,503.77",,,,,,,,,,,
MODGPC00146524,27-Jun-16,Facilities Maintenance, CLEAN/MAINT/JANITORAL SERV,"£4,487.53",,,,,,,,,,,
MODGPC00148445,15-Jun-16,Transportation," MARINAS, SERVICE & SUPPLY","£4,470.96",,,,,,,,,,,
MODGPC00148444,15-Jun-16,Hotels And Motels, CAMPANILE HOTELS,"£4,470.91",,,,,,,,,,,
MODGPC00146902,21-Jun-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£4,466.87",,,,,,,,,,,
MODGPC00148445,06-Jun-16,Transportation, TRAVEL AGENCIES,"£4,454.00",,,,,,,,,,,
MODGPC00148445,09-Jun-16,Airlines," AIRLINES, AIR CARRIERS","£4,453.08",,,,,,,,,,,
MODGPC00148351,01-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£4,452.00",,,,,,,,,,,
MODGPC00147472,14-Jun-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,"£4,450.08",,,,,,,,,,,
MODGPC00147144,17-Jun-16,Other Supplies, MISC SPECIALTY RETAIL,"£4,450.00",,,,,,,,,,,
MODGPC00148444,23-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£4,432.90",,,,,,,,,,,
MODGPC00147372,14-Jun-16,Auto/Vehicle Expenses, AUTO BODY REPAIR SHOPS,"£4,428.33",,,,,,,,,,,
MODGPC00146928,20-Jun-16,Business To Business Other Sup, NON-DURABLE GOODS - DEFAULT,"£4,426.27",,,,,,,,,,,
MODGPC00148445,07-Jun-16,Transportation, TRANSPORTATION SVCS - DEFAULT,"£4,415.00",,,,,,,,,,,
MODGPC00147267,15-Jun-16,Miscellaneous, FUNERAL SERVICE/CREMATORIES,"£4,404.00",,,,,,,,,,,
MODGPC00148445,17-Jun-16,Transportation, CRUISE LINES,"£4,396.00",,,,,,,,,,,
MODGPC00147926,07-Jun-16,Business Services, BUSINESS SERVICES - DEFAULT,"£4,394.16",,,,,,,,,,,
MODGPC00146880,21-Jun-16,Business Services, BUSINESS SERVICES - DEFAULT,"£4,393.50",,,,,,,,,,,
MODGPC00147809,09-Jun-16,Utilities, CABLE/PAY TV SERVICES,"£4,393.15",,,,,,,,,,,
MODGPC00148444,13-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£4,374.75",,,,,,,,,,,
MODGPC00147371,14-Jun-16,Auto/Vehicle Expenses, AUTO BODY REPAIR SHOPS,"£4,371.70",,,,,,,,,,,
MODGPC00146746,23-Jun-16,Clothing/Shoes/Uniforms, WOMENS READY TO WEAR STORES,"£4,370.13",,,,,,,,,,,
MODGPC00148331,01-Jun-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£4,369.32",,,,,,,,,,,
MODGPC00148445,22-Jun-16,Transportation, TRAVEL AGENCIES,"£4,361.90",,,,,,,,,,,
MODGPC00147086,17-Jun-16,Miscellaneous, SPORT/RECREATIONAL CAMPS,"£4,338.17",,,,,,,,,,,
MODGPC00147786,08-Jun-16,Other Supplies, FUEL DEALERS,"£4,336.37",,,,,,,,,,,
MODGPC00148444,08-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£4,322.23",,,,,,,,,,,
MODGPC00146973,21-Jun-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,"£4,320.00",,,,,,,,,,,
MODGPC00147209,16-Jun-16,Government, SCHOOLS - DEFAULT,"£4,320.00",,,,,,,,,,,
MODGPC00148036,06-Jun-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£4,320.00",,,,,,,,,,,
MODGPC00148445,21-Jun-16,Transportation," MARINAS, SERVICE & SUPPLY","£4,320.00",,,,,,,,,,,
MODGPC00147129,17-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£4,313.52",,,,,,,,,,,
MODGPC00148268,02-Jun-16,Business To Business Facility/, PLUMBING/HEATING EQUIPMENT,"£4,312.80",,,,,,,,,,,
MODGPC00148445,21-Jun-16,Transportation, CRUISE LINES,"£4,288.36",,,,,,,,,,,
MODGPC00147859,08-Jun-16,Professional Services, ACCOUNTANTS/AUDITORS/BOOKPR,"£4,272.00",,,,,,,,,,,
MODGPC00147477,14-Jun-16,Auto/Vehicle Dealers, MISC AUTO DEALERS - DEFAULT,"£4,266.18",,,,,,,,,,,
MODGPC00147476,14-Jun-16,Auto/Vehicle Dealers, MISC AUTO DEALERS - DEFAULT,"£4,260.00",,,,,,,,,,,
MODGPC00147348,15-Jun-16,Retail, ELECTRONICS STORES,"£4,252.18",,,,,,,,,,,
MODGPC00146460,28-Jun-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£4,249.70",,,,,,,,,,,
MODGPC00146358,29-Jun-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,"£4,247.40",,,,,,,,,,,
MODGPC00148295,01-Jun-16,Miscellaneous, MISC PERSONAL SERV - DEF,"£4,233.33",,,,,,,,,,,
MODGPC00148296,01-Jun-16,Miscellaneous, MISC PERSONAL SERV - DEF,"£4,233.33",,,,,,,,,,,
MODGPC00148444,09-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£4,225.09",,,,,,,,,,,
MODGPC00147153,17-Jun-16,Eating And Drinking Places, RESTAURANTS,"£4,190.71",,,,,,,,,,,
MODGPC00146590,24-Jun-16,Facilities/Repair Services, SPEC CONTRACTORS - DEFAULT,"£4,179.68",,,,,,,,,,,
MODGPC00146676,23-Jun-16,Facilities/Repair Services, SPEC CONTRACTORS - DEFAULT,"£4,179.68",,,,,,,,,,,
MODGPC00147895,08-Jun-16,Business Expenses/Services, STATIONERY STORES,"£4,173.60",,,,,,,,,,,
MODGPC00147703,10-Jun-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,"£4,164.72",,,,,,,,,,,
MODGPC00148444,01-Jun-16,Hotels And Motels, FAIRMONT HOTEL,"£4,148.20",,,,,,,,,,,
MODGPC00148444,03-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£4,141.79",,,,,,,,,,,
MODGPC00146954,21-Jun-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,"£4,136.16",,,,,,,,,,,
MODGPC00148444,03-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£4,133.66",,,,,,,,,,,
MODGPC00146959,21-Jun-16,Utilities, TELECOMMUNICATION SERVICES,"£4,131.07",,,,,,,,,,,
MODGPC00148445,06-Jun-16,Transportation, TRAVEL AGENCIES,"£4,120.01",,,,,,,,,,,
MODGPC00147090,17-Jun-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,"£4,118.40",,,,,,,,,,,
MODGPC00146454,28-Jun-16,Government, GOV'T SERV - DEFAULT,"£4,102.27",,,,,,,,,,,
MODGPC00147304,15-Jun-16,Government, GOV'T SERV - DEFAULT,"£4,100.00",,,,,,,,,,,
MODGPC00146700,23-Jun-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,"£4,080.00",,,,,,,,,,,
MODGPC00147112,17-Jun-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,"£4,080.00",,,,,,,,,,,
MODGPC00146714,23-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£4,065.60",,,,,,,,,,,
MODGPC00147603,10-Jun-16,Auto/Vehicle Expenses, AUTO BODY REPAIR SHOPS,"£4,060.48",,,,,,,,,,,
MODGPC00148245,02-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£4,058.40",,,,,,,,,,,
MODGPC00148445,06-Jun-16,Transportation, AIRPORTS/FIELDS/TERMINALS,"£4,053.91",,,,,,,,,,,
MODGPC00147215,16-Jun-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£4,052.00",,,,,,,,,,,
MODGPC00146491,28-Jun-16,Other Supplies, MISC SPECIALTY RETAIL,"£4,039.20",,,,,,,,,,,
MODGPC00147446,14-Jun-16,Business Expenses/Services, STATIONERY STORES,"£4,037.40",,,,,,,,,,,
MODGPC00147366,14-Jun-16,Retail, SPORTING GOODS STORES,"£4,032.60",,,,,,,,,,,
MODGPC00147635,10-Jun-16,Government, SCHOOLS - DEFAULT,"£4,029.60",,,,,,,,,,,
MODGPC00146846,22-Jun-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,"£4,026.00",,,,,,,,,,,
MODGPC00146349,28-Jun-16,Entertainment, RECREATION SERVICES,"£4,021.56",,,,,,,,,,,
MODGPC00148445,06-Jun-16,Airlines, EASYJET,"£4,018.32",,,,,,,,,,,
MODGPC00147568,13-Jun-16,Other Supplies, VARIETY STORES,"£4,015.20",,,,,,,,,,,
MODGPC00147382,14-Jun-16,Professional Services, COMPUTER PROGRAM/SYS DESIGN,"£4,014.00",,,,,,,,,,,
MODGPC00147825,09-Jun-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,"£4,012.68",,,,,,,,,,,
MODGPC00148445,10-Jun-16,Transportation, BUS LINES/CHARTER/TOUR,"£4,009.66",,,,,,,,,,,
MODGPC00147190,15-Jun-16,Miscellaneous, MISC PERSONAL SERV - DEF,"£4,009.24",,,,,,,,,,,
MODGPC00146675,24-Jun-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,"£3,997.66",,,,,,,,,,,
MODGPC00148445,08-Jun-16,Transportation, CRUISE LINES,"£3,997.38",,,,,,,,,,,
MODGPC00146860,22-Jun-16,Facilities/Repair Supplies, DRAPERY & UPHOLSTERY STORES,"£3,994.87",,,,,,,,,,,
MODGPC00147650,10-Jun-16,Medical, MEDICAL/DENTAL LABS,"£3,991.20",,,,,,,,,,,
MODGPC00148445,29-Jun-16,Transportation, TRAVEL AGENCIES,"£3,988.14",,,,,,,,,,,
MODGPC00147282,15-Jun-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,"£3,986.40",,,,,,,,,,,
MODGPC00147361,15-Jun-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£3,975.91",,,,,,,,,,,
MODGPC00146399,29-Jun-16,Other Supplies, MISC GENERAL MERCHANDISE,"£3,973.20",,,,,,,,,,,
MODGPC00146797,22-Jun-16,Miscellaneous, SPORT/RECREATIONAL CAMPS,"£3,963.98",,,,,,,,,,,
MODGPC00148444,05-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£3,962.43",,,,,,,,,,,
MODGPC00147021,20-Jun-16,Government, SCHOOLS - DEFAULT,"£3,960.00",,,,,,,,,,,
MODGPC00147075,20-Jun-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,"£3,944.40",,,,,,,,,,,
MODGPC00147279,15-Jun-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,"£3,936.00",,,,,,,,,,,
MODGPC00146469,28-Jun-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£3,918.00",,,,,,,,,,,
MODGPC00147159,18-Jun-16,Automobile Services & Supplies, SERVICE STATIONS,"£3,914.11",,,,,,,,,,,
MODGPC00147941,07-Jun-16,Medical, MED/HEALTH SERVICES - DEF,"£3,895.83",,,,,,,,,,,
MODGPC00147521,13-Jun-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£3,893.86",,,,,,,,,,,
MODGPC00146409,29-Jun-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,"£3,893.48",,,,,,,,,,,
MODGPC00147582,13-Jun-16,Retail, ELECTRONICS STORES,"£3,877.66",,,,,,,,,,,
MODGPC00147563,10-Jun-16,Other Supplies, MISC SPECIALTY RETAIL,"£3,855.03",,,,,,,,,,,
MODGPC00148444,13-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£3,849.07",,,,,,,,,,,
MODGPC00147753,09-Jun-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£3,834.25",,,,,,,,,,,
MODGPC00148445,06-Jun-16,Transportation, CRUISE LINES,"£3,834.00",,,,,,,,,,,
MODGPC00148222,02-Jun-16,Professional Services, ACCOUNTANTS/AUDITORS/BOOKPR,"£3,823.56",,,,,,,,,,,
MODGPC00146575,27-Jun-16,Eating And Drinking Places, RESTAURANTS,"£3,800.00",,,,,,,,,,,
MODGPC00148320,01-Jun-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£3,800.00",,,,,,,,,,,
MODGPC00148444,09-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£3,797.66",,,,,,,,,,,
MODGPC00148290,02-Jun-16,Automobile Services & Supplies, SERVICE STATIONS,"£3,793.12",,,,,,,,,,,
MODGPC00148396,01-Jun-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£3,792.00",,,,,,,,,,,
MODGPC00148397,01-Jun-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£3,792.00",,,,,,,,,,,
MODGPC00146730,23-Jun-16,Other Supplies, CATALOG MERCHANT,"£3,785.06",,,,,,,,,,,
MODGPC00148444,10-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£3,774.68",,,,,,,,,,,
MODGPC00148445,29-Jun-16,Transportation, CRUISE LINES,"£3,760.00",,,,,,,,,,,
MODGPC00147301,15-Jun-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,"£3,750.00",,,,,,,,,,,
MODGPC00146661,24-Jun-16,Utilities, TELECOMMUNICATION SERVICES,"£3,748.48",,,,,,,,,,,
MODGPC00147762,08-Jun-16,Professional Services, PROFESSIONAL SERVICES - DEF,"£3,741.70",,,,,,,,,,,
MODGPC00148445,28-Jun-16,Transportation, TRAVEL AGENCIES,"£3,740.29",,,,,,,,,,,
MODGPC00146480,28-Jun-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,"£3,738.84",,,,,,,,,,,
MODGPC00147615,10-Jun-16,Professional Services, COMPUTER PROGRAM/SYS DESIGN,"£3,725.86",,,,,,,,,,,
MODGPC00146969,21-Jun-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,"£3,720.00",,,,,,,,,,,
MODGPC00148317,01-Jun-16,Freight/Courier/Warehouse Svcs, MOTOR FREIGHT CARRIERS,"£3,713.90",,,,,,,,,,,
