Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description,Supplier Site Postcode,Supplier Type,Latest Contract Number,Project Code,Expenditure Type
,,06/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10113279," 122,361.00 ",Information Systems,SG8 6DP,LARGE,,,
,,06/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10113280, -   ,Information Systems,SG8 6DP,LARGE,,,
,,06/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10113280, -   ,Information Systems,SG8 6DP,LARGE,,,
,,06/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10113280," 26,220.00 ",Information Systems,SG8 6DP,LARGE,,,
,,06/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10113282," 62,430.00 ",Information Systems,SG8 6DP,LARGE,,,
,,06/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10113286," 136,542.00 ",Information Systems,SG8 6DP,LARGE,,,
,,06/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10113287," 164,640.00 ",Information Systems,SG8 6DP,LARGE,,,
,,06/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10113288," 30,842.40 ",Information Systems,SG8 6DP,LARGE,,,
,,06/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10113290," 127,890.00 ",Information Systems,SG8 6DP,LARGE,,,
,,06/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,TECHNOLOGY STRATEGY BOARD (TSB),ERS-554018-119042," 34,938.32 ",Innovate UK,SN2 1FF,PUBLIC,,,
,,06/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,INTENSIVE CARE NATIONAL AUDIT & RESEARCH CENTRE,ERS-554032-119046," 35,000.00 ",HTA - Support for Clinical Trials,WC1V 6AZ,VCS,,,
,,13/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10112870," 164,640.00 ",Information Systems,SG8 6DP,LARGE,,,
,,13/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10112871, -   ,Information Systems,SG8 6DP,LARGE,,,
,,13/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10112871," 30,842.40 ",Information Systems,SG8 6DP,LARGE,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,RAND EUROPE CIC,16237/11116-58," 47,843.15 ",PROJECTS,CB4 1YG,SME,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,RAND EUROPE CIC,16238/10073-73," 38,606.11 ",PROJECTS,CB4 1YG,SME,,,
,,04/04/2016,Research & development,"DG: FINANCE, COMMERCIAL & NHS",GENOMICS ENGLAND LTD,023," 1,251,746.00 ",SBRI competition - phase 2 Genomics,EC1M,PUBLIC,,,
,,11/04/2016,Outsourcing Contract,"DG: FINANCE, COMMERCIAL & NHS",DEPARTMENT FOR WORK AND PENSIONS (DWP),2931093," 576,870.00 ",Administration of the NHS Injury Cost Recovery Scheme.,CF14 3UW,PUBLIC,,,
,,20/04/2016,Policy Payments,DG: STRATEGY & EXTERNAL RELATIONS,DEPARTMENT FOR BUSINESS INNOVATION AND SKILLS (BIS),615110007433," 39,200.00 ",NHS PRB and DDRB members fees Jan - march 16,NP10 8QQ,PUBLIC,,,
,,15/04/2016,Policy Payments,"DG: FINANCE, COMMERCIAL & NHS",CROWN COMMERCIAL SERVICE (CCS),SINMIS6475," 24,715.00 ",Recharges for Senior Commercial Specialist campaign - external placement fee,L3 9PP,PUBLIC,,,
,,19/04/2016,Professional fees,DG: STRATEGY & EXTERNAL RELATIONS,GOVERNMENT ACTUARYS DEPARTMENT GAD,SINV/00023894," 66,267.47 ",GAD Payments 2015-16,EC4A 1AB,LARGE,,,
,,22/04/2016,Policy Payments,"DG: FINANCE, COMMERCIAL & NHS",CROWN COMMERCIAL SERVICE (CCS),SINMIS6409," 400,000.00 ",Advisory Services from the Complex Transactions Team for 2015/16,L3 9PP,PUBLIC,,,
,,01/04/2016,Professional fees,DG: GROUP OPERATIONS,CABINET OFFICE,250014291," 42,819.00 ",Cabinet Office - Final invoice for 2015/16 OPC Funding Charges,CF14 3UW,PUBLIC,,,
,,01/04/2016,Outsourcing Contract,DG: GROUP OPERATIONS,MINISTRY OF JUSTICE (MOJ),IOH162HQ/12545," 37,918.80 ",MOJ outsourcing of HR casework Year 1 Annual Service Cost - January 2015 - January 2016,SW1H 9AJ,PUBLIC,,,
,,05/04/2016,Rates,DG: GROUP OPERATIONS,LEEDS CITY COUNCIL,90134923501/03/2016," 60,756.50 ","Blenheim House - Pt Grd, 1st, 2nd & 3rd Floors Business Rates FY2016-2017.",LS1 1UR,PUBLIC,,,
,,06/04/2016,Rates,DG: GROUP OPERATIONS,DEPARTMENT FOR WORK AND PENSIONS (DWP),5028727," 109,459.53 ",QH - Business Rates FY2016-17.,FY5 3TA,PUBLIC,,,
,,07/04/2016,Rates,DG: GROUP OPERATIONS,LAMBETH LONDON BOROUGH COUNCIL,32568391311/03/2016," 333,465.00 ",Wellington House -  Business rates FY2016-2017 Property Ref 325683913,SW2 1RW,PUBLIC,,,
,,07/04/2016,Rates,DG: GROUP OPERATIONS,LAMBETH LONDON BOROUGH COUNCIL,3608013313501611/03/2016," 38,700.00 ",Wellington House - Waterloo BIB Levy Rates Ref:390008117 - FY2016-2017,SW2 1RW,PUBLIC,,,
,,07/04/2016,Rates,DG: GROUP OPERATIONS,WESTMINSTER CITY COUNCIL,40087182615/03/2016," 511,830.00 ",Richmond House -  Business Rates FY2016 -2017 - Property Ref: 400871826,WC2N 6NU,PUBLIC,,,
,,07/04/2016,Rent of Land & Buildings (non-PFI operating lease),DG: GROUP OPERATIONS,DEPARTMENT FOR WORK AND PENSIONS (DWP),5028766," 588,070.31 ",QH - Rent FUP Charge FY2015-2016,FY5 3TA,PUBLIC,,,
,,07/04/2016,Utilities,DG: GROUP OPERATIONS,DEPARTMENT FOR WORK AND PENSIONS (DWP),5028766," 3,871.49 ",QH - Utilities (Gas/Electricity) Charges FY2015-2016,FY5 3TA,PUBLIC,,,
,,07/04/2016,Rates,DG: GROUP OPERATIONS,READING BOROUGH COUNCIL,5113461722/02/2016," 27,210.00 ",Premier House - Business Rates FY2016-2017.,RG1 7TD,PUBLIC,,,
,,12/04/2016,Utilities,DG: GROUP OPERATIONS,DEPARTMENT FOR WORK AND PENSIONS (DWP),2931468," 69,131.21 ",QH - Utilities (Gas/Electricity) Charges FY2015-2016,FY5 3TA,PUBLIC,,,
,,21/04/2016,Rates,DG: GROUP OPERATIONS,SOUTHWARK LONDON BOROUGH COUNCIL,NN25560080000001APR16-JUNE16," 563,530.00 ",Skipton House - Business Rates FY2016-2017 - Property Ref: 400871826,SE17 1RX,PUBLIC,,,
,,26/04/2016,Rates,DG: GROUP OPERATIONS,READING BOROUGH COUNCIL,5113461722/02/2016.," 27,210.00 ",Premier House - Business Rates FY2016-2017.,RG1 7TD,PUBLIC,,,
,,29/04/2016,Outsourcing Contract,DG: GROUP OPERATIONS,MINISTRY OF JUSTICE (MOJ),IOH162Q/12231," 6,067.20 ",CSHR Casework Services,SW1H 9AJ,PUBLIC,,,
,,29/04/2016,Outsourcing Contract,DG: GROUP OPERATIONS,MINISTRY OF JUSTICE (MOJ),IOH162Q/12231," 31,851.60 ",MOJ outsourcing of HR casework Year 1 Annual Service Cost - January 2015 - January 2016,SW1H 9AJ,PUBLIC,,,
,,29/04/2016,Legal Settlements and Claimants Costs,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",CORNWALL COUNTY COUNCIL,FASTER PAYMENT," 91,000.00 ",,TR1 3AY,PUBLIC,,,
,,26/04/2016,Consultancy/Professional Advice,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",NATIONAL MUSEUMS LIVERPOOL,019137," 74,580.00 ",National Museums Liverpool – House of Memories ‘Buddy’ Programme,L3 8EN,LARGE,,,
,,22/04/2016,CIP Addition Clearing - IT_IDS,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",HOMES AND COMMUNITIES AGENCY (HCA),S0011911," 300,000.00 ",Homelessness Change Funding 2015 to 2016,NE11 0NA,PUBLIC,,,
,,19/04/2016,Capital policy payments,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",DEPARTMENT FOR COMMUNITIES AND LOCAL GOVERNMENT (DCLG),1800022517," 394,000,000.00 ",Transfer to DCLG for the Disabled Facilities Grant,HP2 4XN,PUBLIC,,,
,,11/04/2016,ENDPBs Admin Capital Grant in Aid,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",HOMES AND COMMUNITIES AGENCY (HCA),S0011909," 8,600,962.00 ",HCA - CASSH Fund Capital Payments 15/16,NE11 0NA,PUBLIC,,,
,,01/04/2016,Outsourcing Contract,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",IMPROVEMENT AND DEVELOPMENT AGENCY FOR LOCAL GOVERNMENT,40215426," 30,916.67 ",IDEAL - Commissioning for Better Outcomes Peer Challenges Funding,EC1M 5LG,VCS,,,
,,01/04/2016,Outsourcing Contract,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",IMPROVEMENT AND DEVELOPMENT AGENCY FOR LOCAL GOVERNMENT,40215426," 156,583.33 ",Commissioning for Better Outcomes peer challenges,EC1M 5LG,VCS,,,
,,28/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,DUNDEE UNIVERSITY OF,ERS-554657-119616," 25,562.42 ",HTA Commissioned Research,DD1 4HN,PUBLIC,,,
,,28/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY OF,ERS-554652-119619," 51,245.00 ",Cancer - Prostate,OX1 2XN,PUBLIC,,,
,,28/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRISTOL UNIVERSITY OF,ERS-554646-119613," 55,495.00 ",Cancer - Prostate,BS8 1TH,PUBLIC,,,
,,28/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY OF,ERS-554645-119614," 35,087.00 ",Cancer - Prostate,CB2 1TN,PUBLIC,,,
,,27/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554594-119562," 27,463.30 ",HTA Researcher Lead,WC1E 6BT,PUBLIC,,,
,,27/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY OF,ERS-554574-119564," 375,000.00 ",School of Primary Care Research,OX1 2XN,PUBLIC,,,
,,27/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY OF,ERS-554574-119564," 52,858.00 ",Professorship Awards,OX1 2XN,PUBLIC,,,
,,27/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY OF,ERS-554574-119564," 103,750.00 ",HTA - Support for Clinical Trials,OX1 2XN,PUBLIC,,,
,,27/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,MANCHESTER UNIVERSITY OF,ERS-554560-119563," 22,611.00 ",Invention for Innovation,M13 9PL,PUBLIC,,,
,,27/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,MANCHESTER UNIVERSITY OF,ERS-554560-119563," 53,000.00 ",Invention for Innovation,M13 9PL,PUBLIC,,,
,,27/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRISTOL UNIVERSITY OF,ERS-554545-119559," 108,552.52 ",NIHR Public Health Research ( NETSCC ),BS8 1TH,PUBLIC,,,
,,27/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-554542-119558," 27,007.56 ",Commissioned EME,B15 2TT,PUBLIC,,,
,,26/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554489-119506," 46,360.00 ",Invention for Innovation,WC1E 6BT,PUBLIC,,,
,,20/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-554391-119381," 51,212.64 ",HS & DR,WC1E 7HT,PUBLIC,,,
,,20/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY OF,ERS-554389-119382," 107,744.00 ",Invention for Innovation,OX1 2XN,PUBLIC,,,
,,20/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NEWCASTLE UNIVERSITY,9000285953," 26,086.00 ",RDD Programme Support - Miscellaneous,NE1 7RU,PUBLIC,,,
,,19/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,MANCHESTER UNIVERSITY OF,ERS-554332-119322," 79,090.00 ",Invention for Innovation,M13 9PL,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,WARWICK UNIVERSITY OF,ERS-554314-119304," 15,000.00 ",NIHR Senior Investigator's Funding,CV4 7AL,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,WARWICK UNIVERSITY OF,ERS-554314-119304," 15,000.00 ",NIHR Senior Investigator's Funding,CV4 7AL,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554305-119295," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554305-119295," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554305-119295," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554305-119295," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554305-119295," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554305-119295," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554305-119295," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554305-119295," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554305-119295," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554305-119295," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554305-119295," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554305-119295," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554305-119295," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554305-119295," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554305-119295," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554305-119295," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554305-119295," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554305-119295," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554305-119295," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554305-119295," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554305-119295," 26,735.40 ",HTA Commissioned Research,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554305-119295," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554304-119294," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554304-119294," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554304-119294," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554304-119294," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554304-119294," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554304-119294," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554304-119294," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554304-119294," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554304-119294," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554304-119294," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554304-119294," 15,000.00 ",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,
,,07/04/2016,Consultancy/Professional Advice,DG: PUBLIC & INTERNATIONAL HEALTH,BEHAVIOURAL INSIGHTS LTD,150573," 36,543.36 ",Childhood Obesity Strategy: BIT engagement,SW1P 2QF,SME,,,
,,07/04/2016,Consultancy/Professional Advice,DG: PUBLIC & INTERNATIONAL HEALTH,BEHAVIOURAL INSIGHTS LTD,150573," 6,645.84 ",Childhood Obesity Deliberative Forum: BIT engagement,SW1P 2QF,SME,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SOUTHAMPTON UNIVERSITY OF,ERS-554296-119303," 15,000.00 ",NIHR Senior Investigator's Funding,SO17 1BJ,PUBLIC,,,
,,08/04/2016,Policy Payments,DG: PUBLIC & INTERNATIONAL HEALTH,PGO FOREIGN CURRENCY PAYMENTS,320382645," 50,000.00 ",,RH10 1UH,PUBLIC,,,
,,19/04/2016,Policy Payments,DG: PUBLIC & INTERNATIONAL HEALTH,DEPARTMENT FOR WORK AND PENSIONS (DWP),2931575," 1,177,158.00 ",Recharges for EEA incentivisation payments 2015-16 No.1,FY5 3TA,PUBLIC,,,
,,22/04/2016,UK subscriptions to overseas bodies,DG: PUBLIC & INTERNATIONAL HEALTH,PGO FOREIGN CURRENCY PAYMENTS,322685085," 150,000.00 ",,RH10 1UH,PUBLIC,,,
,,22/04/2016,Policy Payments,DG: PUBLIC & INTERNATIONAL HEALTH,MINISTRY OF DEFENCE (MOD),7446738," 325,867.93 ",MoD recharges  UK personnel in Germany healthcare,L2 3YL,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SOUTHAMPTON UNIVERSITY OF,ERS-554296-119303," 15,000.00 ",NIHR Senior Investigator's Funding,SO17 1BJ,PUBLIC,,,
,,01/04/2016,Travel & subsistence staff,DG: RESEARCH & DEVELOPMENT,LIVERPOOL UNIVERSITY OF,21600160," 25,159.20 ",RDD Programme Support - Miscellaneous,L69 3GG,PUBLIC,,,
,,01/04/2016,Travel & subsistence staff,DG: RESEARCH & DEVELOPMENT,LIVERPOOL UNIVERSITY OF,21600160," 1,389.57 ",RDD Programme Support - Miscellaneous,L69 3GG,PUBLIC,,,
,,01/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,LEEDS UNIVERSITY OF,90221603," 4,731,519.05 ",NIHR Research Networks Co-ord Centre,LS2 9JT,PUBLIC,,,
,,06/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,YORK UNIVERSITY OF,ERS-554019-119055," 61,250.00 ",HTA - Support for Clinical Trials,YO10 5DD,PUBLIC,,,
,,06/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LEEDS UNIVERSITY OF,ERS-554021-119048," 105,000.00 ",HTA - Support for Clinical Trials,LS2 9JT,PUBLIC,,,
,,06/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LIVERPOOL UNIVERSITY OF,ERS-554024-119049," 78,750.00 ",HTA - Support for Clinical Trials,L69 3BX,PUBLIC,,,
,,06/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,QUEEN MARY AND WESTFIELD COLLEGE,ERS-554025-119053," 70,000.00 ",HTA - Support for Clinical Trials,E1 2AX,PUBLIC,,,
,,06/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,PLYMOUTH UNIVERSITY OF,ERS-554026-119052," 26,250.00 ",HTA - Support for Clinical Trials,PL4 8AA,PUBLIC,,,
,,06/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SOUTHAMPTON UNIVERSITY OF,ERS-554029-119054," 35,000.00 ",HTA - Support for Clinical Trials,SO17 1BJ,PUBLIC,,,
,,06/04/2016,Revenue Grants to non-profit institutions,DG: RESEARCH & DEVELOPMENT,ACADEMY OF MEDICAL SCIENCES,ERS-554031-119043," 478,000.00 ",Academy of Medical Sciences,W1B 1QH,PUBLIC,,,
,,06/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,KEELE UNIVERSITY OF,ERS-554044-119047," 28,574.50 ",HTA - Support for Clinical Trials,ST5 5BG,PUBLIC,,,
,,06/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-554045-119045," 43,750.00 ",HTA - Support for Clinical Trials,WC1E 7HT,PUBLIC,,,
,,06/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-554046-119050," 87,500.00 ",HTA - Support for Clinical Trials,WC1E 6BT,PUBLIC,,,
,,06/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NEWCASTLE UNIVERSITY,ERS-554049-119051," 78,750.00 ",HTA - Support for Clinical Trials,NE1 7RU,PUBLIC,,,
,,06/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY OF,ERS-554053-119044," 44,831.85 ",HTA - Support for Clinical Trials,CB2 1TN,PUBLIC,,,
,,12/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,LEEDS UNIVERSITY OF,90221823, -   ,Information Systems,LS2 9JT,PUBLIC,,,
,,12/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,LEEDS UNIVERSITY OF,90221823," 479,952.00 ",Information Systems,LS2 9JT,PUBLIC,,,
,,12/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ABERDEEN UNIVERSITY OF,ERS-554140-119063," 25,000.00 ",TARs,AB24 3FX,PUBLIC,,,
,,12/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CARDIFF UNIVERSITY,ERS-554143-119064," 30,735.05 ",NIHR Public Health Research ( NETSCC ),CF24 0DE,PUBLIC,,,
,,13/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,KINGS COLLEGE LONDON,SINV1831088," 29,055.00 ",RDD Programme Support - Miscellaneous,SE1 8WA,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-554247-119279," 15,000.00 ",NIHR Senior Investigator's Funding,B15 2TT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-554247-119279," 15,000.00 ",NIHR Senior Investigator's Funding,B15 2TT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-554247-119279," 15,000.00 ",NIHR Senior Investigator's Funding,B15 2TT,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-554247-119279," 15,000.00 ",NIHR Senior Investigator's Funding,B15 2TT,PUBLIC,,,
