EXAMPLES OF GPC EXPENDITURE,,,,,
,,,,,
MODGPC127997,06-Oct-15,Professional Services              , MISC PERSONAL SERV - DEF,1288.6,127997
MODGPC127998,08-Oct-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,940.1,127998
MODGPC127999,05-Oct-15,General Retail and Wholesale       , MISC HOME FURNISHING SPECIALTY,748.8,127999
MODGPC128000,05-Oct-15,General Retail and Wholesale       , MISC HOME FURNISHING SPECIALTY,630,128000
MODGPC128001,02-Oct-15,General Retail and Wholesale       , ELECTRONICS STORES,4999.01,128001
MODGPC128002,05-Oct-15,General Retail and Wholesale       , ELECTRONICS STORES,3600,128002
MODGPC128003,12-Oct-15,Leisure Activities                 , BOAT DEALERS,855.06,128003
MODGPC128004,06-Oct-15,Leisure Activities                 , BOAT DEALERS,2635.2,128004
MODGPC128005,01-Oct-15,Print and Advertising              , MISC PUBLISHING & PRINTING,772.2,128005
MODGPC128006,02-Oct-15,General Retail and Wholesale       , SPORTING GOODS STORES,4452,128006
MODGPC128007,08-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,595.84,128007
MODGPC128008,12-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,3000,128008
MODGPC128009,06-Oct-15,General Retail and Wholesale       , SHOE STORES,2065.18,128009
MODGPC128010,13-Oct-15,Building Materials                 , CONSTRUCTION MATERIALS - DEF,710.51,128010
MODGPC128011,07-Oct-15,Mail and Courier Services          , POSTAGE STAMPS,1278.35,128011
MODGPC128012,13-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1500,128012
MODGPC128013,13-Oct-15,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,1800,128013
MODGPC128014,13-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,736.8,128014
MODGPC128015,05-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,525.3,128015
MODGPC128016,12-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,7713.87,128016
MODGPC128017,02-Oct-15,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,1169,128017
MODGPC128018,07-Oct-15,Hotels\Restaurants\Bars               , RESTAURANTS,2060.51,128018
MODGPC128019,08-Oct-15,Hotels\Restaurants\Bars               , RESTAURANTS,972.48,128019
MODGPC128020,12-Oct-15,Hotels\Restaurants\Bars               , RESTAURANTS,2311.8,128020
MODGPC128021,12-Oct-15,Hotels\Restaurants\Bars               , RESTAURANTS,1682.44,128021
MODGPC128022,02-Oct-15,"Office Stationery, Equipment and Su", STATIONERY STORES,676.02,128022
MODGPC128023,02-Oct-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,1736.36,128023
MODGPC128024,06-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,652.8,128024
MODGPC128025,01-Oct-15,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,4773.6,128025
MODGPC128026,12-Oct-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",1650,128026
MODGPC128027,06-Oct-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",1085.4,128027
MODGPC128028,08-Oct-15,Training and Educational           , SCHOOLS - DEFAULT,1550,128028
MODGPC128029,12-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2222,128029
MODGPC128030,09-Oct-15,Books and Periodicals              , BOOK STORES,713.16,128030
MODGPC128031,13-Oct-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",538.27,128031
MODGPC128032,05-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,552,128032
MODGPC128033,05-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,552,128033
MODGPC128034,05-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,552,128034
MODGPC128035,05-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,552,128035
MODGPC128036,05-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,552,128036
MODGPC128037,05-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,552,128037
MODGPC128038,08-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,552,128038
MODGPC128039,12-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,552,128039
MODGPC128040,12-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,552,128040
MODGPC128041,12-Oct-15,Building Services                  , ELECTRICAL CONTRACTORS,1600,128041
MODGPC128042,12-Oct-15,General Retail and Wholesale       , SPORTING GOODS STORES,9742,128042
MODGPC128043,07-Oct-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,679.94,128043
MODGPC128044,09-Oct-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,630,128044
MODGPC128045,07-Oct-15,General Retail and Wholesale       , SPORTING GOODS STORES,540,128045
MODGPC128046,07-Oct-15,Miscellaneous Industrial/Commercial, FILMS/VIDEO PRODUCTION/DIST,4654,128046
MODGPC128047,13-Oct-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,3721.38,128047
MODGPC128048,07-Oct-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,2999.9,128048
MODGPC128049,11-Oct-15,Auto Rental                        ,Auto Rental                        ,1672.33,128049
MODGPC128050,11-Oct-15,Auto Rental                        ,Auto Rental                        ,2100.3,128050
MODGPC128051,11-Oct-15,Auto Rental                        ,Auto Rental                        ,1800.86,128051
MODGPC128052,11-Oct-15,Auto Rental                        ,Auto Rental                        ,2100.3,128052
MODGPC128053,11-Oct-15,Auto Rental                        ,Auto Rental                        ,1668.98,128053
MODGPC128054,11-Oct-15,Auto Rental                        ,Auto Rental                        ,1672.33,128054
MODGPC128055,11-Oct-15,Auto Rental                        ,Auto Rental                        ,2100.3,128055
MODGPC128056,11-Oct-15,Auto Rental                        ,Auto Rental                        ,1672.33,128056
MODGPC128057,12-Oct-15,Auto Rental                        ,Auto Rental                        ,1757.72,128057
MODGPC128058,12-Oct-15,Auto Rental                        ,Auto Rental                        ,2158.58,128058
MODGPC128059,06-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1344.52,128059
MODGPC128060,06-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,500,128060
MODGPC128061,08-Oct-15,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,832.5,128061
MODGPC128062,12-Oct-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,1378,128062
MODGPC128063,01-Oct-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,2876,128063
MODGPC128064,08-Oct-15,Auto Rental                        ,Auto Rental                        ,1178.52,128064
MODGPC128065,08-Oct-15,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,11999.88,128065
MODGPC128066,02-Oct-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,599,128066
MODGPC128067,08-Oct-15,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,1112.62,128067
MODGPC128068,07-Oct-15,Miscellaneous Industrial/Commercial, TOOL HIRE,928.8,128068
MODGPC128069,08-Oct-15,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,658.59,128069
MODGPC128070,02-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,772.26,128070
MODGPC128071,05-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,593.33,128071
MODGPC128072,08-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,804.4,128072
MODGPC128073,09-Oct-15,Training and Educational           , SCHOOLS - DEFAULT,4998.8,128073
MODGPC128074,06-Oct-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,667.2,128074
MODGPC128075,02-Oct-15,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,1086.66,128075
MODGPC128076,13-Oct-15,Books and Periodicals              , BOOK STORES,862.95,128076
MODGPC128077,08-Oct-15,Professional Services              , LEGAL SERVICES ATTORNEYS,1423.2,128077
MODGPC128078,06-Oct-15,Print and Advertising              , TYPESETTING/PLATE MAKING ETC,1833.19,128078
MODGPC128079,05-Oct-15,"Office Stationery, Equipment and Su", STATIONERY STORES,2157.96,128079
MODGPC128080,02-Oct-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,4340.02,128080
MODGPC128081,06-Oct-15,Leisure Activities                 , CAMPER TRAILER DEALER,984.48,128081
MODGPC128082,12-Oct-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1686,128082
MODGPC128083,01-Oct-15,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",1140,128083
MODGPC128084,01-Oct-15,General Retail and Wholesale       , HARDWARE STORES,1521,128084
MODGPC128085,09-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,1968,128085
MODGPC128086,02-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,510,128086
MODGPC128087,09-Oct-15,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,4329,128087
MODGPC128088,06-Oct-15,Print and Advertising              , ADVERTISING SERVICES,2500,128088
MODGPC128089,05-Oct-15,Print and Advertising              , MISC PUBLISHING & PRINTING,693,128089
MODGPC128090,01-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,954,128090
MODGPC128091,02-Oct-15,Print and Advertising              , MISC PUBLISHING & PRINTING,2267.28,128091
MODGPC128092,08-Oct-15,Leisure Activities                 , SPORT/RECREATIONAL CAMPS,950,128092
MODGPC128093,12-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,1500,128093
MODGPC128094,01-Oct-15,Print and Advertising              , ADVERTISING SERVICES,600.34,128094
MODGPC128095,02-Oct-15,Print and Advertising              , ADVERTISING SERVICES,600.64,128095
MODGPC128096,06-Oct-15,Print and Advertising              , ADVERTISING SERVICES,600.26,128096
MODGPC128097,12-Oct-15,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,600,128097
MODGPC128098,05-Oct-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,2021.2,128098
MODGPC128099,08-Oct-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,674,128099
MODGPC128100,02-Oct-15,Mail Order / Direct Selling        , CONTINUITY/SUBSCRIPTION MERCHT,6000,128100
MODGPC128101,07-Oct-15,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,2709.88,128101
MODGPC128102,02-Oct-15,General Retail and Wholesale       , VARIETY STORES,750,128102
MODGPC128103,05-Oct-15,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,1092,128103
MODGPC128104,07-Oct-15,Leisure Activities                 , RECREATION SERVICES,3400,128104
MODGPC128105,01-Oct-15,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,617.35,128105
MODGPC128106,02-Oct-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,940.08,128106
MODGPC128107,13-Oct-15,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,608.5,128107
MODGPC128108,02-Oct-15,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,705.97,128108
MODGPC128109,07-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,669.29,128109
MODGPC128110,09-Oct-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,824.4,128110
MODGPC128111,05-Oct-15,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,2380.15,128111
MODGPC128112,07-Oct-15,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES",852,128112
MODGPC128113,12-Oct-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,744.46,128113
MODGPC128114,01-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,24368.24,128114
MODGPC128115,01-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,37697.1,128115
MODGPC128116,01-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,76800,128116
MODGPC128117,01-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,84849.43,128117
MODGPC128118,01-Oct-15,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,15973.15,128118
MODGPC128119,01-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,80527,128119
MODGPC128120,01-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,72934.07,128120
MODGPC128121,01-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,77141.66,128121
MODGPC128122,01-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,74300,128122
MODGPC128123,01-Oct-15,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,88655.02,128123
MODGPC128124,07-Oct-15,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,2457.8,128124
MODGPC128125,09-Oct-15,Telecommunication Services         , CABLE/PAY TV SERVICES,2745.72,128125
MODGPC128126,09-Oct-15,Telecommunication Services         , CABLE/PAY TV SERVICES,3360,128126
MODGPC128127,09-Oct-15,Telecommunication Services         , TELECOMMUNICATION SERVICES,2179.16,128127
MODGPC128128,09-Oct-15,Telecommunication Services         , TELECOMMUNICATION SERVICES,1201.06,128128
MODGPC128129,12-Oct-15,General Retail and Wholesale       , ELECTRONICS STORES,1987.8,128129
MODGPC128130,01-Oct-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,759.38,128130
MODGPC128131,02-Oct-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,853.68,128131
MODGPC128132,08-Oct-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,520,128132
MODGPC128133,12-Oct-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,1375.07,128133
MODGPC128134,12-Oct-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,1091.93,128134
MODGPC128135,05-Oct-15,Training and Educational           , SCHOOLS - DEFAULT,1010.4,128135
MODGPC128136,06-Oct-15,Leisure Activities                 , THEATRICAL PRODUCERS,780.5,128136
MODGPC128137,08-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,3372,128137
MODGPC128138,07-Oct-15,Auto Rental                        ,Auto Rental                        ,1322.46,128138
MODGPC128139,09-Oct-15,Auto Rental                        ,Auto Rental                        ,813.13,128139
MODGPC128140,07-Oct-15,Auto Rental                        ,Auto Rental                        ,1168.5,128140
MODGPC128141,07-Oct-15,Auto Rental                        ,Auto Rental                        ,934.73,128141
MODGPC128142,07-Oct-15,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,2672.06,128142
MODGPC128143,07-Oct-15,Mail and Courier Services          , POSTAGE STAMPS,600,128143
MODGPC128144,12-Oct-15,Freight and Storage                , MOTOR FREIGHT CARRIERS,1200,128144
MODGPC128145,09-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,2925,128145
MODGPC128146,02-Oct-15,General Retail and Wholesale       , VARIETY STORES,4724.9,128146
MODGPC128147,01-Oct-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,589.2,128147
MODGPC128148,08-Oct-15,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",6171,128148
MODGPC128149,08-Oct-15,General Retail and Wholesale       , SPORTING GOODS STORES,669.96,128149
MODGPC128150,12-Oct-15,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,1440,128150
MODGPC128151,05-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,2779.2,128151
MODGPC128152,13-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,2779.2,128152
MODGPC128153,02-Oct-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,684,128153
MODGPC128154,09-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,833.76,128154
MODGPC128155,09-Oct-15,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,630,128155
MODGPC128156,07-Oct-15,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,724.22,128156
MODGPC128157,07-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1049.74,128157
MODGPC128158,01-Oct-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,872,128158
MODGPC128159,05-Oct-15,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,806,128159
MODGPC128160,07-Oct-15,General Retail and Wholesale       , ELECTRONICS STORES,548.96,128160
MODGPC128161,12-Oct-15,Miscellaneous Industrial/Commercial, TOOL HIRE,2160,128161
MODGPC128162,06-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,592.68,128162
