Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Num
Department of Health,Department of Health,05/09/2011,Grants to non profit institutions (CUR),SOCIAL CARE,Africa Resource For Kidney Disease,ERS-440122-50802,27500,
Department of Health,Department of Health,05/09/2011,Grants to non profit institutions (CUR),SOCIAL CARE,NATIONAL GAMETE DONATION TRUST,ERS-440111-50801,30000,
Department of Health,Department of Health,05/09/2011,Printing,CDD CORPORATE DEVELOPMENT,XEROX BUSINESS SERVICES,900081262,31313.45,
Department of Health,Department of Health,05/09/2011,Computer Software/License,Informatics,INSIGHT DIRECT (UK) LTD,13564941,31875.6,
Department of Health,Department of Health,05/09/2011,Research & development,R&D,GLASGOW UNIVERSITY OF,ERS-440159-50826,40214.77,
Department of Health,Department of Health,05/09/2011,Research & development,R&D,RETHINK SEVERE MENTAL ILLNESS LTD,ERS-440156-50828,45621,
Department of Health,Department of Health,05/09/2011,Research & development,R&D,CANCER RESEARCH UK,ERS-440155-50827,50000,
Department of Health,Department of Health,05/09/2011,Other programme expenditure,Social Care,LONDON SHA,19522725,60000,
Department of Health,Department of Health,05/09/2011,Grants to non profit institutions (CUR),SOCIAL CARE,CONSTRUCTING BETTER HEALTH,ERS-440129-50803,60000,
Department of Health,Department of Health,05/09/2011,Stock Essential Medicines Additions,"PSF POLICY, STRATEGY & FINANCE",RANBAXY UK LTD,37412858,62399.52,
Department of Health,Department of Health,05/09/2011,Policy Payments,R&D,SOUTH CENTRAL SHA,19732546,84701.68,
Department of Health,Department of Health,05/09/2011,Research & development,R&D,MEDWAY TEACHING PCT,ERS-440154-50821,140272,
Department of Health,Department of Health,05/09/2011,Outsourcing Contract,NHS Improvement and Efficiency,South of England Advocacy Projects,SIN002112,291111.5,
Department of Health,Department of Health,05/09/2011,Additions FT Financing Facility Loans,NHS FC,THE QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS FOUNDATION TRUST,HAFS-11407,"3,000,000",
Department of Health,Department of Health,05/09/2011,Additions-PDC temporary,NHS FC,SOUTH LONDON HEALTHCARE NHS TRUST,HAFS-11408,"14,000,000",
Department of Health,Department of Health,06/09/2011,Expense clearing GPC (ST),More than one Directorate,BARCLAYCARD BUSINESS,2224001-19-SEP-11,5469.41,
Department of Health,Department of Health,06/09/2011,Computer Software/License,Informatics,SIZWE BUSINESS SOLUTIONS LTD,13505074,8509.02,
Department of Health,Department of Health,06/09/2011,Computer Software/License,Informatics,SIZWE BUSINESS SOLUTIONS LTD,13505074,22352.04,
Department of Health,Department of Health,06/09/2011,Staff Consultancy & Suppt,Informatics,CAPGEMINI UK PLC,13571787,22652.83,
Department of Health,Department of Health,06/09/2011,Building repairs & maintenance,CDD CORPORATE DEVELOPMENT,HERMAN MILLER LTD,354475,25573.9,
Department of Health,Department of Health,06/09/2011,Service charge,Informatics,CSC COMPUTER SCIENCES LTD,5201248091,27370.86,
Department of Health,Department of Health,06/09/2011,Recruitment,CDD CORPORATE DEVELOPMENT,CABINET OFFICE,250003306,28000,
Department of Health,Department of Health,06/09/2011,Research & development,R&D,HUNTLEIGH DIAGNOSTICS PRODUCTS DIVISION,FA11071,30147.98,
Department of Health,Department of Health,06/09/2011,Computer Software/License,Informatics,TRUSTMARQUE SOLUTIONS LTD,13564871,38398.37,
Department of Health,Department of Health,06/09/2011,Professional fees,COMMISSIONING,BEARING POINT LTD,4520200205,46028,
Department of Health,Department of Health,06/09/2011,Professional fees,COMMISSIONING,BEARING POINT LTD,4520200203,49102,
Department of Health,Department of Health,06/09/2011,Computer Software/License,Informatics,ERNST & YOUNG LLP,13379012,65000,
Department of Health,Department of Health,06/09/2011,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",FRESENIUS MEDICAL CARE RENAL SERVICES LTD,1060018120,84171.74,
Department of Health,Department of Health,06/09/2011,Professional fees,NHS Improvement and Efficiency,CAPITA BUSINESS SERVICES LTD,92179582,91027.2,
Department of Health,Department of Health,06/09/2011,CIP Addition Clearing - IT_IDS,WORKFORCE,IMC (UK) LEARNING LTD,IUK2011-174,145083.6,
Department of Health,Department of Health,06/09/2011,External Consultancy Fees,Informatics,QI CONSULTING,13541696,273395.5,
Department of Health,Department of Health,06/09/2011,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",INHEALTH LTD,97,312500,
Department of Health,Department of Health,06/09/2011,External Consultancy Fees,Informatics,ERNST & YOUNG LLP,13379012,327122.51,
Department of Health,Department of Health,06/09/2011,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",SPIRE HEALTHCARE LTD,CM090263,579622.39,
Department of Health,Department of Health,06/09/2011,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",FRESENIUS MEDICAL CARE RENAL SERVICES LTD,1060018120,942799.89,
Department of Health,Department of Health,06/09/2011,Other programme expenditure,"PSF POLICY, STRATEGY & FINANCE",INHEALTH MOLECULAR IMAGING LTD,SIM000063,960466.5,
Department of Health,Department of Health,06/09/2011,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",ALLIANCE MEDICAL LTD,PET0104,1012052.78,
Department of Health,Department of Health,06/09/2011,Contr Other External,Informatics,CAPITA BUSINESS SERVICES LTD,13564869,1587828.98,
Department of Health,Department of Health,06/09/2011,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",PARTNERSHIP HEALTH GROUP LTD,25793124,1892619.7,
Department of Health,Department of Health,06/09/2011,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",CARE UK CLINICAL SERVICES LTD,25798063,2163287.42,
Department of Health,Department of Health,06/09/2011,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",INHEALTH LTD,98,2190707.01,
Department of Health,Department of Health,06/09/2011,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",RAMSAY HEALTH CARE UK OPERATIONS LTD T/AS EUXTON HALL HOSPITAL,57,2738195.72,
Department of Health,Department of Health,06/09/2011,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",UKSH SOUTH WEST LTD,UKSHSW/130,2831281.58,
Department of Health,Department of Health,07/09/2011,Expense clearing GPC (ST),More than one Directorate,BARCLAYCARD BUSINESS,2224001-19-SEP-11,2535.34,
Department of Health,Department of Health,07/09/2011,Service charge,NHS FINANCE PERFORMANCE & OPERATIONS,LEE BARON COMMERCIAL LTD,136745,9743.76,
Department of Health,Department of Health,07/09/2011,Secondees in invoiced costs,HPIH & SD,SOUTH WEST ESSEX PCT,I0026901,33021.7,
Department of Health,Department of Health,07/09/2011,Rent of Land & Buildings (non-PFI operating lease),NHS FINANCE PERFORMANCE & OPERATIONS,LEE BARON COMMERCIAL LTD,136745,39000,
Department of Health,Department of Health,07/09/2011,Raw materials & consumables,"PSF POLICY, STRATEGY & FINANCE",SIGMA PHARMACEUTICALS PLC,I413659,39060.41,
Department of Health,Department of Health,07/09/2011,Computer Maintenance,Informatics,PROBRAND LTD,13571810,44800.54,
Department of Health,Department of Health,07/09/2011,Professional fees,SOCIAL CARE,ECOTEC RESEARCH AND CONSULTING LTD,INV10169,51686.38,
Department of Health,Department of Health,07/09/2011,Rent of Land & Buildings (non-PFI operating lease),NHS FINANCE PERFORMANCE & OPERATIONS,KING STURGE LLP,558905,53358.32,
Department of Health,Department of Health,07/09/2011,Raw materials & consumables,"PSF POLICY, STRATEGY & FINANCE",SIGMA PHARMACEUTICALS PLC,I413657,53395.31,
Department of Health,Department of Health,07/09/2011,Professional fees,SOCIAL CARE,ECOTEC RESEARCH AND CONSULTING LTD,INV10201,57000,
Department of Health,Department of Health,07/09/2011,Professional fees,SOCIAL CARE,ECOTEC RESEARCH AND CONSULTING LTD,INV10245,57000,
Department of Health,Department of Health,07/09/2011,Raw materials & consumables,"PSF POLICY, STRATEGY & FINANCE",SIGMA PHARMACEUTICALS PLC,I413656,82620.86,
Department of Health,Department of Health,07/09/2011,Grants to non profit institutions (CUR),SOCIAL CARE,ALZHEIMERS SOCIETY,ERS-440277-50861,100000,
Department of Health,Department of Health,07/09/2011,Outsourcing Contract,WORKFORCE,NHS EMPLOYERS LTD,6529,110804,
Department of Health,Department of Health,07/09/2011,Professional fees,SOCIAL CARE,ECOTEC RESEARCH AND CONSULTING LTD,C4568/2,430000,
Department of Health,Department of Health,07/09/2011,Arm Length Bodies-Revenue Subsidy,HPIH & SD,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY (MHRA),1362442,1000000,
Department of Health,Department of Health,08/09/2011,Security: contract,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00205790ARI,2071.49,
Department of Health,Department of Health,08/09/2011,Expense clearing GPC (ST),More than one Directorate,BARCLAYCARD BUSINESS,2224001-19-SEP-11,11442.37,
Department of Health,Department of Health,08/09/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY OF,ERS-440422-50888,21179,
Department of Health,Department of Health,08/09/2011,Research & development,R&D,BIOMED CENTRAL LTD,6106040429,21840,
Department of Health,Department of Health,08/09/2011,Research & development,R&D,PREPRESS PROJECTS LTD,ERS-440424-50890,25000,
Department of Health,Department of Health,08/09/2011,Conferences & seminars,CDD CORPORATE DEVELOPMENT,EXPOTEL HOTEL RESERVATIONS LTD,741649,26599.8,
Department of Health,Department of Health,08/09/2011,Rent of Land & Buildings (non-PFI operating lease),NHS FINANCE PERFORMANCE & OPERATIONS,HAZELMOOR PARTNERSHIP,1076,27000,
Department of Health,Department of Health,08/09/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),ERS-440427-50886,27310.5,
Department of Health,Department of Health,08/09/2011,Service charge,Informatics,BT GROUP PLC,CHAPS7/09/11,27867.07,
Department of Health,Department of Health,08/09/2011,Professional fees,NHS FINANCE PERFORMANCE & OPERATIONS,DEPARTMENT FOR WORK AND PENSIONS (DWP),2886615,28211.22,
Department of Health,Department of Health,08/09/2011,Hire of external accommodation,HPIH & SD,PORTAKABIN LTD,900564954,32817.6,
Department of Health,Department of Health,08/09/2011,Travel & subsistence staff,CDD CORPORATE DEVELOPMENT,EXPOTEL HOTEL RESERVATIONS LTD,741378,32902.6,
Department of Health,Department of Health,08/09/2011,Research & development,R&D,NEWCASTLE UNIVERSITY,ERS-440430-50887,33215.72,
Department of Health,Department of Health,08/09/2011,Grants to non profit institutions (CUR),SOCIAL CARE,ASSOCIATION OF CHIEF EXECUTIVES OF VOLUNTARY ORGANISATIONS,ERS-440443-50901,35000,
Department of Health,Department of Health,08/09/2011,Addition Clearing - F&F,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00205793RI,38397.14,
Department of Health,Department of Health,08/09/2011,Service charge,Informatics,BT GROUP PLC,275151,38607.24,
Department of Health,Department of Health,08/09/2011,Service charge,Informatics,BT GROUP PLC,276904,38607.24,
Department of Health,Department of Health,08/09/2011,Computer Maintenance,Informatics,PROBRAND LTD,13572641,44124.32,
Department of Health,Department of Health,08/09/2011,Consultancy/Professional Advice,COMMISSIONING,ERNST AND YOUNG LLP,GB10300003295,44637.38,
Department of Health,Department of Health,08/09/2011,Addition Clearing - OLB,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00205799RI,75579.44,
Department of Health,Department of Health,08/09/2011,Printing,COMMUNICATIONS,PROMOTIONAL LOGISTICS LTD,OP/I119871,95315.29,
Department of Health,Department of Health,08/09/2011,Service charge,Informatics,BT GROUP PLC,275122,107508.44,
Department of Health,Department of Health,08/09/2011,Service charge,Informatics,BT GROUP PLC,276859,107508.44,
Department of Health,Department of Health,08/09/2011,Building repairs & maintenance,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00205790ARI,167901.95,
Department of Health,Department of Health,08/09/2011,Research & development,R&D,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,ERS-440423-50881,1647473,
Department of Health,Department of Health,08/09/2011,Programme Capital Grant in AID to ENDPBs,HPIH & SD,HEALTH PROTECTION AGENCY (HPA),FUNDING AUGUST 2011,2500000,
Department of Health,Department of Health,08/09/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-440420-50883,3200853,
Department of Health,Department of Health,08/09/2011,Service charge,Informatics,BT GROUP PLC,CHAPS7/9/11,4900960.36,
Department of Health,Department of Health,08/09/2011,Programme Revenue Grant in Aid to ENDPBs,HPIH & SD,HEALTH PROTECTION AGENCY (HPA),FUNDING AUGUST 2011,13500000,
Department of Health,Department of Health,09/09/2011,Expense clearing GPC (ST),More than one Directorate,BARCLAYCARD BUSINESS,2224001-19-SEP-11,2379.59,
Department of Health,Department of Health,09/09/2011,Professional fees,COMMISSIONING,PRICEWATERHOUSECOOPERS LLP,1353657539,28844,
Department of Health,Department of Health,09/09/2011,Rent of Land & Buildings (non-PFI operating lease),CDD CORPORATE DEVELOPMENT,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY (MHRA),1361488,32219,
Department of Health,Department of Health,09/09/2011,Rent,Informatics,DTZ DEBENHAM TIE LEUNG,13564938,43627.4,
Department of Health,Department of Health,09/09/2011,Other programme expenditure,HPIH & SD,MEDICAL RESEARCH COUNCIL MRC,4233,48435.89,
Department of Health,Department of Health,09/09/2011,Travel -Trains,CDD CORPORATE DEVELOPMENT,FCM TRAVEL SOLUTIONS,1049604868,63186.66,
Department of Health,Department of Health,09/09/2011,Other programme expenditure,WORKFORCE,SOUTH EAST COAST SHA,128747,130500,
Department of Health,Department of Health,09/09/2011,Outsourcing Contract,SOCIAL CARE,DURHAM UNIVERSITY OF,232494,137500,
Department of Health,Department of Health,09/09/2011,Outsourcing Contract,NHS Improvement and Efficiency,CARERS FEDERATION LTD,1612,330416.67,
Department of Health,Department of Health,09/09/2011,Outsourcing Contract,NHS Improvement and Efficiency,POHWER,SINV613,354709,
Department of Health,Department of Health,09/09/2011,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),736319,375018.55,
Department of Health,Department of Health,09/09/2011,Policy Payments,SOCIAL CARE,MINISTRY OF DEFENCE (MOD),7222059,12500000,
Department of Health,Department of Health,09/09/2011,Policy Payments,SOCIAL CARE,MINISTRY OF DEFENCE (MOD),7221544,27100000,
Department of Health,Department of Health,11/09/2011,Expense clearing GPC (ST),More than one Directorate,BARCLAYCARD BUSINESS,2224001-19-SEP-11,224.6,
Department of Health,Department of Health,12/09/2011,Expense clearing GPC (ST),More than one Directorate,BARCLAYCARD BUSINESS,2224001-19-SEP-11,7157.59,
Department of Health,Department of Health,12/09/2011,Consultancy/Professional Advice,NHS MEDICAL DIRECTOR,MANCHESTER UNIVERSITY OF,14013490,25000,
Department of Health,Department of Health,12/09/2011,Utilities,CDD CORPORATE DEVELOPMENT,DEPARTMENT FOR WORK AND PENSIONS (DWP),5024299,40526.53,
Department of Health,Department of Health,12/09/2011,Travel -Trains,CDD CORPORATE DEVELOPMENT,FCM TRAVEL SOLUTIONS,1049604958,45423.49,
Department of Health,Department of Health,12/09/2011,External Consultancy Fees,Informatics,KPMG LLP,13605997,86406.82,
Department of Health,Department of Health,12/09/2011,Rates,CDD CORPORATE DEVELOPMENT,DEPARTMENT FOR WORK AND PENSIONS (DWP),5024299,112233.6,
Department of Health,Department of Health,12/09/2011,Other Admin expenditure,NHS MEDICAL DIRECTOR,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,H0060645,274629,
Department of Health,Department of Health,12/09/2011,Outsourcing Contract,COMMISSIONING,MARKET AND OPINION RESEARCH INTERNATIONAL LTD,11001440,326164.38,
Department of Health,Department of Health,12/09/2011,Outsourcing Contract,COMMISSIONING,MARKET AND OPINION RESEARCH INTERNATIONAL LTD,11001427,464045.11,
Department of Health,Department of Health,12/09/2011,Rent of Land & Buildings (non-PFI operating lease),CDD CORPORATE DEVELOPMENT,DEPARTMENT FOR WORK AND PENSIONS (DWP),5024299,497386.24,
Department of Health,Department of Health,12/09/2011,Outsourcing Contract,COMMISSIONING,MARKET AND OPINION RESEARCH INTERNATIONAL LTD,11001439,514628.97,
Department of Health,Department of Health,12/09/2011,Outsourcing Contract,WORKFORCE,NHS EMPLOYERS LTD,7176,633165,
Department of Health,Department of Health,12/09/2011,Outsourcing Contract,COMMISSIONING,MARKET AND OPINION RESEARCH INTERNATIONAL LTD,11001438,640623.71,
Department of Health,Department of Health,12/09/2011,Additions FT Financing Facility Loans,NHS FC,NORFOLK & WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,HAFS-11410,"1,000,000",
Department of Health,Department of Health,12/09/2011,Additions FT Financing Facility Loans,NHS FC,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,HAFS-11409,"1,400,000",
Department of Health,Department of Health,13/09/2011,Expense clearing GPC (ST),More than one Directorate,BARCLAYCARD BUSINESS,2224001-19-SEP-11,3191.51,
Department of Health,Department of Health,13/09/2011,Legal / Prof Fees,Informatics,DLA PIPER UK LLP,13599871,24095.55,
Department of Health,Department of Health,13/09/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),ERS-440662-50986,29792,
Department of Health,Department of Health,13/09/2011,Grants to non profit institutions (CUR),NHS MEDICAL DIRECTOR,THE BRITISH LUNG FOUNDATION,ERS-440688-51003,35880,
Department of Health,Department of Health,13/09/2011,Research & development,R&D,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-440666-50982,38565,
Department of Health,Department of Health,13/09/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),ERS-440660-50984,38611,
Department of Health,Department of Health,13/09/2011,Research & development,R&D,SHEFFIELD UNIVERSITY OF,ERS-440667-50991,39633,
Department of Health,Department of Health,13/09/2011,Research & development,HPIH & SD,KINGS COLLEGE LONDON,RG1-11120049,40219,
Department of Health,Department of Health,13/09/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,ERS-440671-50988,43835,
Department of Health,Department of Health,13/09/2011,Research & development,R&D,SHEFFIELD UNIVERSITY OF,ERS-440663-50990,44664,
Department of Health,Department of Health,13/09/2011,Grants to non profit institutions (CUR),NHS MEDICAL DIRECTOR,BOWEL CANCER UK,ERS-440682-51001,45880,
Department of Health,Department of Health,13/09/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),ERS-440661-50985,50897,
Department of Health,Department of Health,13/09/2011,Grants to non profit institutions (CUR),NHS MEDICAL DIRECTOR,BREAKTHROUGH BREAST CANCER,ERS-440683-51002,52945,
Department of Health,Department of Health,13/09/2011,Research & development,R&D,THAMES VALLEY UNIVERSITY,ERS-440659-50992,55627,
Department of Health,Department of Health,13/09/2011,Research & development,R&D,YORK UNIVERSITY OF,ERS-440665-50993,61008,
Department of Health,Department of Health,13/09/2011,Research & development,HPIH & SD,KINGS COLLEGE LONDON,RG1-11120048,80229,
Department of Health,Department of Health,13/09/2011,Outsourcing Contract,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),736123,92982.08,
Department of Health,Department of Health,13/09/2011,Secondees in invoiced costs,HPIH & SD,WAKEFIELD DISTRICT PCT,20013189,93242,
Department of Health,Department of Health,13/09/2011,Research & development,R&D,KENT UNIVERSITY OF,ERS-440668-50983,100522,
Department of Health,Department of Health,13/09/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,ERS-440669-50987,111863,
Department of Health,Department of Health,13/09/2011,Research & development,R&D,ASTON UNIVERSITY,ERS-440670-50981,112920,
Department of Health,Department of Health,13/09/2011,Research & development,R&D,OXFORD UNIVERSITY,ERS-440664-50989,121668,
Department of Health,Department of Health,13/09/2011,Contactor/ Staff Subsitution,COMMISSIONING,NORTHGATE UK LTD,91177288,133651.58,
