Departmental Family,Entity,Date,Expense Type,Expense Area,GL Division Discription,Supplier,Transaction Number, Amount ,PO Line Description,Supplier Site Postcode,Project code,Expenditure Type,Supplier Type,Contract Number
,,12/12/2016,Additions NHS FTs Working Capital Loans,Central Technical,DD: NHS FC,DERBY HOSPITALS NHS FOUNDATION TRUST,HAFS-22140," 1,434,000 ",,DE1 2QY,,,PUBLIC,
,,12/12/2016,Additions NHS FTs Working Capital Loans,Central Technical,DD: NHS FC,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,HAFS-22147," 2,029,000 ",,NN16 8UZ,,,PUBLIC,
,,12/12/2016,Additions NHS FTs Working Capital Loans,Central Technical,DD: NHS FC,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,HAFS-22149," 686,000 ",,NN16 8UZ,,,PUBLIC,
,,12/12/2016,Additions NHS FTs Working Capital Loans,Central Technical,DD: NHS FC,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,HAFS-22150," 21,634,000 ",,SE5 9RS,,,PUBLIC,
,,12/12/2016,Additions NHS FTs Working Capital Loans,Central Technical,DD: NHS FC,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,HAFS-22151," 1,156,000 ",,SE5 9RS,,,PUBLIC,
,,12/12/2016,Additions NHS FTs Working Capital Loans,Central Technical,DD: NHS FC,LIVERPOOL WOMENS HOSPITAL NHS FOUNDATION TRUST,HAFS-22153," 1,000,000 ",,L8 7SS,,,PUBLIC,
,,12/12/2016,Additions NHS FTs Working Capital Loans,Central Technical,DD: NHS FC,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,HAFS-22156," 734,000 ",,MK6 5LD,,,PUBLIC,
,,12/12/2016,Additions NHS FTs Working Capital Loans,Central Technical,DD: NHS FC,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,HAFS-22160," 2,300,000 ",,PE3 6DA,,,PUBLIC,
,,12/12/2016,Additions NHS FTs Working Capital Loans,Central Technical,DD: NHS FC,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,HAFS-22164," 8,175,000 ",,SW17 0QT,,,PUBLIC,
,,12/12/2016,Additions NHS FTs Working Capital Loans,Central Technical,DD: NHS FC,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,HAFS-22165," 1,900,000 ",,OL6 9RW,,,PUBLIC,
,,12/12/2016,Additions NHS FTs Working Capital Loans,Central Technical,DD: NHS FC,THE ROTHERHAM NHS FOUNDATION TRUST,HAFS-22166," 750,000 ",,S60 2UD,,,PUBLIC,
,,12/12/2016,Additions NHS FTs Working Capital Loans,Central Technical,DD: NHS FC,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,HAFS-22170," 3,372,000 ",,LA1 4GG,,,PUBLIC,
,,12/12/2016,Additions NHS FTs Working Capital Loans,Central Technical,DD: NHS FC,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,HAFS-22176," 4,074,000 ",,CO4 5JL,,,PUBLIC,
,,12/12/2016,Additions NHS FTs Working Capital Loans,Central Technical,DD: NHS FC,MEDWAY NHS FOUNDATION TRUST,HAFS-22183," 4,609,000 ",,ME7 5NY,,,PUBLIC,
,,12/12/2016,Additions NHS FTs Working Capital Loans,Central Technical,DD: NHS FC,ROYAL FREE LONDON NHS FOUNDATION TRUST,HAFS-22186," 30,000,000 ",,NW3 2QG,,,PUBLIC,
,,12/12/2016,Additions NHS FTs Working Capital Loans,Central Technical,DD: NHS FC,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,HAFS-22189," 2,683,000 ",,NG17 4JL,,,PUBLIC,
,,12/12/2016,Additions NHS FTs Working Capital Loans,Central Technical,DD: NHS FC,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,HAFS-22190," 5,000,000 ",,TS4 3BW,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Capital Investment Loans,Central Technical,DD: NHS FC,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,HAFS-22141," 910,000 ",,NG8 3LL,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Capital Investment Loans,Central Technical,DD: NHS FC,GEORGE ELIOT HOSPITAL NHS TRUST,HAFS-22144," 800,000 ",,CV10 7DJ,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Capital Investment Loans,Central Technical,DD: NHS FC,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,HAFS-22168," 1,739,000 ",,LE5 4QF,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Capital Investment Loans,Central Technical,DD: NHS FC,WYE VALLEY NHS TRUST,HAFS-22172," 851,000 ",,HR1 2ER,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,BARTS HEALTH NHS TRUST,HAFS-22135," 11,000,000 ",,E1 8PR,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,EAST SUSSEX HEALTHCARE NHS TRUST,HAFS-22142," 701,000 ",,TN37 7PT,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,EPSOM & ST HELIER UNIVERSITY HOSPITAL NHS TRUST,HAFS-22143," 1,120,000 ",,SM5 1AA,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,GEORGE ELIOT HOSPITAL NHS TRUST,HAFS-22145," 376,000 ",,CV10 7DJ,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,HINCHINGBROOKE HEALTH CARE NHS TRUST,HAFS-22146," 1,226,000 ",,PE29 6NT,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,LEWISHAM AND GREENWICH NHS TRUST,HAFS-22152," 2,876,000 ",,SE13 6LH,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,LONDON NORTH WEST HEALTHCARE NHS TRUST,HAFS-22154," 444,000 ",,M20 4BX,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,NORTH BRISTOL NHS TRUST,HAFS-22157," 4,033,000 ",,BS1 2NP,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,HAFS-22158," 3,402,000 ",,N18 1QX,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,HAFS-22159," 250,000 ",,NN1 5BD,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,PLYMOUTH HOSPITALS NHS TRUST,HAFS-22161," 3,000,000 ",,WF3 1WE,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,HAFS-22162," 874,000 ",,HA7 4LP,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST,HAFS-22163," 2,133,000 ",,PR8 6PT,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,THE STAFFORDSHIRE AND STOKE ON TRENT PARTNERSHIP R1E,HAFS-22167," 5,000,000 ",,ST5 1QG,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,HAFS-22169," 6,852,000 ",,LE5 4QF,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,HAFS-22171," 3,779,000 ",,WD18 0BH,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,BEDFORD HOSPITAL NHS TRUST,HAFS-22174," 1,000,000 ",,MK42 9DJ,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,HAFS-22175," 4,963,000 ",,BN2 3EW,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,CROYDON HEALTH SERVICES NHS TRUST,HAFS-22177," 2,000,000 ",,CR7 7YE,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,EPSOM & ST HELIER UNIVERSITY HOSPITAL NHS TRUST,HAFS-22179," 4,885,000 ",,SM5 1AA,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,GEORGE ELIOT HOSPITAL NHS TRUST,HAFS-22180," 883,000 ",,CV10 7DJ,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,LONDON NORTH WEST HEALTHCARE NHS TRUST,HAFS-22182," 3,338,000 ",,M20 4BX,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,MID ESSEX HOSPITAL SERVICES NHS TRUST,HAFS-22184," 1,090,000 ",,CM8 2TL,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,HAFS-22185," 5,350,000 ",,CA2 7HX,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,THE IPSWICH HOSPITAL NHS TRUST,HAFS-22192," 920,000 ",,IP4 5PD,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,HAFS-22193," 2,502,000 ",,LN2 5QY,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,WALSALL HEALTHCARE NATIONAL HEALTH SERVICE TRUST,HAFS-22194," 3,100,000 ",,WS2 9PS,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,HAFS-22195," 648,000 ",,WR5 1DD,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,WYE VALLEY NHS TRUST,HAFS-22196," 2,139,000 ",,HR1 2ER,,,PUBLIC,
,,12/12/2016,Additions NHS Trust Working Capital Loans,Central Technical,DD: NHS FC,EAST SUSSEX HEALTHCARE NHS TRUST,HAFS-22197," 1,619,000 ",,TN37 7PT,,,PUBLIC,
,,12/12/2016,Additions PDC Capital Support NHS FT Permanent,Central Technical,DD: NHS FC,THE CHRISTIE NHS FOUNDATION TRUST,HAFS-22191," 10,300,000 ",,M20 4BX,,,PUBLIC,
,,12/12/2016,Additions PDC Capital Support NHS FT Permanent,Central Technical,DD: NHS FC,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,HAFS-22199," 220,000 ",,NR8 6AN,,,PUBLIC,
,,12/12/2016,Additions PDC Capital Support NHS T Permanent,Central Technical,DD: NHS FC,EPSOM & ST HELIER UNIVERSITY HOSPITAL NHS TRUST,HAFS-22178," 200,000 ",,SM5 1AA,,,PUBLIC,
,,12/12/2016,Additions PDC Capital Support NHS T Permanent,Central Technical,DD: NHS FC,ISLE OF WIGHT NHS TRUST,HAFS-22181," 607,000 ",,PO30 5TG,,,PUBLIC,
,,12/12/2016,Additions PDC Revenue Support NHS T Permanent,Central Technical,DD: NHS FC,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,HAFS-22187," 2,241,000 ",,L7 8XP,,,PUBLIC,
,,12/12/2016,Additions PDC Revenue Support NHS T Permanent,Central Technical,DD: NHS FC,SANDWELL & WEST BIRMINGHAM HOSPTIALS NHS TRUST,HAFS-22188," 4,909,000 ",,B18 7QH,,,PUBLIC,
,,12/12/2016,DH Support to Mergers,Central Technical,DD: Unassigned Cost Centres,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,0000483098," 4,979,583 ",Stafford transition and integration costs,ST4 7LN,,,PUBLIC,
,,12/12/2016,DH Support to Mergers,Central Technical,DD: Unassigned Cost Centres,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,S0002123," 1,737,000 ",WMUH Transformation,SW10 9NH,,,PUBLIC,
,,12/12/2016,DH Support to Mergers,Central Technical,DD: Unassigned Cost Centres,FRIMLEY HEALTH NHS FOUNDATION TRUST,W0004120," 124,250 ",PMO Costs,GU16 5UJ,,,PUBLIC,
,,12/12/2016,DH Support to Mergers,Central Technical,DD: Unassigned Cost Centres,FRIMLEY HEALTH NHS FOUNDATION TRUST,W0004120," 2,083,250 ",Implementation of Heatherwood Operational Efficiency,GU16 5UJ,,,PUBLIC,
,,12/12/2016,DH Support to Mergers,Central Technical,DD: Unassigned Cost Centres,FRIMLEY HEALTH NHS FOUNDATION TRUST,W0004120," 91,750 ",Advisory Costs,GU16 5UJ,,,PUBLIC,
,,12/12/2016,Other creditors (ST),Central Technical,DD: Unassigned Cost Centres,Lundbeck Limited,RETURN OF DUPLICATED PAYMENT," 64,000 ",,MK7 6BZ,,,SME,
,,12/12/2016,Storage costs,Finance and Group Operations,DD: Holding DRO,IRON MOUNTAIN UK LTD,TA54866-TA54866," 25,451 ",File Storage and retrieval for EMD91,EH54 5DL,,,LARGE,
,,12/12/2016,IT minor costs non capital,Finance and Group Operations,DD: Holding Library,CAMBRIDGE INFORMATION LTD,1010864," 28,152 ",Cambridge E resources 2016,IP14 2EN,,,SME,
,,12/12/2016,Outsourcing Contract,Finance and Group Operations,DD: Holding Telecoms,ATOS IT SOLUTIONS AND SERVICES LTD,5584223263," 20,974 ",PPR0182               - Managed Agency Service  From 1 Apr 2016 - 31 Mar 2017,WS11 0JA,,,LARGE,
,,12/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,IMPERIAL COLLEGE LONDON,ERS-565391-130885," 41,400 ",Invention for Innovation,SW7 2AZ,,,PUBLIC,
,,12/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,ERS-565393-130884," 103,747 ",Programme Grants for NHS Trusts,B15 2PZ,,,PUBLIC,
,,12/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,LIVERPOOL UNIVERSITY OF,ERS-565394-130886," 42,539 ",Invention for Innovation,L69 3BX,,,PUBLIC,
,,12/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,UNIVERSITY COLLEGE LONDON UCL,ERS-565395-130887," 41,335 ",Invention for Innovation,WC1E 6BT,,,PUBLIC,
,,12/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-565396-130883," 25,167 ",Research for Patient Benefit,SO52 9AB,,,PUBLIC,
,,12/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SOUTHAMPTON UNIVERSITY OF,ERS-565397-130889," 209,481 ",Invention for Innovation,SO17 1BJ,,,PUBLIC,
,,12/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,ERS-565398-130882," 69,455 ",Invention for Innovation,S75 2PY,,,PUBLIC,
,,13/12/2016,ENDPBs Admin Revenue Grant in Aid,Acute Care and Workforce,DD: Holding CC Closure (ERD),PROFESSIONAL STANDARDS AUTHORITY,DH078," 110,000 ",Funding for PSA Accredited Registers Programme 2016-17,SW1W 9SP,,,PUBLIC,
,,13/12/2016,Revenue Grants to non-profit institutions,Acute Care and Workforce,DD: WLF Dev Strategy,SKILLS FOR CARE LTD,ERS-565447-130961," 2,752,000 ",2016/010a Skills for Care - 2016/17 Revenue Grant,LS1 2RP,,,VCS,
,,13/12/2016,Revenue Grants to non-profit institutions,Community Care,DD: PCLG,AMBITIOUS ABOUT AUTISM,ERS-565407-130921," 91,885 ",HSCVF Grant - Ambitious about autism (Woodside Avenue) - 2013/National/008,N10 3JA,,,VCS,
,,13/12/2016,Essential Meds SPG - Additions,Community Care,"DD: Pricing, Prescription and Supply",MARTINDALE PHARMACEUTICALS LTD,90219777," 190,047 ",,,,,LARGE,
,,13/12/2016,Outsourcing Contract,Finance and Group Operations,DD: PCLG,SOCIAL FINANCE LTD,800," 25,000 ",Transforming care for people with Learning Disabilities - Next Steps,W1W 5BB,,,VCS,
,,13/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,RAND EUROPE CIC,17031/16140-1," 36,101 ",PROJECTS,CB4 1YG,,,SME,
,,13/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NEWCASTLE UNIVERSITY,ERS-565403-130901," 293,480 ",PROJECTS,NE1 7RU,,,PUBLIC,
,,13/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NEWCASTLE UNIVERSITY,ERS-565404-130902," 88,937 ",PROJECTS,NE1 7RU,,,PUBLIC,
,,14/12/2016,Provisions cash payment,Acute Care and Workforce,DD: Pay and Pensions,NHS INJURY BENEFITS SCHEME,ERS-565499-131061," 4,210,754 ","Injury Allowance Recharge Payment, Nov 16",FY7 8LG,,,PUBLIC,
,,14/12/2016,Outsourcing Contract,Community Care,DD: DG and support,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12673824," 317,061 ",CPA request form - 04 GP Metrics.,LS1 6AE,,,PUBLIC,
,,14/12/2016,Outsourcing Contract,Community Care,DD: DG and support,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12673827," 25,604 ",HSCIC [NHSD] - Direct Commissions - 05 Seven Day Services (7DS) Indicator Development,LS1 6AE,,,PUBLIC,
,,14/12/2016,Revenue Grants to non-profit institutions,Community Care,DD: PCLG,BRITISH INSTITUTE OF HUMAN RIGHTS,ERS-565464-131001," 41,192 ",IESD 54151344 2014/15 - Delivering Compassionate Care,WC2B 4LL,,,VCS,
,,14/12/2016,Revenue Grants to non-profit institutions,Community Care,DD: PCLG,BRITISH INSTITUTE OF HUMAN RIGHTS,ERS-565479-130981," 46,475 ",IESD 54155692 2014/15 - Care and Support,WC2B 4LL,,,VCS,
,,14/12/2016,Outsourcing Contract,Community Care,"DD: Pricing, Prescription and Supply",DELOITTE,2410110904," 62,088 ",,EC4A 4TR,,,LARGE,
,,14/12/2016,Training (Learning and Development),Finance and Group Operations,DD: Holding,CAPITA BUSINESS SERVICES LTD,X112077," 26,351 ",Data visualisation – Putting the theory into practice - eLearn,SW1H 0XA,,,LARGE,
,,14/12/2016,Training (Learning and Development),Finance and Group Operations,DD: Holding,CAPITA BUSINESS SERVICES LTD,X112077,-0 ,,SW1H 0XA,,,LARGE,
,,14/12/2016,Training (Learning and Development),Finance and Group Operations,DD: Holding,CAPITA BUSINESS SERVICES LTD,X112079," 23,140 ",On-line skills self-diagnostic (technical skills and capabilities) tool for the Finance profession,SW1H 0XA,,,LARGE,
,,14/12/2016,Addition Clearing - IT,Finance and Group Operations,DD: Holding IMB Capital,ATOS IT SOLUTIONS AND SERVICES LTD,5584216888.," 21,185 ",WR0990-CR021: Scribe Phase 2 Project Support,WS11 0JA,,,LARGE,
,,14/12/2016,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,DD: Property,JONES LANG LASALLE,736083," 59,922 ","Jones Lang LaSalle for rent on Harrington House, Stoke Mandeville Hospital, Aylesbury, Buckinghamshire- REG210",E14 5EG,,,SME,
,,14/12/2016,Outsourcing Contract,Global and Public Health,DD: Immunisation,MOTT MACDONALD LTD,IN00356278," 85,274 ","Management Agent for the Fleming Fund Inception Costs. Additional Requisition for the outstanding Amount of £328,274.",CR0 9XB,,,LARGE,
,,14/12/2016,Outsourcing Contract,Global and Public Health,DD: Phys Act & Hlth in WL & Educn,MULTI RESOURCE MARKETING LTD,133034," 44,702 ",Healthy Start Reimbursement Unit (HSRU) - 2015-16 to 2017-18,LE16 9NR,,,SME,14050
,,14/12/2016,Revenue Grants to non-profit institutions,Global and Public Health,DD: Public Health Dev Unit,The British Association of Cosmetic Nurses,ERS-14-DEC-16-131041," 25,000 ",2016/026 British Association of Cosmetic Nurses - Set up cost for the Joint Council for Cosmetic Practitioners,BS1 6DZ,,,PUBLIC,
,,15/12/2016,Outsourcing Contract,Acute Care and Workforce,DD: Pay and Pensions,NHS CONFEDERATION,15349, 0 ,,LS10 1JR,,,VCS,
,,15/12/2016,Outsourcing Contract,Acute Care and Workforce,DD: Pay and Pensions,NHS CONFEDERATION,15349," 2,248,902 ",DH Core Contract 16-17,LS10 1JR,,,VCS,
,,15/12/2016,Outsourcing Contract,Acute Care and Workforce,DD: Pay and Pensions,NHS CONFEDERATION,15351," 264,338 ",NHS Employers redundancy liabilities,LS10 1JR,,,VCS,
,,15/12/2016,Essential Meds SPG - Additions,Community Care,"DD: Pricing, Prescription and Supply",ACCORD HEALTHCARE LTD,DAAADF903321," 22,654 ",,,,,LARGE,
,,15/12/2016,Essential Meds SPG - Additions,Community Care,"DD: Pricing, Prescription and Supply",ACCORD HEALTHCARE LTD,DAAADF903321, 0 ,,,,,LARGE,
,,15/12/2016,Outsourcing Contract,Community Care,"DD: Pricing, Prescription and Supply",NHS BUSINESS SERVICES AUTHORITY (NHSBSA),0000030689," 31,298 ",,,,,PUBLIC,
,,15/12/2016,Outsourcing Contract,Community Care,"DD: Pricing, Prescription and Supply",NHS BUSINESS SERVICES AUTHORITY (NHSBSA),0000030690," 31,298 ",,,,,PUBLIC,
,,15/12/2016,Revenue Grants to non-profit institutions,Community Care,DD: Strategic Analysis & Finance,SOCIAL CARE INSTITUTE FOR EXCELLENCE SCIE,ERS-565673-131081," 283,320 ",2016/025 SCIE - Think Local Act Personal (TLAP),NW1 6AQ,,,VCS,
,,15/12/2016,Outsourcing Contract,Finance and Group Operations,DD: Accounting,BROVANTURE LTD,611237," 1,455 ",Brovanture: Disaster recovery May 2016 to March 2017,GU2 7YG,,,SME,
,,15/12/2016,Outsourcing Contract,Finance and Group Operations,DD: Accounting,BROVANTURE LTD,611237," 10,000 ",Brovanture: Contract 2:  Support from Jan 2017 - March 2017,GU2 7YG,,,SME,
,,15/12/2016,Outsourcing Contract,Finance and Group Operations,DD: Accounting,BROVANTURE LTD,611237," 30,042 ", Brovanture: Contract 2:Hosting and licenses (based on 3 environments),GU2 7YG,,,SME,
,,15/12/2016,Service charge,Finance and Group Operations,DD: Accounting,NHS SHARED BUSINESS SERVICES SBS,100046053," 27,083 ",SBS- Digital Archive Services - Annual Service Charge,WF3 1WE,,,PUBLIC,
,,15/12/2016,Outsourcing Contract,Finance and Group Operations,DD: DH Estates and ICT Modernisation projects,ATOS IT SOLUTIONS AND SERVICES LTD,5584223784," 21,816 ",Update the DH Webex Service with the latest software. WR 1055.,WS11 0JA,,,LARGE,
,,15/12/2016,Outsourcing Contract,Finance and Group Operations,DD: DH Estates and ICT Modernisation projects,ATOS IT SOLUTIONS AND SERVICES LTD,5584223798," 26,481 ",WR0990-CR02: SCRIBE (Contact Replacement) – Scope Extension,WS11 0JA,,,LARGE,
,,15/12/2016,EEA medical costs (ST),Global and Public Health,DD: EU & Global Affairs,PGO FOREIGN CURRENCY PAYMENTS,FT/16347/00432," 154,168,557 ",,RH10 1UH,,,PUBLIC,
,,15/12/2016,Provisions cash payment,Global and Public Health,DD: EU & Global Affairs,PGO FOREIGN CURRENCY PAYMENTS,FT/16347/00432," 37,175,287 ",,RH10 1UH,,,PUBLIC,
,,15/12/2016,UK subscriptions to overseas bodies,Global and Public Health,DD: Global Health,PGO FOREIGN CURRENCY PAYMENTS,FX/16273/00001," 7,970,466 ",,RH10 1UH,,,PUBLIC,
