Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num,,,
DEFRA,EA,04/11/2014,ICT Commodities,CI Solutions Delivery Management,Airbus Defence & Space,1311727,56760.00,Provision of datashare data update service to Natural England,GU14 0NL,,,BBPDM20000P00,,,,,
DEFRA,EA,18/11/2014,Fleet,Vehicle Incidents,CAA Ltd,1316719,55573.64,Insurance claims handling - October 2014,IP2 8PN,,,,,,,,
DEFRA,EA,13/11/2014,Professional Services - CCL,Finance Service Centre,Capita Business Services Ltd,1314323,54354.17,Temporary staff charges interim managers and specialist contractors - October 2014,SW1P 2AF,,30410440,,,,,,
DEFRA,EA,11/11/2014,Construction,SW Capital WiP,BMM JV Ltd,1314142,54000.00,Dawlish Warren sea defence work October 2014,GU15 3XW,,30395760,IMSW002077,,,,,
DEFRA,EA,13/11/2014,Professional Services Other,MI West - FCRM Ops,Balfour Beatty Utility Solutions Ltd,1316146,53574.00,Midlands and Anglian - Mechanical and Electrical Maintenance of Field Assets,S35 2PH,,30372669,REMI001917,,,,,
DEFRA,EA,06/11/2014,Engineering Goods,NW Capital WiP,Electricity Northwest,1312661,53058.66,West Leigh Flood risk management scheme,M28 3GU,,,IMNW000165,,,,,
DEFRA,EA,20/11/2014,Engineering Goods,SE Capital WiP | SE KSL - FCRM Ops North,Xylem Water Solutions UK Ltd,1316665,50730.00,Telemetry Outstations for Hydrometric Monitoring,NG4 2AN,,,IMSE100242 | IMSE100243 | FRA12S020 | IMSE100346,,,,,
DEFRA,EA,06/11/2014,Construction,NE Capital WiP,Ove Arup & Partners Ltd,1312804,50573.94,Humber Strategy Technical Assistance - August 2014,NE1 3PL,,30072279,IMNE000830,,,,,
DEFRA,EA,06/11/2014,Construction,AN Capital WiP,Creeton Quarry,1312664,50504.23,Stone Pitching on the River Bank of River Nene Spalding,NG33 4QG,,30413894,IMAN002779,,,,,
DEFRA,EA,11/11/2014,Professional Services Other,HO Legal Services,Andrew Marshall,1314682,50226.26,Counsel fees,EC4A 3EB,,,HOLG000003,,,,,
DEFRA,EA,18/11/2014,Construction,MI West - FCRM Ops,Alun Griffiths Contractors Ltd,1316121,49216.07,Main River Maintenance - Cheltenham and Gloucester,NP7 5AA,,30394148,,,,,,
DEFRA,EA,11/11/2014,Professional Services Other,FM Operating Unit - Northern,Mitie Tilley Roofing Ltd,1314035,48740.16,Cladding works at Riccall depot,NE20 9SD,,,,,,,,
DEFRA,EA,11/11/2014,Construction,SW Capital WiP,Bridge Civil Engineering,1313575,48689.28,Sidmouth Floodwall Repairs,TQ12 2HP,,30394341,IMSW002049,,,,,
DEFRA ,EA,06/11/2014,Professional Services Other,Director of Finance,Shared Services Connected Ltd,1312782,48335.84,Debt recovery service fees - September 2014,M14 0WN,,30413545,,,,,,
DEFRA ,EA,25/11/2014,Professional Services Other,"NW North E,P&E",Keep Britain Tidy,1318453,48000.00,Turning Tides and LOVEmyBEACH Projects - Year 2 contribution,WN3 4EX,,,RENW002129,,,,,
DEFRA ,EA,25/11/2014,Professional Services - CCL,Finance Service Centre,Capita Business Services Ltd,1318677,47871.77,Temporary staff charges interim managers and specialist contractors - October 2014,SW1P 2AF,,30410440,,,,,,
DEFRA ,EA,25/11/2014,Construction,National Facilities Manager,Dawnus Construction Ltd,1318792,47609.88,Concrete Repair Works at Bradney Depot,EX3 0PB,,30394342,HOFAC000021,,,,,
DEFRA,EA,11/11/2014,Construction,HO Capital WiP,Capita Symonds Ltd,1313664,47565.65,Asset recovery Programme ,DL1 9HN,,30384993,IMHO000035,,,,,
DEFRA,EA,18/11/2014,Construction,Deputy Director National Recovery,VBA Joint Venture Ltd,1315934,47485.58,Emergency Asset Inspections Project,EN11 9BX,,30398134,HOOP000231,,,,,
DEFRA,EA,25/11/2014,Professional Services Other,Deputy Director of Fish & Biodiversity,Angling Trust,1317609,47034.24,Fisheries Management Advisors Project with the Angling Trust,NG8 6PE,,,EBPLW14002,,,,,
DEFRA,EA,06/11/2014,Facilities,National Facilities Manager,Natural Resources Wales,1312521,46959.00,Accommodation charge in respect of staff working out of Natural Resource Wales offices - April-September 2014,SA15 4EL,,,,,,,,
DEFRA,EA,11/11/2014,Fleet,HO Fleet Operations,Briggs Marine Contractors Ltd,1314108,46756.60,Marine Vessel Maintenance Services Fuel charge - September 2014,KY3 9AX,,30277423,HORES00015,,,,,
DEFRA,EA,11/11/2014,Construction,SW Wessex - FCRM,Network Rail,1310526,46023.85,Construction of Flood retention bund at Huntworth,M60 7WY,,,RESW001310,,,,,
DEFRA,EA,25/11/2014,Professional Services - CCL,Finance Service Centre,Capita Business Services Ltd,1317365,45716.40,Temporary staff charges interim managers and specialist contractors - October 2014 ,SW1P 2AF,,30410440,,,,,,
DEFRA,EA,06/11/2014,Construction,MI Capital WiP,Capita Symonds Ltd,1313408,45497.36,Leicester City Flood alleviation Scheme,DL1 9HN,,30384993,IMMI001414,,,,,
DEFRA,EA,13/11/2014,Construction,AN Nthn - FCRM Ops (W&N),PG Wright,1314445,43810.80,Weed control by machine - Spalding Area,PE12 9EA,,30246241,FRA01S119 | FRA01S122 | REAN001895 | FRA01S217,,,,,
DEFRA,EA,25/11/2014,Construction,MI East- FCRM Ops South,Alliance Construction Solutions Ltd,1318606,42186.07,Main River maintenance Midlands - October 2014,CM20 9GY,,30385334,FRA05S033 | FRA05S034,,,,,
DEFRA,EA,13/11/2014,Construction,AN Capital WiP,Creeton Quarry,1314443,42058.28,Pitching Stone on the River Bank of the River Nene Spalding Lincolnshire,NG33 4QG,,30413894,IMAN002779,,,,,
DEFRA,EA,25/11/2014,Construction,NE Capital WiP,Volkerstevin Ltd,1312685,41857.13,Arksey Slips and Environment Agency Beck Outfall Works,EN11 9BX,,30142737,IMNE000251,,,,,
DEFRA,EA,19/11/2014,Professional Services Other,CI SD Management MRA,Fiberlink Communication Corp,1318375,41778.00,Mobile device management licences,USA,,,,,,,,
DEFRA,EA,25/11/2014,Professional Services Other,NW Nuclear Regulation Mgr,LGC Ltd,1317627,41680.80,Independent Analysis of Radioactivity in Effluent Samples,TW11 0LY,,30366547,HOOP000055,,,,,
DEFRA,EA,13/11/2014,Fleet,HO Capital WiP,CNH UK Ltd,1315225,41454.60,Construction Equipment Purchase,SS14 3XX,,30319331,HOFOFRM009,,,,,
DEFRA,EA,04/11/2014,Construction,MI Capital WiP,VBA Joint Venture Ltd,1299479,41221.64,Midlands Fish Pass works,EN11 9BX,,30398134,IMMI001393 | IMMI001436,,,,,
DEFRA,EA,25/11/2014,Construction,NE Capital WiP,Amco Engineering,1318722,40069.87,"Refurbishment of flood wall at Corbridge, Northumberland - October 2014",S75 1HT,,,IMNE640126,,,,,
DEFRA,EA,06/11/2014,Construction,NE Capital WiP,Esh Construction Ltd,1312475,39887.89,Mitford Gauging Weir Fish Pass works,DH6 5PF,,,IMNE960012,,,,,
DEFRA,EA,18/11/2014,Construction,AN Capital WiP,PG Wright,1316151,39720.00,Minor works to Tidal Nene Stoning on Sutton Bridge,PE12 9EA,,30397778,IMAN002779,,,,,
DEFRA,EA,11/11/2014,Construction,SW Capital WiP,Team Van Oord,1315275,39592.26,Cannington Flood defence scheme,BN5 9XQ,,30384997,IMSW002003,,,,,
DEFRA,EA,13/11/2014,Clinical and Medical,NLS Operations Starcross,VWR International Ltd,1314661,39275.53,Laboratory Chemicals and Consumables,LE17 4XN,,30369245,,,,,,
DEFRA,EA,20/11/2014,Professional Services Other,WT FCRM Ops South East,Cleartrack EVL Ltd,1316588,39112.10,Light Watercourse Maintenance for East Area - October 2014,TN27 9PG,,30343161,FRA15S160 | FRA15S144 | FRA15S145 | FRA15S125 | FRA16S230 | FRA16S222 | FRA16S224 | FRA16S225 | FRA16S227 | FRA16S261 | FRA15S167 | FRA16S243 | FRA16S247 | FRA16S251 | FRA16S255 | FRA16S213 | FRA16S219 | FRA16S232 | FRA16S233 | FRA16S237 | FRA16S239 | FRA15S140 | FRA15S151 | FRA15S128 | FRA15S131 | FRA15S156 | FRA16S262 | FRA16S266 | FRA15S207 | FRA16S253 | FRA15S153 | FRA16S216 | FRA16S217 | FRA16S229 | FRA16S228 | FRA16S257 | FRA16S259 | FRA16S220 | FRA16S238 | FRA16S260 | FRA16S264 | FRA15S162 | FRA15S163 | FRA15S164 | FRA16S221 | FRA16S226 | FRA16S231 | FRA16S234 | FRA16S240 | FRA16S242 | FRA15S129 | FRA15S139 | FRA16S244 | FRA16S245 | FRA16S248 | FRA16S252 | FRA15S133 | FRA16S263 | FRA16S265 | FRA15S158 | FRA15S161 | FRA16S256 | FRA15S143 | FRA15S148 | FRA15S149 | FRA16S223 | FRA16S235 | FRA16S236 | FRA16S241,,,,,
DEFRA,EA,13/11/2014,Professional Services Other,AN Capital WiP,EDI Surveys Ltd,1314486,38520.00,Anglian Coastal Monitoring Programme - Topographic Services,IP2 0AH,,30352199,IMAN002290,,,,,
DEFRA,EA,06/11/2014,Fleet,Balance Sheet Codes,Hitachi Capital Vehicle Solutions Ltd,1312468,38239.07,Lease car rentals - October 2014,RG14 2NU,,30340333,,,,,,
DEFRA,EA,04/11/2014,Construction,AN Capital WiP,Capita Symonds Ltd,1311924,37989.34,Anglian eel pass works,DL1 9HN,,30384993,IMAN002798,,,,,
DEFRA,EA,20/11/2014,Professional Services Other,NE North East Area PACS,Middlesbrough Council,1316634,37500.00,Completion of Grove Hill Alignment and Prissick Deculverting,TS1 1LY,,,RENE960006,,,,,
DEFRA,EA,18/11/2014,Professional Services Other,SE KSL - FCRM Ops South,Integrated Water Services Ltd,1315662,37081.68,"Dimsdale pumping station, replacement of failed pumps",WS2 7PD,,30348085,RESEMEIC02,,,,,
DEFRA,EA,13/11/2014,Construction,NW Capital WiP,JBA Bentley Ltd,1315079,37034.39,North west Culverts Package - October 2014,BD23 2QR,,30387943,IMNW000840,,,,,
DEFRA,EA,06/11/2014,Professional Services - CCL,Head of Research,AMEC Environment & Infrastructure UK Ltd,1314716,37009.72,Performance of water supply systems during extreme drought to 31 October 2014,NE3 3PX,,30350438,HOEV121302,,,,,
DEFRA,EA,13/11/2014,Construction,HO NCPMS Manager,VBA Joint Venture Ltd,1314686,36919.80,Consultancy services National capital programme management service,EN11 9BX,,30398134,,,,,,
DEFRA,EA,06/11/2014,Construction,NW Capital WiP,Galliford Try Infrastructure Ltd,1314260,36888.18,Dock Bridge refurbishment,LE10 3JF,,30142734,IMNW000398,,,,,
DEFRA,EA,18/11/2014,Construction,SE Capital WiP,Amco Engineering,1315555,36746.88,Five Oak Green Culvert Repairs - September 2014,S75 1HT,,30343157,IMSE100279,,,,,
DEFRA,EA,06/11/2014,Construction,AN Capital WiP,Jackson Civil Engineering Ltd,1312883,36469.64,Steeple Bumpstead Flood alleviation scheme ,IP1 5LT,,30142731,IMAN001770,,,,,
DEFRA,EA,18/11/2014,Construction,AN Nthn - FCRM Ops (W&N),P & R Plant Lincolnshire Ltd,1315745,36156.00,Weed control by boat - October 2014,PE12 8NG,,30246240,REAN001895 | FRA01S134 | FRA01S119,,,,,
DEFRA,EA,04/11/2014,Professional Services Other,HO Capital WiP,Meteor Communications Europe Ltd,1312006,36000.28,Meteor Burst Telemetry Equipment,AL1 5HT,,30396444,HOHRIEM003,,,,,
DEFRA,EA,04/11/2014,Construction,AN Capital WiP,Westminster Dredging  Dean & Dyball JV,1312315,35872.54,Wash Tide gauge project,PO15 5SS,,30142738,IMAN002504,,,,,
DEFRA,EA,04/11/2014,Energy and Fuels,HO Business Finance,British Gas Business,1311605,35250.82,Renewable Electricity to sub100kWh sites in Anglian Region - October 2014,OX4 2JY,,30400263,,,,,,
DEFRA,EA,11/11/2014,Construction,SW Capital WiP,Dawnus Construction Ltd,1312906,35242.76,Crockway House Fish Pass works,SA7 0AP,, | 30192017 |  | ,IMSW002048 | IMSW002086,,,,,
DEFRA,EA,04/11/2014,Construction,SE Capital WiP,JacksonHyder Ltd,1309512,34485.80,East Farleigh Sluice Gates works,IP1 5LT,,30395082,IMSE500150,,,,,
DEFRA,EA,18/11/2014,Professional Services Other,SW Devon & Cornwall - FCRM Ops,KJ Thulborn Contractors & Engineers Ltd,1315546,34354.20,Arboreal and Vegetation Management Services,TQ9 6AQ,,30263401,FRA13S195,,,,,
DEFRA,EA,18/11/2014,Construction,SW Capital WiP,EC Harris Llp,1314119,34205.59,Asset recovery Programme ,M60 3NT,,30387336,IMSW002144,,,,,
DEFRA,EA,13/11/2014,Construction,NE Capital WiP,Esh Construction Ltd,1315163,34100.54,Butts Crescent Stanhope works,DH6 5PF,,30393946,IMNE000198,,,,,
DEFRA,EA,06/11/2014,Professional Services Other,HO Capital WiP,Hydrock Consultants Ltd,1313199,34045.80,Helpston Groundwater works - October 2014,BS32 4DF,,30177470,HOOP000050,,,,,
DEFRA,EA,04/11/2014,Professional Services Other,NE Capital WiP,Mott Macdonald Ltd,1311300,33706.14,Batley Beck modelling and mapping - September 2014,LS10 1JR,,30384991,IMNE790501,,,,,
DEFRA,EA,11/11/2014,Professional Services Other,NW South-FCRM Ops,Amco Engineering,1314173,33355.32,Mechanical and Electrical Maintenance of Fixed Plant and Systems - August 2014,S75 1HT,,30407796,RENW000939,,,,,
DEFRA,EA,25/11/2014,Construction,AN Capital WiP,JN Bentley Ltd,1318300,33204.60,Oakington Road Project,BD23 2QP,,30397749,IMAN002624,,,,,
DEFRA,EA,11/11/2014,Construction,HO NCPMS National,Halcrow Group Ltd,1313670,33104.17,National Construction Design and Management Coordinator Programme,SN4 0QD,,30384994,NCPMSCONSE,,,,,
DEFRA,EA,25/11/2014,Construction,SE West Thames - Plan & Corp Services,Land & Water Services Ltd,1318421,32970.00,Soft Engineering and River Restoration works,GU5 9AF,,,RESE000426,,,,,
DEFRA,EA,20/11/2014,Construction,SE Capital WiP,TRS,1317246,32104.19,Thames Barrier Pier Leaks Heating Trial Pier 5 - Stage 2 ,DA1 5ED,,,IMSE100317,,,,,
DEFRA,EA,13/11/2014,Construction,SE Capital WiP,Atkins Ltd,1315383,31810.39,Thames Tidal Frontages Package,KT18 5BW,,30072266,IMTH001749,,,,,
DEFRA,EA,18/11/2014,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1303524,31581.47,Lower Tame - Additional Engineering Construction Works Coton Section,IP1 5LT,,30142731,IMMI000978,,,,,
DEFRA,EA,13/11/2014,Construction,MI East-Plan & Corp Services,Leicestershire & Rutland Wildlife Trust,1314875,31000.00,Delivery of fry refuge and wader scrape habitats,LE2 5JJ,,,REMI002006,,,,,
DEFRA ,EA,25/11/2014,Construction,SW Capital WiP,Cain Bio Engineering Ltd,1318827,30991.22,River Avon Restoration project,SP6 2AB,,30357329,IMSW001547,,,,,
DEFRA ,EA,04/11/2014,ICT Systems,National Monitoring,Leadent Solutions Ltd,1312101,30904.80,ClickSchedule V8 software Upgrade and ClickMobile Implementation for upgrade of mobile devices.,OX12 9US,,,EBOLW40100L01,,,,,
DEFRA ,EA,11/11/2014,Energy and Fuels,AN Eastern-AEM - Monitoring,EDF Energy Plc,1310775,30736.75,Supply of electricity to Wixoe pumping station,PL3 5TU,,30367261,REAN000470,,,,,
DEFRA ,EA,20/11/2014,Construction,AN Nthn - FCRM Ops (W&N) | AN Capital WiP,PG Wright,1316329,30690.00,Works on 31 access bridges - Kettering ,PE12 9EA,,30246241,REAN001895 | IMAN002779,,,,,
DEFRA,EA,20/11/2014,Construction,MI West - FCRM Ops,Avon Navigation Trust,1316445,30663.60,Repair Evesham Floating Weir Barrier,WR10 2JF,,,REMI001898,,,,,
DEFRA,EA,11/11/2014,Construction,HO National Procurement,Turner & Townsend Project Management,1314090,30531.89,National Cost Management Services,LS18 4CH,,30314194,,,,,,
DEFRA,EA,18/11/2014,Professional Services Other,AN Central-FCRM Ops,Country Grounds Maintenance Ltd,1315793,30213.06,River Vegetation Maintenance - Grass Bank Cutting ,PE33 9TP,,30151696,FRA02S080 | FRA02S081 | FRA02S092 | FRA02S063 | FRA02S067 | REAN001900 | FRA02S062 | FRA02S076 | REAN001901 | FRA02S090 | FRA02S082,,,,,
DEFRA,EA,25/11/2014,Construction,NE Capital WiP,Balfour Beatty Civils Ltd,1318486,30102.11,Greatham North managed realignment works,DN18 5BW,, | 30204735 |  |  | ,IMNE000823,,,,,
DEFRA,EA,20/11/2014,Professional Services Other,NE Yorkshire - FCRM Ops N&EY,Lowther Forestry Group Ltd,1312911,30000.00,"Tickton Depot - Tree works, landscaping and other associated services.",CA10 2HG,,30295419,FRA08S008 | FRA08S006 | FRA08S004 | FRA08S018 | FRA08S017,,,,,
DEFRA,EA,13/11/2014,Professional Services Other,NE Yorkshire Area Manager,Apem Ltd,1314873,30000.00,Specialist agricultural consultant - Water Framework Directive,SK4 4GN,,,RENE970027,,,,,
DEFRA,EA,18/11/2014,Professional Services Other,Deputy Director of Agriculture and Land Management,Claire,1315463,30000.00,To promote best practice in the field of contaminated land investigation and remediation - and to ensure the sustainable use of waste materials from site remediation,WC1B 3QJ,,,EBPLW13020,,,,,
DEFRA,EA,18/11/2014,Professional Services Other,SE Kent & South London - Plan & Corp Services,Wandle Trust,1315928,30000.00,Wandle Trust project for Wandle Carshalton arm to reach Good Ecological Potential by 2015,SM5 2JG,,,RESE000339,,,,,
DEFRA,EA,25/11/2014,Professional Services Other,"NW North E,P&E",Eden Rivers Trust,1317581,30000.00,River restoration Project,CA11 OAH,,,RENW001935,,,,,
DEFRA,EA,06/11/2014,Professional Services Other,HO Flood Warning Systems,NERC,1313377,29997.60,Data Archiving for the UK Coastal Minitoring and Forecasting Service,SN2 1EU,,,,,,,,
DEFRA,EA,04/11/2014,Professional Services Other,NE Capital WiP,Amco Engineering,1312057,29986.20,Winestead Booster Pump 1 refurbishment,S75 1HT,,30408052,IMNE790493,,,,,
DEFRA,EA,20/11/2014,Professional Services - CCL,Finance Service Centre,Hays,1316541,29889.97,Temporary staff charges operational and support staff - October 2014,KT3 4JQ,,30409579,,,,,,
DEFRA,EA,11/11/2014,Professional Services Other,NW South-FCRM Ops,Amco Engineering,1314176,29509.19,Maintenance of fixed plant systems,S75 1HT,,30408052,RENW000939,,,,,
DEFRA,EA,25/11/2014,Construction,SW Capital WiP,Amalgamated Construction Ltd,1319169,29091.60,Fabrication of new screen at Brislington Brook Boat Screen,S71 5HT,,30395868,IMSW002075,,,,,
DEFRA,EA,21/11/2014,Professional Services Other,MI Capital WiP,Parker Arrenberg Ltd,1318881,28750.00,Property purchase - asset recovery Trent,,,,,,,,,
DEFRA,EA,06/11/2014,Construction,SE Capital WiP,Halcrow Group Ltd,1313394,28502.24,Sandwich Town tidal defences - September 2014,SN4 0QD,,30071913,IMSO001057,,,,,
DEFRA,EA,25/11/2014,Professional Services - CCL,FM Operating Unit - Central and South East,Philips Chartered Surveyors Ltd,1317562,28343.00,Caversham Lakes Building Project,RH20 2AZ,,,HOFAC000024,,,,,
DEFRA,EA,06/11/2014,Construction,NW South-FCRM Ops,DHI Excavations Ltd,1312621,28224.00,850 tonnes of pitching stone River Mersey,M28 7QH,,,FRA10S029,,,,,
DEFRA,EA,13/11/2014,Clinical and Medical,NLS Operations Nottingham,VWR International Ltd,1314574,28112.55,Laboratory Chemicals and Consumables,LE17 4XN,,30369245,,,,,,
DEFRA,EA,25/11/2014,Professional Services Other,SE NET - FCRM Ops West,Land & Water Services Ltd,1318032,27565.50,North East Thames tree works,GU5 9AF,,30343164,RESE500111,,,,,
DEFRA,EA,25/11/2014,Construction,NW South-FCRM Ops,DHI Excavations Ltd,1318688,27552.00,830 tonnes of rock armour River Mersey,M28 7QH,,,FRA10S029,,,,,
DEFRA,EA,04/11/2014,Construction,SW Devon & Cornwall - FCRM Ops,Glanville Environmental,1311970,27351.60,Closed Circuit TV culvert surveys in Devon,PL21 9PE,,30263394,RESW001111,,,,,
DEFRA,EA,13/11/2014,Construction,Deputy Director National Recovery,VBA Joint Venture Ltd,1314684,27215.76,Emergency asset inspections,EN11 9BX,,30398134,HOOP000231,,,,,
DEFRA,EA,11/11/2014,Professional Services - CCL,Finance Service Centre,Hays,1313443,26901.32,Temporary staff charges operational and support staff - October 2014,KT3 4JQ,,30409579,,,,,,
DEFRA,EA,13/11/2014,Construction,NW South-FCRM Ops,DHI Excavations Ltd,1315258,26880.00,Deliver pitching stone to River Mersey,M28 7QH,,,FRA10S075,,,,,
DEFRA,EA,11/11/2014,Construction,NE Capital WiP | HO Capital WiP,GBV JV Ltd,1297086,26575.92,Asset recovery Programme ,RH1 1LQ,,30393506,IMHO000035,,,,,
DEFRA,EA,20/11/2014,Construction,NW Capital WiP,Esh Construction Ltd,1316695,26486.88,Manley Hall Gauging Station works October 2014,DH6 5PF,,30393946,IMNW000926,,,,,
DEFRA,EA,25/11/2014,Construction,AN Nthn - FCRM Ops (W&N),PG Wright,1318788,26463.60,Weed cutting 2014 second cut Kettering area,PE12 9EA,,30246241,FRA01S095 | REAN001897 | FRA01S150 | FRA01S183 | FRA01S180 | FRA01S162 | FRA01S159 | FRA01S104 | FRA01S106 | FRA01S172 | FRA01S202 | FRA01S096 | FRA01S168 | FRA01S115 | FRA01S113 | FRA01S101,,,,,
DEFRA,EA,18/11/2014,Professional Services Other,HO Capital WiP | National Facilities Manager,Graeme Cooper Electrical,1316021,26400.00,Midlands and Anglian - Electrical Maintenance of Buildings On River Control Structures,IP26 5LE,,30312237,HOHRIEM003 | HOFAC000021,,,,,
DEFRA,EA,06/11/2014,Construction,AN Eastern- FCRM Op (Norfolk & Suffolk),JN Bentley Ltd,1313166,25885.30,Morston Culvert repair and lining,BD23 2QP,,30397749,REAN002059,,,,,
DEFRA,EA,20/11/2014,Professional Services Other,SE KSL - FCRM Ops South,Land & Water Services Ltd,1316449,25815.66,Vegetation works on The Royal Military Canal (Flokstone-Hastings) - October 2014,GU5 9AF,,30343164,FRA12S063,,,,,
DEFRA,EA,11/11/2014,Facilities,National Accomodation Change Fund,MACE Ltd,1314145,25783.08,Bridgwater Accommodation Project,EC2M 6XB,,,HORES00200,,,,,
DEFRA,EA,18/11/2014,Construction,SW Devon & Cornwall - FCRM,BMM JV Ltd,1315871,25398.40,Asset recovery Programme ,GU15 3XW,,30395760,RESW001323,,,,,
DEFRA,EA,13/11/2014,Professional Services Other,"Data Mapping, Modelling & Information",Gabriel Information Solutions Ltd,1314858,25257.47,Data Sharing Platform and DataShare Service Management - 2014-15,EX1 3SD,,30351044,HOEV141506,,,,,
DEFRA,EA,06/11/2014,Construction,SW Capital WiP,Halcrow Group Ltd,1313371,25219.82,Steart managed realignment - September 2014,SN4 0QD,,30071913,IMSW001389,,,,,
DEFRA,EA,06/11/2014,Professional Services Other,E and B Climate Change and Communities,Climate UK,1312666,25200.00,Climate Ready (Enhanced Adaptation Programme) Funding - October 2014,GU1 1YA,,,EBPCC11003,,,,,
DEFRA,EA,06/11/2014,Professional Services Other,E and B Climate Change and Communities,Climate UK,1312665,25200.00,Climate Ready (Enhanced Adaptation Programme) Funding - September 2014,GU1 1YA,,,EBPCC11003,,,,,
DEFRA,EA,04/11/2014,Construction,NE Capital WiP,NG Plant Hire Ltd,1312252,25140.00,River Derwent Restoration Plan,YO60 6PD,,,IMNE000903,,,,,
DEFRA,EA,25/11/2014,Professional Services Other,NW South-FCRM Ops,Amco Engineering,1318072,25006.80,Northern Framework for Mechanical and Electrical Maintenance of Fixed Plant and Systems,S75 1HT,,30407796,RENW000939 | RENW000941,,,,,
DEFRA,EA,11/11/2014,Professional Services Other,NE Capital WiP,Tweed Forum,1313324,25000.00,Contribution to Till River restoration project implementation phase,TD6 9DJ,,,IMNE000194,,,,,
DEFRA,KEW,13/11/2014,Consultancy & Professional Services,IT,Foundation & Friends Of RBG Kew,7000686,24129.78,IT Services,TW9 3AB,Trade Creditors,,,Professional Services - IT,,,,
DEFRA,KEW,13/11/2014,Utilities,Estates,London Borough Of Richmond Upon Thames - rates,7000951,26807.00,Council Rates,TW1 3BZ,Trade Creditors,,,General rates,,,,
DEFRA,KEW,10/11/2014,Utilities,Estates,Corona Energy Retail 4 Limited,7000452,25123.80,Gas,WD17 1JW,Trade Creditors,,,Gas,,,,
DEFRA,KEW,25/11/2014,Utilities,Estates,Corona Energy Retail 4 Limited,7001098,28585.17,Gas,WD17 1JW,Trade Creditors,,,Gas,,,,
DEFRA,KEW,25/11/2014,Capital/Equipment,Temperate House,Turner & Townsend Project Management Ltd,7000679,35105.69,Temperate House - Project Managers,WC2E 9HE,Trade Creditors,,,New Works - pt1 - prof fees,,,,
DEFRA,KEW,19/11/2014,Property Related,Estates,Norland Managed Services Ltd,7000769,172110.19,Facilities Management Contractor,SE1 1RU,Trade Creditors,,,Planned Maintenance,,,,
DEFRA,KEW,19/11/2014,Property Related,Estates,Norland Managed Services Ltd,7000770,49842.22,Facilities Management Contractor,SE1 1RU,Trade Creditors,,,Maintenance-Reactive,,,,
DEFRA,KEW,25/11/2014,Consumables & Materials,Director Of Public Programmes,Groundwork Uk,7001117,25077.00,Other direct materials,B1 2RR,Trade Creditors,,,Other direct materials,,,,
DEFRA,KEW,20/11/2014,Capital/Equipment,Jodrell,Tumbling Dice,7001137,21844.00,New Works Part 1 Consultancy,NE3 4RT,Trade Creditors,,,New Works Part 1 Consultancy,,,,
DEFRA,KEW,10/11/2014,Consultancy & Professional Services,Content & Media,Axis12,7000903,22000.00,Website Support and Hosting,N1 2HY,Trade Creditors,RBGKEW/114,,Prof Fees - Digital Media,,,,
DEFRA,KEW,04/11/2014,Property Related,Estates,Julius Rutherfoord Commercial Cleaning,7000698,30001.55,Cleaning Contractor,SW8 3NS,Trade Creditors,,,Office and window cleaning,,,,
DEFRA,KEW,25/11/2014,Property Related,Estates,Julius Rutherfoord Commercial Cleaning,7001314,30001.55,Cleaning Contractor,SW8 3NS,Trade Creditors,,,Office and window cleaning,,,,
DEFRA,KEW,19/11/2014,Capital/Equipment,Estates,SSE Contracting Ltd,7001107,36714.80,Air Conditioning Units - Jodrell Laboratory,CO5 0LX,Trade Creditors,,,New works-Pt II-other costs,,,,
DEFRA,KEW,19/11/2014,Capital/Equipment,Temperate House,ISG Construction Ltd,7001094,298981.71,Temperate House - Main Contractor,EC3N 1AG,Trade Creditors,,,New works-Pt I-other costs,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
