Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Postcode ,Project Code,Expenditure Type
Ministry of Justice,HMCTS,22/03/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2389499,"16,713.00",Service Chg Prepay Control Account,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,22/03/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2389499,"15,228.00",Rent Prepayment Control Account,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,22/03/2013,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2389499,"14,127.00",Rent Prepayment Control Account,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,22/03/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2389499,"13,756.00",Rent Prepayment Control Account,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,22/03/2013,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2389499,"13,170.00",Service Chg Prepay Control Account,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,22/03/2013,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2389499,"9,139.00",Service Chg Prepay Control Account,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,22/03/2013,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2389499,"4,381.00",Service Chg Prepay Control Account,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,22/03/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2389499,"3,918.00",Service Chg Prepay Control Account,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,22/03/2013,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2389499,"3,565.00",Service Chg Prepay Control Account,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,22/03/2013,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2389499,"3,369.00",Service Chg Prepay Control Account,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,22/03/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2389499,"2,470.00",Service Chg Prepay Control Account,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,22/03/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2389499,680,Service Chg Prepay Control Account,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,27/03/2013,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2396298,"37,181.00",Invoice Overpayments,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,27/03/2013,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2396299,"66,895.00",MOTOs Occupancy Costs,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,27/03/2013,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2396299,"27,065.00",CIS Labour - Lincoln Crown Court- G4S Integrated Services -Replaster Ceiling in Court 2,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,27/03/2013,222003-CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2396299,"21,454.00",Durham Crown - CJS Efficiency Programme PCVL enabling works,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,27/03/2013,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2396763,"178,991.00",Internal Repair and Maintenance,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,27/03/2013,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2396763,"51,314.00",Internal Repair and Maintenance,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,27/03/2013,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2396763,"13,135.00",External Repair and Maintenance,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,27/03/2013,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2396763,"2,661.00",Grounds Maintenance,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,28/03/2013,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2400170,"78,484.00",AIT Taylor House - MITIE Justice - Carry out refurbishment work to various areas,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,27/03/2013,223000-Other Expenditure,HZ999-North East Region,NATIONAL OFFENDERS MANAGEMENT SERVICE (NOMS),2088,"32,095.00",HMCTS Consolidated furniture invoice,NP20 9BB,0,Programme
Ministry of Justice,HMCTS,01/03/2013,223000-Other Expenditure,SL999-Centralised Frontline,NATIONAL POLICING IMPROVEMENT AGENCY (NPIA/NCALT),2363802,"70,656.00",Information Search Services,RG27 0JW,0,Programme
Ministry of Justice,HMCTS,27/03/2013,223000-Other Expenditure,AP999-HQ - Strategy & Change,GFK NOP LTD,2396315,"32,377.00",Fieldwork complete 50% of cost 1 March 2013,SE1 9UL,0,Admin
Ministry of Justice,HMCTS,27/03/2013,223000-Other Expenditure,AP999-HQ - Strategy & Change,GFK NOP LTD,2396315,"25,902.00",Face-to-face presentation of findings 40% of cost 22 March 2013,SE1 9UL,0,Admin
Ministry of Justice,HMCTS,06/03/2013,223001-Printing Postage and Office expenditure,FZ999-Midlands Region,ROYAL MAIL GROUP PLC,2370238,"65,077.00",Royal Mail variable charges for Midlands Region 2011/12 - (Journal from FA107),PE4 5BR,0,Programme
Ministry of Justice,HMCTS,06/03/2013,223001-Printing Postage and Office expenditure,CZ999-South East Region,ROYAL MAIL GROUP PLC,2370238,"35,882.00",SE Regional Mail variable charges - Royal Mail ,PE4 5BR,0,Programme
Ministry of Justice,HMCTS,06/03/2013,223001-Printing Postage and Office expenditure,EZ999-Wales Region,ROYAL MAIL GROUP PLC,2370238,"34,164.00",HMCS Wales Region: Various Sites: Cust Acc. No. 0151075000:Variable Costs: April 2011 - March 2012: Royal Mail,PE4 5BR,0,Programme
Ministry of Justice,HMCTS,06/03/2013,223001-Printing Postage and Office expenditure,GZ999-North West Region,ROYAL MAIL GROUP PLC,2370238,"26,755.00",NW Region - Royal Mail variable charges - Jun 12 - Mar 13 - Account 166288000,PE4 5BR,0,Programme
Ministry of Justice,HMCTS,06/03/2013,223001-Printing Postage and Office expenditure,CZ999-South East Region,ROYAL MAIL GROUP PLC,2370238,"4,408.00",SE Regional Mail variable charges - Royal Mail,PE4 5BR,0,Programme
Ministry of Justice,HMCTS,15/03/2013,223001-Printing Postage and Office expenditure,BZ999-London Region,ROYAL MAIL GROUP PLC,2381049,"21,459.00",London Region Royal Mail Variable Charges - 2011/12,PE4 5BR,0,Programme
Ministry of Justice,HMCTS,15/03/2013,223001-Printing Postage and Office expenditure,BZ999-London Region,XEROX (UK) LTD,2381223,"34,002.00",London Region Consolidated - Copy Charges - Xerox - 12/13,BN13 1QG,0,Programme
Ministry of Justice,HMCTS,15/03/2013,223001-Printing Postage and Office expenditure,BZ999-London Region,XEROX (UK) LTD,2381223,"21,228.00",London Region Consolidated - Copy Charges - Xerox - 12/13,BN13 1QG,0,Programme
Ministry of Justice,HMCTS,22/03/2013,223001-Printing Postage and Office expenditure,HZ999-North East Region,ROYAL MAIL GROUP PLC,2389989,"140,088.00",North East Consol Account - Variable service contract continuation replacing PO 20000143837 - Royal Mail - 12/13,PE4 5BR,0,Programme
Ministry of Justice,HMCTS,01/03/2013,226000-Court Costs,BZ999-London Region,EUREST SERVICES,2363511,"52,876.00",London Region - Eurest Smart Cards - Consolidated Juror Smartcards for 3 months,B45 9PZ,0,Programme
Ministry of Justice,HMCTS,01/03/2013,226000-Court Costs,BZ999-London Region,EUREST SERVICES,2363511,"52,872.00",London Region - Eurest Smart Cards - Consolidated Juror Smartcards for 3 months,B45 9PZ,0,Programme
Ministry of Justice,HMCTS,01/03/2013,226000-Court Costs,BZ999-London Region,EUREST SERVICES,2363511,"50,195.00",London Region - Eurest Smart Cards - Consolidated Juror Smartcards for 3 months,B45 9PZ,0,Programme
Ministry of Justice,HMCTS,01/03/2013,226000-Court Costs,BZ999-London Region,EUREST SERVICES,2363511,"50,031.00",London Region - Eurest Smart Cards - Consolidated Juror Smartcards for 3 months,B45 9PZ,0,Programme
Ministry of Justice,HMCTS,01/03/2013,226000-Court Costs,BZ999-London Region,EUREST SERVICES,2363511,"46,087.00",London Region - Eurest Smart Cards - Consolidated Juror Smartcards for 3 months,B45 9PZ,0,Programme
Ministry of Justice,HMCTS,01/03/2013,226000-Court Costs,BZ999-London Region,EUREST SERVICES,2363511,"41,706.00",London Region - Eurest Smart Cards - Consolidated Juror Smartcards for 3 months,B45 9PZ,0,Programme
Ministry of Justice,HMCTS,05/03/2013,226000-Court Costs,FZ999-Midlands Region,EUREST SERVICES,2366230,"28,389.00",Midlands Region Catering Jurors Subsidy 11/12 - Eurest Services,B45 9PZ,0,Programme
Ministry of Justice,HMCTS,05/03/2013,226000-Court Costs,GZ999-North West Region,EUREST SERVICES,2366230,"21,971.00",NW Region - Jury Swipe Cards - Eurest - April 11 - March 12,B45 9PZ,0,Programme
Ministry of Justice,HMCTS,13/03/2013,226000-Court Costs,GZ999-North West Region,EUREST SERVICES,2377889,"23,429.00",NW Region - Jury Swipe Cards - Eurest - April 11 - March 12,B45 9PZ,0,Programme
Ministry of Justice,HMCTS,15/03/2013,226000-Court Costs,HZ999-North East Region,EUREST SERVICES,2380690,"21,256.00",North East Consol Account - Jury Swipe Cards contract continuation replacing PO 20000143802 - EurestService - 12/13,B45 9PZ,0,Programme
Ministry of Justice,HMCTS,27/03/2013,226000-Court Costs,BZ999-London Region,EUREST SERVICES,2396245,"51,865.00",London Region - Eurest Smart Cards - Consolidated Juror Smartcards for 3 months,B45 9PZ,0,Programme
Ministry of Justice,HMCTS,27/03/2013,226000-Court Costs,CZ999-South East Region,EUREST SERVICES,2396245,"23,921.00",South East Region - Eurest Smart Cards - Consolidated Juror Smartcards 2012/13 recharge cards for daily food allowance,B45 9PZ,0,Programme
Ministry of Justice,HMCTS,01/03/2013,234000-Profit/Loss on Disposal of Fixed Assets,BZ999-London Region,JONES LANG LASALLE LTD,2363653,"275,670.00",St Dunstans House,DN4 5YW-FEES,0,Programme
Ministry of Justice,HMCTS,01/03/2013,261000-Fuel and Utilities,CZ999-South East Region,ANGLIAN WATER,2363311,"29,763.00",Regional Utility billing - Anglian Water - Consolidated water invoicing for HMCS August 2010 onwards,LN5 7WR,0,Programme
Ministry of Justice,HMCTS,01/03/2013,261000-Fuel and Utilities,CZ999-South East Region,ANGLIAN WATER,2363311,"1,686.00",Regional Utility billing - Anglian Water - Consolidated water invoicing for HMCS August 2010 onwards,LN5 7WR,0,Programme
Ministry of Justice,HMCTS,01/03/2013,261000-Fuel and Utilities,HZ999-North East Region,CORONA ENERGY,2363445,"139,505.00",North East Consol Account - Gas - Corona 12-13,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,01/03/2013,261000-Fuel and Utilities,BZ999-London Region,CORONA ENERGY,2363445,"44,499.00",Corona Energy - RCJ Gas supply. Period April 2011 - March 2012 (Accounts OGC01184 & OGC00684) -  20 / IH701 / 222143.,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,01/03/2013,261000-Fuel and Utilities,HZ999-North East Region,CORONA ENERGY,2363445,934,North East Consol Account - Gas - Corona 12-13,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,05/03/2013,261000-Fuel and Utilities,DZ999-South West Region,HAMPSHIRE POLICE AUTHORITY (HAMPSHIRE CONSTABULARY),2366329,"14,846.00",Aldershot Mags (DG301) Hampshire Constabulary - Recharge - 222143 - GAS,SO15 1AN,0,Programme
Ministry of Justice,HMCTS,05/03/2013,261000-Fuel and Utilities,DZ999-South West Region,HAMPSHIRE POLICE AUTHORITY (HAMPSHIRE CONSTABULARY),2366329,"8,996.00",Aldershot Mags (DG301) Hampshire Constabulary - Recharge - 222142 - ELECTRICITY,SO15 1AN,0,Programme
Ministry of Justice,HMCTS,05/03/2013,261000-Fuel and Utilities,DZ999-South West Region,HAMPSHIRE POLICE AUTHORITY (HAMPSHIRE CONSTABULARY),2366329,"5,249.00",Aldershot Mags (DG301) Hampshire Constabulary - Recharge - 222143 - GAS,SO15 1AN,0,Programme
Ministry of Justice,HMCTS,08/03/2013,261000-Fuel and Utilities,GZ999-North West Region,BOLTON COUNCIL,2372162,"5,549.00",re-charge for services at Bolton Magistrates Court ,BL1 1RX,0,Programme
Ministry of Justice,HMCTS,08/03/2013,261000-Fuel and Utilities,GZ999-North West Region,BOLTON COUNCIL,2372162,"2,361.00",re-charge for services at Bolton Magistrates Court ,BL1 1RX,0,Programme
Ministry of Justice,HMCTS,08/03/2013,261000-Fuel and Utilities,GZ999-North West Region,BOLTON COUNCIL,2372162,"1,349.00",re-charge for services at Bolton Magistrates Court ,BL1 1RX,0,Programme
Ministry of Justice,HMCTS,13/03/2013,261000-Fuel and Utilities,GZ999-North West Region,EDF ENERGY LTD,2377883,"22,637.00",Manchester CJC - Electricity - EDF - March '13,PL3 5XQ,0,Programme
Ministry of Justice,HMCTS,15/03/2013,261000-Fuel and Utilities,CZ999-South East Region,BRITISH GAS BUSINESS,2380540,"21,869.00",SE Region Consolidated Invoice - British Gas - Electricity supply - 11/12,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,19/03/2013,261000-Fuel and Utilities,EZ999-Wales Region,CORONA ENERGY,2382625,"42,837.00",HMCS Wales Region:Consolidated Gas:Account Code: 55026239:Wef February 2011:CORONA:,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,19/03/2013,261000-Fuel and Utilities,BZ999-London Region,THAMES WATER UTILITIES LTD,2384235,"28,094.00",HMCS Consolidated - Water Costs - Thames Water 2013 Onwards,SN38 3TW-CONS,0,Programme
Ministry of Justice,HMCTS,20/03/2013,261000-Fuel and Utilities,CZ999-South East Region,BRITISH GAS BUSINESS,2386103,"48,274.00",SE Region Consolidated Invoice - British Gas - Electricity supply - 11/12,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,20/03/2013,261000-Fuel and Utilities,HZ999-North East Region,BRITISH GAS BUSINESS,2386103,"41,850.00",North East Consol Account - Electricity - British Gas 11-12 contract continuation replacing PO 20000128709,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,20/03/2013,261000-Fuel and Utilities,FZ999-Midlands Region,BRITISH GAS BUSINESS,2386103,"32,664.00",BGB electricity for  HMCTS Midlands 2012/13.,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,20/03/2013,261000-Fuel and Utilities,DZ999-South West Region,BRITISH GAS BUSINESS,2386103,"25,887.00",South West Regionas Office (DA170) - British Gas - Account no.: 3053490 - Electricity Consumption costs (various sites) 12/13,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,20/03/2013,261000-Fuel and Utilities,EZ999-Wales Region,BRITISH GAS BUSINESS,2386103,"24,567.00",BGB electricity for  HMCTS Wales 2012/13.,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,20/03/2013,261000-Fuel and Utilities,BZ999-London Region,BRITISH GAS BUSINESS,2386103,"24,081.00",London Region Consolidated Electricity Charges - British Gas 2011/12,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,20/03/2013,261000-Fuel and Utilities,CZ999-South East Region,BRITISH GAS BUSINESS,2386103,"2,247.00",SE Region Consolidated Invoice - British Gas - Electricity supply - 11/12,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,20/03/2013,261000-Fuel and Utilities,FZ999-Midlands Region,BRITISH GAS BUSINESS,2386103,636,BGB electricity for  HMCTS Midlands 2012/13.,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,20/03/2013,261000-Fuel and Utilities,HZ999-North East Region,BRITISH GAS BUSINESS,2386103,607,North East Consol Account - Electricity - British Gas 11-12 contract continuation replacing PO 20000128709,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,20/03/2013,261000-Fuel and Utilities,DZ999-South West Region,BRITISH GAS BUSINESS,2386103,577,South West Regionas Office (DA170) - British Gas - Account no.: 3053490 - Electricity Consumption costs (various sites) 12/13,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,20/03/2013,261000-Fuel and Utilities,DZ999-South West Region,CORONA ENERGY,2386145,"74,156.00",SW Finance Office (DA170) - Corona Energy - GAS 222143 - Acct no.:20301400 - Monthly Consolidated Bill for various sites in the SW Region.,NW4 3RJ-RET 2,0,Programme
Ministry of Justice,HMCTS,20/03/2013,261000-Fuel and Utilities,BZ999-London Region,CORONA ENERGY,2386146,"363,480.00",HMCS London Region - Corona - Consolidated Gas Account 2011-12,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,20/03/2013,261000-Fuel and Utilities,CZ999-South East Region,CORONA ENERGY,2386146,"134,780.00",South East Region - Corona - GAS SUPPLY Consolidated 11/12,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,20/03/2013,261000-Fuel and Utilities,BZ999-London Region,CORONA ENERGY,2386146,"1,735.00",HMCS London Region - Corona - Consolidated Gas Account 2011-12,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,20/03/2013,261000-Fuel and Utilities,CZ999-South East Region,CORONA ENERGY,2386146,945,South East Region - Corona - GAS SUPPLY Consolidated 11/12,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,20/03/2013,261000-Fuel and Utilities,BZ999-London Region,EDF ENERGY LTD,2386185,"22,957.00",Westminster Magistrates Court - Electricity supply - EDF Energy,PL3 5XQ,0,Programme
Ministry of Justice,HMCTS,22/03/2013,261000-Fuel and Utilities,GZ999-North West Region,BRITISH GAS BUSINESS,2389082,"33,740.00",NW Region consolidated A/c - Electricity - British Gas - Mar 13,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,22/03/2013,261000-Fuel and Utilities,GZ999-North West Region,BRITISH GAS BUSINESS,2389082,516,NW Region consolidated A/c - Electricity - British Gas - Mar 13,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,22/03/2013,261000-Fuel and Utilities,GZ999-North West Region,CORONA ENERGY,2389160,"115,313.00",NW Region Consolidated - Gas - Corona - April 11 - March 12,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,27/03/2013,261000-Fuel and Utilities,BZ999-London Region,EDF ENERGY LTD,2396224,"40,980.00",EDF Energy Ltd - Electricity Costs for RCJ. Strand. Period April 2012 to March 2013. (Account No. 13592343). Business Entity IH701. NAC 222142.,PL3 5XQ,0,Programme
Ministry of Justice,HMCTS,27/03/2013,261000-Fuel and Utilities,GZ999-North West Region,NATIONAL GRID#GA10130102,2397232,"96,000.00",gas Liverpool Civil and Family Court,CV34 6DA,0,Programme
Ministry of Justice,HMCTS,28/03/2013,261000-Fuel and Utilities,HZ999-North East Region,CORONA ENERGY,2399808,"90,697.00",North East Consol Account - Gas - Corona 12-13,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,28/03/2013,261000-Fuel and Utilities,HZ999-North East Region,CORONA ENERGY,2399808,713,North East Consol Account - Gas - Corona 12-13,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,01/03/2013,262000-SCA Costs,FZ999-Midlands Region,DERBYSHIRE COURTS LTD,2363477,"454,839.00",Derby & Chesterfield - Derbyshire Courts Ltd - (SE1 9RD) - Unitary Charges for Derbyshire PFI - Monthly,SE1 9RA,0,Programme
Ministry of Justice,HMCTS,01/03/2013,262000-SCA Costs,DZ999-South West Region,SERVICES SUPPORT (AVON & SOMERSET) LTD,2364393,"722,754.00",Worle Area Office Bristol - Services Support(Avon & Somerset Ltd) - Unitary Charges for Worle & Bristol PFI - Monthly,SW1E 5LB,0,Programme
Ministry of Justice,HMCTS,01/03/2013,262000-SCA Costs,DZ999-South West Region,SERVICES SUPPORT (AVON & SOMERSET) LTD,2364393,"694,887.00",Worle Area Office Bristol - Services Support(Avon & Somerset Ltd) - Unitary Charges for Worle & Bristol PFI - Monthly,SW1E 5LB,0,Programme
Ministry of Justice,HMCTS,05/03/2013,262000-SCA Costs,HZ999-North East Region,MODERN COURTS (HUMBERSIDE) LTD,2366570,"317,569.00","Beverley, Hull & Bridlington - Modern Courts (Humberside) Ltd (BR8 7AG) - Unitary Charges for Humberside PFI - Monthly",BR8 7AG,0,Programme
Ministry of Justice,HMCTS,05/03/2013,262000-SCA Costs,HZ999-North East Region,MODERN COURTS (HUMBERSIDE) LTD,2366570,623,"Beverley, Hull & Bridlington - Modern Courts (Humberside) Ltd (BR8 7AG) - Unitary Charges for Humberside PFI - Monthly",BR8 7AG,0,Programme
Ministry of Justice,HMCTS,06/03/2013,262000-SCA Costs,BZ999-London Region,IRON MOUNTAIN UK LTD,2370070,"242,806.00",SCA Accommodation,EH54 7DF,0,Programme
Ministry of Justice,HMCTS,08/03/2013,262000-SCA Costs,CZ999-South East Region,MODERN COURTS (EAST ANGLIA) LTD,2372540,"370,383.00",Ipswich & Cambridge-Modern Courts (East Anglia Ltd BR8 7AG)-Unitary Charges for East Anglia PFI - Monthly,BR8 7AG,0,Programme
Ministry of Justice,HMCTS,08/03/2013,262000-SCA Costs,GZ999-North West Region,UK COURT SERVICES LTD,2372808,"491,885.00",Manchester- UK Court Services Ltd (WR12 7LJ) - Unitary Charges for Manchester PFI - Monthly,WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,12/03/2013,262000-SCA Costs,DZ999-South West Region,ENTERPRISE CIVIC BUILDINGS LIMITED,2374841,"264,174.00",Exeter - Enterprise Civic Buildings Ltd (GU9 7PT) - Unitary Charges for Exeter PFI-Monthly,W1S 1TD,0,Programme
Ministry of Justice,HMCTS,13/03/2013,262000-SCA Costs,HZ999-North East Region,PALECASTLE LTD,2378795,"96,927.00",Sheffield - Palecastle Ltd (WA14 2EX) - Unitary Charges for Sheffield PFI - Monthly,WA14 2EX,0,Programme
Ministry of Justice,HMCTS,15/03/2013,262000-SCA Costs,DZ999-South West Region,SERVICES SUPPORT (AVON & SOMERSET) LTD,2381064,"672,017.00",Worle Area Office Bristol - Services Support(Avon & Somerset Ltd) - Unitary Charges for Worle & Bristol PFI - Monthly,SW1E 5LB,0,Programme
Ministry of Justice,HMCTS,20/03/2013,262000-SCA Costs,SL999-Centralised Frontline,CABLE & WIRELESS WORLDWIDE,2386118,"100,649.00",Prison & Courts Video Link -Refresh Phase 3 13/14,MK3 5JP,0,Programme
Ministry of Justice,HMCTS,20/03/2013,262000-SCA Costs,SL999-Centralised Frontline,CABLE & WIRELESS WORLDWIDE,2386118,"44,574.00",Prison  to Courts Video Links,MK3 5JP,0,Programme
Ministry of Justice,HMCTS,27/03/2013,262000-SCA Costs,FZ999-Midlands Region,DERBYSHIRE COURTS LTD,2396166,"458,501.00",Derby & Chesterfield - Derbyshire Courts Ltd - (SE1 9RD) - Unitary Charges for Derbyshire PFI - Monthly,SE1 9RA,0,Programme
Ministry of Justice,HMCTS,27/03/2013,262000-SCA Costs,BZ999-London Region,IRON MOUNTAIN UK LTD,2396518,"212,794.00",SCA Accommodation,EH54 7DF,0,Programme
Ministry of Justice,HMCTS,28/03/2013,262000-SCA Costs,SL999-Centralised Frontline,CABLE & WIRELESS WORLDWIDE,2399752,"51,824.00",Prison  to Courts Video Links,MK3 5JP,0,Programme
Ministry of Justice,HMCTS,28/03/2013,262000-SCA Costs,FZ999-Midlands Region,H & W COURTS LIMITED,2399954,"504,020.00",Hereford & Worcester - H&W Courts Ltd (EC2V 7HR) - Unitary Charges for Hereford & Worcester PFI - Monthly,SE1 9RA,0,Programme
Ministry of Justice,HMCTS,01/03/2013,265000-IT & Telecommunications,DZ999-South West Region,DEPARTMENT FOR WORK & PENSIONS (DWP),2001,"46,276.00",Tribunal National Consolidated Billing - Department for Work & Pensions - multiple sites Charges for Video Conference & ISDN Telephone Lines - Acct no.:76967,CF14 3UW,0,Programme
Ministry of Justice,HMCTS,25/03/2013,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,2076,"52,039.00",CCN - NR 00406,HP2 4XN,0,Programme
Ministry of Justice,HMCTS,27/03/2013,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,HOME OFFICE,2082,"87,500.00",ICT App Maint & Supp (VAT Rec),NP20 9BB,0,Programme
Ministry of Justice,HMCTS,01/03/2013,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2363324,"15,500.00",AVM Ad-Hoc Labour and Materials,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01/03/2013,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2363324,"7,750.00",AVM Ad-Hoc Labour and Materials,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01/03/2013,265000-IT & Telecommunications,GZ999-North West Region,ATOS IT SERVICES UK LTD,2363324,"5,000.00",AVM Ad-Hoc Labour and Materials,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01/03/2013,265000-IT & Telecommunications,GZ999-North West Region,ATOS IT SERVICES UK LTD,2363324,"4,750.00",AVM Ad-Hoc Labour and Materials,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01/03/2013,265000-IT & Telecommunications,DZ999-South West Region,ATOS IT SERVICES UK LTD,2363324,826,IT Services - Standard Power Down Request for DISC connected site with no site engineer assistance required,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01/03/2013,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2363324,826,Standard Power Down Request for DISC connected site with no site engineer assistance required,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01/03/2013,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2363324,826,Croydon Combined Court -- Standard Power Down Request for DISC connected site with no site engineer assistance required,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01/03/2013,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2363324,826,Standard Power Down Request for DISC connected site with no site engineer assistance required,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01/03/2013,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2363324,792,Relocation of 6-20 desktop client devices to a different building,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01/03/2013,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,ATOS IT SERVICES UK LTD,2363324,660,Relocation of 6-20 desktop client devices within the same building,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01/03/2013,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,ATOS IT SERVICES UK LTD,2363324,660,Relocation of 6-20 desktop client devices within the same building,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01/03/2013,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,ATOS IT SERVICES UK LTD,2363324,594,Relocation of 6-20 desktop client devices to a different building,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01/03/2013,265000-IT & Telecommunications,DZ999-South West Region,ATOS IT SERVICES UK LTD,2363324,528,IT Services - Relocation of 6-20 desktop client devices within the same building,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01/03/2013,265000-IT & Telecommunications,GZ999-North West Region,ATOS IT SERVICES UK LTD,2363324,528,Relocation of 6-20 desktop client devices within the same building,WV10 6UH,0,Programme
