Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Num
Department of Health,Department of Health,01/07/2011,CASH FUNDING Rev Inside RAB,"POLICY, STRATEGY & FINANCE",WESTERN CHESHIRE PCT,HAFS-11043,28500000,
Department of Health,Department of Health,01/07/2011,CASH FUNDING Rev Inside RAB,"POLICY, STRATEGY & FINANCE",WESTMINSTER PCT,HAFS-11044,42000000,
Department of Health,Department of Health,01/07/2011,CASH FUNDING Rev Inside RAB,"POLICY, STRATEGY & FINANCE",WILTSHIRE PCT,HAFS-11045,50000000,
Department of Health,Department of Health,01/07/2011,CASH FUNDING Rev Inside RAB,"POLICY, STRATEGY & FINANCE",WIRRAL PCT,HAFS-11046,42550000,
Department of Health,Department of Health,01/07/2011,CASH FUNDING Rev Inside RAB,"POLICY, STRATEGY & FINANCE",WOLVERHAMPTON CITY PCT,HAFS-11047,31000000,
Department of Health,Department of Health,01/07/2011,CASH FUNDING Rev Inside RAB,"POLICY, STRATEGY & FINANCE",WORCESTERSHIRE PCT,HAFS-11048,85000000,
Department of Health,Department of Health,01/07/2011,CASH FUNDING Rev Inside RAB,"POLICY, STRATEGY & FINANCE",YORKSHIRE & THE HUMBER SHA,HAFS-11049,40000000,
Department of Health,Department of Health,01/07/2011,Outsourcing Contract,SOCIAL CARE,DURHAM UNIVERSITY OF,229323,137500,
Department of Health,Department of Health,03/07/2011,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,2146001-18-JUL-11,78.84,
Department of Health,Department of Health,04/07/2011,Outsourcing Contract,CORPORATE DEVELOPMENT,CSC COMPUTER SCIENCES LTD,5201243021,27600,
Department of Health,Department of Health,04/07/2011,Outsourcing Contract,CORPORATE DEVELOPMENT,CSC COMPUTER SCIENCES LTD,5201243009,30764.89,
Department of Health,Department of Health,04/07/2011,Contactor/ Staff Subsitution,CORPORATE DEVELOPMENT,CSC COMPUTER SCIENCES LTD,5201243032,23750,
Department of Health,Department of Health,04/07/2011,Contactor/ Staff Subsitution,CORPORATE DEVELOPMENT,CSC COMPUTER SCIENCES LTD,5201243050,28000,
Department of Health,Department of Health,04/07/2011,Professional fees,CORPORATE DEVELOPMENT,PRICEWATERHOUSECOOPERS LLP,1353601552,150144,
Department of Health,Department of Health,04/07/2011,IT minor costs non capital,CORPORATE DEVELOPMENT,CSC COMPUTER SCIENCES LTD,5201243012,35062,
Department of Health,Department of Health,04/07/2011,Outsourcing Contract,CORPORATE DEVELOPMENT,CSC COMPUTER SCIENCES LTD,5201243320,216020.83,
Department of Health,Department of Health,04/07/2011,IT minor costs non capital,CORPORATE DEVELOPMENT,CSC COMPUTER SCIENCES LTD,5201243319,625163.19,
Department of Health,Department of Health,04/07/2011,IT minor costs non capital,CORPORATE DEVELOPMENT,CSC COMPUTER SCIENCES LTD,5201243015,32898,
Department of Health,Department of Health,04/07/2011,Addition Clearing - F&F,CORPORATE DEVELOPMENT,CSC COMPUTER SCIENCES LTD,5201243019,35588.56,
Department of Health,Department of Health,04/07/2011,Outsourcing Contract,CORPORATE DEVELOPMENT,CSC COMPUTER SCIENCES LTD,5201243030,34396.61,
Department of Health,Department of Health,04/07/2011,Professional fees,CORPORATE DEVELOPMENT,PAYMASTER (1836) LTD,255855,28605,
Department of Health,Department of Health,04/07/2011,Contactor/ Staff Subsitution,COMMISSIONING,HEALTH AND SOCIAL CARE INFORMATION CENTRE,12592401,29738.35,
Department of Health,Department of Health,04/07/2011,Professional fees,COMMISSIONING,ERNST AND YOUNG LLP,24629332,41228,
Department of Health,Department of Health,04/07/2011,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),735167,88203.56,
Department of Health,Department of Health,04/07/2011,Research & development,HPIH & SD,NEWCASTLE UNIVERSITY,9100044380,138745,
Department of Health,Department of Health,04/07/2011,Other programme expenditure,HPIH & SD,BIO PRODUCTS LABORATORY (BPL),1248451,31119,
Department of Health,Department of Health,04/07/2011,Other programme expenditure,HPIH & SD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-435902-49044,106500,
Department of Health,Department of Health,04/07/2011,Other programme expenditure,HPIH & SD,SALISBURY NHS FOUNDATION TRUST,ERS-435906-49046,86250,
Department of Health,Department of Health,04/07/2011,Other programme expenditure,HPIH & SD,LIVERPOOL UNIVERSITY OF,ERS-435876-49005,125000,
Department of Health,Department of Health,04/07/2011,Service charge,INFORMATICS,BT GROUP PLC,270062,107508.44,
Department of Health,Department of Health,04/07/2011,Service charge,INFORMATICS,BT GROUP PLC,270073,38607.24,
Department of Health,Department of Health,04/07/2011,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,2146001-18-JUL-11,9668.26,
Department of Health,Department of Health,04/07/2011,Rent of Land & Buildings (non-PFI operating lease),NHS FINANCE PERFORMANCE & OPERATIONS,DAVITT JONES BOULD LTD,CHAPS4/7/11,41751.89,
Department of Health,Department of Health,04/07/2011,Building repairs & maintenance,NHS FINANCE PERFORMANCE & OPERATIONS,DAVITT JONES BOULD LTD,CHAPS4/7/11,84602.41,
Department of Health,Department of Health,04/07/2011,Grants to non profit institutions (CUR),NHS MEDICAL DIRECTOR,THE NATIONAL COUNCIL FOR PALLIATIVE CARE,ERS-435908-49061,104481,
Department of Health,Department of Health,04/07/2011,Printing,NHS MEDICAL DIRECTOR,CENTRAL OFFICE OF INFORMATION (COI),735150,42408,
Department of Health,Department of Health,04/07/2011,Addition Clearing - IT,"POLICY, STRATEGY & FINANCE",AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-131,159027.31,
Department of Health,Department of Health,04/07/2011,Addition Clearing - IT,"POLICY, STRATEGY & FINANCE",AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-131,4189690.79,
Department of Health,Department of Health,04/07/2011,Grants to non profit institutions (CUR),SOCIAL CARE,UK YOUTH,ERS-435886-49022,35565,
Department of Health,Department of Health,04/07/2011,Grants to non profit institutions (CUR),SOCIAL CARE,T B ALERT,ERS-435889-49024,82859,
Department of Health,Department of Health,04/07/2011,Grants to non profit institutions (CUR),SOCIAL CARE,FAMILY PLANNING ASSOCIATION,ERS-435887-49023,35000,
Department of Health,Department of Health,04/07/2011,Grants to non profit institutions (CUR),SOCIAL CARE,THE TERRENCE HIGGINS TRUST,ERS-435901-49043,40000,
Department of Health,Department of Health,04/07/2011,Grants to non profit institutions (CUR),SOCIAL CARE,CONNECT (THE COMMUNICATION DISABILTY NETWORK),ERS-435873-49003,27214.5,
Department of Health,Department of Health,04/07/2011,Grants to non profit institutions (CUR),SOCIAL CARE,NATIONAL CENTRE FOR INDEPENDENT LIVING (NCIL),ERS-435862-48981,81049,
Department of Health,Department of Health,04/07/2011,Grants to non profit institutions (CUR),SOCIAL CARE,ADFAM,ERS-435899-49042,100000,
Department of Health,Department of Health,04/07/2011,Grants to non profit institutions (CUR),SOCIAL CARE,QISMET,ERS-435947-49101,42900,
Department of Health,Department of Health,04/07/2011,Grants to non profit institutions (CUR),SOCIAL CARE,GOODWIN DEVELOPMENT TRUST,ERS-435895-49041,45211.5,
Department of Health,Department of Health,04/07/2011,Grants to non profit institutions (CUR),SOCIAL CARE,THE TERRENCE HIGGINS TRUST,ERS-435904-49045,37500,
Department of Health,Department of Health,04/07/2011,Grants to non profit institutions (CUR),SOCIAL CARE,TURNING POINT,ERS-435847-48961,44145,
Department of Health,Department of Health,04/07/2011,Professional fees,SOCIAL CARE,OXFORDSHIRE PCT,P0005978,188000,
Department of Health,Department of Health,04/07/2011,Grants to non profit institutions (CUR),SOCIAL CARE,SOCIAL CARE INSTITUTE FOR EXCELLENCE (SCIE),ERS-435818-48941,1700000,
Department of Health,Department of Health,04/07/2011,Contactor/ Staff Subsitution,WORKFORCE,FRONTLINE CONSULTANTS LTD,FL6167,14800,
Department of Health,Department of Health,04/07/2011,Consultancy/Professional Advice,WORKFORCE,FRONTLINE CONSULTANTS LTD,FL6167,9888.25,
Department of Health,Department of Health,04/07/2011,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV006857,96703.15,
Department of Health,Department of Health,04/07/2011,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV006859,81252.44,
Department of Health,Department of Health,04/07/2011,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV006860,71965.13,
Department of Health,Department of Health,05/07/2011,Contactor/ Staff Subsitution,COMMISSIONING,NORTHGATE UK LTD,91165828,199672.7,
Department of Health,Department of Health,05/07/2011,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),735185,40934.3,
Department of Health,Department of Health,05/07/2011,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),735184,40300,
Department of Health,Department of Health,05/07/2011,Printing,COMMUNICATIONS,PROMOTIONAL LOGISTICS LTD,OP/117686,130083.37,
Department of Health,Department of Health,05/07/2011,Outsourcing Contract,HPIH & SD,ARISTA LABORATORIES EUROPE,2593,22089.6,
Department of Health,Department of Health,05/07/2011,Staff Consultancy & Suppt,INFORMATICS,PA CONSULTING SERVICES LTD,13238714,42000,
Department of Health,Department of Health,05/07/2011,Staff Consultancy & Suppt,INFORMATICS,ALPINE CONSORTIUM,13151572,21000,
Department of Health,Department of Health,05/07/2011,Staff Consultancy & Suppt,INFORMATICS,ALPINE CONSORTIUM,13158337,21850,
Department of Health,Department of Health,05/07/2011,Staff Consultancy & Suppt,INFORMATICS,ALPINE CONSORTIUM,13180881,21000,
Department of Health,Department of Health,05/07/2011,Legal / Prof Fees,INFORMATICS,MILBANK TWEED HADLEY & MCCLOY LLP,12981796,285570.85,
Department of Health,Department of Health,05/07/2011,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,2146001-18-JUL-11,2762.76,
Department of Health,Department of Health,05/07/2011,Radio communications,"POLICY, STRATEGY & FINANCE",AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-143,359584.27,
Department of Health,Department of Health,05/07/2011,Radio communications,"POLICY, STRATEGY & FINANCE",AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-143,151724.24,
Department of Health,Department of Health,05/07/2011,Admin Revenue Grant-in-Aid ENDPBs,"POLICY, STRATEGY & FINANCE",CARE QUALITY COMMISSION (CQC),40725,4100000,
Department of Health,Department of Health,05/07/2011,Addition Clearing - IT,"POLICY, STRATEGY & FINANCE",AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-141,4327106.81,
Department of Health,Department of Health,05/07/2011,Addition Clearing - IT,"POLICY, STRATEGY & FINANCE",AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-142,4285506.59,
Department of Health,Department of Health,05/07/2011,Storage costs,"POLICY, STRATEGY & FINANCE",B BRAUN MEDICAL LTD,327517827,101565.95,
Department of Health,Department of Health,05/07/2011,Grants to non profit institutions (CUR),SOCIAL CARE,UK REHABILITATION COUNCIL (UKRC),ERS-436055-49121,45033.5,
Department of Health,Department of Health,05/07/2011,Grants to non profit institutions (CUR),SOCIAL CARE,T B ALERT,ERS-436057-49122,26988.5,
Department of Health,Department of Health,05/07/2011,Grants to non profit institutions (CUR),SOCIAL CARE,CSV,ERS-436059-49123,27485,
Department of Health,Department of Health,05/07/2011,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV006861,71965.13,
Department of Health,Department of Health,05/07/2011,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV006864,71965.13,
Department of Health,Department of Health,05/07/2011,Addition Clearing - IT,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV006883,38808.49,
Department of Health,Department of Health,05/07/2011,Addition Clearing - IT,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV006885,158536.11,
Department of Health,Department of Health,05/07/2011,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV007019,117638.25,
Department of Health,Department of Health,05/07/2011,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV007051,100607.06,
Department of Health,Department of Health,06/07/2011,Rates,CORPORATE DEVELOPMENT,READING BOROUGH COUNCIL,1.00E+12,28449,
Department of Health,Department of Health,06/07/2011,Rates,CORPORATE DEVELOPMENT,LAMBETH LONDON BOROUGH COUNCIL,3.61E+13,294940,
Department of Health,Department of Health,06/07/2011,Rates,CORPORATE DEVELOPMENT,DEPARTMENT FOR WORK AND PENSIONS (DWP),5024177,112233.6,
Department of Health,Department of Health,06/07/2011,Rent of Land & Buildings (non-PFI operating lease),CORPORATE DEVELOPMENT,DEPARTMENT FOR WORK AND PENSIONS (DWP),5024177,484377.05,
Department of Health,Department of Health,06/07/2011,Utilities,CORPORATE DEVELOPMENT,DEPARTMENT FOR WORK AND PENSIONS (DWP),5024177,40526.53,
Department of Health,Department of Health,06/07/2011,Professional fees,COMMISSIONING,PRICEWATERHOUSECOOPERS LLP,1353583313,29010,
Department of Health,Department of Health,06/07/2011,Professional fees,COMMISSIONING,KPMG LLP,5500371158,29228,
Department of Health,Department of Health,06/07/2011,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),735215,68335.5,
Department of Health,Department of Health,06/07/2011,Research & development,HPIH & SD,IFR ENTERPRISES LTD,INV0002637,62184,
Department of Health,Department of Health,06/07/2011,Grants to non profit institutions (CUR),HPIH & SD,MIDDLESBOROUGH PCT,ERS-436163-49201,500000,
Department of Health,Department of Health,06/07/2011,Grants to non profit institutions (CUR),HPIH & SD,MIDDLESBOROUGH PCT,ERS-436165-49202,217805,
Department of Health,Department of Health,06/07/2011,Service charge,INFORMATICS,CSC COMPUTER SCIENCES LTD,5201237110,54370.93,
Department of Health,Department of Health,06/07/2011,Staff Consultancy & Suppt,INFORMATICS,PA CONSULTING SERVICES LTD,13238708,21300,
Department of Health,Department of Health,06/07/2011,Staff Consultancy & Suppt,INFORMATICS,PA CONSULTING SERVICES LTD,13238709,32000,
Department of Health,Department of Health,06/07/2011,Staff Consultancy & Suppt,INFORMATICS,PA CONSULTING SERVICES LTD,13238710,21300,
Department of Health,Department of Health,06/07/2011,Staff Consultancy & Suppt,INFORMATICS,PA CONSULTING SERVICES LTD,13238712,25000,
Department of Health,Department of Health,06/07/2011,Computer Hardware Purch,INFORMATICS,PROBRAND LTD,13151482,0.01,
Department of Health,Department of Health,06/07/2011,Computer Maintenance,INFORMATICS,PROBRAND LTD,13151482,99074.03,
Department of Health,Department of Health,06/07/2011,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,2146001-18-JUL-11,4314.91,
Department of Health,Department of Health,06/07/2011,Rent of Land & Buildings (non-PFI operating lease),NHS FINANCE PERFORMANCE & OPERATIONS,SAVILLS COMMERCIAL LTD,A264364,166500,
Department of Health,Department of Health,06/07/2011,Rent of Land & Buildings (non-PFI operating lease),NHS FINANCE PERFORMANCE & OPERATIONS,HAMMERSMITH GROVE GP LTD,CHAPS/06/07/11,150900,
Department of Health,Department of Health,06/07/2011,Outsourcing Contract,NHS Improvement and Efficiency,CARERS FEDERATION LTD,1583,330416.67,
Department of Health,Department of Health,06/07/2011,Secondees in invoiced costs,NHS MEDICAL DIRECTOR,NHS BLOOD AND TRANSPLANT (NHSBT),946474,33261,
Department of Health,Department of Health,06/07/2011,Secondees in invoiced costs,NHS MEDICAL DIRECTOR,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,10037357,56199.34,
Department of Health,Department of Health,06/07/2011,Research & development,Research and Development,SHEFFIELD UNIVERSITY OF,ERS-436076-49145,44249.67,
Department of Health,Department of Health,06/07/2011,Research & development,Research and Development,OXFORD UNIVERSITY,ERS-436078-49144,110094,
Department of Health,Department of Health,06/07/2011,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-436081-49143,29753,
Department of Health,Department of Health,06/07/2011,Outsourcing Contract,SOCIAL CARE,NICHE HEALTH AND SOCIAL CARE CONSULTING LTD,MHS/2981,28020,
Department of Health,Department of Health,06/07/2011,Other programme expenditure,SOCIAL CARE,SHROPSHIRE COUNTY COUNCIL,SFF005172,59250,
Department of Health,Department of Health,06/07/2011,Grants to local authorities (CAP),SOCIAL CARE,PETERBOROUGH CITY COUNCIL,ERS-436092-49161,677933,
Department of Health,Department of Health,06/07/2011,Grants to local authorities (CAP),SOCIAL CARE,PLYMOUTH CITY COUNCIL,ERS-436096-49162,2348447,
Department of Health,Department of Health,06/07/2011,Grants to local authorities (CAP),SOCIAL CARE,PORTSMOUTH CITY COUNCIL,ERS-436102-49164,6278959,
Department of Health,Department of Health,06/07/2011,Grants to local authorities (CAP),SOCIAL CARE,READING BOROUGH COUNCIL,ERS-436104-49165,4442317,
Department of Health,Department of Health,06/07/2011,Grants to local authorities (CAP),SOCIAL CARE,THURROCK BOROUGH COUNCIL,ERS-436208-49227,4408058,
Department of Health,Department of Health,06/07/2011,Grants to local authorities (CAP),SOCIAL CARE,TELFORD AND WREKIN BOROUGH OF,ERS-436207-49226,6661451,
Department of Health,Department of Health,06/07/2011,Grants to local authorities (CAP),SOCIAL CARE,TAMESIDE METROPOLITAN BOROUGH COUNCIL,ERS-436205-49225,5429976,
Department of Health,Department of Health,06/07/2011,Grants to local authorities (CAP),SOCIAL CARE,SWINDON BOROUGH COUNCIL,ERS-436204-49224,7114740,
Department of Health,Department of Health,06/07/2011,Grants to local authorities (CAP),SOCIAL CARE,SUTTON LONDON BOROUGH COUNCIL,ERS-436203-49223,17586022,
Department of Health,Department of Health,06/07/2011,Grants to local authorities (CAP),SOCIAL CARE,SUNDERLAND CITY METROPOLITAN BOROUGH COUNCIL,ERS-436202-49222,11055989,
Department of Health,Department of Health,06/07/2011,Grants to local authorities (CAP),SOCIAL CARE,SUFFOLK COUNTY COUNCIL,ERS-436201-49221,13716093,
Department of Health,Department of Health,06/07/2011,Grants to local authorities (CAP),SOCIAL CARE,STOKE-ON-TRENT CITY COUNCIL,ERS-436115-49166,11677563,
Department of Health,Department of Health,06/07/2011,Grants to non profit institutions (CUR),SOCIAL CARE,NATIONAL HEART FORUM,ERS-436137-49181,27500,
Department of Health,Department of Health,06/07/2011,Outsourcing Contract,WORKFORCE,MOUCHEL MANAGEMENT CONSULTING LTD,90073064,366642,
Department of Health,Department of Health,06/07/2011,Outsourcing Contract,WORKFORCE,MOUCHEL MANAGEMENT CONSULTING LTD,90073067,43930.8,
Department of Health,Department of Health,06/07/2011,Outsourcing Contract,WORKFORCE,MOUCHEL MANAGEMENT CONSULTING LTD,90073070,167749.2,
Department of Health,Department of Health,06/07/2011,Outsourcing Contract,WORKFORCE,MOUCHEL MANAGEMENT CONSULTING LTD,90073074,27792,
Department of Health,Department of Health,06/07/2011,Outsourcing Contract,WORKFORCE,MOUCHEL MANAGEMENT CONSULTING LTD,90073075,40665.6,
Department of Health,Department of Health,06/07/2011,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV007092,2420599.5,
Department of Health,Department of Health,06/07/2011,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV007093,2420599.5,
Department of Health,Department of Health,07/07/2011,Building repairs & maintenance,CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00200361ARI,84361.72,
Department of Health,Department of Health,07/07/2011,Porterage & removals,CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00200361ARI,10335.6,
Department of Health,Department of Health,07/07/2011,Security: contract,CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00200361ARI,2071.49,
Department of Health,Department of Health,07/07/2011,Rates,CORPORATE DEVELOPMENT,WESTMINSTER CITY COUNCIL,400871826-JULY-SEPT2011,448470,
Department of Health,Department of Health,07/07/2011,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),735277,32676,
Department of Health,Department of Health,07/07/2011,Outsourcing Contract,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),735280,50733,
Department of Health,Department of Health,07/07/2011,Research & development,HPIH & SD,MEDICAL RESEARCH COUNCIL MRC,8675,749237,
