Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Latest Contract Number,Project Code,Expenditure Type
,,04/03/2016,Research & development,DG: Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-551752-117205,"£85,637.65",HTA Researcher Lead,WC1E 6BT,PUBLIC,,,
,,04/03/2016,Research & development,DG: Research & Development,BRISTOL UNIVERSITY OF,ERS-551754-117202,"£26,803.83",NIHR Fellowships,BS8 1TH,PUBLIC,,,
,,04/03/2016,Research & development,DG: Research & Development,NOTTINGHAM UNIVERSITY OF,ERS-551757-117206,"£37,722.74",EME - ( NETSCC ),NG7 2RD,PUBLIC,,,
,,04/03/2016,Research & development,DG: Research & Development,EAST ANGLIA UNIVERSITY OF,ERS-551758-117203,"£30,119.34",HTA Researcher Lead,NR4 7TJ,PUBLIC,,,
,,04/03/2016,Research & development,DG: Research & Development,SOUTHAMPTON UNIVERSITY OF,ERS-551760-117209,"£25,000.00",TARs,SO17 1BJ,PUBLIC,,,
,,04/03/2016,Research & development,DG: Research & Development,ECONOMIC AND SOCIAL RESEARCH COUNCIL (ESRC),ESRC10627,"£19,811.01",Dementia - ESRC/NIHR Initiative,SN2 1UJ,PUBLIC,,,
,,04/03/2016,Research & development,DG: Research & Development,ECONOMIC AND SOCIAL RESEARCH COUNCIL (ESRC),ESRC10627,"£660,367.13",Dementia - ESRC/NIHR Initiative,SN2 1UJ,PUBLIC,,,
,,04/03/2016,Revenue Grants to non-profit institutions,"DG: Social Care, Local Growth & Care Partnerships",SKILLS FOR CARE LTD,SINV7392,"£21,000.00",Administration of the PBS Grant,LS1 2RP,VCS,,,
,,04/03/2016,Travel & subsistence staff,"DG: Social Care, Local Growth & Care Partnerships",THE CHILDRENS SOCIETY CHARITY,SC05208,"£323,494.80","Funding 2015/16 - Walk in my Shoes, Child Sexual Abuse",WC1X 0JL,VCS,,,
,,04/03/2016,Revenue Grants to non-profit institutions,"DG: Social Care, Local Growth & Care Partnerships",EALING MENCAP,ERS-551768-117221,"£35,546.00",2013-14 IESD - Ealing Mencap Project: Making the System Work for Me AIMS: 2542175,UB6 8TJ,VCS,,,
,,07/03/2016,DH Support to Mergers,DG: Holding CT Core,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,0000475691,"£4,721,001.00",Stafford Transition and integration costs,ST4 7LN,PUBLIC,,,
,,07/03/2016,DH Support to Mergers,DG: Holding CT Core,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,0000475692,"£321,999.00",Transaction Costs,ST4 7LN,PUBLIC,,,
,,07/03/2016,Delivery of NHS Transaction related operational efficiency,DG: Holding CT Core,THE WIRRAL COMMUNITY NHS TRUST RY7,18349690,"£63,000.00",Support to Wirral Community NHS Trust for the Provision of Health Services,WF3 1WE,PUBLIC,,,
,,07/03/2016,Delivery of NHS Transaction related operational efficiency,DG: Holding CT Core,BARKING HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST,8426076,"£1,500,000.00","Support to Barking, Havering and Redbridge University Hospitals NHS Trust for the Provision of Health Services",WF3 1WE,PUBLIC,,,
,,07/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,BARTS HEALTH NHS TRUST,HAFS-20694,"£2,683,000.00",,E1 8PR,PUBLIC,,,
,,07/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,BARTS HEALTH NHS TRUST,HAFS-20695,"£58,000.00",,E1 8PR,PUBLIC,,,
,,07/03/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,HAFS-20696,"£300,000.00",,SS16 5NL,PUBLIC,,,
,,07/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,HINCHINGBROOKE HEALTH CARE NHS TRUST,HAFS-20697,"£263,000.00",,PE29 6NT,PUBLIC,,,
,,07/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,LONDON NORTH WEST HEALTHCARE NHS TRUST,HAFS-20698,"£58,000.00",,M20 4BX,PUBLIC,,,
,,07/03/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,HAFS-20699,"£109,000.00",,EC1V 2PD,PUBLIC,,,
,,07/03/2016,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,HAFS-20700,"£2,156,000.00",,NN1 5BD,PUBLIC,,,
,,07/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,HAFS-20703,"£546,000.00",,CM20 1QX,PUBLIC,,,
,,07/03/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,ROYAL FREE LONDON NHS FOUNDATION TRUST,HAFS-20704,"£58,000.00",,NW3 2QG,PUBLIC,,,
,,07/03/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,SALISBURY NHS FOUNDATION TRUST,HAFS-20705,"£26,000.00",,SP2 8BJ,PUBLIC,,,
,,07/03/2016,Additions NHS FTs Capital Investment Loans,DG: Holding CT Core,SALISBURY NHS FOUNDATION TRUST,HAFS-20706,"£2,600,000.00",,SP2 8BJ,PUBLIC,,,
,,07/03/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,THE DUDLEY GROUP NHS FOUNDATION TRUST,HAFS-20707,"£32,000.00",,DY8 5QX,PUBLIC,,,
,,07/03/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,HAFS-20709,"£124,000.00",,NW1 2BX,PUBLIC,,,
,,07/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,HAFS-20710,"£162,000.00",,ST4 7LN,PUBLIC,,,
,,07/03/2016,Additions NHS FTs Capital Investment Loans,DG: Holding CT Core,WEST SUFFOLK NHS FOUNDATION TRUST,HAFS-20711,"£5,000,000.00",,IP33 3QZ,PUBLIC,,,
,,07/03/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,HAFS-20712,"£36,000.00",,CH63 4JY,PUBLIC,,,
,,07/03/2016,Outsourcing Contract,DG: Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584207149,"£50,000.00",C11 - VOIP Complete,WS11 0JA,LARGE,,,
,,07/03/2016,Utilities,DG: Group Operations,EDF ENERGY PLC,7567210000/000001419018,"£27,289.19",Richmond House - Electricity Charges from April 2015 - March 2016,PL3 5XQ,LARGE,,,
,,07/03/2016,Other creditors (ST),DG: Holding CT Core,Forest Laboratories UK Ltd,PPRS OVERPAYMENT,"£50,000.00",,EX32 8NS,LARGE,,,
,,07/03/2016,Addition Clearing - SW LIC,"DG: Innovation, Growth & Technology",PCTI Solutions Limited,57198,"£607,715.56",Capital: F/Y 2014/15 GPSoC PCTI -  Subsidiary  Module Software Licence Charges ( Document Managenent),WF10 5QU,SME,,,
,,07/03/2016,Service charge,"DG: Innovation, Growth & Technology",PCTI Solutions Limited,57198,"£135,685.59","Revenue:  F/Y 2015/16 GPSoC PCTI - Charges for the Period Commencing  01.04.2015 to 31.03.2016: Subsidiary Module Software and Support Charges""	 ",WF10 5QU,SME,,,
,,07/03/2016,Service charge,"DG: Innovation, Growth & Technology",PCTI Solutions Limited,57199,"£133,000.00","Revenue:  F/Y 2015/16 GPSoC PCTI - Charges for the Period Commencing  01.04.2015 to 31.03.2016: Subsidiary Module Software and Support Charges""	 ",WF10 5QU,SME,,,
,,07/03/2016,Service charge,"DG: Innovation, Growth & Technology",EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-SINV002695,"£1,843,883.88",Revenue: 2015/16 GPSoC Revenue charges  01.04.2015 to 31.03.2016: System support charges Training Charges Utilisation charges Interface Mechanism charges Pairing Assurance service charges Development charges Hosting service char,LS19 7BY,LARGE,,,
,,07/03/2016,Essential Meds SPG - Additions,"DG: Innovation, Growth & Technology",ACTAVIS UK LTD,16007770,"£4,886,325.22",,,LARGE,,,
,,07/03/2016,Essential Meds SPG - Additions,"DG: Innovation, Growth & Technology",ACTAVIS UK LTD,16007770,£64.64,,,LARGE,,,
,,07/03/2016,Essential Meds SPG - Additions,"DG: Innovation, Growth & Technology",GENESIS PHARMACEUTICALS LTD,51873,£0.19,,,SME,,,
,,07/03/2016,Essential Meds SPG - Additions,"DG: Innovation, Growth & Technology",GENESIS PHARMACEUTICALS LTD,51873,"£580,459.65",,,SME,,,
,,07/03/2016,Essential Meds SPG - Additions,"DG: Innovation, Growth & Technology",BRISTOL LABORATORIES LTD,9076096,"£58,727.20",,,LARGE,,,
,,07/03/2016,Essential Meds SPG - Additions,"DG: Innovation, Growth & Technology",BRISTOL LABORATORIES LTD,9076332,"£77,369.60",,,LARGE,,,
,,07/03/2016,Essential Meds SPG - Additions,"DG: Innovation, Growth & Technology",BRISTOL LABORATORIES LTD,9076333,"£58,727.20",,,LARGE,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,GW Price Ltd,339148,"£62,061.00",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,GW Price Ltd,339154,"£39,800.96",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,GW Price Ltd,339146,"£29,382.18",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,GW Price Ltd,339150,"£26,110.59",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,GW Price Ltd,339149,"£75,644.25",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,GW Price Ltd,339143,"£44,712.56",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,GW Price Ltd,339157,"£26,220.24",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,GW Price Ltd,339155,"£48,146.00",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,GW Price Ltd,339151,"£33,151.80",,,,,,
,,07/03/2016,Product & Distribution charges ref AG Axton for November & December 2015,DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0058189,"£50,726.66",,,,,,
,,07/03/2016,Product & Distribution charges ref AG Axton for November & December 2015,DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0058190,"£48,137.42",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,Peacheys Catering Services Ltd,NHS0116-881,"£96,888.33",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,Peacheys Catering Services Ltd,NHS0116-935,"£48,801.00",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,Peacheys Catering Services Ltd,NHS0116-306,"£28,195.58",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,Peacheys Catering Services Ltd,NHS0116-316,"£30,657.68",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,Redbridge Produce & Flowers (Bodmin),B16010131878,"£50,210.05",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,Redbridge Produce & Flowers (Bodmin),B16010131908,"£36,344.55",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during December 2015",DG: Public & International Health,Fresh Direct (UK) Ltd,28571158,"£55,256.63",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059018,"£103,965.68",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059019,"£26,081.39",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059021,"£29,069.12",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059023,"£54,907.74",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059024,"£25,471.83",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059025,"£28,329.84",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059026,"£38,767.59",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059028,"£34,317.18",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059029,"£33,389.70",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059032,"£68,794.59",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059035,"£26,239.93",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059048,"£25,946.13",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059069,"£37,142.41",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059051,"£28,392.80",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059053,"£28,315.72",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059077,"£92,195.34",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059059,"£26,572.17",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059079,"£46,244.58",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059135,"£44,361.10",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059139,"£47,713.75",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059140,"£59,625.15",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059141,"£33,160.49",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059137,"£26,591.72",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059265,"£32,303.49",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059266,"£105,960.40",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059268,"£80,909.90",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,"Minor, Weir & Willis Ltd",SIN0059269,"£54,662.65",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,Redbridge Produce & Flowers (Bristol),B16010129933,"£37,700.57",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,Redbridge Produce & Flowers (Bristol),B16010129801,"£35,751.09",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January 2016",DG: Public & International Health,Redbridge Produce & Flowers (Bristol),B16010129865,"£34,003.13",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January & part February 2016",DG: Public & International Health,Total Produce Plc (Gateshead),DUR 1601,"£50,776.59",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January & part February 2016",DG: Public & International Health,Total Produce Plc (Gateshead),NEW1601 ,"£28,318.90",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January & part February 2016",DG: Public & International Health,Total Produce Plc (Gateshead),NOR1601,"£31,435.42",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January & part February 2016",DG: Public & International Health,Total Produce Plc (Gateshead),STO 1601,"£26,561.22",,,,,,
,,07/03/2016,"SFVS - product & distribution cost, during January & part February 2016",DG: Public & International Health,Total Produce Plc (Gateshead),SUN1601,"£29,062.18",,,,,,
,,07/03/2016,Research & development,DG: Research & Development,CREO MEDICAL LIMITED,125_I4I_Q1,"£142,069.00",Invention for Innovation,NP16 5UH,SME,,,
,,07/03/2016,Research & development,DG: Research & Development,Enigma Diagnostics Ltd,21,"£29,210.00",Invention for Innovation,SP4 0JQ,SME,,,
,,07/03/2016,Rent of Land & Buildings (non-PFI operating lease),DG: Group Operations,DEPARTMENT FOR WORK AND PENSIONS (DWP),5028663,"£588,070.31",QH - Rent FUP Charge FY2015-2016 ,FY5 3TA,PUBLIC,,,
,,07/03/2016,Utilities,DG: Group Operations,DEPARTMENT FOR WORK AND PENSIONS (DWP),5028663,"£3,871.49",QH - Rent FUP Charge FY2015-2016 ,FY5 3TA,PUBLIC,,,
,,08/03/2016,Delivery of NHS Transaction related operational efficiency,DG: Holding CT Core,WYE VALLEY NHS TRUST,0000344254,"£2,867,000.00",Support to Wye Valley NHS Trust for the Provision of Health Services,HR1 2EP,PUBLIC,,,
,,08/03/2016,Delivery of NHS Transaction related operational efficiency,DG: Holding CT Core,EPSOM & ST HELIER UNIVERSITY HOSPITAL NHS TRUST,19725620,"£1,000,000.00",Support to Epsom and St Helier University Hospitals NHS Trust for the Provision of Health Services,SM5 1AA,PUBLIC,,,
,,08/03/2016,Delivery of NHS Transaction related operational efficiency,DG: Holding CT Core,THE STAFFORDSHIRE AND STOKE ON TRENT PARTNERSHIP R1E,51355000,"£400,000.00",Support to Staffordshire and Stoke on Trent Partnership NHS Trust for the Provision of Health Services,ST4 4LX,PUBLIC,,,
,,08/03/2016,Delivery of NHS Transaction related operational efficiency,DG: Holding CT Core,EAST LANCASHIRE HOSPITALS NHS TRUST,E0077582,"£1,000,000.00",Support to East Lancashire Hospitals NHS Trust for the Provision of Health Services,BB3 0FG,PUBLIC,,,
,,08/03/2016,Research & development,DG: Research & Development,LEEDS TEACHING HOSPITAL NHS TRUST,1410038365,"£98,317.68",NCCRCD Management,LS9 7TF,PUBLIC,,,
,,08/03/2016,Rent of Land & Buildings (non-PFI operating lease),"DG: Finance, Commercial & NHS",JONES LANG LASALLE,717217,"£59,003.98","Jones Lang LaSalle for rent on Harrington House, Stoke Mandeville Hospital, Aylesbury, Buckinghamshire- REG210",E14 5EG,SME,,,
,,08/03/2016,Outsourcing Contract,DG: Strategy & External Relations,NHS CONFEDERATION,14762,"£30,000.00",MOD - NHSE CV4,LS10 1JR,VCS,,,
,,08/03/2016,Addition Clearing - SW LIC,"DG: Innovation, Growth & Technology",CSC COMPUTER SCIENCES LTD,5201440065,"£286,754.29","Capital: FY 2015-16 LSP NME CSC - Non Lorenzo deployments at UHMB NHSFT, Warrington & Halton NHSFT",PR1 8UQ,LARGE,,,
,,08/03/2016,Service charge,"DG: Innovation, Growth & Technology",INTECHNOLOGY LTD,ISIN10317,"£35,645.00","Revenue :  2015/16 Spine 2 Intechnology - Core Hosting Charges £56,710 per month",HG3 1UG,SME,,,
,,08/03/2016,Service charge,"DG: Innovation, Growth & Technology",INTECHNOLOGY LTD,ISIN10318,"£21,065.00","Revenue : 2015/16 Spine 2 Intechnology - CIS/IAM Hosting Charges £8,865 per month",HG3 1UG,SME,,,
,,08/03/2016,Service charge,"DG: Innovation, Growth & Technology",INTECHNOLOGY LTD,ISIN10331,"£35,645.00","Revenue :  2015/16 Spine 2 Intechnology - Core Hosting Charges £56,710 per month",HG3 1UG,SME,,,
,,08/03/2016,Service charge,"DG: Innovation, Growth & Technology",INTECHNOLOGY LTD,ISIN10339,"£35,645.00","Revenue :  2015/16 Spine 2 Intechnology - Core Hosting Charges £56,710 per month",HG3 1UG,SME,,,
