Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Num
Department of Health,Department of Health,31/08/2011,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),736183,31980,
Department of Health,Department of Health,31/08/2011,Research & development,Research and Development,EXETER UNIVERSITY OF,ERS-439922-50784,33275,
Department of Health,Department of Health,31/08/2011,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV007238,59034.82,
Department of Health,Department of Health,31/08/2011,Printing,NHS MEDICAL DIRECTOR,CENTRAL OFFICE OF INFORMATION (COI),736186,64565,
Department of Health,Department of Health,31/08/2011,Research & development,Research and Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-439919-50785,73515,
Department of Health,Department of Health,31/08/2011,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV007229,77939.04,
Department of Health,Department of Health,31/08/2011,Research & development,Research and Development,NORTH EAST SHA,ERS-439920-50781,163974.17,
Department of Health,Department of Health,31/08/2011,Outsourcing Contract,WORKFORCE,CWM TAF HEALTH BOARD,49958,235000,
Department of Health,Department of Health,31/08/2011,Addition Clearing - IT,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV007240,259570,
Department of Health,Department of Health,31/08/2011,Addition Clearing - IT,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV007239,444144.33,
