Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Postcode ,Supplier Type,Contract Number,Project Code,Expenditure Type
Ministry of Justice,HMCTS,31-Jul-12,225000-Banking and Finance,SL999-Centralised Frontline,CITY AND COUNTY OF SWANSEA,2123412,"£25,518.57",,SA1 3SN,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,225000-Banking and Finance,SL999-Centralised Frontline,CARDIFF COUNTY COUNCIL,2123397,"£60,500.80",,CF10 4UW,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,225000-Banking and Finance,SL999-Centralised Frontline,CITY OF LONDON,2123414,"£47,223.20",,EC2P 2EJ,,,0,Programme
Ministry of Justice,HMCTS,19-Jul-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS THOMAS HORTON LLP#DX 716262,680576,"£29,470.80",,DX 716262,,,0,Programme
Ministry of Justice,HMCTS,19-Jul-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS MOWBRAY CITY ADVOCATES#DX8023,2110280,"£35,674.92",,DX 8023,,,0,Programme
Ministry of Justice,HMCTS,05-Jul-12,311200-Criminal Legal Aid,SL999-Centralised Frontline,MESSRS GARSTANGS BURROWS BUSSIN#DX 496,2094095,"£39,353.10",,DX 496,,,0,Programme
Ministry of Justice,HMCTS,05-Jul-12,311200-Criminal Legal Aid,SL999-Centralised Frontline,RILEY HAYES & CO#DX 10432,2094244,"£105,961.32",,DX 10432,,,0,Programme
Ministry of Justice,HMCTS,19-Jul-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS NOBLE SOLICITORS#DX 180461,680493,"£27,556.56",,DX 130461,,,0,Programme
Ministry of Justice,HMCTS,19-Jul-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS HICKMAN & ROSE#DX53346,680406,"£35,349.78",,DX 53346,,,0,Programme
Ministry of Justice,HMCTS,05-Jul-12,226000-Court Costs,SL999-Centralised Frontline,GOLDKORNS#DX 34914,674575,"£36,925.57",,DX 34914,,,0,Programme
Ministry of Justice,HMCTS,05-Jul-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS APPLEBY SHAW SOLICITORS#DX 3830,674609,"£153,364.98",,DX 3830,,,0,Programme
Ministry of Justice,HMCTS,05-Jul-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS JOSEPH & CO SOLICITORS#DX 132673,674791,"£68,066.52",,DX 132673,,,0,Programme
Ministry of Justice,HMCTS,19-Jul-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS BINDMANS LLP#WC1X 8HB,2110169,"£160,804.25",,WC1X 8HB,,,0,Programme
Ministry of Justice,HMCTS,05-Jul-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS JEROMES SOLICITORS#DX 56355,674781,"£32,073.33",,DX 56355,,,0,Programme
Ministry of Justice,HMCTS,05-Jul-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS EDWARD HAYES LLP#DX 432,674686,"£90,945.30",,DX 432,,,0,Programme
Ministry of Justice,HMCTS,05-Jul-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS STOKOE PARTNERSHIP#DX 58205,2094201,"£34,748.83",,DX 58205,,,0,Programme
Ministry of Justice,HMCTS,05-Jul-12,226000-Court Costs,SL999-Centralised Frontline,LANGLEYS#DX 720620,674588,"£31,997.15",,DX 720620,,,0,Programme
Ministry of Justice,HMCTS,19-Jul-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS MPR SOLICITORS LLP#DX 3535,680486,"£57,481.24",,DX 3535,,,0,Programme
Ministry of Justice,HMCTS,16-Jul-12,211000-Judicial Salaries - Salaried,SL999-Centralised Frontline,JUDICIAL PENSIONS SCHEME,1431,"£2,743,128.31",,SW1H 9AJ,,,0,Programme
Ministry of Justice,HMCTS,16-Jul-12,211000-Judicial Salaries - Salaried,SL999-Centralised Frontline,JUDICIAL PENSIONS SCHEME,1431,"£3,349,993.89",,SW1H 9AJ,,,0,Programme
Ministry of Justice,HMCTS,30-Jul-12,721200-Creditors > 1 year - Other,SL999-Centralised Frontline,CHESHIRE WEST & CHESTER COUNCIL#AR10110301,689190,,,CH1 1SG,,,0,Programme
Ministry of Justice,HMCTS,30-Jul-12,721200-Creditors > 1 year - Other,SL999-Centralised Frontline,CHESHIRE EAST COUNCIL#AR10110301,689189,,,CW11 1HZ,,,0,Programme
Ministry of Justice,HMCTS,26-Jul-12,710800-Creditor <1 yr - Third Party Monies,SL999-Centralised Frontline,ONE TIME CAPS,687781,,,WA1 1GG,,,0,Programme
Ministry of Justice,HMCTS,26-Jul-12,710800-Creditor <1 yr - Third Party Monies,SL999-Centralised Frontline,ONE TIME CAPS,686489,,,BD19 4XT,,,0,Programme
Ministry of Justice,HMCTS,26-Jul-12,710800-Creditor <1 yr - Third Party Monies,SL999-Centralised Frontline,ONE TIME CAPS,688727,,,BD3 7YD,,,0,Programme
Ministry of Justice,HMCTS,26-Jul-12,710800-Creditor <1 yr - Third Party Monies,SL999-Centralised Frontline,ONE TIME CAPS,688093,,,NG1 5ZZ,,,0,Programme
Ministry of Justice,MoJ HQ,02/Jul/2012 ,263000-Other Contracted Out Services,OZ501-HRD Feeder,GOVERNMENT ACTUARY'S DEPARTMENT,1669,"£35,524.65",Advice on judicial pensions actuaries for 2012-13,EC4A 1AB,,,0000,Admin
Ministry of Justice,MoJ HQ,26/Jul/2012 ,266000-Judicial Costs,LZ600-Transforming Justice,HAMMICKS LEGAL INFORMATION SERVICES,1080096,"£46,890.00",Legal publications for the judiciary and courts,EC4A 2NJ,,,0000,Admin
Ministry of Justice,MoJ HQ,19/Jul/2012 ,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1079679,"£49,962.18",Legal publications for the judiciary and courts,SP10 9AG,,,0000,Admin
Ministry of Justice,MoJ HQ,12/Jul/2012 ,266000-Judicial Costs,LZ600-Transforming Justice,BANKS ROBERT MR,1078847,"£60,240.01",Legal publications for the judiciary and courts,W1W 6GJ,,,0000,Admin
Ministry of Justice,MoJ HQ,13/Jul/2012 ,265000-IT & Telecommunications,LZ430-I&B Operations,HOME OFFICE,1722,"£76,206.84",CFO-NS&I Data Migration Project - HOIT Testing Services to provide Test Management and Test Assurance for data migration testing.,NP20 9BB,,,E112,Programme
Ministry of Justice,MoJ HQ,12/Jul/2012 ,223000-Other Expenditure,LZ600-Transforming Justice,TNT UK LTD,1079206,"£117,658.41",Monthly 'storage' and 'activity' costs for paper records stored by TNT on MoJ's behalf at its secure repositories at Swadlincote. £75k per month,BL8 9AR,,,0000,Admin
Ministry of Justice,MoJ HQ,23/Jul/2012 ,222002-Other Property Costs,LZ600-Transforming Justice,STAFFORDSHIRE COUNTY COUNCIL,1079919,"£173,780.83",Staffordshire Council County provides the Claims Management Regulation Monitoring and Compliance Unit under contract to the MOJ.,ST16 2LG,,,0000,Admin
Ministry of Justice,MoJ HQ,19/Jul/2012 ,262000-SCA Costs,LZ430-I&B Operations,NATIONAL SAVINGS & INVESTMENTS,1765,"£599,046.40",Provision of Court Funds Office service for the 2012/13 Financial Year,SW1V 2QX,,,0000,Programme
Ministry of Justice,MoJ HQ,23/Jul/2012 ,222002-Other Property Costs,LZ600-Transforming Justice,STAFFORDSHIRE COUNTY COUNCIL,1079919,"£34,756.17",,ST16 2LG,,,0000,Admin
