Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Category,Sub-Category,Micro-Category
Department for Work and Pensions,Employment Programmes,04-Jan-12,OTHER EXPENDITURE,Change PMU,A4E LTD,2023788279,"Ł17,600.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,04-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2023788279,"Ł8,000.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,03-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2023776998,"Ł14,000.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,03-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2023776998,"Ł24,000.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,04-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2023788279,"Ł22,800.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,09-Jan-12,TELEPHONE AND POSTAGE,COO,A4E LTD,2023855213,"Ł12,800.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,09-Jan-12,TELEPHONE AND POSTAGE,COO,A4E LTD,2023855213,"Ł6,400.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,09-Jan-12,TELEPHONE AND POSTAGE,COO,A4E LTD,2023855213,"Ł1,600.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,10-Jan-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,A4E LTD,2023857971,"Ł6,800.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,09-Jan-12,TELEPHONE AND POSTAGE,COO,A4E LTD,2023855213,"Ł2,400.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,09-Jan-12,TELEPHONE AND POSTAGE,COO,A4E LTD,2023855213,"Ł21,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,10-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,A4E LTD,2023857971,Ł800.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,10-Jan-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,A4E LTD,2023857971,"Ł6,800.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,10-Jan-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,A4E LTD,2023857971,"Ł12,800.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,23-Jan-12,OTHER GOODS AND SERVICES,COO,A4E LTD,2024021208,"Ł6,400.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,23-Jan-12,OTHER OPERATING LEASES,COO,A4E LTD,2024021208,"Ł9,600.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,20-Jan-12,OTHER OPERATING LEASES,F&C,A4E LTD,2024016588,"Ł9,600.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,20-Jan-12,OTHER GOODS AND SERVICES,PS,A4E LTD,2024016588,"Ł2,800.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,20-Jan-12,OTHER OPERATING LEASES,PS,A4E LTD,2024016588,"Ł13,600.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,20-Jan-12,OTHER GOODS AND SERVICES,F&C,A4E LTD,2024016588,"Ł12,400.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,23-Jan-12,OTHER OPERATING LEASES,COO,A4E LTD,2024021208,"Ł16,400.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,20-Jan-12,OTHER OPERATING LEASES,PS,A4E LTD,2024016588,"Ł2,400.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,25-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2024036506,"Ł1,104.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,25-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2024036506,"Ł2,208.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,26-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,A4E LTD,2024094485,Ł800.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,25-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2024036507,"Ł1,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,26-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,A4E LTD,2024094485,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,26-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,A4E LTD,2024094485,"Ł1,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,26-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,A4E LTD,2024094485,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,24-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2024025800,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,26-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,A4E LTD,2024094485,Ł800.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,27-Jan-12,MISCELLANEOUS EXPENDITURE,COO,A4E LTD,2024099053,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,27-Jan-12,MISCELLANEOUS EXPENDITURE,COO,A4E LTD,2024099053,Ł800.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,27-Jan-12,CONTRACTED OUT SERVICES,COO,A4E LTD,2024099053,"Ł1,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,31-Jan-12,,,A4E LTD,2024108165,Ł800.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,31-Jan-12,,,A4E LTD,2024108165,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,30-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2024102920,Ł800.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,30-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2024102920,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,31-Jan-12,,,A4E LTD,2024108165,"Ł1,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,30-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2024102920,"Ł1,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,30-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2024102920,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,17-Jan-12,AOS CONTRACTED OUT SERVICES,COO,A4E LTD,2023942466,"Ł2,400.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,17-Jan-12,AOS CONTRACTED OUT SERVICES,COO,A4E LTD,2023942466,Ł800.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,17-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,A4E LTD,2023942466,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,17-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,A4E LTD,2023942466,Ł800.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,11-Jan-12,STAFF COSTS,COO,A4E LTD,2023868390,"Ł2,400.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,11-Jan-12,STAFF COSTS,COO,A4E LTD,2023868390,Ł800.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,13-Jan-12,PROFESSIONAL FEES,COO,A4E LTD,2023932811,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,16-Jan-12,STAFF COSTS,F&C,A4E LTD,2023937858,"Ł1,600.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,13-Jan-12,PROFESSIONAL FEES,COO,A4E LTD,2023932811,-Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,16-Jan-12,STAFF COSTS,CIT,A4E LTD,2023937858,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,13-Jan-12,PROFESSIONAL FEES,COO,A4E LTD,2023932811,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,13-Jan-12,PROFESSIONAL FEES,COO,A4E LTD,2023932811,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,16-Jan-12,STAFF COSTS,PS,A4E LTD,2023937858,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,12-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2023927092,Ł800.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,12-Jan-12,IS/IT,CIT,A4E LTD,2023927092,"Ł1,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,19-Jan-12,STAFF COSTS,COO,A4E LTD,2024012327,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,19-Jan-12,STAFF COSTS,COO,A4E LTD,2024012327,Ł800.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,19-Jan-12,STAFF COSTS,COO,A4E LTD,2024012327,Ł800.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,19-Jan-12,STAFF COSTS,COO,A4E LTD,2024012327,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,03-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2023776998,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,03-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2023776998,Ł800.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,03-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2023776998,"Ł1,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,04-Jan-12,COMPUTER SERVICES,CIT,A4E LTD,2023788279,"Ł1,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,04-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2023788279,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,04-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2023788279,"Ł1,600.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,09-Jan-12,TELEPHONE AND POSTAGE,COO,A4E LTD,2023855213,-Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,09-Jan-12,TELEPHONE AND POSTAGE,COO,A4E LTD,2023855213,"Ł2,000.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,09-Jan-12,TELEPHONE AND POSTAGE,COO,A4E LTD,2023855213,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,10-Jan-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,A4E LTD,2023857971,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,10-Jan-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,A4E LTD,2023857971,Ł800.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,20-Jan-12,OTHER GOODS AND SERVICES,F&C,A4E LTD,2024016588,Ł800.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,25-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2024036506,"Ł1,104.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,25-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2024036506,"Ł1,104.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,25-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2024036506,"Ł1,104.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,26-Jan-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,A4E LTD,2024094485,"Ł1,600.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,25-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2024036507,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,26-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,A4E LTD,2024094485,"Ł2,000.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,24-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2024025800,"Ł2,000.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,26-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,A4E LTD,2024094485,"Ł4,000.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,26-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,A4E LTD,2024094485,"Ł2,800.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,26-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,A4E LTD,2024094485,"Ł4,000.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,25-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2024036507,Ł800.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,24-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2024025800,Ł800.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,25-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2024036507,"Ł5,600.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,27-Jan-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,A4E LTD,2024099053,Ł400.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,27-Jan-12,COMPUTER SERVICES,COO,A4E LTD,2024099053,"Ł1,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,27-Jan-12,POSTAGE,COO,A4E LTD,2024099053,"Ł1,200.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,27-Jan-12,MISCELLANEOUS EXPENDITURE,COO,A4E LTD,2024099053,"Ł2,400.00",Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,30-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2024102920,Ł800.00,Welfare to Work,Client Facing,Contracted Employment Provision
Department for Work and Pensions,Employment Programmes,30-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2024102920,"Ł2,400.00",Welfare to Work,Client Facing,Contracted Employment Provision
