EXAMPLES OF GPC EXPENDITURE,,,,
,,,,
MODGPC142601,28-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,2454
MODGPC142602,28-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,2514
MODGPC142603,28-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,2394
MODGPC142604,28-Apr-16,Miscellaneous, ELEMENTARY/SECONDARY SCHOOLS,1518
MODGPC142605,28-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,908.1
MODGPC142606,28-Apr-16,Government, GOV'T SERV - DEFAULT,560
MODGPC142607,28-Apr-16,Government, GOV'T SERV - DEFAULT,615
MODGPC142608,27-Apr-16,Auto/Vehicle Expenses, AUTO BODY REPAIR SHOPS,701.62
MODGPC142609,28-Apr-16,Medical, NURSING/PERSONAL CARE FAC,9514.1
MODGPC142610,28-Apr-16,Medical, NURSING/PERSONAL CARE FAC,3128.4
MODGPC142611,28-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,782
MODGPC142612,28-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,661.5
MODGPC142613,28-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,755.53
MODGPC142614,28-Apr-16,Health Services And Supplies, HEARING AID/SALES/SERVICE,902.17
MODGPC142615,28-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1202.52
MODGPC142616,28-Apr-16,Caterers Food, CATERERS,1321.53
MODGPC142617,27-Apr-16,Other Supplies, MISC GENERAL MERCHANDISE,538.28
MODGPC142618,28-Apr-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",972
MODGPC142619,28-Apr-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,1150.74
MODGPC142620,28-Apr-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,1150.74
MODGPC142621,28-Apr-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,1150.74
MODGPC142622,28-Apr-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,1150.74
MODGPC142623,28-Apr-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,1270.74
MODGPC142624,28-Apr-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,1150.74
MODGPC142625,28-Apr-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,1270.74
MODGPC142626,27-Apr-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,1081.95
MODGPC142627,28-Apr-16,Business To Business Services, MISC PUBLISHING & PRINTING,3798
MODGPC142628,28-Apr-16,Retail, SPORTING GOODS STORES,620.1
MODGPC142629,27-Apr-16,Professional Services, PROFESSIONAL SERVICES - DEF,525
MODGPC142630,27-Apr-16,Professional Services, PROFESSIONAL SERVICES - DEF,2253.6
MODGPC142631,27-Apr-16,Medical, HOSPITALS,500
MODGPC142632,27-Apr-16,Auto/Vehicle Dealers, BOAT DEALERS,1520.86
MODGPC142633,27-Apr-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",622.8
MODGPC142634,27-Apr-16,Business To Business Offices S, OFFICE/PHOTO EQUIPMENT,4565
MODGPC142635,27-Apr-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,741.72
MODGPC142636,27-Apr-16,Retail, ELECTRONICS STORES,15533.4
MODGPC142637,27-Apr-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,528.8
MODGPC142638,27-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,634.07
MODGPC142639,27-Apr-16,Retail, SPORTING GOODS STORES,1346.41
MODGPC142640,27-Apr-16,Miscellaneous, SPORT/RECREATIONAL CAMPS,504.9
MODGPC142641,27-Apr-16,Auto/Vehicle Expenses, AUTO SERVICE SHOPS/NON DEALER,671.22
MODGPC142642,27-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,1881
MODGPC142643,27-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,918
MODGPC142644,27-Apr-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,1088
MODGPC142645,27-Apr-16,Professional Services, ACCOUNTANTS/AUDITORS/BOOKPR,2400
MODGPC142646,27-Apr-16,Auto/Vehicle Rentals, ENTERPRISE RENT-A-CAR,1184.29
MODGPC142647,27-Apr-16,Auto/Vehicle Rentals, ENTERPRISE RENT-A-CAR,1377.65
MODGPC142648,27-Apr-16,Auto/Vehicle Rentals, AVIS RENT-A-CAR,664.7
MODGPC142649,27-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,2680.27
MODGPC142650,27-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,4801.8
MODGPC142651,27-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,556.92
MODGPC142652,27-Apr-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,513.54
MODGPC142653,27-Apr-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,528
MODGPC142654,27-Apr-16,Facilities/Repair Supplies, HARDWARE STORES,1440
MODGPC142655,27-Apr-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",752.4
MODGPC142656,27-Apr-16,Utilities, TELECOMMUNICATION SERVICES,2564.15
MODGPC142657,27-Apr-16,Other Supplies, MISC GENERAL MERCHANDISE,1252.26
MODGPC142658,27-Apr-16,Clothing/Shoes/Uniforms, SHOE STORES,11376
MODGPC142659,27-Apr-16,Retail, CHILDREN/INFANTS WEAR STORES,718.2
MODGPC142660,27-Apr-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,2853.48
MODGPC142661,27-Apr-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,11568
MODGPC142662,27-Apr-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,993.6
MODGPC142663,27-Apr-16,Eating And Drinking Places, RESTAURANTS,662.98
MODGPC142664,26-Apr-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",3216.17
MODGPC142665,26-Apr-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,3151.2
MODGPC142666,26-Apr-16,Facilities/Repair Services," HEATING, PLUMBING, AIR COND",972.91
MODGPC142667,25-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,652.8
MODGPC142668,25-Apr-16,Professional Services, PROFESSIONAL SERVICES - DEF,1203.6
MODGPC142669,25-Apr-16,Professional Services, PROFESSIONAL SERVICES - DEF,2550
MODGPC142670,25-Apr-16,Professional Services, PROFESSIONAL SERVICES - DEF,1203.6
MODGPC142671,25-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,2100
MODGPC142672,25-Apr-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,1101.43
MODGPC142673,25-Apr-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",578.4
MODGPC142674,25-Apr-16,Business To Business Facility/, MOTOR VEHICLE SUPPLY/NEW PARTS,731.94
MODGPC142675,25-Apr-16,Business To Business Offices S, OFFICE/PHOTO EQUIPMENT,735.26
MODGPC142676,25-Apr-16,Equipment And Furniture, FURNITURE/EQUIP STORES,1044.58
MODGPC142677,25-Apr-16,Equipment And Furniture, FURNITURE/EQUIP STORES,4594.8
MODGPC142678,25-Apr-16,Equipment And Furniture, TELECOMMUNICATION EQUIPMENT,794.97
MODGPC142679,25-Apr-16,Utilities, COMPUTER NETWORK/INFO SVCS,2365.28
MODGPC142680,25-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,3428.16
MODGPC142681,25-Apr-16,Business Expenses/Services, STATIONERY STORES,599.95
MODGPC142682,25-Apr-16,Professional Services, PROFESSIONAL SERVICES - DEF,586.37
MODGPC142683,25-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,552
MODGPC142684,25-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,552
MODGPC142685,25-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,4795.2
MODGPC142686,25-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,552
MODGPC142687,25-Apr-16,Auto/Vehicle Rentals, ENTERPRISE RENT-A-CAR,1475.46
MODGPC142688,25-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,4801.8
MODGPC142689,25-Apr-16,Business To Business Other Sup, NON-DURABLE GOODS - DEFAULT,1683.41
MODGPC142690,25-Apr-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,990
MODGPC142691,25-Apr-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,12960
MODGPC142692,25-Apr-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,6480
MODGPC142693,25-Apr-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,23400
MODGPC142694,25-Apr-16,Auto/Vehicle Dealers, BOAT DEALERS,1000
MODGPC142695,25-Apr-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,2782.8
MODGPC142696,25-Apr-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,927.6
MODGPC142697,25-Apr-16,Government, GOV'T SERV - DEFAULT,1046.4
MODGPC142698,25-Apr-16,Eating And Drinking Places, RESTAURANTS,600
MODGPC142699,25-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,4768
MODGPC142700,25-Apr-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,2200
MODGPC142701,25-Apr-16,Equipment And Furniture, TOOL HIRE,1314
MODGPC142702,25-Apr-16,Retail, TENT AND AWNING SHOPS,501.15
MODGPC142703,25-Apr-16,Retail, FABRIC STORES,1082.4
MODGPC142704,25-Apr-16,Government, GOV'T SERV - DEFAULT,1413.6
MODGPC142705,25-Apr-16,Retail, MISC FOOD STORES - DEFAULT,1720.8
MODGPC142706,25-Apr-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,898.56
MODGPC142707,25-Apr-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,1804.57
MODGPC142708,25-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,3050.4
MODGPC142709,25-Apr-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,2095.2
MODGPC142710,25-Apr-16,Business To Business Eqpt/Furn, COMMERCIAL FURNITURE,4068.96
MODGPC142711,25-Apr-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,783.4
MODGPC142712,25-Apr-16,Other Supplies, CAMERA & PHOTO SUPPLY STORE,7200
MODGPC142713,25-Apr-16,Retail, SPORTING GOODS STORES,591.07
MODGPC142714,25-Apr-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,1051.01
MODGPC142715,25-Apr-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,4459.68
MODGPC142716,25-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,1563.48
MODGPC142717,25-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,3858.91
MODGPC142718,25-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,1741.44
MODGPC142719,25-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,605.76
MODGPC142720,25-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,2286.73
MODGPC142721,25-Apr-16,Government, SCHOOLS - DEFAULT,2855.27
MODGPC142722,25-Apr-16,Government, SCHOOLS - DEFAULT,1370.4
MODGPC142723,25-Apr-16,Government, SCHOOLS - DEFAULT,1006.13
MODGPC142724,25-Apr-16,Business Expenses/Services, POSTAGE STAMPS,944.4
MODGPC142725,25-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,1639.57
MODGPC142726,25-Apr-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,510
MODGPC142727,25-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,718.8
MODGPC142728,25-Apr-16,Professional Services, PROFESSIONAL SERVICES - DEF,951.58
MODGPC142729,25-Apr-16,Professional Services, PROFESSIONAL SERVICES - DEF,1155.6
MODGPC142730,25-Apr-16,Facilities/Repair Supplies, HARDWARE STORES,1709.55
MODGPC142731,25-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,1392
MODGPC142732,25-Apr-16,Business Expenses/Services, STATIONERY STORES,734.4
MODGPC142733,25-Apr-16,Auto/Vehicle Rentals, AUTOMOBILE RENTAL AGENCY,551.52
MODGPC142734,23-Apr-16,Eating And Drinking Places, BARS/TAVERNS/LOUNGES/DISCOS,935.62
MODGPC142735,25-Apr-16,Auto/Vehicle Rentals, ENTERPRISE RENT-A-CAR,2497.3
MODGPC142736,25-Apr-16,Auto/Vehicle Rentals, ENTERPRISE RENT-A-CAR,2543.78
MODGPC142737,25-Apr-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",2842.72
MODGPC142738,25-Apr-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,3400
MODGPC142739,25-Apr-16,Clothing/Shoes/Uniforms, FAMILY CLOTHING STORES,583.62
MODGPC142740,25-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,2200
MODGPC142741,25-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,528
MODGPC142742,25-Apr-16,Business To Business Eqpt/Furn, BOOK STORES,704.54
MODGPC142743,25-Apr-16,Miscellaneous, MISC PERSONAL SERV - DEF,1928.54
MODGPC142744,25-Apr-16,Professional Services, COMPUTER PROGRAM/SYS DESIGN,1447.2
MODGPC142745,25-Apr-16,Medical, OPTICIANS,815.2
MODGPC142746,25-Apr-16,Government, GOV'T SERV - DEFAULT,598.53
MODGPC142747,24-Apr-16,Eating And Drinking Places, RESTAURANTS,513.15
MODGPC142748,22-Apr-16,Business To Business Facility/, CHEMICALS/ALLIED PRODS - DEF,785.82
MODGPC142749,22-Apr-16,Equipment And Furniture, FURNITURE/EQUIP STORES,1477.31
MODGPC142750,21-Apr-16,Business To Business Eqpt/Furn, COMPUTERS/PERIPHERALS/SOFTWARE,1807.2
MODGPC142751,22-Apr-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,4277.22
MODGPC142752,22-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,1800
MODGPC142753,22-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,1717.5
MODGPC142754,22-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,721.2
MODGPC142755,22-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,2400
MODGPC142756,22-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,550
MODGPC142757,22-Apr-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,11530.11
MODGPC142758,22-Apr-16,Professional Services, PROFESSIONAL SERVICES - DEF,850
MODGPC142759,22-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,763.2
MODGPC142760,21-Apr-16,Retail, SPORTING GOODS STORES,734.4
MODGPC142761,22-Apr-16,Health Services And Supplies, HEARING AID/SALES/SERVICE,798.43
MODGPC142762,22-Apr-16,Health Services And Supplies, HEARING AID/SALES/SERVICE,847.65
MODGPC142763,22-Apr-16,Retail, ELECTRONICS STORES,16987.2
MODGPC142764,22-Apr-16,Auto/Vehicle Dealers, MISC AUTO DEALERS - DEFAULT,1463.65
MODGPC142765,22-Apr-16,Retail, SPORTS/RIDING APPAREL STORES,5490
MODGPC142766,22-Apr-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,11568
MODGPC142767,22-Apr-16,Business To Business Eqpt/Furn, COMPUTERS/PERIPHERALS/SOFTWARE,869.99
MODGPC142768,22-Apr-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,818.25
MODGPC142769,21-Apr-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,677.92
MODGPC142770,22-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,4801.8
MODGPC142771,22-Apr-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,1546.02
MODGPC142772,23-Apr-16,Auto/Vehicle Rentals, ENTERPRISE RENT-A-CAR,1400.85
MODGPC142773,23-Apr-16,Auto/Vehicle Rentals, ENTERPRISE RENT-A-CAR,1406.89
MODGPC142774,23-Apr-16,Auto/Vehicle Rentals, ENTERPRISE RENT-A-CAR,1406.89
MODGPC142775,22-Apr-16,Auto/Vehicle Rentals, ENTERPRISE RENT-A-CAR,1314.95
MODGPC142776,23-Apr-16,Auto/Vehicle Rentals, ENTERPRISE RENT-A-CAR,1550.85
MODGPC142777,23-Apr-16,Auto/Vehicle Rentals, ENTERPRISE RENT-A-CAR,1400.85
MODGPC142778,22-Apr-16,Auto/Vehicle Rentals, ENTERPRISE RENT-A-CAR,1025.95
MODGPC142779,23-Apr-16,Auto/Vehicle Rentals, ENTERPRISE RENT-A-CAR,1176.3
MODGPC142780,22-Apr-16,Auto/Vehicle Rentals, ENTERPRISE RENT-A-CAR,1014.06
MODGPC142781,22-Apr-16,Eating And Drinking Places, RESTAURANTS,894.45
MODGPC142782,24-Apr-16,Eating And Drinking Places, RESTAURANTS,2805.34
MODGPC142783,24-Apr-16,Eating And Drinking Places, RESTAURANTS,3252.56
MODGPC142784,22-Apr-16,Auto/Vehicle Expenses, AUTO SERVICE SHOPS/NON DEALER,530
MODGPC142785,23-Apr-16,Entertainment, MEMBER CLUBS/SPORT/REC/GOLF,601.11
MODGPC142786,22-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,680
MODGPC142787,22-Apr-16,Retail, SPORTING GOODS STORES,4860
MODGPC142788,22-Apr-16,Utilities, UTILITIES/ELEC/GAS/H2O/SANI,697.27
MODGPC142789,22-Apr-16,Government, GOV'T SERV - DEFAULT,744
MODGPC142790,22-Apr-16,Government, GOV'T SERV - DEFAULT,720
MODGPC142791,22-Apr-16,Government, GOV'T SERV - DEFAULT,2478.6
MODGPC142792,22-Apr-16,Government, GOV'T SERV - DEFAULT,5000
MODGPC142793,22-Apr-16,Other Supplies," GIFT, CARD, NOVELTY STORES",1159.2
MODGPC142794,22-Apr-16,Other Supplies, CAMERA & PHOTO SUPPLY STORE,780.9
MODGPC142795,22-Apr-16,Miscellaneous, CONTINUITY/SUBSCRIPTION MERCHT,4234.75
MODGPC142796,21-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,654
MODGPC142797,22-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,1507.18
MODGPC142798,22-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,651.22
MODGPC142799,21-Apr-16,Equipment And Furniture, TOOL HIRE,563.96
MODGPC142800,22-Apr-16,Government, GOV'T SERV - DEFAULT,2779.2
MODGPC142801,21-Apr-16,Government, GOV'T SERV - DEFAULT,1726.63
MODGPC142802,21-Apr-16,Government, GOV'T SERV - DEFAULT,2769.8
MODGPC142803,21-Apr-16,Government, GOV'T SERV - DEFAULT,1762.6
MODGPC142804,21-Apr-16,Government, GOV'T SERV - DEFAULT,2000.01
MODGPC142805,22-Apr-16,Government, SCHOOLS - DEFAULT,612
MODGPC142806,22-Apr-16,Government, SCHOOLS - DEFAULT,612
MODGPC142807,22-Apr-16,Government, SCHOOLS - DEFAULT,612
MODGPC142808,22-Apr-16,Entertainment, TOURIST ATTRACTIONS AND XHBT,545
MODGPC142809,22-Apr-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,1440
MODGPC142810,22-Apr-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,1152
MODGPC142811,22-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,562.21
MODGPC142812,22-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,1800
MODGPC142813,22-Apr-16,Clothing/Uniform Services, DRY CLEANERS,1500
MODGPC142814,22-Apr-16,Business To Business Other Sup, NON-DURABLE GOODS - DEFAULT,5768.42
MODGPC142815,22-Apr-16,Clothing/Uniform Services, TAILOR/SEAMSTRESS/ALTERS,4502.4
MODGPC142816,22-Apr-16,Professional Services, LEGAL SERVICES ATTORNEYS,830.4
MODGPC142817,22-Apr-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,701
MODGPC142818,22-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,6668.4
MODGPC142819,22-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,607.98
MODGPC142820,22-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,2745.53
MODGPC142821,22-Apr-16,Professional Services, COMPUTER PROGRAM/SYS DESIGN,4676.28
MODGPC142822,22-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,528.7
MODGPC142823,22-Apr-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,554.4
MODGPC142824,22-Apr-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,1476.08
MODGPC142825,24-Apr-16,Auto/Vehicle Rentals, AUTOMOBILE RENTAL AGENCY,697.37
MODGPC142826,22-Apr-16,Entertainment, AMUSEMENT PARKS/CIRCUS,1107.49
MODGPC142827,24-Apr-16,Auto/Vehicle Rentals, AUTOMOBILE RENTAL AGENCY,697.37
MODGPC142828,23-Apr-16,Miscellaneous, MISC PERSONAL SERV - DEF,971.23
MODGPC142829,22-Apr-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,600
MODGPC142830,22-Apr-16,Government, GOV'T SERV - DEFAULT,1203.6
MODGPC142831,22-Apr-16,Government, GOV'T SERV - DEFAULT,1146.13
MODGPC142832,22-Apr-16,Retail, ELECTRONICS STORES,803.87
MODGPC142833,22-Apr-16,Government, TRADE/VOCATIONAL SCHOOLS,3034.3
MODGPC142834,21-Apr-16,Auto/Vehicle Expenses, AUTO BODY REPAIR SHOPS,1745
MODGPC142835,21-Apr-16,Auto/Vehicle Expenses, AUTO BODY REPAIR SHOPS,3818.58
MODGPC142836,22-Apr-16,Auto/Vehicle Expenses, AUTO SERVICE SHOPS/NON DEALER,1203.25
MODGPC142837,22-Apr-16,Medical, OPTICIANS,744
MODGPC142838,22-Apr-16,Medical, OPTICIANS,659.64
MODGPC142839,22-Apr-16,Entertainment, MEMBER CLUBS/SPORT/REC/GOLF,3574.8
MODGPC142840,22-Apr-16,Retail, SPORTING GOODS STORES,1346
MODGPC142841,22-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,815.8
MODGPC142842,22-Apr-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,583.63
MODGPC142843,22-Apr-16,Equipment And Furniture, FURNITURE/EQUIP STORES,5333.89
MODGPC142844,22-Apr-16,Caterers Food, CATERERS,2008.8
MODGPC142845,22-Apr-16,Auto/Vehicle Rentals, AVIS RENT-A-CAR,693.69
MODGPC142846,22-Apr-16,Facilities/Repair Services, ELECTRICAL CONTRACTORS,1600
MODGPC142847,21-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,3597
MODGPC142848,21-Apr-16,Business Expenses/Services, POSTAGE STAMPS,550
MODGPC142849,21-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,550
MODGPC142850,21-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,1608
MODGPC142851,21-Apr-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,830.4
MODGPC142852,21-Apr-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,637.63
