Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number, Amount ,Vat Registration Num,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,WARWICKSHIRE PCT,PUBLIC,CV34 4DE,HAFS-11866," 58,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,WEST ESSEX PCT,PUBLIC,CM16 6TN,HAFS-11867," 32,500,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,WEST KENT PCT,PUBLIC,ME20 7NJ,HAFS-11868," 70,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,WEST MIDLANDS SHA,PUBLIC,B16 9RG,HAFS-11869," 43,500,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,WEST SUSSEX PCT,PUBLIC,WF3 1WE,HAFS-11870," 98,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,WESTERN CHESHIRE PCT,PUBLIC,CH2 1HU,HAFS-11871," 29,125,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,WESTMINSTER PCT,PUBLIC,BS1 2NP,HAFS-11872," 40,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,WILTSHIRE PCT,PUBLIC,SN10 5EQ,HAFS-11873," 48,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,WIRRAL PCT,PUBLIC,CH42 0LQ,HAFS-11874," 44,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,WOLVERHAMPTON CITY PCT,PUBLIC,WV3 0UD,HAFS-11875," 27,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,WORCESTERSHIRE PCT,PUBLIC,WR4 9RW,HAFS-11876," 53,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,YORKSHIRE & THE HUMBER SHA,PUBLIC,LS1 4PL,HAFS-11877," 45,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,"ASHTON, LEIGH & WIGAN PCT",PUBLIC,WN1 1AH,HAFS-11878," 38,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,BARKING AND DAGENHAM PCT,PUBLIC,IG11 8EY,HAFS-11879," 28,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,BARNET PCT,PUBLIC,NW9 6QQ,HAFS-11880," 39,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,BARNSLEY PCT,PUBLIC,S70 3RD,HAFS-11881," 20,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,BASSETLAW PCT,PUBLIC,NG21 0ER,HAFS-11882," 12,250,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,BATH & NORTH EAST SOMERSET PCT,PUBLIC,BA2 5RP,HAFS-11883," 18,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,BEDFORDSHIRE PCT,PUBLIC,MK40 2AW,HAFS-11884," 45,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,BERKSHIRE EAST PCT,PUBLIC,RG30 2BA,HAFS-11885," 39,731,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,BERKSHIRE WEST PCT,PUBLIC,RG30 2BA,HAFS-11886," 45,800,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,BEXLEY CARE TRUST,PUBLIC,DA5 2BW,HAFS-11887," 27,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,BIRMINGHAM EAST AND NORTH PCT,PUBLIC,B7 4WE,HAFS-11888," 45,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,BLACKBURN AND DARWEN TEACHING CARE TRUST PLUS,PUBLIC,BB1 2EE,HAFS-11889," 21,165,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,BLACKPOOL PCT,PUBLIC,PR4 3AL,HAFS-11890," 20,884,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,BOLTON PCT,PUBLIC,B11 1PP,HAFS-11891," 32,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,BOURNEMOUTH & POOLE PCT,PUBLIC,BH12 5AG,HAFS-11892," 37,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,BRADFORD AND AIREDALE PCT,PUBLIC,WF3 1WE,HAFS-11893," 60,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,BRENT TEACHING PCT,PUBLIC,HA0 4UZ,HAFS-11894," 37,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,BRIGHTON & HOVE CITY TEACHING PCT,PUBLIC,WF3 1WE,HAFS-11895," 32,500,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,BRISTOL PCT,PUBLIC,BS2 8EE,HAFS-11896," 60,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,BROMLEY PCT,PUBLIC,WF3 1WE,HAFS-11897," 34,250,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,BUCKINGHAMSHIRE PCT,PUBLIC,HP19 8ET,HAFS-11898," 51,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,BURY PCT,PUBLIC,BL9 0EN,HAFS-11899," 23,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,CALDERDALE PCT,PUBLIC,WF3 1WE,HAFS-11900," 23,500,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,CAMBRIDGESHIRE PCT,PUBLIC,PE27 5BB,HAFS-11901," 61,500,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,CAMDEN PCT,PUBLIC,NW1 0PE,HAFS-11902," 33,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,CENTRAL & EASTERN CHESHIRE PCT,PUBLIC,CW5 5QU,HAFS-11903," 52,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,CENTRAL LANCASHIRE PCT,PUBLIC,PR26 6TR,HAFS-11904," 54,450,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,CITY AND HACKNEY TEACHING PCT,PUBLIC,E1 1RD,HAFS-11905," 39,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,CORNWALL & ISLES OF SCILLY PCT,PUBLIC,PL25 5AS,HAFS-11906," 67,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,COUNTY DURHAM PCT,PUBLIC,DL14 6WA,HAFS-11907," 78,107,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,COVENTRY TEACHING PCT,PUBLIC,CV1 2GQ,HAFS-11908," 39,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,CROYDON PCT,PUBLIC,CR0 6SR,HAFS-11909," 53,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,CUMBRIA PCT,PUBLIC,CA2 7HX,HAFS-11910," 67,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,DARLINGTON PCT,PUBLIC,DL14 6WA,HAFS-11911," 14,422,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,DERBY CITY PCT,PUBLIC,WF3 1WE,HAFS-11912," 30,500,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,DERBYSHIRE COUNTY PCT,PUBLIC,S41 7PF,HAFS-11913," 85,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,DEVON PCT,PUBLIC,TQ12 4PH,HAFS-11914," 88,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,DONCASTER PCT,PUBLIC,DN4 5DJ,HAFS-11915," 38,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,DORSET PCT,PUBLIC,DT2 9TB,HAFS-11916," 43,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,DUDLEY PCT,PUBLIC,DY2 8PP,HAFS-11917," 36,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,EALING PCT,PUBLIC,UB2 4SA,HAFS-11918," 43,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,EAST LANCASHIRE PCT,PUBLIC,BB9 5SZ,HAFS-11919," 50,750,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,EAST MIDLANDS SHA,PUBLIC,WF3 1WE,HAFS-11920," 20,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,EAST OF ENGLAND SHA,PUBLIC,CB1 5XB,HAFS-11921," 45,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,EAST RIDING OF YORKSHIRE PCT,PUBLIC,HU10 6DT,HAFS-11922," 36,500,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,EAST SUSSEX DOWNS & WEALD PCT,PUBLIC,BN21 3UN,HAFS-11923," 45,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,EASTERN & COASTAL KENT PCT,PUBLIC,CT1 3NG,HAFS-11924," 93,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,ENFIELD PCT,PUBLIC,EN1 1NJ,HAFS-11925," 34,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,GATESHEAD PCT,PUBLIC,NE11 0NB,HAFS-11926," 30,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,GLOUCESTERSHIRE PCT,PUBLIC,GL2 8DN,HAFS-11927," 68,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,GREAT YARMOUTH AND WAVENY PCT,PUBLIC,NR31 0LT,HAFS-11928," 29,350,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,GREENWICH TEACHING PCT,PUBLIC,SE10 8EX,HAFS-11929," 39,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,HALTON & ST HELENS PCT,PUBLIC,WA10 2AP,HAFS-11930," 38,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,HAMMERSMITH AND FULHAM PCT,PUBLIC,WF3 1WE,HAFS-11931," 28,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,HAMPSHIRE PCT,PUBLIC,RG24 9NB,HAFS-11932," 134,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,HARINGEY TEACHING PCT,PUBLIC,N15 3TH,HAFS-11933," 34,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,HARROW PCT,PUBLIC,HA1 3EX,HAFS-11934," 25,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,HARTLEPOOL PCT,PUBLIC,TS7 0NJ,HAFS-11935," 11,800,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,HASTINGS & ROTHER PCT,PUBLIC,TN40 2DZ,HAFS-11936," 18,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,HAVERING PCT COMMISSIONING,PUBLIC,RM12 6RS,HAFS-11937," 26,500,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,HEALTH AND SOCIAL CARE INFORMATION CENTRE,PUBLIC,WF3 1WE,HAFS-11938," 3,600,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,HEART OF BIRMINGHAM TEACHING PCT,PUBLIC,B7 4WH,HAFS-11939," 47,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,HEREFORDSHIRE PCT,PUBLIC,HR2 9RP,HAFS-11940," 19,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,HERTFORDSHIRE PCT,PUBLIC,AL8 6JL,HAFS-11941," 119,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,HEYWOOD MIDDLETON & ROCHDALE PCT,PUBLIC,M24 1AY,HAFS-11942," 26,500,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,HILLINGDON PCT,PUBLIC,TW3 3HR,HAFS-11943," 30,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,HOUNSLOW PCT,PUBLIC,UB2 4SA,HAFS-11944," 32,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,HULL PCT,PUBLIC,HU1 3HA,HAFS-11945," 40,800,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,ISLE OF WIGHT NHS PCT,PUBLIC,PO30 5TG,HAFS-11946," 21,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,ISLINGTON PCT,PUBLIC,NW1 2LT,HAFS-11947," 33,500,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,KENSINGTON AND CHELSEA PCT,PUBLIC,W10 6DZ,HAFS-11948," 28,728,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,KINGSTON PCT,PUBLIC,KT5 9AL,HAFS-11949," 21,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,KIRKLEES PCT,PUBLIC,WF3 1WE,HAFS-11950," 45,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,KNOWSLEY PCT,PUBLIC,L33 7XW,HAFS-11951," 23,823,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,LAMBETH PCT,PUBLIC,WF3 1WE,HAFS-11952," 56,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,LEEDS PCT,PUBLIC,WF3 1WE,HAFS-11953," 84,892,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,LEICESTER CITY PCT,PUBLIC,LE1 6NB,HAFS-11954," 38,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,LEICESTERSHIRE COUNTY & RUTLAND PCT,PUBLIC,CV13 0LJ,HAFS-11955," 71,000,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,LEWISHAM PCT,PUBLIC,SE12 8RN,HAFS-11956," 39,250,000.00 ",,,Other,
Department of Health,Department of Health,01/12/2011,CASH FUNDING Rev Inside RAB,NHS FC,LINCOLNSHIRE PCT,PUBLIC,LN4 2HN,HAFS-11957," 87,000,000.00 ",,,Other,
Department of Health,Department of Health,02/12/2011,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),PUBLIC,SE1 7DU,738003," 23,085.00 ",,,Programme,
Department of Health,Department of Health,02/12/2011,Outsourcing Contract,Health Improvement and Protection,ARISTA LABORATORIES EUROPE,SME,KT2 6HL,2673," 22,090.00 ",,,Programme,
Department of Health,Department of Health,02/12/2011,Outsourcing Contract,Health Improvement and Protection,NHS BLOOD AND TRANSPLANT (NHSBT),PUBLIC,LS15 7TW,946988," 2,030,000.00 ",,,Programme,
Department of Health,Department of Health,02/12/2011,Policy Payments,Health Improvement and Protection,DEPARTMENT FOR WORK AND PENSIONS (DWP),PUBLIC,FY5 3TA,CHAPS," 913,426.00 ",,,Programme,
Department of Health,Department of Health,02/12/2011,Provisions cash payment,Health Improvement and Protection,PGO FOREIGN CURRENCY PAYMENTS,PUBLIC,RH10 1UH,FT/11333/00113," 2,835,911.00 ",,,Programme,
Department of Health,Department of Health,02/12/2011,Provisions cash payment,Health Improvement and Protection,PGO FOREIGN CURRENCY PAYMENTS,PUBLIC,RH10 1UH,FT/11333/00133," 29,869,693.00 ",,,Programme,
Department of Health,Department of Health,02/12/2011,Other programme expenditure,Health Improvement and Protection,PGO FOREIGN CURRENCY PAYMENTS,PUBLIC,RH10 1UH,FX/11090/00027/28/29," 118,678,500.00 ",,,Programme,
Department of Health,Department of Health,02/12/2011,Provisions cash payment,Health Improvement and Protection,PGO FOREIGN CURRENCY PAYMENTS,PUBLIC,RH10 1UH,FX/11090/00027/28/29," 130,985,900.00 ",,,Programme,
Department of Health,Department of Health,02/12/2011,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2386001-20-DEC-11," 10,021.00 ",,,Other,
Department of Health,Department of Health,02/12/2011,Phone Rental and Calls,NHS CHIEF INFORMATION OFFICER,BT PLC,,,14056917," 25,995.63 ",,,,
Department of Health,Department of Health,02/12/2011,Legal / Prof Fees,NHS CHIEF INFORMATION OFFICER,MILBANK TWEED HADLEY & MCCLOY LLP,,,14025114," 78,066.15 ",,,,
Department of Health,Department of Health,02/12/2011,Other Admin expenditure,NHS MEDICAL DIRECTOR,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,PUBLIC,GL1 2EL,2001307," 120,269.00 ",,,Admin,
Department of Health,Department of Health,02/12/2011,Grants to non profit institutions (CUR),SOCIAL CARE,TIMEBANK,SME,SE1 9BG,ERS-446622-53881," 58,147.00 ",,,Programme,
Department of Health,Department of Health,02/12/2011,Grants to non profit institutions (CUR),SOCIAL CARE,HOME GROUP LTD,VCS,WR3 8TJ,ERS-446623-53882," 43,283.00 ",,,Programme,
Department of Health,Department of Health,02/12/2011,Grants to non profit institutions (CUR),SOCIAL CARE,HOME GROUP LTD,VCS,WR3 8TJ,ERS-446625-53883," 80,149.00 ",,,Programme,
Department of Health,Department of Health,02/12/2011,Grants to non profit institutions (CUR),SOCIAL CARE,PRINCESS ROYAL TRUST FOR CARERS,VCS,IG8 8HD,ERS-446577-53861," 50,000.00 ",,,Programme,
Department of Health,Department of Health,05/12/2011,Contractor/Staff Substitution,COMMISSIONING,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,SME,ST1 5UB,LA181464," 29,962.00 ",,,Programme,13352
Department of Health,Department of Health,05/12/2011,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2386001-20-DEC-11," 7,644.00 ",,,Other,
Department of Health,Department of Health,05/12/2011,Staff Consultancy & Suppt,NHS CHIEF INFORMATION OFFICER,CAPGEMINI UK PLC,,,13838642," 31,239.50 ",,,,
Department of Health,Department of Health,05/12/2011,Staff Consultancy & Suppt,NHS CHIEF INFORMATION OFFICER,CAPGEMINI UK PLC,,,13839932,"-31,239.50 ",,,,
Department of Health,Department of Health,05/12/2011,Staff Consultancy & Suppt,NHS CHIEF INFORMATION OFFICER,CAPGEMINI UK PLC,,,13951577," 27,607.00 ",,,,
Department of Health,Department of Health,05/12/2011,Staff Consultancy & Suppt,NHS CHIEF INFORMATION OFFICER,CAPGEMINI UK PLC,,,13838642," 51,521.80 ",,,,
Department of Health,Department of Health,05/12/2011,Staff Consultancy & Suppt,NHS CHIEF INFORMATION OFFICER,CAPGEMINI UK PLC,,,13839932,"-56,734.00 ",,,,
Department of Health,Department of Health,05/12/2011,Staff Consultancy & Suppt,NHS CHIEF INFORMATION OFFICER,CAPGEMINI UK PLC,,,13848774,"-53,298.00 ",,,,
Department of Health,Department of Health,05/12/2011,Staff Consultancy & Suppt,NHS CHIEF INFORMATION OFFICER,CAPGEMINI UK PLC,,,13951577," 46,760.75 ",,,,
