Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Postcode ,Project Code,Expenditure Type
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2328678,58,Installation of a single desktop device,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2328678,11.17,MS Visio Professional,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,EZ999-Wales Region,ATOS IT SERVICES UK LTD,2328678,265.63,Dragon Naturally Speaking Professional v10,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,EZ999-Wales Region,ATOS IT SERVICES UK LTD,2328678,43.22,Andrea NC181VM USB headset,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2328678,85.87,Software Upgrade - ATOS SERVICE - Uxbridge County Court,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2328678,72,Relocation of 2-5 desktop client devices to a different building - ATOS SERVICE - Tribunal service,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,HZ999-North East Region,ATOS IT SERVICES UK LTD,2328678,168.02,RollerMouse Pro2,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,AT899-HQ - ICT,ATOS IT SERVICES UK LTD,2328678,58.47,Keep your mobile phone number when upgrading to BlackBerry,WV10 6UH,0,Admin
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,SL999-Centralised Frontline,ATOS IT SERVICES UK LTD,2328678,164,"Standard Form Laptop - HP EliteBook 8470p (14"" screen)",WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,SL999-Centralised Frontline,ATOS IT SERVICES UK LTD,2328678,46,Provision and support of Secure Remote Access (RWSII) Capability,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,SL999-Centralised Frontline,ATOS IT SERVICES UK LTD,2328678,113.16,"HP 230W Docking Station for 8440p, 8540p, 8460p, 8560p, 8470p and 8570p laptops",WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,SL999-Centralised Frontline,ATOS IT SERVICES UK LTD,2328678,24.25,Laptop Security Device with Key lock,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,SL999-Centralised Frontline,ATOS IT SERVICES UK LTD,2328678,46,Provision and support of Secure Remote Access (RWSII) Capability,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,SJ999-Scotland,ATOS IT SERVICES UK LTD,2328678,50,Take departmental BlackBerry number away,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,ATOS IT SERVICES UK LTD,2328678,264,"Small Form Laptop - HP EliteBook 2570p (12.1"" screen)",WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,ATOS IT SERVICES UK LTD,2328678,46,Provision and support of Secure Remote Access (RWSII) Capability,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,ATOS IT SERVICES UK LTD,2328678,76.9,"Docking Station for 2540p,2560p and 2570p laptop",WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,ATOS IT SERVICES UK LTD,2328678,11.17,MS Project Standard,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,ATOS IT SERVICES UK LTD,2328678,258.33,HP OfficeJet 100 Mobile Printer,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,DZ999-South West Region,ATOS IT SERVICES UK LTD,2328678,18.33,Low-noise / soft touch keyboard,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,DZ999-South West Region,ATOS IT SERVICES UK LTD,2328678,46,SW DISC 0687 - Provision and support of Secure Remote Access (RWSII) Capability.,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2328678,25.23,Spare battery for BlackBerry 8520,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,SJ999-Scotland,ATOS IT SERVICES UK LTD,2328678,891.36,Crystal Reports 2011,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,HZ999-North East Region,ATOS IT SERVICES UK LTD,2328678,14.13,Kensington Orbit Optical Trackball,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,"AM999-HQ - Civil, Family & Tribunals",ATOS IT SERVICES UK LTD,2328678,6.38,HP USB/PS2 Optical Scroll Mouse,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,HZ999-North East Region,ATOS IT SERVICES UK LTD,2328678,10,5m Network Cable,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,SK999-Enforcement,ATOS IT SERVICES UK LTD,2328678,51.3,Standard Keyboard,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,GZ999-North West Region,ATOS IT SERVICES UK LTD,2328678,174,Desktop PC - HP DC8300,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,DZ999-South West Region,ATOS IT SERVICES UK LTD,2328678,36,SW DISC 0689 Relocation of 2-5 desktop client devices within the same building,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,DZ999-South West Region,ATOS IT SERVICES UK LTD,2328678,46,SW DISC 0688 Provision and support of Secure Remote Access (RWSII) Capability,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,SK999-Enforcement,ATOS IT SERVICES UK LTD,2328678,83.96,SW DISC 0690 Evoluent Vertical Mouse,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2328678,78.26,Reassign BlackBerry device within Business Unit,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,HZ999-North East Region,ATOS IT SERVICES UK LTD,2328678,82.78,BlackBerry (Vodafone),WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2328678,116,Desktop PC - HP DC8300,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,DZ999-South West Region,ATOS IT SERVICES UK LTD,2328678,58,Relocation of a single desktop client device within the same building,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,DZ999-South West Region,ATOS IT SERVICES UK LTD,2328678,58,Relocation of a single desktop client device within the same building,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,SJ999-Scotland,ATOS IT SERVICES UK LTD,2328678,297.12,Crystal Reports 2011,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,HZ999-North East Region,ATOS IT SERVICES UK LTD,2328678,18.33,Cherry eVolution WHITE STREAM PS/2 and USB,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2328678,10,5m Network Cable,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2328678,46,Provision and support of Secure Remote Access (RWSII) Capability,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,ATOS IT SERVICES UK LTD,2328678,82.78,BlackBerry (Vodafone),WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2328678,46,Provision and support of Secure Remote Access (RWSII) Capability,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2328678,46,Provision and support of Secure Remote Access (RWSII) Capability,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2328678,25.23,Additional/spare mains charger for BlackBerry 8520,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2328678,226.32,"HP 230W Docking Station for 8440p, 8540p, 8460p, 8560p, 8470p and 8570p laptops",WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2328678,82.78,BlackBerry (Vodafone),WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2328678,43.22,Andrea NC181VM USB headset,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2328678,"3,250.00",AVM Ad-Hoc Labour and Materials,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2328678,46,Provision and support of Secure Remote Access (RWSII) Capability,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,HZ999-North East Region,ATOS IT SERVICES UK LTD,2328678,116,Relocation of a single desktop client device to a different building,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2328678,"2,100.00",AVM Ad-Hoc Labour and Materials,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2328678,22.34,MS Access,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,311200-Criminal Legal Aid,SL999-Centralised Frontline,MESSRS WILFORD SMITH#DX 12603,2349242,"26,184.00",Legal fees,DX 12603,0,Programme
Ministry of Justice,HMCTS,26-Feb-13,532000-Tangible GBV - Additions,CZ999-South East Region,ATKINS,2357786,"29,988.72","Oxford Magistrates -Atkins - Replace roof covering mineral felt and upstand, replace roof lights, replace concourse extract fans and 3 x chillers",WR5 1TX,0,Programme
Ministry of Justice,HMCTS,05-Feb-13,532000-Tangible GBV - Additions,CZ999-South East Region,ATKINS,2331853,"28,638.72","Oxford Magistrates -Atkins - Replace roof covering mineral felt and upstand, replace roof lights, replace concourse extract fans and 3 x chillers",WR5 1TX,0,Programme
Ministry of Justice,HMCTS,13-Feb-13,532000-Tangible GBV - Additions,EZ999-Wales Region,KIER CONSTRUCTION,2344360,"101,277.00","CIS Labour - Swansea Mags- KIER CONSTRUCTION - Building works, preliminaries, OH&P and contingency",CIS-ME20 6XS,0,Programme
Ministry of Justice,HMCTS,13-Feb-13,532000-Tangible GBV - Additions,EZ999-Wales Region,KIER CONSTRUCTION,2344360,"343,066.00","CIS Labour - Swansea Crn St H - KIER CONSTRUCTION - Building works, preliminaries, OH&P and contingency",CIS-ME20 6XS,0,Programme
Ministry of Justice,HMCTS,13-Feb-13,532000-Tangible GBV - Additions,EZ999-Wales Region,KIER CONSTRUCTION,2344360,"195,840.00","CIS Labour - Cardiff Mags - KIER CONSTRUCTION - Building works, preliminaries, OH&P and contingency",CIS-ME20 6XS,0,Programme
Ministry of Justice,HMCTS,13-Feb-13,532000-Tangible GBV - Additions,EZ999-Wales Region,KIER CONSTRUCTION,2344360,"17,698.00","CIS Labour - Port Talbot JC - KIER CONSTRUCTION - Building works, preliminaries, OH&P and contingency",CIS-ME20 6XS,0,Programme
Ministry of Justice,HMCTS,12-Feb-13,532000-Tangible GBV - Additions,CZ999-South East Region,VINCI CONSTRUCTION UK LTD,2342143,"407,145.81","CIS Labour - Maidstone CCC - Vinci Construction UK Ltd - replacement of distribution boards, boilers, radiators and associated pipe work",CIS-WD24 4WW,0,Programme
Ministry of Justice,HMCTS,05-Feb-13,532000-Tangible GBV - Additions,BZ999-London Region,LEND LEASE CONSTRUCTION (EMEA) LTD,2332264,"122,496.84","London Estates - Lend Lease Contruction (EMEA) Ltd - M&E replacement works, as well as major refurb works across multiple sites - Maintenance Project over £500K",HA2 0EE,0,Programme
Ministry of Justice,HMCTS,05-Feb-13,532000-Tangible GBV - Additions,BZ999-London Region,LEND LEASE CONSTRUCTION (EMEA) LTD,2332264,"77,623.19","London Estates - Lend Lease Contruction (EMEA) Ltd - M&E replacement works, as well as major refurb works across multiple sites - Maintenance Project over £500K",HA2 0EE,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,532000-Tangible GBV - Additions,BZ999-London Region,LEND LEASE CONSTRUCTION (EMEA) LTD,2338828,"435,608.27","London Estates - Lend Lease Contruction (EMEA) Ltd - M&E replacement works, as well as major refurb works across multiple sites - Maintenance Project over £500K",CIS-HA2 0EE,0,Programme
Ministry of Justice,HMCTS,12-Feb-13,532000-Tangible GBV - Additions,FZ999-Midlands Region,BRUNTWOOD ESTATES,2340581,"233,361.35",Phoenix House - Bruntwood - Fit-Out Costs,M1 4BT-RENTALPH,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,532000-Tangible GBV - Additions,FZ999-Midlands Region,HENRY BOOT CONSTRUCTION LTD,2352697,"53,065.92",CIS Labour-Newcastle Magistrates'-Henry Boot Contruction Ltd-Instruction of complete integration scheme - Building and M&E Refurbishment Works for agreed maximum price,CIS-M12 6FX,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,532000-Tangible GBV - Additions,GZ999-North West Region,MILLER CONSTRUCTION (UK) LTD,2338890,"98,297.00",SAA Capital Works at Manchester CoJ - 2012 / 13,CIS-EH12 9DH,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,532000-Tangible GBV - Additions,EZ999-Wales Region,TELEREAL TRILLIUM,2339124,"115,746.24","Eastgate House, Cardiff - Telereal Trillium - Management charges & project costs associated with increase in operational capacity of 24 staff.",LS11 9DX,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,532000-Tangible GBV - Additions,HZ999-North East Region,EC HARRIS LLP,2328859,"44,522.41",EPS LOT4ProjectManageFees. HH651 CtRmLighting. HH305 Lifts&Boilers. HE301 CtRmLighting& HeatingSystem. HE302 CtRmLighting& BMS-Ventilation. TI145 CreateOfficeSpace.,M60 3NT,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,532000-Tangible GBV - Additions,HZ999-North East Region,EC HARRIS LLP,2328859,"25,002.36",EPS LOT4. ProjectManageFees. HG301 GenLighting& LVPanel. HG201 Fire Alarm. HD651 DDA Lift. HD304 CS Heating. HD306 AHU's. HG651 Door Access. HG302 VO.,M60 3NT,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,532000-Tangible GBV - Additions,HZ999-North East Region,EC HARRIS LLP,2328859,"23,465.95","CDN Works Package 3 - Design & manage- Replace following:- Door access control system, goods & public lifts,R22 gas,  public lift,AHU's,fire alarm & upgrade,AHU & BMS,Lighting upgrade,fire alarm,Boilers, AHU & BMS. Install VO",M60 3NT,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,532000-Tangible GBV - Additions,FZ999-Midlands Region,EC HARRIS LLP,2328859,"50,000.00",Newcastle Magistrates'-EC Harris-SAA Framework MOJ,M60 3NT,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,532000-Tangible GBV - Additions,EZ999-Wales Region,WATES CONSTRUCTION LTD,2339173,"466,075.00",CIS Labour - Newport Magistrates Court -Wates Construction Ltd - Enabling works / construction,CIS-KT22 7SW,F090,Programme
Ministry of Justice,HMCTS,06-Feb-13,532000-Tangible GBV - Additions,FZ999-Midlands Region,DH FATHERS LTD,2335536,"146,136.51",CIS Labour - Birmingham Mags - DH Fathers - Lighting Installation/ Dist Board Installation/ AHU works,CIS-NG16 3SU,0,Programme
Ministry of Justice,HMCTS,15-Feb-13,532000-Tangible GBV - Additions,HZ999-North East Region,ISG CONSTRUCTION LTD,2347248,"28,980.23",Capital Works Construction Costs (12.13). HH404 FireAlarm. HH306 ChillerBMS& FireAlarm. HE303 CS HVAC& PlantAccess. HE404 DDALift;BMS&AC;ReplaceWindows. HE308 SelbyIntegBuildingWorks. HH307 VO.,CIS-BD19 6BW,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,532000-Tangible GBV - Additions,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2356476,"63,643.34","Repairs to bolier house system following flood damage, as per Honeywell quote CW0017 (dated 06/09/12).",CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,532000-Tangible GBV - Additions,SL999-Centralised Frontline,G4S INTEGRATED SERVICES (UK) LTD,2356476,"48,101.80",Salford Business Centre - Instruct Axis Elevators to carry out refurbishment of 2 no. duplex lifts all as set out in their quotation reference PQ61399GM dated 13/11/12.  Our task order instruction number TO-NW-NOV12-585 also refers,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,532000-Tangible GBV - Additions,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2356476,"47,799.73",CIS Labour -TFM  Birmingham Crown Court - G4S  -  Custody Suite Lift Refurbishment,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,532000-Tangible GBV - Additions,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2356476,"50,855.91","Teesside CCC - Teesside Combined Court - Replacement of emergency lighting battery system (replaces PO 20000160649)			",CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,532000-Tangible GBV - Additions,DZ999-South West Region,INTERSERVE CONSTRUCTION LTD,2349724,"115,369.04",CIS Labour - Portsmouth Combined Courts - Interserve Construction Ltd - Lift replacement,CIS-B23 7RZ,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,532000-Tangible GBV - Additions,CZ999-South East Region,CHELMSFORD CITY COUNCIL#AJ10111879,2329178,"98,307.81",Overage liability due to Chelmsford Partnership,CM1 1JE,F080,Programme
Ministry of Justice,HMCTS,01-Feb-13,610300-Debtors < 1 Year - Deposits & Advances,GZ999-North West Region,NEOPOST LTD,2329157,"126,700.00",Postal services for franking machines prepayment charges,RM1 2AR-NIPA,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,610300-Debtors < 1 Year - Deposits & Advances,GZ999-North West Region,NEOPOST LTD,2338924,"145,495.00",Postal services for franking machines prepayment charges,RM1 2AR-NIPA,0,Programme
Ministry of Justice,HMCTS,13-Feb-13,610300-Debtors < 1 Year - Deposits & Advances,GZ999-North West Region,NEOPOST LTD,2344408,"157,355.00",Postal services for franking machines prepayment charges,RM1 2AR-NIPA,0,Programme
Ministry of Justice,HMCTS,22-Feb-13,610300-Debtors < 1 Year - Deposits & Advances,GZ999-North West Region,NEOPOST LTD,2355166,"140,148.00",Postal services for franking machines prepayment charges,RM1 2AR-NIPA,0,Programme
Ministry of Justice,HMCTS,22-Feb-13,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,AYLESBURY CONSERVATIVES,2354786,"38,750.00",Aylesbury Mags Quarter 4 Rent,HP21 7QP,0,Programme
Ministry of Justice,HMCTS,15-Feb-13,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,LONDON & CAPITAL COMMERCIAL INSURANCE SERVICES LTD,2347317,"35,908.17",Caernarfon CJC Annual Insurance,NW1 3HG,0,Programme
Ministry of Justice,HMCTS,15-Feb-13,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,OSPREY HOUSE (MANAGEMENT) LTD,2347463,"25,905.00",Osprey House Chelmsford Q1 Service Charge,CO8 5HD,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,CITY OF LONDON,2328785,"1,244,750.00",Central Criminal Court Old Bailey Quarter 3 service charge,EC2P 2EJ,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,LAMBERT SMITH HAMPTON,2349792,"13,210.25",Bristol Admin Centre Quarter 4 Service Charge,W1D 1NN-S/CHGE,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,LAMBERT SMITH HAMPTON,2349792,"26,442.50",Bristol Admin Centre Quarter 4 Rent,W1D 1NN-S/CHGE,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,GVA GRIMLEY LTD T/A GVA,2349625,"10,505.02","Quarterly service charge for Ailsa House, Leeds",B1 2JJ-A/C 9858,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,GVA GRIMLEY LTD T/A GVA,2349625,"28,863.01","Quarterly rent for Ailsa House, Leeds",B1 2JJ-A/C 9858,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,POLICE & CRIME COMMISSIONER FOR NORTH WALES,2339012,"25,292.72",Holyhead and Wrexham use of custody suites,LL29 8AW,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,611000-Debtors <1 year - Other Debtors,WW000-Balance Sheet,CBRE LTD,2338442,"48,937.50",Balance Sheet item outstanding,G2 6UA-HAMPCC,0,Balance Sheet
Ministry of Justice,HMCTS,25-Feb-13,631000-Bank,WW000-Balance Sheet,NOTTINGHAM COUNTY COUNCIL#WW00010206,2356806,"60,000.00",Balance sheet balances,NG2 7PQ,0,Balance Sheet
Ministry of Justice,HMCTS,15-Feb-13,710200-Creditors < 1 year - Trade & Other Creditors,BZ999-London Region,CW KELLOCK & CO LTD#IE40310252,833183,"50,593.27",Legal fees balance sheet balance,EC4A 1NL,0,Programme
Ministry of Justice,HMCTS,15-Feb-13,710200-Creditors < 1 year - Trade & Other Creditors,BZ999-London Region,CW KELLOCK & CO LTD#IE40310251,833182,"65,794.51",Legal fees balance sheet balance,EC4A 1NL,0,Programme
