Department for Work and Pensions ,Jobcentre Plus,01/04/2010,OTHER GOODS AND SERVICES,JOBCENTRE PLUS,VALUATION OFFICE AGENCY,2014649943,920.00,,
Department for Work and Pensions ,Jobcentre Plus,01/04/2010,OTHER GOODS AND SERVICES,JOBCENTRE PLUS,VALUATION OFFICE AGENCY,2014649943,80.00,,
Department for Work and Pensions ,Jobcentre Plus,01/04/2010,OTHER GOODS AND SERVICES,JOBCENTRE PLUS,VALUATION OFFICE AGENCY,2014649943,160.00,,
Department for Work and Pensions ,Jobcentre Plus,01/04/2010,OTHER GOODS AND SERVICES,JOBCENTRE PLUS,VALUATION OFFICE AGENCY,2014649943,80.00,,
Department for Work and Pensions ,Jobcentre Plus,01/04/2010,OTHER GOODS AND SERVICES,JOBCENTRE PLUS,VALUATION OFFICE AGENCY,2014649943,"1,520.00",,
Department for Work and Pensions ,Jobcentre Plus,01/04/2010,OTHER GOODS AND SERVICES,JOBCENTRE PLUS,VALUATION OFFICE AGENCY,2014649943,180.00,,
Department for Work and Pensions ,Jobcentre Plus,01/04/2010,OTHER GOODS AND SERVICES,JOBCENTRE PLUS,VALUATION OFFICE AGENCY,2014649943,180.00,,
Department for Work and Pensions ,Jobcentre Plus,01/04/2010,OTHER GOODS AND SERVICES,JOBCENTRE PLUS,VALUATION OFFICE AGENCY,2014649943,80.00,,
Department for Work and Pensions ,Jobcentre Plus,01/04/2010,OTHER GOODS AND SERVICES,JOBCENTRE PLUS,VALUATION OFFICE AGENCY,2014649943,230.00,,
Department for Work and Pensions ,Jobcentre Plus,01/04/2010,OTHER GOODS AND SERVICES,JOBCENTRE PLUS,VALUATION OFFICE AGENCY,2014649943,240.00,,
Department for Work and Pensions ,Jobcentre Plus,01/04/2010,OTHER GOODS AND SERVICES,JOBCENTRE PLUS,VALUATION OFFICE AGENCY,2014649943,80.00,,
Department for Work and Pensions ,Jobcentre Plus,01/04/2010,OTHER GOODS AND SERVICES,JOBCENTRE PLUS,VALUATION OFFICE AGENCY,2014649943,320.00,,
Department for Work and Pensions ,Jobcentre Plus,01/04/2010,OTHER GOODS AND SERVICES,JOBCENTRE PLUS,VALUATION OFFICE AGENCY,2014649943,340.00,,
Department for Work and Pensions ,Jobcentre Plus,01/04/2010,OTHER GOODS AND SERVICES,JOBCENTRE PLUS,VALUATION OFFICE AGENCY,2014649943,"1,160.00",,
Department for Work and Pensions ,Jobcentre Plus,01/04/2010,JOBCENTRE PLUS PATHWAYS TO WORK,JOBCENTRE PLUS,WIRRAL PCT,2014650056,"519,680.00",,
Department for Work and Pensions ,Employment Programmes,01/04/2010,ND 50+,WWG CORE PROGRAMME,WORKING LINKS,2014650071,"3,909.00",,
Department for Work and Pensions ,Employment Programmes,01/04/2010,ND 50+,WWG CORE PROGRAMME,WORKING LINKS,2014650071,"18,135.00",,
Department for Work and Pensions ,Employment Programmes,01/04/2010,ND 50+,WWG CORE PROGRAMME,WORKING LINKS,2014650071,"9,354.00",,
Department for Work and Pensions ,Employment Programmes,01/04/2010,ND 50+,WWG CORE PROGRAMME,WORKING LINKS,2014650071,"17,745.00",,
Department for Work and Pensions ,Jobcentre Plus,01/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED 3W,2014650085,"1,105.00",,
Department for Work and Pensions ,Jobcentre Plus,01/04/2010,PRINTING STATIONERY IT & CONSUMABLES,TPMD,XEROX UK LIMITED 3W,2014650085,"21,169.37",,
Department for Work and Pensions ,Employment Programmes,06/04/2010,ND 50+,WWG CORE PROGRAMME,A4E LTD,2014653303,"2,474.00",,
Department for Work and Pensions ,Employment Programmes,06/04/2010,ND 50+,WWG CORE PROGRAMME,A4E LTD,2014653303,"1,170.00",,
Department for Work and Pensions ,Employment Programmes,06/04/2010,ND 50+,WWG CORE PROGRAMME,A4E LTD,2014653303,"2,374.00",,
Department for Work and Pensions ,Employment Programmes,06/04/2010,YOUNG PERSONS GUARANTEE (YPG) AND FUTURE JOBS FUND (FJF),WWG CORE PROGRAMME,A4E LTD,2014653303,"86,400.00",,
Department for Work and Pensions ,Employment Programmes,06/04/2010,YOUNG PERSONS GUARANTEE (YPG) AND FUTURE JOBS FUND (FJF),WWG CORE PROGRAMME,ACTION FOR CHILDREN,2014653323,"45,074.12",,
Department for Work and Pensions ,Employment Programmes,06/04/2010,YOUNG PERSONS GUARANTEE (YPG) AND FUTURE JOBS FUND (FJF),WWG CORE PROGRAMME,ASPIRE FOUNDATION,2014653369,"36,400.00",,
Department for Work and Pensions ,Corporate,06/04/2010,COMPUTER SERVICES,CORPORATE IT,ATOS ORIGIN IT SERVICES UK LTD,2014653374,440.00,,
Department for Work and Pensions ,Corporate,06/04/2010,COMPUTER SERVICES,CORPORATE IT,ATOS ORIGIN IT SERVICES UK LTD,2014653374,"39,039.00",,
Department for Work and Pensions ,"Pension, Disability Carers Services",06/04/2010,MEDICAL SERVICES,PDCS CORE,ATOS ORIGIN IT SERVICES UK LTD,2014653374,"60,686.68",,
Department for Work and Pensions ,Employment Programmes,06/04/2010,YOUNG PERSONS GUARANTEE (YPG) AND FUTURE JOBS FUND (FJF),WWG CORE PROGRAMME,BTCV ENTERPRISES LTD,2014653441,"32,500.00",,
Department for Work and Pensions ,Corporate,06/04/2010,IT EQUIPMENT CAPITAL,WWG TOP LEVEL,CAPGEMINI UK PLC,2014653538,"153,441.25",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,SHARED SERVICES ,CAPITA RESOURCING LIMITED,2014653539,"7,913.39",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,SHARED SERVICES ,CAPITA RESOURCING LIMITED,2014653539,"3,155.32",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,GROUP FINANCE,CAPITA RESOURCING LIMITED,2014653539,"9,682.00",,
Department for Work and Pensions ,Corporate,06/04/2010,MANAGEMENT CONSULTANCY,MISC RFR 5,CAPITA RESOURCING LIMITED,2014653539,759.50,,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,MISC RFR 5,CAPITA RESOURCING LIMITED,2014653539,"3,673.47",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,CORPORATE IT,CAPITA RESOURCING LIMITED,2014653539,580.92,,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,LSPG,CAPITA RESOURCING LIMITED,2014653539,"7,074.54",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,LSPG,CAPITA RESOURCING LIMITED,2014653539,"1,286.11",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,LSPG,CAPITA RESOURCING LIMITED,2014653539,"2,066.54",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,LSPG,CAPITA RESOURCING LIMITED,2014653539,"2,462.96",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,MISC RFR 5,CAPITA RESOURCING LIMITED,2014653539,"3,917.15",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,MISC RFR 5,CAPITA RESOURCING LIMITED,2014653539,"1,019.90",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,MISC RFR 5,CAPITA RESOURCING LIMITED,2014653539,"5,536.66",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,MISC RFR 5,CAPITA RESOURCING LIMITED,2014653539,939.58,,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,MISC RFR 5,CAPITA RESOURCING LIMITED,2014653539,"4,862.68",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,MISC RFR 5,CAPITA RESOURCING LIMITED,2014653539,"1,128.12",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,CORPORATE IT,CAPITA RESOURCING LIMITED,2014653539,"319,304.64",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,CORPORATE IT,CAPITA RESOURCING LIMITED,2014653539,"3,578.17",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,CORPORATE IT,CAPITA RESOURCING LIMITED,2014653539,"15,350.20",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,PENSIONS CLIENT DIRECTORATE,CAPITA RESOURCING LIMITED,2014653539,"5,099.50",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,MISC RFR 5,CAPITA RESOURCING LIMITED,2014653539,"4,143.34",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,WWG TOP LEVEL,CAPITA RESOURCING LIMITED,2014653539,"4,688.18",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,WWG TOP LEVEL,CAPITA RESOURCING LIMITED,2014653539,84.01,,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,WWG TOP LEVEL,CAPITA RESOURCING LIMITED,2014653539,"2,709.14",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,WWG TOP LEVEL,CAPITA RESOURCING LIMITED,2014653539,"2,843.48",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,WWG TOP LEVEL,CAPITA RESOURCING LIMITED,2014653539,"2,135.45",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,WWG TOP LEVEL,CAPITA RESOURCING LIMITED,2014653539,"3,781.45",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,WWG TOP LEVEL,CAPITA RESOURCING LIMITED,2014653539,968.91,,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,WWG TOP LEVEL,CAPITA RESOURCING LIMITED,2014653539,"2,071.70",,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,TPM PROGRAMMES,CAPITA RESOURCING LIMITED,2014653539,"5,258.83",,
Department for Work and Pensions ,"Pension, Disability Carers Services",06/04/2010,TEMPORARY (TEMP) STAFF COSTS,PDCS CORE,CAPITA RESOURCING LIMITED,2014653539,"1,376.87",,
Department for Work and Pensions ,"Pension, Disability Carers Services",06/04/2010,TEMPORARY (TEMP) STAFF COSTS,PDCS CHANGE ,CAPITA RESOURCING LIMITED,2014653539,"12,256.90",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,GROUP FINANCE,CAPITA RESOURCING LIMITED,2014653539,"2,447.76",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,GROUP FINANCE,CAPITA RESOURCING LIMITED,2014653539,"42,962.96",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,GROUP FINANCE,CAPITA RESOURCING LIMITED,2014653539,"10,580.29",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,GROUP FINANCE,CAPITA RESOURCING LIMITED,2014653539,"3,824.63",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,GROUP FINANCE,CAPITA RESOURCING LIMITED,2014653539,"3,808.69",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,GROUP FINANCE,CAPITA RESOURCING LIMITED,2014653539,"2,612.03",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,GROUP FINANCE,CAPITA RESOURCING LIMITED,2014653539,"7,171.26",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,GROUP FINANCE,CAPITA RESOURCING LIMITED,2014653539,"37,071.17",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,GROUP FINANCE,CAPITA RESOURCING LIMITED,2014653539,"2,390.42",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,GROUP FINANCE,CAPITA RESOURCING LIMITED,2014653539,"2,569.14",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,CORPORATE IT,CAPITA RESOURCING LIMITED,2014653539,"1,529.85",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,CORPORATE IT,CAPITA RESOURCING LIMITED,2014653539,"10,547.27",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,CORPORATE IT,CAPITA RESOURCING LIMITED,2014653539,"2,549.75",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,GROUP FINANCE,CAPITA RESOURCING LIMITED,2014653539,"6,244.89",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CAPITA RESOURCING LIMITED,2014653539,"5,881.70",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CAPITA RESOURCING LIMITED,2014653539,"1,912.31",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,MISC RFR 5,CAPITA RESOURCING LIMITED,2014653539,"1,274.88",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,MISC RFR 5,CAPITA RESOURCING LIMITED,2014653539,"13,067.59",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,MISC RFR 5,CAPITA RESOURCING LIMITED,2014653539,"2,326.68",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,MISC RFR 5,CAPITA RESOURCING LIMITED,2014653539,"3,051.18",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,MISC RFR 5,CAPITA RESOURCING LIMITED,2014653539,"1,396.01",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,CORPORATE IT,CAPITA RESOURCING LIMITED,2014653539,"109,472.41",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,CORPORATE IT,CAPITA RESOURCING LIMITED,2014653539,"5,737.01",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,CORPORATE IT,CAPITA RESOURCING LIMITED,2014653539,"3,217.15",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,CORPORATE IT,CAPITA RESOURCING LIMITED,2014653539,"3,499.66",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,CORPORATE IT,CAPITA RESOURCING LIMITED,2014653539,"15,427.04",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,CORPORATE IT,CAPITA RESOURCING LIMITED,2014653539,"10,011.57",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,CORPORATE IT,CAPITA RESOURCING LIMITED,2014653539,"1,194.51",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,CORPORATE IT,CAPITA RESOURCING LIMITED,2014653539,"7,790.25",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CAPITA RESOURCING LIMITED,2014653539,"5,736.94",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CAPITA RESOURCING LIMITED,2014653539,"2,345.77",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CAPITA RESOURCING LIMITED,2014653539,"7,037.31",,
Department for Work and Pensions ,Corporate,06/04/2010,TEMPORARY (TEMP) STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CAPITA RESOURCING LIMITED,2014653539,"3,199.93",,
Department for Work and Pensions ,Corporate,06/04/2010,PRINTING STATIONERY IT & CONSUMABLES,WWG TOP LEVEL,CDS LTD,2014653546,"54,437.86",,
Department for Work and Pensions ,Corporate,06/04/2010,MARKETING,MISC RFR 5,COI CENTRAL OFFICE OF INFO,2014653576,"37,544.65",,
Department for Work and Pensions ,Corporate,06/04/2010,MARKETING,MISC RFR 5,COI CENTRAL OFFICE OF INFORMATION,2014653577,"17,560.00",,
Department for Work and Pensions ,Corporate,06/04/2010,MARKETING,MISC RFR 5,COI CENTRAL OFFICE OF INFORMATION,2014653577,"9,213.75",,
Department for Work and Pensions ,Corporate,06/04/2010,IS/IT,CHANGE MANAGEMENT DIRECTORATE,COMPUTACENTER UK LTD,2014653579,"60,399.16",,
Department for Work and Pensions ,Employment Programmes,06/04/2010,YOUNG PERSONS GUARANTEE (YPG) AND FUTURE JOBS FUND (FJF),WWG CORE PROGRAMME,CREATIVE & CULTURAL SKILLS,2014653586,"40,300.00",,
Department for Work and Pensions ,Employment Programmes,06/04/2010,YOUNG PERSONS GUARANTEE (YPG) AND FUTURE JOBS FUND (FJF),WWG CORE PROGRAMME,CSV,2014653590,"131,300.00",,
Department for Work and Pensions ,Employment Programmes,06/04/2010,YOUNG PERSONS GUARANTEE (YPG) AND FUTURE JOBS FUND (FJF),WWG CORE PROGRAMME,DORSET COUNTY COUNCIL,2014653701,"106,600.00",,
Department for Work and Pensions ,Corporate,06/04/2010,MISCELLANEOUS EXPENDITURE,MISC RFR 5,DURRANTS PRESS CUTTINGS LTD,2014654971,"29,957.36",,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,104.60,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,108.47,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,56.88,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,55.00,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,144.78,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,168.05,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,96.40,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,189.74,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,118.22,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,168.75,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,158.23,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,242.13,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,387.90,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,113.76,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,246.77,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,125.03,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,165.69,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,315.93,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,292.61,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,140.24,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,328.55,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,47.48,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,187.56,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,28.68,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,41.84,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,236.91,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,53.12,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,62.52,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,24.92,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,23.74,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,116.36,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,27.50,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,93.78,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,88.43,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,1.18,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,207.54,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,34.32,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,27.50,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,123.86,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,28.68,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,71.98,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,103.90,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,39.96,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,97.54,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,374.19,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,124.81,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,116.88,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,286.19,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,79.51,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,230.32,,
Department for Work and Pensions ,Jobcentre Plus,06/04/2010,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,EDEN SPRINGS UK LTD,2014655013,92.37,,
