EXAMPLES OF GPC EXPENDITURE,,,,
,,,,
MODGPC00144605,25-May-16,Clothing/Shoes/Uniforms, MISC APPAREL/ACCESS STORES,£788.87
MODGPC00144606,25-May-16,Equipment And Furniture, FURNITURE/EQUIP STORES,£833.40
MODGPC00144607,25-May-16,Equipment And Furniture, FURNITURE/EQUIP STORES,"£1,750.50"
MODGPC00144608,25-May-16,Miscellaneous, FINES,£520.00
MODGPC00144609,25-May-16,Government, GOV'T SERV - DEFAULT,"£2,270.40"
MODGPC00144610,25-May-16,Government, GOV'T SERV - DEFAULT,"£1,203.60"
MODGPC00144611,25-May-16,Government, GOV'T SERV - DEFAULT,"£4,401.00"
MODGPC00144612,25-May-16,Government, GOV'T SERV - DEFAULT,£500.00
MODGPC00144613,25-May-16,Government, GOV'T SERV - DEFAULT,£797.50
MODGPC00144614,25-May-16,Government, GOV'T SERV - DEFAULT,"£2,932.80"
MODGPC00144615,25-May-16,Government, GOV'T SERV - DEFAULT,"£1,500.00"
MODGPC00144616,25-May-16,Government, GOV'T SERV - DEFAULT,£644.40
MODGPC00144617,25-May-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,£621.00
MODGPC00144618,24-May-16,Miscellaneous, CIVIC/SOCIAL/FRATERNAL ASSC,"£1,440.00"
MODGPC00144619,26-May-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,"£1,012.41"
MODGPC00144620,26-May-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,"£1,012.41"
MODGPC00144621,25-May-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£1,305.60"
MODGPC00144622,25-May-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,£900.00
MODGPC00144623,24-May-16,Automobile Services & Supplies, SERVICE STATIONS,£847.21
MODGPC00144624,25-May-16,Automobile Services & Supplies, CAR & TRUCK DEALERS/NEW/USED,"£3,558.22"
MODGPC00144625,25-May-16,Other Supplies, MISC GENERAL MERCHANDISE,"£1,445.16"
MODGPC00144626,25-May-16,Other Supplies, MISC GENERAL MERCHANDISE,"£2,112.00"
MODGPC00144627,25-May-16,Facilities/Repair Supplies, GLASS/PAINT/WALLPAPER STORES,"£2,280.00"
MODGPC00144628,25-May-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,"£1,073.40"
MODGPC00144629,24-May-16,Business To Business Other Sup, UNIFORMS & COMMERCIAL CLOTHING,"£2,410.80"
MODGPC00144630,25-May-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£516.00
MODGPC00144631,25-May-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,"£1,514.40"
MODGPC00144632,25-May-16,Business To Business Facility/, PLUMBING/HEATING EQUIPMENT,£551.82
MODGPC00144633,25-May-16,Business To Business Facility/, PLUMBING/HEATING EQUIPMENT,"£2,888.42"
MODGPC00144634,25-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£1,014.77"
MODGPC00144635,25-May-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,£540.00
MODGPC00144636,25-May-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,£810.46
MODGPC00144637,25-May-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,£876.00
MODGPC00144638,25-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£1,962.00"
MODGPC00144639,25-May-16,Utilities, UTILITIES/ELEC/GAS/H2O/SANI,£718.15
MODGPC00144640,25-May-16,Business To Business Eqpt/Furn, COMMERCIAL FURNITURE,£661.44
MODGPC00144641,25-May-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,"£1,881.60"
MODGPC00144642,25-May-16,Equipment And Furniture, TELECOMMUNICATION EQUIPMENT,"£1,062.00"
MODGPC00144643,25-May-16,Equipment And Furniture, TELECOMMUNICATION EQUIPMENT,£728.40
MODGPC00144644,25-May-16,Business Expenses/Services, POSTAGE STAMPS,£500.00
MODGPC00144645,24-May-16,Miscellaneous, OTHER DIRECT MARKETERS,£909.00
MODGPC00144646,24-May-16,Miscellaneous, OTHER DIRECT MARKETERS,"£8,536.54"
MODGPC00144647,24-May-16,Miscellaneous, OTHER DIRECT MARKETERS,"£3,494.82"
MODGPC00144648,24-May-16,Miscellaneous, OTHER DIRECT MARKETERS,£520.35
MODGPC00144649,24-May-16,Retail, ART DEALERS & GALLERIES,"£1,491.14"
MODGPC00144650,23-May-16,Other Supplies, MISC SPECIALTY RETAIL,"£5,275.83"
MODGPC00144651,24-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,"£2,410.59"
MODGPC00144652,24-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,"£2,760.01"
MODGPC00144653,24-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,"£2,760.01"
MODGPC00144654,24-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,"£2,760.01"
MODGPC00144655,24-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,"£2,760.01"
MODGPC00144656,24-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,"£2,760.01"
MODGPC00144657,24-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,"£2,410.59"
MODGPC00144658,24-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,"£2,410.59"
MODGPC00144659,24-May-16,Other Supplies, MISC SPECIALTY RETAIL,£714.00
MODGPC00144660,24-May-16,Other Supplies, MISC SPECIALTY RETAIL,"£4,032.00"
MODGPC00144661,23-May-16,Professional Services, DETECTIVE/PROTECTIVE AGEN,"£19,243.20"
MODGPC00144662,24-May-16,Equipment And Furniture, TOOL HIRE,£743.40
MODGPC00144663,24-May-16,Equipment And Furniture, TOOL HIRE,"£1,498.04"
MODGPC00144664,23-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£2,973.61"
MODGPC00144665,24-May-16,Business Services, BUSINESS SERVICES - DEFAULT,£672.00
MODGPC00144666,24-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£2,634.00"
MODGPC00144667,23-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£2,604.96"
MODGPC00144668,24-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£1,212.00"
MODGPC00144669,24-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£2,994.00"
MODGPC00144670,24-May-16,Auto/Vehicle Rentals, AUTOMOBILE RENTAL AGENCY,£519.04
MODGPC00144671,23-May-16,Auto/Vehicle Rentals, AUTOMOBILE RENTAL AGENCY,£691.12
MODGPC00144672,23-May-16,Auto/Vehicle Rentals, AUTOMOBILE RENTAL AGENCY,£691.12
MODGPC00144673,24-May-16,Entertainment, TOURIST ATTRACTIONS AND XHBT,"£1,876.48"
MODGPC00144674,24-May-16,Government, BUSINESS/SECRETARIAL SCHOOL,"£7,518.00"
MODGPC00144675,24-May-16,Government, BUSINESS/SECRETARIAL SCHOOL,"£1,062.00"
MODGPC00144676,24-May-16,Government, TRADE/VOCATIONAL SCHOOLS,£718.80
MODGPC00144677,24-May-16,Government, TRADE/VOCATIONAL SCHOOLS,"£2,480.40"
MODGPC00144678,24-May-16,Government, TRADE/VOCATIONAL SCHOOLS,"£3,600.00"
MODGPC00144679,24-May-16,Miscellaneous, ELEMENTARY/SECONDARY SCHOOLS,£563.39
MODGPC00144680,24-May-16,Government, SCHOOLS - DEFAULT,"£1,206.00"
MODGPC00144681,24-May-16,Facilities/Repair Services, ELECTRICAL CONTRACTORS,"£1,600.00"
MODGPC00144682,23-May-16,Business To Business Services, MISC PUBLISHING & PRINTING,"£5,946.72"
MODGPC00144683,24-May-16,Business To Business Services, MISC PUBLISHING & PRINTING,£965.45
MODGPC00144684,24-May-16,Retail, SPORTING GOODS STORES,"£3,793.32"
MODGPC00144685,23-May-16,Business Expenses/Services, STATIONERY STORES,"£4,723.20"
MODGPC00144686,24-May-16,Business Expenses/Services, STATIONERY STORES,£738.76
MODGPC00144687,24-May-16,Other Supplies," GIFT, CARD, NOVELTY STORES","£1,097.94"
MODGPC00144688,24-May-16,Equipment And Furniture, FURNITURE/EQUIP STORES,£589.73
MODGPC00144689,24-May-16,Clothing/Shoes/Uniforms, MISC APPAREL/ACCESS STORES,£988.38
MODGPC00144690,24-May-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,"£1,808.75"
MODGPC00144691,24-May-16,Clothing/Shoes/Uniforms, SHOE STORES,£850.01
MODGPC00144692,24-May-16,Retail, SPORTS/RIDING APPAREL STORES,£507.98
MODGPC00144693,24-May-16,Retail, SPORTS/RIDING APPAREL STORES,£531.72
MODGPC00144694,24-May-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,"£4,232.40"
MODGPC00144695,24-May-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,£917.76
MODGPC00144696,24-May-16,Retail, ELECTRONICS STORES,£624.60
MODGPC00144697,24-May-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,£528.00
MODGPC00144698,24-May-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,£582.82
MODGPC00144699,24-May-16,Caterers Food, CATERERS,"£1,943.05"
MODGPC00144700,23-May-16,Eating And Drinking Places, RESTAURANTS,£651.87
MODGPC00144701,24-May-16,Eating And Drinking Places, RESTAURANTS,£670.96
MODGPC00144702,24-May-16,Professional Services, ACCOUNTANTS/AUDITORS/BOOKPR,"£2,382.00"
MODGPC00144703,24-May-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£6,763.20"
MODGPC00144704,24-May-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£1,075.64"
MODGPC00144705,24-May-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£2,057.23"
MODGPC00144706,24-May-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,£520.00
MODGPC00144707,24-May-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,£520.00
MODGPC00144708,24-May-16,Government, GOV'T SERV - DEFAULT,£924.00
MODGPC00144709,24-May-16,Government, GOV'T SERV - DEFAULT,£627.28
MODGPC00144710,24-May-16,Government, GOV'T SERV - DEFAULT,"£1,410.35"
MODGPC00144711,24-May-16,Government, GOV'T SERV - DEFAULT,"£2,305.20"
MODGPC00144712,24-May-16,Government, GOV'T SERV - DEFAULT,"£1,574.40"
MODGPC00144713,24-May-16,Government, GOV'T SERV - DEFAULT,"£2,310.00"
MODGPC00144714,24-May-16,Government, GOV'T SERV - DEFAULT,£710.46
MODGPC00144715,24-May-16,Government, GOV'T SERV - DEFAULT,"£3,057.00"
MODGPC00144716,24-May-16,Government, GOV'T SERV - DEFAULT,£684.37
MODGPC00144717,24-May-16,Government, GOV'T SERV - DEFAULT,"£1,083.68"
MODGPC00144718,24-May-16,Facilities/Repair Supplies, HARDWARE STORES,£718.20
MODGPC00144719,23-May-16,Other Supplies, VARIETY STORES,"£4,161.19"
MODGPC00144720,24-May-16,Retail, MISC FOOD STORES - DEFAULT,£541.79
MODGPC00144721,24-May-16,Automobile Services & Supplies, CAR & TRUCK DEALERS/NEW/USED,"£1,111.76"
MODGPC00144722,24-May-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,£823.35
MODGPC00144723,24-May-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,£513.07
MODGPC00144724,24-May-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,£770.06
MODGPC00144725,24-May-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,£570.52
MODGPC00144726,24-May-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,£897.12
MODGPC00144727,24-May-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,£750.59
MODGPC00144728,24-May-16,Auto/Vehicle Dealers, MISC AUTO DEALERS - DEFAULT,"£5,050.13"
MODGPC00144729,24-May-16,Business Expenses/Services, POSTAGE STAMPS,"£1,150.00"
MODGPC00144730,24-May-16,Equipment And Furniture, TELECOMMUNICATION EQUIPMENT,£530.24
MODGPC00144731,24-May-16,Utilities, COMPUTER NETWORK/INFO SVCS,"£2,365.28"
MODGPC00144732,24-May-16,Utilities, TELECOMMUNICATION SERVICES,£500.00
MODGPC00144733,24-May-16,Utilities, TELECOMMUNICATION SERVICES,£500.00
MODGPC00144734,24-May-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,"£1,075.20"
MODGPC00144735,24-May-16,Business To Business Eqpt/Furn, COMMERCIAL FURNITURE,£720.84
MODGPC00144736,24-May-16,Business To Business Eqpt/Furn, COMMERCIAL FURNITURE,£832.80
MODGPC00144737,24-May-16,Business To Business Eqpt/Furn, COMMERCIAL FURNITURE,£988.80
MODGPC00144738,24-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£1,785.13"
MODGPC00144739,24-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£3,513.41"
MODGPC00144740,24-May-16,Business To Business Facility/, PLUMBING/HEATING EQUIPMENT,"£1,136.16"
MODGPC00144741,23-May-16,Business To Business Facility/, PLUMBING/HEATING EQUIPMENT,£660.00
MODGPC00144742,24-May-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£941.58
MODGPC00144743,24-May-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,"£1,035.36"
MODGPC00144744,23-May-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,"£3,114.00"
MODGPC00144745,24-May-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,£510.00
MODGPC00144746,24-May-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,£614.40
MODGPC00144747,24-May-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,£777.60
MODGPC00144748,24-May-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,"£1,590.00"
MODGPC00144749,23-May-16,Other Supplies, MISC SPECIALTY RETAIL,"£2,707.14"
MODGPC00144750,23-May-16,Other Supplies, MISC SPECIALTY RETAIL,"£1,915.03"
MODGPC00144751,23-May-16,Health Services And Supplies, HEARING AID/SALES/SERVICE,"£1,012.54"
MODGPC00144752,22-May-16,Other Supplies, FUEL DEALERS,£979.29
MODGPC00144753,23-May-16,Miscellaneous, OTHER DIRECT MARKETERS,£791.80
MODGPC00144754,23-May-16,Government, SCHOOLS - DEFAULT,"£2,461.00"
MODGPC00144755,23-May-16,Government, SCHOOLS - DEFAULT,"£2,400.00"
MODGPC00144756,23-May-16,Government, SCHOOLS - DEFAULT,£690.00
MODGPC00144757,23-May-16,Government, SCHOOLS - DEFAULT,"£1,755.36"
MODGPC00144758,23-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£1,285.22"
MODGPC00144759,23-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,£725.76
MODGPC00144760,23-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£1,896.00"
MODGPC00144761,23-May-16,Auto/Vehicle Expenses, AUTO SERVICE SHOPS/NON DEALER,£550.84
MODGPC00144762,23-May-16,Entertainment, MEMBER CLUBS/SPORT/REC/GOLF,"£2,400.00"
MODGPC00144763,23-May-16,Entertainment, MEMBER CLUBS/SPORT/REC/GOLF,£681.50
MODGPC00144764,23-May-16,Entertainment, RECREATION SERVICES,"£1,523.92"
MODGPC00144765,23-May-16,Entertainment, RECREATION SERVICES,"£1,043.88"
MODGPC00144766,23-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£2,304.00"
MODGPC00144767,23-May-16,Business Services, BUSINESS SERVICES - DEFAULT,£864.00
MODGPC00144768,23-May-16,Equipment And Furniture, TOOL HIRE,£540.00
MODGPC00144769,23-May-16,Equipment And Furniture, TOOL HIRE,£540.00
MODGPC00144770,20-May-16,Professional Services, DETECTIVE/PROTECTIVE AGEN,"£7,043.16"
MODGPC00144771,20-May-16,Professional Services, DETECTIVE/PROTECTIVE AGEN,"£30,000.00"
MODGPC00144772,23-May-16,Equipment And Furniture, TOOL HIRE,£695.98
MODGPC00144773,23-May-16,Business Services, ADVERTISING SERVICES,"£1,958.40"
MODGPC00144774,23-May-16,Miscellaneous, CONTINUITY/SUBSCRIPTION MERCHT,£942.00
MODGPC00144775,23-May-16,Miscellaneous, CONTINUITY/SUBSCRIPTION MERCHT,"£1,710.00"
MODGPC00144776,23-May-16,Other Supplies, CATALOG MERCHANT,£948.00
MODGPC00144777,23-May-16,Other Supplies, CATALOG MERCHANT,"£1,355.28"
MODGPC00144778,24-May-16,Business Expenses/Services, STATIONERY STORES,"£1,350.66"
MODGPC00144779,23-May-16,Business Expenses/Services, STATIONERY STORES,"£1,777.25"
MODGPC00144780,23-May-16,Business Expenses/Services, STATIONERY STORES,"£1,533.05"
MODGPC00144781,23-May-16,Business Expenses/Services, STATIONERY STORES,"£1,209.60"
MODGPC00144782,23-May-16,Retail, SPORTING GOODS STORES,"£1,324.52"
MODGPC00144783,23-May-16,Business To Business Eqpt/Furn, BOOK STORES,"£2,194.42"
MODGPC00144784,23-May-16,Retail, SPORTING GOODS STORES,"£1,168.86"
MODGPC00144785,23-May-16,Retail, SPORTING GOODS STORES,£880.00
MODGPC00144786,23-May-16,Facilities/Repair Supplies, WRECKING SALVAGE YARDS,"£1,140.00"
MODGPC00144787,21-May-16,Eating And Drinking Places, RESTAURANTS,£846.17
MODGPC00144788,23-May-16,Freight/Courier/Warehouse Svcs, MOTOR FREIGHT CARRIERS,"£1,679.16"
MODGPC00144789,23-May-16,Eating And Drinking Places, RESTAURANTS,"£3,876.00"
MODGPC00144790,23-May-16,Caterers Food, CATERERS,"£1,083.15"
MODGPC00144791,23-May-16,Retail, MUSIC STORES/PIANOS,"£1,795.53"
MODGPC00144792,23-May-16,Retail, ELECTRONICS STORES,£919.27
MODGPC00144793,23-May-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,"£2,064.33"
MODGPC00144794,20-May-16,Retail, SPORTS/RIDING APPAREL STORES,£747.43
MODGPC00144795,23-May-16,Retail, SPORTS/RIDING APPAREL STORES,"£1,560.00"
MODGPC00144796,23-May-16,Government, GOV'T SERV - DEFAULT,"£1,082.41"
MODGPC00144797,23-May-16,Government, GOV'T SERV - DEFAULT,£627.28
MODGPC00144798,23-May-16,Government, GOV'T SERV - DEFAULT,"£3,000.00"
MODGPC00144799,23-May-16,Government, GOV'T SERV - DEFAULT,£627.28
MODGPC00144800,23-May-16,Government, GOV'T SERV - DEFAULT,£788.40
MODGPC00144801,23-May-16,Government, GOV'T SERV - DEFAULT,"£1,753.41"
MODGPC00144802,23-May-16,Government, GOV'T SERV - DEFAULT,"£1,696.80"
MODGPC00144803,23-May-16,Government, GOV'T SERV - DEFAULT,£627.28
MODGPC00144804,23-May-16,Government, GOV'T SERV - DEFAULT,£880.00
MODGPC00144805,23-May-16,Government, GOV'T SERV - DEFAULT,£627.28
MODGPC00144806,23-May-16,Government, GOV'T SERV - DEFAULT,"£1,082.41"
MODGPC00144807,23-May-16,Government, GOV'T SERV - DEFAULT,"£1,082.41"
MODGPC00144808,23-May-16,Government, GOV'T SERV - DEFAULT,"£1,082.41"
MODGPC00144809,23-May-16,Government, GOV'T SERV - DEFAULT,"£1,082.41"
MODGPC00144810,23-May-16,Government, GOV'T SERV - DEFAULT,"£1,082.41"
MODGPC00144811,23-May-16,Government, GOV'T SERV - DEFAULT,"£1,082.41"
MODGPC00144812,23-May-16,Government, GOV'T SERV - DEFAULT,"£1,082.41"
MODGPC00144813,23-May-16,Government, GOV'T SERV - DEFAULT,"£1,082.41"
MODGPC00144814,23-May-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,"£4,831.60"
MODGPC00144815,23-May-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,"£5,581.50"
MODGPC00144816,23-May-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,"£4,902.00"
MODGPC00144817,23-May-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,"£3,860.00"
MODGPC00144818,23-May-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,"£4,494.60"
MODGPC00144819,23-May-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,£954.60
MODGPC00144820,23-May-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,"£6,240.00"
MODGPC00144821,23-May-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,"£1,814.40"
MODGPC00144822,23-May-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,"£3,000.00"
MODGPC00144823,23-May-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,"£1,994.40"
MODGPC00144824,23-May-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,"£3,000.00"
MODGPC00144825,23-May-16,Professional Services, ACCOUNTANTS/AUDITORS/BOOKPR,"£2,382.00"
MODGPC00144826,23-May-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£2,079.00"
MODGPC00144827,23-May-16,Professional Services, PROFESSIONAL SERVICES - DEF,£655.01
MODGPC00144828,23-May-16,Professional Services, PROFESSIONAL SERVICES - DEF,£885.00
MODGPC00144829,23-May-16,Professional Services, PROFESSIONAL SERVICES - DEF,£640.00
MODGPC00144830,23-May-16,Auto/Vehicle Dealers, MISC AUTO DEALERS - DEFAULT,"£3,780.00"
MODGPC00144831,23-May-16,Auto/Vehicle Dealers, BOAT DEALERS,"£5,461.44"
MODGPC00144832,23-May-16,Auto/Vehicle Dealers, BOAT DEALERS,"£2,418.24"
MODGPC00144833,23-May-16,Auto/Vehicle Dealers, BOAT DEALERS,"£2,731.80"
MODGPC00144834,23-May-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,£527.45
