Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Category,Sub-Category,Micro-Category
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,KINGSTON UPON HULL CITY COUNCIL,2025692183,"Ł249,070",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,FIFE COUNCIL,2025692146,"Ł242,250",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,SHAW TRUST,2025856943,"Ł242,051",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,LONDON BOROUGH OF CAMDEN,2025692198,"Ł241,619",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Employment Programmes,14-Jun-12,RESIDENTIAL TRAINING,COO,QUEEN ELIZABETHS FOUNDATION TRAINING COLLEGE,2025689567,"Ł241,335",Welfare to Work,Client Facing,RESIDENTIAL TRAINING
Department for Work and Pensions,Corporate,06-Jun-12,NETWORK,COO,AIRWAVE SOLUTIONS LTD,2025553586,"Ł241,270",Professional Services,Other Business Services,Fraud Investigation
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,SALFORD CITY COUNCIL,2025692300,"Ł239,018",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,SHAW TRUST,2025856943,"Ł238,856",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Jun-12,RESIDENTIAL TRAINING,COO,FINCHALE TRAINING COLLEGE,2025687743,"Ł238,145",Welfare to Work,Client Facing,RESIDENTIAL TRAINING
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,WOLVERHAMPTON CITY COUNCIL,2025692403,"Ł237,951",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,European Social Fund,28-Jun-12,ESF Expenditure,STR,NATIONAL INSTITUTE OF ADULT CONTINUING EDUCATION NIACE,5000001062,"Ł237,298",European Social Fund,European Social Fund,European Social Fund
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,DONCASTER METROPOLITAN BOROUGH COUNCIL,2025692115,"Ł236,669",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Corporate,07-Jun-12,COMPUTER SERVICES,COO,HP ENTERPRISE SERVICES UK LTD,2025610730,"Ł236,203",Information & Communications Technology,Systems Delivery,Maintenance & Support
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,CITY OF WESTMINSTER,2025692092,"Ł235,200",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Corporate,19-Jun-12,BANKING AND ENCASHMENT COSTS,COO,HSBC BANK PLC,2025705481,"Ł234,767",Encashment & Banking,Bank Charges,Other Banking Costs
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,LONDON BOROUGH OF BARNET,2025692194,"Ł234,401",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Corporate,22-Jun-12,COMPUTER SERVICES,COO,ATOS ORIGIN IT SERVICES UK LTD,2025772996,"Ł234,031",Information & Communications Technology,Systems Delivery,Hosting
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,NEWCASTLE CITY COUNCIL,2025692242,"Ł233,580",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Corporate,11-Jun-12,ACCOMMODATION COSTS,COO,TELEREAL TRILLIUM,2025621608,"Ł232,067",Estates,PRIME,PRIME Billable Extras
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,THE PLUSS ORGANISATION,2025857007,"Ł228,053",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Corporate,01-Jun-12,APPS DEV,CIT,HP ENTERPRISE SERVICES UK LTD,2025545986,"Ł224,720",Information & Communications Technology,Systems Delivery,Application Development
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,WIGAN BOROUGH COUNCIL,2025692396,"Ł223,621",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,LONDON BOROUGH OF WALTHAM FOREST,2025692219,"Ł222,537",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Corporate,15-Jun-12,COMPUTER SERVICES,COO,ACCENTURE UK LTD,2025692593,"Ł222,484",Information & Communications Technology,Systems Delivery,Hosting
Department for Work and Pensions,Corporate,26-Jun-12,IS/IT,COO,SPECIALIST COMPUTER CENTRES PLC,2025790523,"Ł218,026",Information & Communications Technology,Systems Delivery,Hosting
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,BOLTON METROPOLITAN BOROUGH COUNCIL,2025692049,"Ł217,867",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,SOUTH LANARKSHIRE COUNCIL,2025692324,"Ł215,286",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Corporate,12-Jun-12,CONTRACTED OUT OFFICE SERVICES,COO,BALFOUR BEATTY WORKPLACE LTD,2025623465,"Ł214,855",Office Services,Office Services,Scanning
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,SHAW TRUST,2025856943,"Ł214,665",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,WILTSHIRE COUNCIL,2025692397,"Ł214,362",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,SHAW TRUST,2025856943,"Ł213,808",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,WORKING LINKS,2025857068,"Ł213,059",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,ADVANCE HOUSING & SUPPORT LTD,2025854468,"Ł212,902",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Corporate,12-Jun-12,OTHER EXPENDITURE,COO,ACCENTURE UK LTD,2025623383,"Ł211,997",Information & Communications Technology,Systems Delivery,Maintenance & Support
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,DUDLEY METROPOLITAN BOROUGH COUNCIL,2025692117,"Ł210,568",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,STOKE ON TRENT CITY COUNCIL,2025692344,"Ł209,942",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,NORTHUMBERLAND COUNCIL,2025692261,"Ł204,167",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,SHAW TRUST,2025856943,"Ł203,713",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Jun-12,RESIDENTIAL TRAINING,COO,ST LOYES COLLEGE FOUNDATION,2025690205,"Ł203,209",Welfare to Work,Client Facing,RESIDENTIAL TRAINING
Department for Work and Pensions,Corporate,13-Jun-12,APPS DEV,COO,HP ENTERPRISE SERVICES UK LTD,2025647383,"Ł203,156",Information & Communications Technology,Systems Delivery,Application Development
Department for Work and Pensions,Corporate,06-Jun-12,IS/IT,COO,SPECIALIST COMPUTER CENTRES PLC,2025601823,"Ł200,736",Information & Communications Technology,Systems Delivery,Hosting
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,PLYMOUTH CITY COUNCIL,2025692273,"Ł198,080",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,SEFTON METROPOLITAN BOROUGH COUNCIL,2025692305,"Ł195,940",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,European Social Fund,20-Jun-12,ESF Expenditure,STR,GOVERNMENT OF GIBRALTAR DEPARTMENT OF EDUCATION & TRAINING,5000001057,"Ł195,506",European Social Fund,European Social Fund,European Social Fund
Department for Work and Pensions,Corporate,13-Jun-12,APPS DEV,COO,HP ENTERPRISE SERVICES UK LTD,2025647383,"Ł190,693",Information & Communications Technology,Systems Delivery,Application Development
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,SHAW TRUST,2025856943,"Ł190,504",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Corporate,07-Jun-12,COMPUTER SERVICES,COO,ACCENTURE UK LTD,2025608686,"Ł189,937",Information & Communications Technology,Systems Delivery,Application Development
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,LONDON BOROUGH OF HOUNSLOW,2025692207,"Ł188,853",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,LONDON BOROUGH OF HILLINGDON,2025692206,"Ł188,783",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Corporate,13-Jun-12,BANKING AND ENCASHMENT COSTS,COO,POST OFFICE LTD,1005275,"Ł188,222",Encashment & Banking,Bank Charges,Card Account Fees
Department for Work and Pensions,Corporate,07-Jun-12,ACCOMMODATION COSTS,COO,TELEREAL TRILLIUM,2025612999,"Ł186,115",Estates,PRIME,PRIME Unavoidable Costs
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,SHAW TRUST,2025856943,"Ł185,731",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,CHESHIRE WEST & CHESTER COUNCIL,2025692084,"Ł185,303",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,LONDON BOROUGH OF HAMMERSMITH & FULHAM,2025692202,"Ł184,565",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,TAMESIDE BOROUGH COUNCIL,2025692354,"Ł183,274",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,MOMENTUM SCOTLAND,2025856561,"Ł181,939",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,SHAW TRUST,2025856943,"Ł181,873",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,EAST RIDING OF YORKSHIRE BOROUGH COUNCIL,2025692132,"Ł181,749",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,RHONDDA CYNON TAFF COUNTY BOROUGH COUNCIL,2025692283,"Ł180,953",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,SOUTHAMPTON CITY COUNCIL,2025692332,"Ł179,659",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,ROTHERHAM BOROUGH COUNCIL,2025692292,"Ł179,165",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,CDG WISE ABILITY LTD,2025854615,"Ł178,801",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,MEDWAY TOWNS COUNCIL,2025692227,"Ł178,216",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,WORKING LINKS,2025857068,"Ł177,389",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,PORTSMOUTH CITY COUNCIL,2025692275,"Ł175,480",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,OLDHAM BOROUGH COUNCIL,2025692266,"Ł175,035",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,CHESHIRE EAST BOROUGH COUNCIL,2025692083,"Ł174,467",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,BARNSLEY BOROUGH COUNCIL,2025692036,"Ł174,144",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Corporate,15-Jun-12,ACCOMMODATION,COO,TELEREAL TRILLIUM,2025695554,"Ł173,122",Estates,PRIME,PRIME Variable Charge
Department for Work and Pensions,Corporate,12-Jun-12,APPS DEV,COO,HP ENTERPRISE SERVICES UK LTD,2025624506,"Ł172,983",Information & Communications Technology,Systems Delivery,Application Development
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,SWANSEA CITY COUNCIL,2025692352,"Ł172,616",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,SHAW TRUST,2025856943,"Ł171,910",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Corporate,22-Jun-12,COMPUTER SERVICES,COO,ATOS ORIGIN IT SERVICES UK LTD,2025772996,"Ł171,233",Information & Communications Technology,Systems Delivery,Hosting
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,MILTON KEYNES BOROUGH COUNCIL,2025692236,"Ł171,130",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,SHAW TRUST,2025856943,"Ł170,232",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Corporate,11-Jun-12,COMPUTER SERVICES,COO,VODAFONE LTD,2025621684,"Ł169,721",Information & Communications Technology,Networks,Running Costs
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,DERBY CITY COUNCIL,2025692113,"Ł169,196",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Corporate,27-Jun-12,COMPUTER SERVICES,COO,VODAFONE LTD,2025848161,"Ł168,211",Information & Communications Technology,Networks,Running Costs
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,LONDON BOROUGH OF HARROW,2025692204,"Ł168,129",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,STOCKPORT BOROUGH COUNCIL,2025692342,"Ł167,151",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,ROCHDALE BOROUGH COUNCIL,2025692287,"Ł166,956",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,SHROPSHIRE COUNCIL,2025692312,"Ł164,946",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Corporate,15-Jun-12,TRADE DEBTORS,Excluded,TELEREAL TRILLIUM,2025695554,"Ł164,008",Estates,PRIME,PRIME Accounts Payable / Receivable Recovery
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,LONDON BOROUGH OF BARKING & DAGENHAM,2025692193,"Ł163,752",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,INGEUS UK LTD,2025856186,"Ł162,777",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Corporate,26-Jun-12,Accommodation Costs,COO,FORESTRY COMMISSION,2025787153,"Ł161,420",Estates,Non-PRIME,Non PRIME Property Costs
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,BLACKPOOL BOROUGH COUNCIL,2025692046,"Ł161,381",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Housing Benefits,14-Jun-12,Housing Benefit Admin,COO,LONDON BOROUGH OF BROMLEY,2025692197,"Ł161,252",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Corporate,12-Jun-12,COMPUTER SERVICES,CIT,ACCENTURE,2025623380,"Ł160,056",Information & Communications Technology,Systems Delivery,Application Development
