Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Defra,EA,16/10/2014,Construction,MI Capital WiP,GBV JV Ltd,1308370,462007.02,Asset Recovery Programme Phase 3b ,RH1 1LQ,,30393506,IMMI001497,Project
Defra,EA,09/10/2014,Construction,SE Capital WiP,Pevensey Coastal Defence Ltd,1306077,470033.68,Pevensey Bay Sea Defences,PO15 5SS,,,IMSO000584,Project
Defra,EA,09/10/2014,Construction,NE Capital WiP,Jackson Civil Engineering Ltd,1306134,473674.42,Pickering Flood Alleviation Scheme works,IP1 5LT,,30142731,IMNE000134,Project
Defra,EA,07/10/2014,Construction,NE Capital WiP | AN Capital WiP,Birse Civils Ltd,1296892,562088.9,Construction services on the Donna Nook realignment works,DN18 5BW,,30142670,IMNE000738,Project
Defra,EA,21/10/2014,Construction,SW Capital WiP,BMM JV Ltd,1309372,563970.85,Asset Recovery Programme Package 8,GU15 3XW,,30395760,IMSW002144,Project
Defra,EA,14/10/2014,Construction,SE Capital WiP,Team Van Oord,1307946,564561.37,Thames Weir Package1 - Molesey,BN5 9XQ,,30142735,IMTH001685,Project
Defra,EA,28/10/2014,Construction,AN Capital WiP,Interserve Construction Ltd,1311598,600886.97,Programme of repairs and maintenance works to various fish passes and flood defence assets across the Anglian Region,TQ14 0HP,,30142730,IMAN002372,Project
Defra,EA,07/10/2014,Professional Services Other,HO Fleet Operations,Hitachi Capital Commercial Vehicle Services,1304749,682551.21,"Service, Inspection, Maintenance and Repair of Agricultural and Construction Plant - October 2014",BA14 8QU,,30318149,,Administration
Defra,EA,21/10/2014,Construction,SE Capital WiP,Volkerstevin Ltd,1307955,771186.08,Salmons Brook Flood Alleviation Scheme,EN11 9BX,,30142737,IMTH000620,Project
Defra,EA,28/10/2014,Facilities,FM Operating Unit - Central and South East,DEFRA,1311712,806000,Rent and service charge for Ergon House - 2014-15,EC2V 7NQ,,,,Administration
Defra,EA,23/10/2014,ICT Systems,CI SD Management MRA,IBM,1308839,834000,Enterprise Licence Agreement - 2014-15,PO6 3AE,,30093883,,Administration
Defra,EA,09/10/2014,Professional Services Other,Director of Finance,Shared Services Connected Ltd,1306973,955686.36,Shared Services - HR and Finance Services to the Environment Agency October 2014,M14 0WN,,30401665,,Administration
Defra,EA,14/10/2014,Construction,SW Capital WiP,Land & Water Services Ltd,1308313,960765.45,River Parrett and Tone Dredging ,GU5 9AF,,30394348,IMSW002141,Project
Defra,EA,14/10/2014,Fleet,HO Fleet Operations,Ashtead Plant Hire Co Ltd,1307099,987296.83,Plant hire - September 2014,WA3 6YE,,30380628,,Administration
Defra,EA,07/10/2014,Construction,AN Capital WiP,Interserve Construction Ltd,1306005,1018417.71,Whittlesey Washes South Bank Barriers Works ,UB8 2XL,,30142730,IMAN001790,Project
Defra,EA,16/10/2014,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1308915,1235882.78,Sandwich Town tidal defences phases A and B,IP1 5LT,,30142731,IMSO001057,Project
Defra,EA,01/10/2014,Fleet,Balance Sheet Codes,Hitachi Capital Vehicle Solutions Ltd,1304407,1286910.47,Lease car rentals - October 2014,RG14 2NU,,30340333,,Administration
Defra,EA,16/10/2014,Construction,AN Capital WiP,VBA Joint Venture Ltd,1306755,1769511.01,Grimsby Docks Flood risk management scheme phase 2,EN11 9BX,,30398134,IMAN002005,Project
Defra,EA,23/10/2014,Construction,SE Capital WiP,Team Van Oord,1309900,1848296.02,Broomhill Sands Coastal Defence Scheme,BN5 9XQ,,30384997,IMSO000577,Project
Defra,EA,09/10/2014,ICT Systems,CI SD Management MRA | CI Infrastructure Change Programme MRA | CI Solutions Delivery Management | CIS Capital WiP | CI Head of CIS | HO Capital WiP | Flood Forecasting Centre | National Accomodation Change Fund | Director of Finance | CI Commercial Services | CI ITXpress Business,Capgemini UK Plc,1306774,7512493.7,IT Service Procurement Outsource service charge and work order costs - September 2014,GU21 6DB,,30259316 | 30259319 | 30259320 | 30304723 | 30282611,CISITMP006,Project
Defra,Cefas,09/10/2014,Lab Services,Aquatic Health & Hygiene,SAMS Research Services Ltd,20066003,34540,Water samples collected in Scotland for harmful algae that is ingested by the shellfish and will lead to the shellfish having toxins that are harmful to humans - 2-29 August 2014,PA37 1QA,STAN,,C5666,Lab Services
Defra,Cefas,09/10/2014,Lab Services,Aquatic Health & Hygiene,SAMS Research Services Ltd,20066652,34980,Water samples collected in Scotland for harmful algae that is ingested by the shellfish and will lead to the shellfish having toxins that are harmful to humans - 30 August-26 September 2014,PA37 1QA,STAN,,C5666,Lab Services
Defra,Cefas,09/10/2014,Data Collection Services,Monitoring and Programme Management,Apem Ltd,20067164,52945,Analysis of infaunal samples collected at Folkestone Pomerania as part of the data and evidence collection programme for recommended Marine Conservation Zones (rMCZ) on behalf of Defra - August-September 2014,SK4 3GN,STAN,,C5787,Data Collection Services
Defra,Cefas,16/10/2014,Data Collection Services,Monitoring and Programme Management,INTERFISH LIMITED,20065377,41610,Western Channel Sole time series survey which forms part of the 2014-15 Fisheries Science Partnership programme,PL4 0RW,STANSME,,C3300,Data Collection Services
Defra,Cefas,16/10/2014,Data Collection Services,Monitoring and Programme Management,Marine Science Support Ltd,20067320,25839.29,"British Energy Estuarine Marine Studies Survey at Hinckley from 21-22 September 2014 including field staff, hire, project management and field reporting",NR13 6BJ,STAN,,C6143,Data Collection Services
Defra,Cefas,16/10/2014,Data Collection Services,Environment & Ecosystems,THE UK HYDROGRAPHIC OFFICE,20066201,52393,Provision of specialist hydrographic survey staff and equipment in the British Virgin Islands for three weeks,TA1 2DN,STAN,,C6129,Data Collection Services
Defra,Cefas,31/10/2014,Assets Under Construction,Aquatic Health & Hygiene,Illumina UK Ltd,20066306,75405.89,"Integrated system for automated generation of DNA clonal clusters by bridge amplification, sequencing and analysis",CB10 1XL,STANSME,,66300,Assets Under Construction
Defra,AHDB,20/10/2014,Invoice,,The University of York,73311,25447,Home-Grown Cereals Authority Research and Development - Reducing the carbon footprint of the lubricants industry - 2013-14 Quarters 3 and 4 ,YO15 5DD,,,,
Defra,AHDB,31/10/2014,Invoice,,TLR Ltd,BPEX/106,25545.27,"British Pig Executive - 'e-AML2', hosting and licencing support for electronic Pig Movement services - 1 October-31 December 2014",AL1 3AF,,,,
Defra,AHDB,24/10/2014,Invoice,,Miller Industrial Cladding Limited,3437,25708.44,"Facilities - Roof, wall panels and trims on refurbishment of AHDB's Stoneleigh Park storage unit",DY5 3UP,,,,
Defra,AHDB,20/10/2014,Invoice,,STC Research Foundation,1217,28421,Horticultural Development Company - Research and Development trial 'Understanding crop and pest responses to LED lighting to maximise horticultural crop quality and reduce the use of Plant Growth Regulators' - 1 July-30 September 2014,YO8 3TZ,,,,
Defra,AHDB,13/10/2014,Invoice,,ITV Broadcasting Limited (ITV1),7-95035,28587.88,English Beef and Lamb Executive - Beef advert 'Jetpack Journey Home' - ITV2 airtime September 2014 (Approved spend under Cabinet Office Marketing and Advertising Spending Controls),SE1 9LT,,,,
Defra,AHDB,24/10/2014,Invoice,,Symbiosis UK Ltd,472,30000,Potato Council - Potato Export Stand build and design for 'Potato Europe' show in Germany,W1B 5TG,,,,
Defra,AHDB,13/10/2014,Invoice,,ITV Broadcasting Limited (ITV1),3-202418,31046.76,"English Beef and Lamb Executive - Beef advert 'Jetpack Journey Home' - ITV1 Central airtime September 2014, (Approved spend under Cabinet Office Marketing and Advertising Spending Controls)",SE1 9LT,,,,
Defra,AHDB,13/10/2014,Invoice,,ITV Broadcasting Limited (ITV1),3-202421,34828.24,"English Beef and Lamb Executive - Beef advert 'Jetpack Journey Home' - ITV1 South East airtime September 2014, (Approved spend under Cabinet Office Marketing and Advertising Spending Controls)",SE1 9LT,,,,
Defra,AHDB,24/10/2014,Invoice,,Mylnefield Research Service,SLINV/00001865,35354,"Horticultural Development Company - Research and Development - 'Use of Plant Defence Elicitors to Provide Induced Resistance Protection in Brassica, Allium and radish crops' - 1 July-30 September 2014",DD2 5DA,,,,
Defra,AHDB,13/10/2014,Invoice,,OMD UK Ltd,339469,35701.65,"British Pig Executive - marketing for Channel 4 campaign on beef - March 2014,  Approved spend under Cabinet Office Advertising Spending Controls",VC1B 7ER,,,,
Defra,AHDB,13/10/2014,Invoice,,ITV Broadcasting Limited (ITV1),3-202420,36486.76,"English Beef and Lamb Executive - Beef advert 'Jetpack Journey Home' - ITV1 North airtime - September 2014, (Approved spend under Cabinet Office Marketing and Advertising Spending Controls)",SE1 9LT,,,,
Defra,AHDB,31/10/2014,Invoice,,Koris,708355,38391.96,IT professional services and hardware costs for BT telecoms equipment,HP2 7TE,,,,
Defra,AHDB,24/10/2014,Invoice,,SAC Commercial Ltd,20783983,38882.34,"DairyCo - Research and Development project 'Establish RPI on Grassland, Forage and Soil' - September 2014",EH9 2JG,,,,
Defra,AHDB,31/10/2014,Invoice,,NIAB,NI7898,44723.47,Home-Grown Cereals Authority  Research and Development Recommended Lists Project Crops Test and Trials - Fourth instalment ,CB3 0LE,,,,
Defra,AHDB,31/10/2014,Invoice,,The Dairy Council,11601,50000,DairyCo - Dairy Council Research and engagement on dairy in Human nutrition - October- December 2014,W1U 6QQ,,,,
Defra,AHDB,13/10/2014,Invoice,,ITV Broadcasting Limited (ITV1),3-202419,51413.44,English Beef and Lamb Executive - Beef advert 'Jetpack Journey Home' - ITV1 London airtime - September 2014 (Approved spend under Cabinet Office Marketing and Advertising Spending Controls),SE1 9LT,,,,
Defra,AHDB,31/10/2014,Invoice,,SAC Commercial Ltd,20784475,81000,DairyCo - Research and Development - Genetics Evaluation operational services - July-September 2014,EH9 2JG,,,,
Defra,JNCC,02/10/2014,CONTRACTED OUT CONSERVATION SERVICES,Surveillance and monitoring,NATURAL ENVIRONMENT RESEARCH COUNCIL,10297,44250,"Biological recording, analysis and interpretation - Quarter 2",SN2 1EU,Large,A11-0030-0449,100,Administration
Defra,JNCC,07/10/2014,CONTRACTED OUT CONSERVATION SERVICES,Surveillance and monitoring,BUTTERFLY CONSERVATION,10312,41759,UK Butterfly monitoring and surveillance,BH20 5QP,SME,A13-0060-0793,100,Administration
Defra,MMO,08/10/2014,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,90718,33372.28,Marine Management Organisation Redfern travel bill - September 2014,BD1 3AZ,SME,,0,Asset
Defra,MMO,06/10/2014,Other Current Payments E,,Edwin Jenkinson Ltd,FEF1139,25361.2,European Fisheries Fund grant payment,YO11 2YH,SME,,0,Expense
Defra,MMO,06/10/2014,Other Current Payments E,,Grimsby Fish Dock Enterprises Ltd.,FEF1217290914,32773.5,European Fisheries Fund grant payment,DN31 3QJ,SME,,0,Expense
Defra,MMO,06/10/2014,Other Current Payments E,,Hastings Borough Council,FEF1266HAS0012290914,50250.95,European Fisheries Fund grant payment,TN34 1QR,,,0,Expense
Defra,MMO,28/10/2014,Internal audit contract,,K P M G LLP,300914,31626,Marine Management Organisation Internal Audit fee -  2014-15 Quarter 1,E14 5GL,,,0,Expense
Defra,MMO,20/10/2014,Year End Accrued Income,,Marine Scotland,15102014,63578.47,European Union Aid Payment,EH6 6QQ,,,0,Asset
Defra,MMO,14/10/2014,Contracted out services non IT,,Shared Services Connected Ltd,100000504,42818.71,Fixed monthly charge for shared services work - October 2014,HP2 7AH,,,0,Expense
Defra,MMO,06/10/2014,Other Current Payments E,,Hastings Borough Council,FEF1283HAS0015290914,29133.11,European Fisheries Fund grant payment,TN34 1QR,,,0,Expense
Defra,MMO,22/10/2014,Clearing Construction in Progress (I.T.),,Fivium Ltd,MMO028,41065.94,Monthly charge for work on Marine Management Organisation Marine Case Management System (MCMS) - September 2014,WC2E 9EZ,SME,,0,Asset
Defra,MMO,10/10/2014,Other Current Payments E,,Holderness Fishing Industry Group,FEF0919HOL0016,90000,European Fisheries Fund grant payment,YO15 2NR,SME,,0,Expense
Defra,MMO,06/10/2014,Other Current Payments E,,Blue Marine Foundation,FEF1007,34630,European Fisheries Fund grant payment,WC2R 1LA,SME,,0,Expense
Defra,MMO,14/10/2014,Other Current Payments E,,C E F A S,8004167,47763.42,Fisheries Challenge Fund grant payment ,NR33 0HT,SME,,0,Expense
Defra,NE,03/10/2014,Land Management payments,"People, Landscape & Biodiversity",Lord Falmouth,SI150,31881.6,Annual Lease Payment for the Lizard Amalgamation - 29 September 2014-28 September 2015,TR2 4AN,SME,,,
Defra,NE,03/10/2014,Travel & subsistence costs,Corporate Services,Redfern Travel Ltd,90150,209846.25,Monthly charge for rail travel costs - September 2014,BD1 3AZ,SME,,,
Defra,NE,07/10/2014,Legal costs,Corporate Services,Ned Westaway,2.51E+12,25489.2,Legal services - Wroughton Solar Farm - 16 May-19 September 2014,EC4Y 7BY,SME,,,
Defra,NE,09/10/2014,Science & Evidence Studies,Strategy,Bat Conservation Trust,182,80169,Bat information and advisory service - July-September 2014,SE11 5RD,SME,ecm_6294,,
Defra,NE,09/10/2014,"IT services, equipment & consumables",Corporate Services,ExeGesIS SDM Ltd,14111,51359.38,Designated Sites Management Tool - October 2013-October 2014,LD3 0AH,SME,ecm_6087,,
Defra,NE,09/10/2014,RBS purchases,Corporate Services,Royal Bank Of Scotland,NESEPT2014BILL,509877.33,Monthly payment for Government Procurement Card expenditure - September 2014,EC2M 4BA,,,,
Defra,NE,09/10/2014,Service charges,Corporate Services,Shared Services Connected Ltd,100000505,234861.94,Shared Services provision for Natural England fixed monthly charge - October 2014,HP2 7AH,,ecm_6089,,
Defra,NE,09/10/2014,Premises costs,Corporate Services,Tnt Uk Limited,1107066,27199.86,Storage and retrieval of files plus other records management services- 1 April-31 December 2014,BL0 9AR,SME,ecm_6039,,
Defra,NE,13/10/2014,Grants & contributions,"Science, Evidence & Advice",British Trust For Ornithology,14ACCS0909,27327.5,National Peregrine Survey - 2014,IP24 2PU,SME,ECM 6446,,
Defra,NE,13/10/2014,Telephony costs,Corporate Services,Level 3 Communications UK Limited,80374782,32619.54,"Charges for telephony services, including home-workers and National Nature Reserve offices - 1 September 2014-31 March 2015",RG24 8NA,,ecm_398,,
Defra,NE,15/10/2014,Training costs,Corporate Services,Level 3 Communications UK Limited,IN006620,98320.39,"Charges for telephony services, including home-workers and National Nature Reserve offices - 1 September 2013-31 March 2014",RG24 8NA,,ECM 398,,
Defra,NE,17/10/2014,Land Management payments,Corporate Services,Open Space,1630,65000,"Restoration of 37 hectares, Bolton Fell Moss Site of Community Importance",CA5 6LB,SME,ecm_6111,,
Defra,NE,21/10/2014,Grants & contributions,"Science, Evidence & Advice",Lake District National Park Auth,699945,32000,River restoration activity undertaken to implement smaller scale riparian zone actions in the Cumbria Derwent River restoration ,CA12 4SG,SME,ecm_855,,
Defra,NE,23/10/2014,Grants & contributions,"People, Landscape & Biodiversity",Cornwall County Council,ERS-986088-50095,45894.85,South West Coastal Path Grant - flood damage projects 2013-14,TR1 3AY,,6309,,
Defra,NE,27/10/2014,Land Management payments,"Science, Evidence & Advice",AMH (Darren Walker),812,26934,Removal and control of floating Pennywort at Pevensey Levels - 2014,BN24 5AH,SME,ECM 6389,,
Defra,NE,29/10/2014,"Monitoring, Evaluation & Surveillance costs",Strategy,T N S Uk Ltd,260140777,101209.8,Monitor of Engagement with the Natural Environment (MENE) 2 survey - 1 July-30 September 2014,W5 1UA,,ECM 6477,,
Defra,NE,31/10/2014,Land Management payments,Area Teams,Poulsom Plant Hire,12415,47592,Supply and construction of track repairs at Thursley National Nature Reserve,GU10 4EX,,6573,,
Defra,NE,31/10/2014,NNR Construction supplies,"People, Landscape & Biodiversity",Trevor Cook Construction,600,38400,Supply and construction of concreting and drainage works at Parsonage Down National Nature Reserve,SN8 3EB,SME,ecm_6445,,
Defra,RPA,20/10/2014,Information Technology Application Support and Maintenance,Service Management/Strategic Improvement Plan Administration/Business As Usual Projects,Accenture,3003260174,759833.15,Information Technology Application for Rural Payments Agency support services and project work - October 2014,EC3M 3BD,Supplier,"66225, 66226, 65289, 66010, 66297, 100231, 100302, 100165, 100263, 100346, 100355, 100362, 100383","SPSS0110, PPS03700, DCBAU014, SIPRLR07, DCBAU018",Admin
Defra,RPA,23/10/2014,Customer related printing,Corporate Communications,Adare Limited,IS1240534,45342.78,Customer communications - printed leaflets,HD8 9QQ,Supplier,100416,CUTCAM00,Admin
Defra,RPA,23/10/2014,Down Stream Access mailing services,Corporate Communications,Adare Limited,IS1240467,57127.04,Postage costs - week commencing 18 August 2014,HD8 9QQ,Supplier,100416,CUTCAM00,Admin
Defra,RPA,15/10/2014,Application Server Software,Common Agricultural Policy Development Programme,Automated Intelligence Ltd,AIL15011,136050,Perpetual Licences for SharePoint document store and first year support - 22 August 2014-21 August 2015,BT3 9DT,Supplier,100138,N/A,Admin
Defra,RPA,01/10/2014,Specialist Contractors - Implementation,Change Resources,Badenoch & Clark,4559138,26262.06,Specialist non-managerial contractor costs - 16 May-18 July 2014,EC4V 4BG,Supplier,66221,N/A,Admin
Defra,RPA,20/10/2014,Procurement Consultancy - Implementation,Change Resources,Cadence Partnership LLP,RPA/14/09/001,28380,Fixed Price Support for European Union Payments Programme - July 2014,WC2N 5BW,Supplier,100374,N/A,Admin
Defra,RPA,14/10/2014,Contingent Labour - Specialist Contractors - Implementation,Various,Capita Business Services Ltd,LO10012041,32533.2,Non Managerial temporary workers - 13 September-4 October 2014,SL6 1DP,Supplier,N/A,N/A,Admin
Defra,RPA,24/10/2014,Contingent Labour - Specialist Contractors - Implementation,Various,Capita Business Services Ltd,LO10013543,38652.49,Non Managerial temporary workers - 11 October 2014-18 October 2014,SL6 1DP,Supplier,N/A,N/A,Admin
Defra,RPA,27/10/2014,Cartographic and Digitising,Planning and Modelling,Cyient Europe Ltd,970002543,99512.06,Rural Land Register Geographical information services Digitisation - Flagged parcels for September 2014,WC1V 6RL,Supplier,100075,SIPRLR02,Admin
Defra,RPA,20/10/2014,Consultancy - Implementation,Finance Backfill Resource,Deloitte & Touche LLP,1111105001,54717.6,For professional services rendered on the Finance Support contract - 1-20 August 2014,MK9 1FD,Supplier,66115,N/A,Admin
Defra,RPA,20/10/2014,Consultancy - Implementation,Finance Backfill Resource,Deloitte & Touche LLP,1111091880,81427.2,For professional services rendered at the Rural Payments Agency in respect of the Finance Support Contract - 1-31 July 2014,MK9 1FD,Supplier,"66115, 100331",N/A,Admin
Defra,RPA,21/10/2014,Government Agency Fees,British Cattle Movement Service Customer Services,Food Standards Agency,1702752,54847.15,Cattle Passport work - July 2014,YO1 7PX,Supplier,100232,N/A,Admin
Defra,RPA,07/10/2014,Government Agency Fees,British Cattle Movement Service Customer Services,Food Standards Agency,1702717,45095.28,Cattle Passport work - August 2014,YO1 7PX,Supplier,100232,N/A,Admin
Defra,RPA,13/10/2014,Contingent Labour - Specialist Contractors - Implementation,Change Resources,Hitachi Consulting,2260005503,65506.02,"Consulting services, Training support - 13 January-31 March 2014",SE1 2AP,Supplier,"65789, 100354",N/A,Admin
Defra,RPA,24/10/2014,Information Technology Infrastructure Changes,Service Management,IBM,5810140894,42135,Storage Area Network Managed Service Implementation - October 2014,PO6 3AE,Supplier,100096,IBMBS000,Admin
Defra,RPA,28/10/2014,Information Technology Subscription Licences,Service Management,Insight Direct,2043267,39720,Licences for Master Data Management/Customer Records Management software - 28 November 2014-27 November 2015,UB8 1PH,Supplier,64740,N/A,Admin
Defra,RPA,08/10/2014,Consultancy - Advice,Internal Audit,KPMG LLP,5500921523,25602.6,Support for Information Technology Internal Audits and Data Extraction and Analysis tool advisory,BS1 6AG,Supplier,100335,N/A,Admin
Defra,RPA,29/10/2014,Organisation and change management consultancy - Advice,UK Co-ordinating body,Mouchel Management Consulting Ltd,90175022,73440,Common Agricultural Policy Benefits Website: Beneficiary Data Upload - 2014,GU21 6QX,Supplier,65897,N/A,Admin
Defra,RPA,07/10/2014,Customer Surveys,Customer Strategy team,ORC International,1013,37338,Customer Insight Programme - April-June 2014,EC1V 2NT,Supplier,66319,N/A,Admin
Defra,RPA,22/10/2014,Travel (UK),Various,Redfern Travel Ltd,90789,150289.53,Travel charges Various cost centres - September 2014,BD1 3AZ,Supplier,N/A,N/A,Admin
Defra,RPA,20/10/2014,Remote Sensing Fees,Planning and Modelling,Remote Sensing Applications,688,31399.75,Remote sensing programme costs per parcel - September 2014,SO24 0AA,Supplier,65752,N/A,Admin
Defra,RPA,03/10/2014,Remote Sensing Fees,Planning and Modelling,Remote Sensing Applications,687,35253.7,Remote sensing programme - Final Fixed payment for zones,SO24 0AA,Supplier,65752,N/A,Admin
Defra,RPA,20/10/2014,Information Technology Application Support and Maintenance,Service Management,Steria Limited,100065041,342254.3,Fixed Price payment for Core Support Services - 01 October-31 December 2014,HP2 7AH,Supplier,65290,CORS0150,Admin
Defra,RPA,08/10/2014,Contingent Labour - Specialist Contractors - Implementation,Change Resources and Design Resources,TAC TPS Ltd,90224532,57365.3,Specialist Contractors: Implementation - June-August 2014,RG21 4FF,Supplier,"65707, 100193",N/A,Admin
Defra,RPA,10/10/2014,Customer Related printing - animal movement and outsourced scanning costs,Managed Document Service,Williams Lea UK Ltd,Defra-RPA14090001,28761.23,Customer Related printing - Animal Movement and outsourced scanning costs - July 2014,EC1M 4NA,Supplier,100046,MDSBCMS1,Admin
Defra,RPA,10/10/2014,"Customer Related printing - Animal Movement, Mailing Services and Outsourced Scanning costs",Managed Document Service,Williams Lea UK Ltd,Defra-RPA14090002,59714.03,"Customer Related printing - Animal Movement, Mailing Services and Outsourced Scanning costs - August-September 2014",EC1M 4NA,Supplier,100179,MDSBCMS1,Admin
Defra,RPA,07/10/2014,"Customer Related printing - animal movement, mailing services and outsourced scanning costs",Managed Document Service,Williams Lea UK Ltd,Defra-RPA14070001,124795.44,"Customer Related printing - Animal Movement, mailing services and outsourced scanning costs - May-July 2014",EC1M 4NA,Supplier,"100046, 100250, 100312",MDSBCMS1,Admin
Defra,Seafish,14/10/2014,Contract,Project,E2 Partnership Limited,523,30000,International Exhibition support programme - second stage payment ,G73 98Q,,,,
Defra,Seafish,14/10/2014,Contract,Project,Ocean Safety,262320,34909.2,Mullion Compact Sea Fish Specification Life jackets,SO14 5QF,,,,
Defra,AHVLA,27/10/2014,LVI Claims,Chief Operating Officer DG,TORCH FARM AND EQUINE LTD~136138523,LVI163607,35100.5,Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,EX31 3FG,SME,,0,Expense
Defra,AHVLA,27/10/2014,LVI Claims,Chief Operating Officer DG,XL FARMCARE DEVON AND CORNWALL LTD~179923008,LVI163679,73652.87,Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,ST15 8NA,SME,,0,Expense
Defra,AHVLA,13/10/2014,Service Level Agreement Costs,Chief Operating Officer DG,Joint Nature Conservation Committee,SIJ830,46397.83,Costs from Joint Nature Conservation Committee as part of the Service Level Agreement providing advice for the Convention on International Trade in Endangered Species of Wild Fauna and Flora (CITES) certification,PE1 1JY,SME,,JNCCXXXX,Expense
Defra,AHVLA,07/10/2014,Hard charges,Chief Operating Officer DG,DEFRA,1000035594,281395.02,Recharge of Dilapidations costs to Reigate House,YO1 7PX,,,HARDESTA,Expense
Defra,AHVLA,29/10/2014,Sub Contracted Services,,Armauer Hansen Research Institut,271014,27581.18,Research Studies:  To establish a natural transmission model in cattle to validate the BCG (Bacillus Calmette-Guerin) challenge model and to enable assessment of Tuberculosis vaccines to prevent Tuberculosis.  Forth payment for Phase 3 - 1 July 2013-31 December 2014,,,,TBOR1015,Expense
Defra,AHVLA,27/10/2014,LVI Claims,Chief Operating Officer DG,George Veterinary Group~137680257,LVI163609,32609.32,Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,SN16 9AA,SME,,0,Expense
Defra,AHVLA,27/10/2014,LVI Claims,Chief Operating Officer DG,Nantwich Veterinary Group~278632327,LVI163756,35471.17,Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,CW5 5SF,SME,,0,Expense
Defra,AHVLA,27/10/2014,LVI Claims,Chief Operating Officer DG,The Willows Veterinary Group~159052757,LVI163640,26341.18,Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,CW8 1LP,SME,,0,Expense
Defra,AHVLA,27/10/2014,LVI Claims,Chief Operating Officer DG,Fenton Veterinary Practice~122901407,LVI163581,30202.8,Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,SA61 1BN,SME,,0,Expense
Defra,AHVLA,23/10/2014,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002544024,45820.24,Facilities Management Core charges for Weybridge - October 2014,EC2V 7NQ,,,HARDFVLA,Expense
Defra,AHVLA,15/10/2014,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,90754,136183.21,Payment of Animal Health and Veterinary Laboratories Agency travel charges - September 2014,BD1 3AZ,SME,,0,Asset
Defra,AHVLA,31/10/2014,Mobile Phones,Central Finance Group,Vodafone Ltd,73737421,34542.88,Payment of Animal Health and Veterinary Laboratories Agency Vodafone charges - October 2014,,,,0,Asset
Defra,AHVLA,27/10/2014,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002544181,439750.91,Facilities management costs for Weybridge - October 2014,EC2V 7NQ,,,HARDFVLA,Expense
Defra,AHVLA,27/10/2014,PUS Servicing & repairs (C),,Hitachi Capital Vehicle Solutions,695157,63103.51,Lease Rentals for 15 vehicles - 30 October 2014-29 October 2015,RG14 2NU,,,CARLEASE,Expense
Defra,AHVLA,29/10/2014,Sub Contracted Services,,Royal Veterinary College.,RES6008654,25000,Fellowship in Systems Analysis - 01 September 2014-31 August 2015,NW1 0TU,SME,,SCRD0094,Expense
Defra,AHVLA,23/10/2014,Interim Staff,,Capita Business Services Ltd,LO10010637,57832.28,Interim Staff costs - September 2014,SL6 1DP,,,0,Expense
Defra,AHVLA,29/10/2014,Hard charges,Chief Operating Officer DG,K P M G LLP,5500905050,27942,Internal Audit services - 2014-15,BS1 6AG,,,HARDINAU,Expense
Defra,AHVLA,27/10/2014,LVI Claims,Chief Operating Officer DG,KERNOW VET GROUP LTD~175331120,LVI163672,28948.4,Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,PL31 1AQ,SME,,0,Expense
Defra,AHVLA,21/10/2014,Hard charges,Chief Operating Officer DG,DEFRA,1000035148,454430.94,Recharging of parcels of work which fall outside the Interserve Contract,YO1 7PX,,,0,Asset
Defra,AHVLA,13/10/2014,Hard charges,Chief Operating Officer DG,DEFRA,1000035556,86000,"Recharge of dilapidations relating to vacated office known as the Waterfront, Newcastle.",YO1 7PX,,,HARDESTA,Expense
Defra,AHVLA,23/10/2014,Interim Staff,,Capita Business Services Ltd,LO10008743,36121.94,Interim Staff costs - August 2014,SL6 1DP,,,0,Expense
Defra,AHVLA,07/10/2014,GPC Card,Central Finance Group,Barclaycard Business Issuing,4.72E+21,59407.58,Payment of the September invoice for purchases made through Barclaycard,TS17 6YG,SME,,0,Asset
Defra,AHVLA,07/10/2014,PABX - Maintenance (C),Chief Operating Officer DG,Audicompendax,I0026957,29901.6,Replacement of Video Conferencing Equipment and ongoing maintenance at Weybridge ,RG6 1AZ,SME,,0,Expense
Defra,AHVLA,27/10/2014,LVI Claims,Chief Operating Officer DG,XL FARMCARE WESSEX LIMITED~172798072,LVI163961,137681.45,Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,ST15 8NA,SME,,0,Expense
