Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Number
Defra,Core Defra,02/10/2012,Staff Restaurants,Chief Operating Officer DG,Eurest,92226859,"28,560.00",Eurest Services maintenance and safety testing for 14 coffee machines across 9 sites for financial year 2012/2013,B45 9PZ,SME,15592/2,00000000,Expense,
Defra,Core Defra,30/10/2012,Telephone Call Charges (C),Chief Operating Officer DG,Global Crossing,80302371,"87,961.95",Telephone call charges for Catchment Restoration Fund to Environment Agency,RG24 8NA,,exempt,00000000,Expense,
Defra,Core Defra,22/10/2012,Treasury Solicitors,Chief Operating Officer DG,Treasury Solicitors Department,A1642,"318,343.00",Legal representation and advice ,WC2B 4TS,,Exempt,00000000,Expense,
Defra,Core Defra,22/10/2012,Treasury Solicitors,Chief Operating Officer DG,Treasury Solicitors Department,A1643,"1,659,714.00",Legal representation and advice ,WC2B 4TS,,exempt,00000000,Expense,
Defra,Core Defra,18/10/2012,Evidence Non R&D,Policy Delivery DG,C E F A S,8002254,"2,232,833.33",Payment under the High Level Agreement - research and development payment to CEFAS,NR33 0HT,,NOBEL HOUSE,00000000,Expense,
Defra,Core Defra,22/10/2012,Evidence Non R&D,Policy Delivery DG,National Physical Laboratory,113624,"33,471.70",Heavy metal monitoring,TW11 0LW,SME,14769,AQNONRDX,Expense,
Defra,Core Defra,22/10/2012,Evidence Non R&D,Policy Delivery DG,Office For National Statistics,1025281,"83,540.58",Living Costs & Food Survey 2012/13 - Q3,NP10 9XG,,Exempt,FCAG0006,Expense,
Defra,Core Defra,24/10/2012,Evidence Non R&D,Policy Delivery DG,Bureau Veritas UK Ltd,12017950,"146,326.00",Automatic Urban & Rural Network,SE1 2TX,,Exempt,AQNONRDX,Expense,
Defra,Core Defra,24/10/2012,Evidence Non R&D,Policy Delivery DG,A E A Technology - SPM Lead Contract,6149750,"101,199.70",Sustainable Consumption and Production - Lead Contract - Energy-Using Products,OX11 0QJ,,10548,00000000,Expense,
Defra,Core Defra,25/10/2012,Evidence Non R&D,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-505554-41086,"932,675.00",Payment to AHVLA for surveillance for notable diseases.,KT15 3NB,,Exempt,00000000,Expense,
Defra,Core Defra,30/10/2012,Evidence Non R&D,Policy Delivery DG,National Physical Laboratory,113629,"142,223.64",Polycyclic Aromatic Hydrocarbons (PAHs) Monitoring and Analysis Network,TW11 0LW,SME,13181,AQNONRDX,Expense,
Defra,Core Defra,30/10/2012,Evidence Non R&D,Policy Delivery DG,National Physical Laboratory,113662,"139,713.25",Polycyclic Aromatic Hydrocarbons (PAHs) Monitoring and Analysis Network,TW11 0LW,SME,13181,AQNONRDX,Expense,
Defra,Core Defra,30/10/2012,Evidence Non R&D,Policy Delivery DG,Department Of Energy and Climate Change,1100001187,"67,712.00",Grant-in-aid payment to DECC for Adaptation Sub-Committee,SW1A 2HD,,16612,ADAPTASC,Expense,
Defra,Core Defra,30/10/2012,Evidence Non R&D,Policy Delivery DG,Department Of Energy and Climate Change,1100001188,"39,116.00",Grant-in-aid payment to DECC for Adaptation Sub-Committee,SW1A 2HD,,16612,ADAPTASC,Expense,
Defra,Core Defra,30/10/2012,Evidence Non R&D,Policy Delivery DG,Department Of Energy and Climate Change,1100001189,"40,774.00",Grant-in-aid payment to DECC for Adaptation Sub-Committee,SW1A 2HD,,16612,ADAPTASC,Expense,
Defra,Core Defra,02/10/2012,Grant-in Aid Payments,Policy Delivery DG,Consumer Council for Water (CCW),270912,"1,282,500.00",Consumer Council for Water Grant-in-Aid for October to December 2012,B2 4AJ,,16325,00000000,Expense,
Defra,Core Defra,02/10/2012,Grant-in Aid Payments,Policy Delivery DG,Environment Agency,EAGIAOCT12,"55,000,000.00",Environmental Protection Grant-in-Aid.,BS1 5AH,,Exempt,00000000,Expense,
Defra,Core Defra,02/10/2012,Grant-in Aid Payments,Policy Delivery DG,Natural England,250912,"10,000,000.00",Natural England Grant-in-Aid.  October 2012 payment,YO1 7PX,,Exempt,00000000,Expense,
Defra,Core Defra,02/10/2012,Grant-in Aid Payments,Policy Delivery DG,Environment Agency,EACPFGIAOCT12,"39,956,000.00",FY12/13-EA  Closed Pension Fund. Grant in Aid.,BS1 5AH,,exempt,00000000,Expense,
Defra,Core Defra,02/10/2012,Grant-in Aid Payments,Policy Delivery DG,Marine Management Organisation,011012,"4,400,000.00",Grant-in-Aid payment to Marine Management Organisation,NE4 7YH,,Exempt,00000000,Expense,
Defra,Core Defra,04/10/2012,Grant-in Aid Payments,Policy Delivery DG,Commission For Rural Communities,210912,"31,230.00",Grant-in-Aid for the Commission for Rural Communities. October 2012 payment,GL50 3RA,SME,16466,00000000,Expense,
Defra,Core Defra,08/10/2012,Grant-in Aid Payments,Policy Delivery DG,The National Forest Co,240912,"378,416.00",National Forest Company Grant-in-Aid payment for Quarter 3 2012,DE12 6BA,SME,Exempt,00000000,Expense,
Defra,Core Defra,12/10/2012,Grant-in Aid Payments,Policy Delivery DG,Northern Ireland Environment Agency,460008402,"66,000.00",Waste Shipments to Northern Ireland Environment Agency,BT7 2JA,,17203,00000000,Expense,
Defra,Core Defra,16/10/2012,Grant-in Aid Payments,Policy Delivery DG,Joint Nature Conservation Committee,031012,"724,000.00",Joint Nature Conservation Committee Grant-in-Aid payment for October 2012,PE1 1JY,,Exempt,00000000,Expense,
Defra,Core Defra,26/10/2012,Grant-in Aid Payments,Policy Delivery DG,Gangmasters Licensing Authority,GIAKAJOCT2012120912,"215,041.00","Gangmasters Licensing Authority, Enforcement funding (October 2012)",NG8 9AF,,17315,GLA00002,Expense,
Defra,Core Defra,26/10/2012,Grant-in Aid Payments,Policy Delivery DG,Gangmasters Licensing Authority,GIAKAJOCT2012,"117,868.00",Gangmasters Licensing Authority Compliance Grant-in-Aid (October 2012),NG8 9AF,,17315,GLA00005,Expense,
Defra,Core Defra,02/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,A E A Technology plc,6149289,"26,081.00",Baseline measurements: UK Stratospheric Ozone and Spectral Ultraviolet August 2012,OX11 0QR,SME,Exempt,00000000,Expense,
Defra,Core Defra,02/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Blue Marble Research Ltd,302,"33,948.00",Market research into the value and impact of Combined Sewer Overflow warnings to beach users,BA3 4QF,SME,exempt,00000000,Expense,
Defra,Core Defra,02/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,A E A Technology plc,6149206,"59,962.00",UK Ambient Air Quality Assessments,OX11 0QR,SME,Exempt,AQRDXXXX,Expense,
Defra,Core Defra,02/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,A E A Technology plc,6149282,"27,572.57",UK National Atmospheric Emissions Inventory,OX11 0QR,SME,Exempt,AQRDXXXX,Expense,
Defra,Core Defra,02/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,ExeGesIS SDM Ltd,11350,"91,991.00",Definition and mapping of Open Mosaic Habitats on Previously Developed Land: Phase 2,LD3 0AH,SME,exempt,00000000,Expense,
Defra,Core Defra,04/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,A E A Technology plc,6149509,"26,196.00",Baseline measurements: UK Stratospheric Ozone and Spectral UV September 2012,OX11 0QR,SME,Exempt,00000000,Expense,
Defra,Core Defra,04/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,A E A Technology plc,61495406149541,"50,995.00",UK National Atmospheric Emissions Inventory - September 2012,OX11 0QR,SME,Exempt,AQRDXXXX,Expense,
Defra,Core Defra,04/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,A E A Technology plc,6149526,"30,954.75",Eutrophying & Acidfying Atmospheric Pollutants,OX11 0QR,SME,exempt,AQRDXXXX,Expense,
Defra,Core Defra,04/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,UNEP-WCMC,0001129,"127,249.20",UK National Ecosystem Assessment.  August 2012 payment,CB3 0DL,SME,Exempt,00000000,Expense,
Defra,Core Defra,04/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,A E A Technology plc,6149524,"50,000.00","Developing a framework for design, monitoring and evaluation of pilot Nature Improvement Areas: Phase 1 Scoping Study",OX11 0QR,SME,exempt,00000000,Expense,
Defra,Core Defra,12/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Ministry Of Justice,10RL110149,"25,000.00",Memorandum of Understanding with Law Commission for Conservation Covenants project.  Quarter 2 2012 payment,NP20 9FN,,Exempt,00000000,Expense,
Defra,Core Defra,12/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,European Food and Farming Partnership LLP,4873,"51,800.00",Cereal supply chain analysis,EC4M 7JU,,exempt,SFFS0003,Expense,
Defra,Core Defra,12/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,G H K Consulting Ltd,30405230,"28,425.00",Estimating the Costs of meeting the Aichi Biodiversity Targets,EC1R 5BL,SME,Exempt,00000000,Expense,
Defra,Core Defra,12/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,N I A B,NI2653,"27,236.47",Buglossoides arvensis - Research projects for a new crop.  Charges for April - Jun 2012,CB3 0LE,,,00000000,Expense,
Defra,Core Defra,12/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Bioscience Network Ltd,1382,"44,865.00",Developing options to deliver a substantial environmental and economic sustainability impact through breeding for efficiency of feed use in UK beef cattle,EH25 9RG,SME,Exempt,SFFS0005,Expense,
Defra,Core Defra,12/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,The Social Marketing Practice,SMP266,"36,500.00",Working with intermediaries as facilitators of change to the way people live or consume,OX11 7EA,SME,Exempt,00000000,Expense,
Defra,Core Defra,16/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Medical Research Council,32781,"70,000.00","Defra contribution to National Centre for the Replacement, Refinement and Reduction of Animals in Research 'CRACK IT' challenge (chemical safety risk assessment).Crack It is Defra's contribution to improved in vitro to in vivo extrapolation in chemical safety risk assessment of human system toxicity.",SN2 1FL,,exempt,00000000,Expense,
Defra,Core Defra,16/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,The Coal Authority,CA099520,"435,153.88",To address polluted water emanating from the Wheal Jane abandoned mine.,NG18 4RG,,Exempt,00000000,Expense,
Defra,Core Defra,16/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,A E A Technology plc,61492736149274,"50,995.00",Community Multi-Scale Air Quality: Development for National Modelling.  August 2012 payment,OX11 0QR,SME,Exempt,AQRDXXXX,Expense,
Defra,Core Defra,16/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,A E A Technology plc,6149499,"59,962.00",FY 11/12 UK Ambient Air Quality Assessments. September 2012 payment. ,OX11 0QR,SME,Exempt,AQRDXXXX,Expense,
Defra,Core Defra,16/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Risk & Policy Analysts Ltd,10879501,"35,675.50",Internal Drainage Board Beneficiaries and Performance Indicators.,NR14 6LT,SME,Exempt,00000000,Expense,
Defra,Core Defra,16/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Technology Strategy Board,000661,"35,176.69",Knowledge Transfer Partnership Programme.  Quarter 2 2012 invoice,SN2 1JF,,exempt,SFFS0003,Expense,
Defra,Core Defra,18/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8002250,"28,847.30",Provision of Research and Development services to Chemicals and Emerging Technologies,NR33 0HT,,exempt,00000000,Expense,
Defra,Core Defra,18/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Risk Solutions,151012,"40,658.66",Evidence on Impacts of Abstraction Reform Options On the Environment and Abstractors. October payment.,WA2 7LT,SME,exempt,00000000,Expense,
Defra,Core Defra,18/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,National Physical Laboratory,113628,"79,209.24",FY 12/13 Black Carbon Research Network. Quarter 2 2012 payment.,TW11 0LW,SME,Exempt,AQRDXXXX,Expense,
Defra,Core Defra,18/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Frontier Economics Ltd,5760,"38,728.00",Economics of Climate Resilience - Flood defence 2012/13,WC1V 6DA,SME,exempt,CA040100,Expense,
Defra,Core Defra,18/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Frontier Economics Ltd,5762,"38,348.50",Economics of Climate Resilience - Mental Health Effects of Flooding 2012/13,WC1V 6DA,SME,exempt,CA040100,Expense,
Defra,Core Defra,22/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Natural Environ Research Council,47530,"31,579.00",Environmental Nanosciences Initiative,SN2 1EU,,,00000000,Expense,
Defra,Core Defra,22/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Birmingham,210I07570,"27,228.75",Use of Chemical Composition & Molecular Makers to infer the Sources of Airborne Particulates,B15 2TT,,exempt,AQRDXXXX,Expense,
Defra,Core Defra,22/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Sac Commercial Ltd,16101230955,"25,795.83",Greenhouse gas platform - Nitrous Oxide Emissions Factors.  October 2012 payment.,EH9 3JG,SME,exempt,SFFS0005,Expense,
Defra,Core Defra,22/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,A D A S UK Ltd,1610124588939,"38,241.16",Greenhouse gas platform - Nitrous Oxide Emissions Factors.  October 2012 payment.,WV9 5AP,,exempt,SFFS0005,Expense,
Defra,Core Defra,22/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,A D A S UK Ltd,1610123391900,"28,265.83",Potential for nitrification inhibitors and fertiliser nitrogen application timing strategies to reduce direct and indirect nitrous oxide emissions from UK agriculture,WV9 5AP,,exempt,SFFS0005,Expense,
Defra,Core Defra,25/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,ERS-505747-41243,"29,005.00",Operation of the UK Eutrophying & Acidifying Atmospheric Pollutants (UKEAP),SN2 1EU,,Exempt,AQRDXXXX,Expense,
Defra,Core Defra,25/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Food & Environment Research Agency,ERS-506594-41326,"94,453.45",Supplementary research to support the better detection and identification of Asian longhorn beetle in the field.,YO41 1LZ,,Exempt,00000000,Expense,
Defra,Core Defra,25/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Food & Environment Research Agency,ERS-506352-41309,"48,264.00",Evidence of delivering Commodity Pest Risk Analyses in support of Plant Health within a new EU Plant Health Regime,YO41 1LZ,,Exempt,SFFS0002,Expense,
Defra,Core Defra,25/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Food & Environment Research Agency,ERS-506645-41330,"36,050.55",12/13 evidence requirements to support the design of new Agri-Environment schemes.,YO41 1LZ,,,00000000,Expense,
Defra,Core Defra,25/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,ERS-506646-41256,"117,853.50",Quantifying the effects of Entry Level Stewardship (ELS) and Higher Level Stewardship (HLS) on biodiversity and ecosystem services at the farm scale,SN2 1EU,,exempt,00000000,Expense,
Defra,Core Defra,26/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Newcastle Upon Tyne,9100049551,"37,820.00",Methodology for Assessment of priorities for international species conservation (MAPISCo),NE1 7RU,,Exempt,00000000,Expense,
Defra,Core Defra,26/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,A D A S UK Ltd,RIRP064888,"68,390.48",Developing a field toolkit for ecological targeting of agricultural diffuse pollution mitigation measures,WV9 5AP,,Exempt,SFFS0004,Expense,
Defra,Core Defra,26/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Elm Farm Research Centre,1413,"30,390.43",Development of genetic characterisation and application for adaptive winter wheat populations,RG20 0HR,SME,,00000000,Expense,
Defra,Core Defra,29/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Warwick,ERS-506465-41242,"104,469.20",Ante- and post-mortem inspection indicators of ruminant welfare.  October payment.,CV4 7AL,,exempt,00000000,Expense,
Defra,Core Defra,29/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Bristol,ERS-09-OCT-12-41204,"35,463.41",Evaluation of Meat Chicken Regulations. October payment,BS40 5DU,,Exempt,00000000,Expense,
Defra,Core Defra,29/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,The Pirbright Institute,ERS-506221-41403,"33,901.15",Forensic tracing of foot and mouth disease virus outbreaks using full-genome sequencing,GU24 0NF,,Exempt,00000000,Expense,
Defra,Core Defra,29/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Edinburgh,ERS-506159-41214,"27,119.75",Carrier state: do sheep of resistant PrP genotypes become sub-clinically infected when exposed to scrapie?,EH1 1HT,,,00000000,Expense,
Defra,Core Defra,29/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,The Pirbright Institute,ERS-506227-41405,"31,616.00",Understanding and predicting the spread of vector- and aerosol-borne livestock pathogens in the UK. October payment,GU24 0NF,,Exempt,00000000,Expense,
Defra,Core Defra,29/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,The Pirbright Institute,ERS-506220-41402,"27,662.33",Development of methods to enhance implementation of foot and mouth disease virus control measures - October payment,GU24 0NF,,Exempt,00000000,Expense,
Defra,Core Defra,29/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,The Pirbright Institute,ERS-506215-41399,"27,600.58",African swine fever virus: improvement of diagnostic tests and vaccine development,GU24 0NF,,Exempt,00000000,Expense,
Defra,Core Defra,29/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,The Pirbright Institute,ERS-506219-41401,"57,810.83",Development of novel foot and mouth disease vaccines,GU24 0NF,,exempt,00000000,Expense,
Defra,Core Defra,29/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Warwick,ERS-506249-41238,"87,172.20",Optimisation of sampling strategies for improving sensitivity of Mycobacterium bovis detection. October 12 payment,CV4 7AL,,Exempt,00000000,Expense,
Defra,Core Defra,29/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Zoological Society Of London.,ERS-506230-41333,"62,778.00",A study to examine the interactions between cattle and badgers - Oct 2012 payment,NW1 4RY,,Exempt,00000000,Expense,
Defra,Core Defra,29/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Imperial College London,ERS-506234-41265,"115,756.00",Transmission modelling and cost-effectiveness analysis of cattle vaccination at a herd level - Qtr 1 & 2 (Jun 12 & Sep 12),SW7 2AZ,,exempt,00000000,Expense,
Defra,Core Defra,29/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,North Wyke Research.,ERS-506342-41288,"36,437.74",Greenhouse gas platform - Nitrous Oxide Emissions Factors.  October 2012 payment.,AL5 2JQ,SME,Exempt,SFFS0005,Expense,
Defra,Core Defra,29/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Reading,ERS-506343-41232,"32,753.33",Optimising the efficiency of dietary nitrogen use to reduce emissions and waste in dairy systems -  Oct 12 payment,RG6 6AH,,exempt,SFFS0005,Expense,
Defra,Core Defra,30/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Marine Management Organisation,6000004776,"97,345.90",Common Fisheries Policy Reform (Implementation) Catch-quota trials using CCTV and remote electronic monitoring,NE4 7YH,,exempt,00000000,Expense,
Defra,Core Defra,30/10/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Department Of Energy and Climate Change,1100000405,"1,125,000.00",Sustaining Met Office Hadley Centre climate programme,SW1A 2HD,,Exempt,RESCOORD,Expense,
Defra,Core Defra,25/10/2012,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-506216-41355,"110,674.70",Host immune responses to classical swine fever Virus infection and investigation of improved intervention tools.,KT15 3NB,,exempt,00000000,Expense,
Defra,Core Defra,25/10/2012,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-506177-41347,"51,067.16",Studies of natural and experimental Transmissible spongiform encephalopathies. October 12,KT15 3NB,,exempt,00000000,Expense,
Defra,Core Defra,25/10/2012,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Food & Environment Research Agency,ERS-506233-41300,"37,093.33",Badger Survey of England and Wales. October 12 payment.,YO41 1LZ,,Exempt,00000000,Expense,
Defra,Core Defra,25/10/2012,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-506176-41382,"31,053.50",Pathology and Pathogenesis of prion diseases - October 12 payment,KT15 3NB,,Exempt,00000000,Expense,
Defra,Core Defra,25/10/2012,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-506273-41371,"82,161.95",Improving the immunodiagnosis of bovine and porcine brucellosis. October payment. ,KT15 3NB,,exempt,00000000,Expense,
Defra,Core Defra,25/10/2012,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-506196-41384,"28,280.33",Assessment of the risk of selection of Extended Spectrum Beta Lactamase resistance in calves,KT15 3NB,,Exempt,00000000,Expense,
Defra,Core Defra,25/10/2012,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-506240-41360,"61,065.75","Antigen mining, DIVA (differentiation of infected and vaccinated animals) assays and other diagnostic approaches.  October payment.",KT15 3NB,,Exempt,00000000,Expense,
Defra,Core Defra,25/10/2012,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-506264-41366,"79,820.90",Emerging and Major Infectious Diseases of Livestock (EMIDA) Motivators and barriers influencing farmer decisions to participate in collective animal health programmes,KT15 3NB,,Exempt,00000000,Expense,
Defra,Core Defra,25/10/2012,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-506238-41359,"134,403.08",Continued vaccine development: Improving BCG and developing non-sensitising vaccines for cattle,KT15 3NB,,Exempt,00000000,Expense,
Defra,Core Defra,25/10/2012,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-506173-41346,"49,578.50",Maintenance of a transmissible spongiform encephalopathy-free sheep flock after importation from New Zealand.  October 2012,KT15 3NB,,exempt,00000000,Expense,
Defra,Core Defra,25/10/2012,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-506475-41395,"498,638.60",Development of an oral BCG vaccine for badgers - research component,KT15 3NB,,exempt,00000000,Expense,
Defra,Core Defra,25/10/2012,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-506251-41364,"34,651.75",Evaluation of the Cepheid Xpert MTB/RIF (Mycobacterium tuberculosis/rifampicin) assay for the diagnosis of TB in badgers - AHVLA - Apr 12 to Oct 12,KT15 3NB,,exempt,00000000,Expense,
Defra,Core Defra,25/10/2012,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-506250-41363,"228,541.85",Research and development towards novel field-based approaches to the diagnosis of bovine tuberculosis in badgers,KT15 3NB,,Exempt,00000000,Expense,
Defra,Core Defra,25/10/2012,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-506474-41394,"581,097.45",Development of an oral BCG vaccine for badgers - regulatory component,KT15 3NB,,exempt,00000000,Expense,
Defra,Core Defra,02/10/2012,Other Current Payments (GB),Policy Delivery DG,Food Standards Agency,1701683,"25,714.49",Secondment costs for two members of staff from Food Standards Agency to Defra.  June to August 2012,YO1 2YX,,Exempt,00000000,Expense,
Defra,Core Defra,02/10/2012,Other Current Payments (GB),Policy Delivery DG,Food Standards Agency,1701698,"40,742.76",Cattle Testing for Bovine spongiform encephalopathy (BSE),YO1 2YX,,Exempt,TSE001CA,Expense,
Defra,Core Defra,02/10/2012,Other Current Payments (GB),Policy Delivery DG,Dept For Communities & Local Gov,011012,"250,000.00",London Support Grant Services - October 2012,HP2 4XN,,Exempt,00000000,Expense,
Defra,Core Defra,22/10/2012,Other Current Payments (GB),Policy Delivery DG,The International Monitoring Control and Surveillance Network,091012,"25,000.00",Support funding of the International Monitoring Control and Surveillance Network,20910,,,00000000,Expense,
Defra,Core Defra,22/10/2012,Other Current Payments (GB),Policy Delivery DG,Food & Environment Research Agency,F0024799,"711,000.00",Funding to Defra Agencies.  FERA Quarter 2 12/13 Corporate Services Charges,YO41 1LZ,,Exempt,00000000,Expense,
Defra,Core Defra,30/10/2012,Other Current Payments (GB),Policy Delivery DG,Rural Payments Agency,332708,"110,943.36",RPA Sheep and Goats Inspections.  Quarter 2 2012/13 payment,RG1 3YD,,exempt,SGTINSP1,Expense,
Defra,Core Defra,30/10/2012,Other Current Payments (GB),Policy Delivery DG,Food Standards Agency,1701738,"52,313.66",Cattle Testing for Bovine spongiform encephalopathy (BSE),YO1 2YX,,Exempt,TSE001CA,Expense,
Defra,Core Defra,30/10/2012,Other Current Payments (GB),Policy Delivery DG,Food Standards Agency,1701737,"38,722.64",FSA payment under terms of the Memorandum of Understanding. ,YO1 2YX,,Exempt,ABPO0001,Expense,
Defra,Core Defra,02/10/2012,Other Current Payments E,Policy Delivery DG,Natural England,8000009354,"217,655.80",Reimbursement of legal charges incurrred in preparation of Project Milton as a candidate for Special Area of Conservation under the Habitats Directive ,YO1 7PX,,,BOLTFELL,Expense,
Defra,Core Defra,02/10/2012,Other Current Payments E,Policy Delivery DG,Local Partnerships LLP,41100984,"225,559.20",Local Partnerships Contract for Private Finance Initiative (PFI) projects.  July 2012 payment,EC1M 5LG,SME,14265,WFUNDCON,Expense,
Defra,Core Defra,02/10/2012,Other Current Payments E,Policy Delivery DG,Local Partnerships LLP,41101008,"239,853.36",Local Partnerships Contract for Private Finance Initiative (PFI) projects.  August 2012 payment,EC1M 5LG,SME,14265,WFUNDCON,Expense,
Defra,Core Defra,02/10/2012,Other Current Payments E,Policy Delivery DG,A E A Technology plc,6149368,"43,321.04",Farming Advice Service Contract. August 2012 payment.,OX11 0QJ,SME,15760,00000000,Expense,
Defra,Core Defra,08/10/2012,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000016694,"84,648.07",Wildlife Licensing 2012-13 ,KT15 3NB,,Exempt,00000000,Expense,
Defra,Core Defra,08/10/2012,Other Current Payments E,Policy Delivery DG,Carbon Disclosure Project,1711KL,"29,000.00",Grant Payment to the 'Carbon Disclosure Project Water Supply Chain' project. ,EC1R 0NE,SME,,00000000,Expense,
Defra,Core Defra,08/10/2012,Other Current Payments E,Policy Delivery DG,Food & Environment Research Agency,F0024955,"45,189.00",FERA - Campaign for the Farmed Environment - Verification Research,YO41 1LZ,,16904,00000000,Expense,
Defra,Core Defra,12/10/2012,Other Current Payments E,Policy Delivery DG,Cabi Bioscience (Egham),SI5228,"110,500.00","Biocontrol of floating pennywort, crassula and Himalayan balsam ",TW20 9TY,SME,Exempt,INNWFDXX,Expense,
Defra,Core Defra,12/10/2012,Other Current Payments E,Policy Delivery DG,A H D B,17005718,"97,972.00",Provision of the data entry bureau service for pig electronic reporting by Meat and Livestock Commercial Services Ltd.  Transitional helpline services.,CV8 2TL,,exempt,00000000,Expense,
Defra,Core Defra,12/10/2012,Other Current Payments E,Policy Delivery DG,A E A Technology plc,6149504,"27,510.00",Review of International Water Abstraction Regulation.,OX11 0QR,SME,exempt,00000000,Expense,
