Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description, Total 
Ministry of Defence,Ministry of Defence,15/11/2013,Research and development,Head Office & Corporate Services,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,273431,Research and development incurred on projects with defence science and technology laboratory,310.5
Ministry of Defence,Ministry of Defence,14/11/2013,Payment of utilities,Land Forces,BRITISH GAS TRADING LIMITED,OX4 2JY,272615,Utilities consumed - electricity,310.06
Ministry of Defence,Ministry of Defence,28/11/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,308.11
Ministry of Defence,Ministry of Defence,06/11/2013,Externally delivered education and training,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,External military training ,306.96
Ministry of Defence,Ministry of Defence,26/11/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,306.06
Ministry of Defence,BDS US,12/11/2013,MEDICAL-NON HOSPITAL TREATMENT,JSF TEAM,MERITAIN HEALTH,,353019,MEDICAL-NON HOSPITAL TREATMENT,304.35
Ministry of Defence,Ministry of Defence,11/11/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,271502,Cost of other material consumed,297.98
Ministry of Defence,BDS US,26/11/2013,RAF PERM POSTING LTDD,39 SQN US,INTERSTATE,,354504,RAF PERM POSTING LTDD,294.29
Ministry of Defence,Ministry of Defence,21/11/2013,Spend on Inventory - General,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,275460,Spend on Inventory - General,294.01
Ministry of Defence,BDS US,05/11/2013,MEDICAL-NON HOSPITAL TREATMENT,CDAT WASHINGTON DC BDS-US,MERITAIN HEALTH,,352728,MEDICAL-NON HOSPITAL TREATMENT,289.17
Ministry of Defence,Ministry of Defence,21/11/2013,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,275355,Consumption of medical dental and veterinary inventory,288.2
Ministry of Defence,Ministry of Defence,19/11/2013,"Transportation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,274755,Civilian short term detached duty,287.5
Ministry of Defence,Ministry of Defence,01/11/2013,IT and communication services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Computer equipment costing below the capitalisation threshold,286.48
Ministry of Defence,Ministry of Defence,06/11/2013,"Transportation of personnel, freight and travel expenses",Navy Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Movement of service personnel,285.8
Ministry of Defence,Ministry of Defence,12/11/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - water + sewage,285.26
Ministry of Defence,Ministry of Defence,27/11/2013,Purchase of inventory and services ,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of other material consumed,282.48
Ministry of Defence,Ministry of Defence,15/11/2013,"Transportation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,M50 0AL,273798,Military short term detached duty,281.23
Ministry of Defence,Ministry of Defence,18/11/2013,Fuel for military use,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Oil and lubricants consumed excluding those from the inventory system,279.63
Ministry of Defence,BDS US,05/11/2013,MEDICAL-NON HOSPITAL TREATMENT,BDS US DSTL STAFF COSTS,MERITAIN HEALTH,,352728,MEDICAL-NON HOSPITAL TREATMENT,279.18
Ministry of Defence,Ministry of Defence,12/11/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Civilian short term detached duty,278.51
Ministry of Defence,Ministry of Defence,15/11/2013,Estate management,Air Command,ELIOR UK PLC,SK11 6ET,273463,Estate + facilities management services - accommodation inventory + service,278.31
Ministry of Defence,Ministry of Defence,18/11/2013,IT and communication services,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,273934,Computer equipment costing below the capitalisation threshold,276.38
Ministry of Defence,Ministry of Defence,18/11/2013,Estate management,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,273983,Estate + facilities management services - accommodation inventory + service,276.12
Ministry of Defence,Ministry of Defence,08/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,"AAR INTERNATIONAL, INC.",TW6 2RE,270480,Equipment support non-project costs,276
Ministry of Defence,Ministry of Defence,08/11/2013,"Adminstration, claims, compensation and awards",Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,270519,Cost of claims/compensation and related expenses against MOD,273.36
Ministry of Defence,Ministry of Defence,22/11/2013,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,275914,Consumption of medical dental and veterinary inventory,272.75
Ministry of Defence,Ministry of Defence,07/11/2013,Research and development,Head Office & Corporate Services,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,269949,Research and development incurred on projects with defence science and technology laboratory,270.82
Ministry of Defence,Ministry of Defence,07/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,269949,Safety regulators and assuror costs in support of concept procurement operation and disposal of defence equipment and services,269.94
Ministry of Defence,BDS US,12/11/2013,MEDICAL-NON HOSPITAL TREATMENT,LIGHTNING UK OP-COSTS,MERITAIN HEALTH,,353019,MEDICAL-NON HOSPITAL TREATMENT,269.62
Ministry of Defence,Ministry of Defence,26/11/2013,Estate management,Land Forces,SODEXO LTD,M50 0AL,278561,Estate + facilities management services - accommodation inventory + service,268.91
Ministry of Defence,Ministry of Defence,27/11/2013,IT and communication services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Line + telephone rental including commercial charge for use of radio frequencies,268.04
Ministry of Defence,Ministry of Defence,27/11/2013,Estate management,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Estate core services charge,265.18
Ministry of Defence,Ministry of Defence,21/11/2013,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,275507,Freight movement costs,264.74
Ministry of Defence,BDS US,05/11/2013,MEDICAL-NON HOSPITAL TREATMENT,FSM IPT OP COSTS,MERITAIN HEALTH,,352728,MEDICAL-NON HOSPITAL TREATMENT,262.75
Ministry of Defence,Ministry of Defence,28/11/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,279234,Military air travel costs for short term detached duty,261.6
Ministry of Defence,Ministry of Defence,04/11/2013,Administration,Land Forces,ROYAL MAIL GROUP LIMITED,S49 1HQ,268704,General administration,261.5
Ministry of Defence,Ministry of Defence,14/11/2013,Design services and minor equipment purchases,Air Command,XMA LTD,NG11 7EP,273275,Equipment support non-project costs,259.92
Ministry of Defence,Ministry of Defence,27/11/2013,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of claims/compensation and related expenses against MOD,258.77
Ministry of Defence,Ministry of Defence,07/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,269949,Equipment support non-project costs,258.63
Ministry of Defence,BDS US,26/11/2013,RAF PERM POSTING LTDD,CORPORATE SERVICES BDS-US,INTERSTATE,,354504,RAF PERM POSTING LTDD,256.58
Ministry of Defence,BDS US,26/11/2013,Civilian PPI Move Costs,CORPORATE SERVICES BDS-US,INTERSTATE,,354504,Civilian PPI Move Costs,256.58
Ministry of Defence,Ministry of Defence,06/11/2013,Rent and rates,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Rent buildings - married quarter property,253.77
Ministry of Defence,Ministry of Defence,19/11/2013,Estate management,Defence Equipment & Support,SODEXO LTD,M50 0AL,274788,Estate + facilities management services - accommodation inventory + service,253.5
Ministry of Defence,BDS US,05/11/2013,MEDICAL-NON HOSPITAL TREATMENT,STRATSYS-SPRN,MERITAIN HEALTH,,352728,MEDICAL-NON HOSPITAL TREATMENT,248.94
Ministry of Defence,Ministry of Defence,08/11/2013,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,270519,Cost of other material consumed,248.24
Ministry of Defence,Ministry of Defence,28/11/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,279558,Cost of other material consumed,246.57
Ministry of Defence,Ministry of Defence,18/11/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,274042,Freight movement costs,246.15
Ministry of Defence,Defence Science and Technology Laboratory,15/11/2013,Communications,Infrastructure,BARCLAYCARD,,G - 9000155759 - 00174648,Communications,245
Ministry of Defence,BDS US,26/11/2013,Civilian PPI Move Costs,WPAFB STAFF COSTS,INTERSTATE,,354504,Civilian PPI Move Costs,244.29
Ministry of Defence,Ministry of Defence,26/11/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,278529,Civilian short term detached duty,243
Ministry of Defence,Ministry of Defence,25/11/2013,Fuel for military use,Head Office & Corporate Services,EUROSHELL DEUTSCHLAND GMBH,,5000104822,Oil and lubricants consumed excluding those from the inventory system,240.76
Ministry of Defence,Ministry of Defence,29/11/2013,IT and communication services,Navy Command,EUROPEAN ELECTRONIQUE LIMITED,OX29 4TT,279856,Computer equipment costing below the capitalisation threshold,240
Ministry of Defence,Ministry of Defence,14/11/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,AGILITY LOGISTICS LIMITED,RG1 2LG,272539,Movement of service personnel,239.33
Ministry of Defence,Ministry of Defence,01/11/2013,IT and communication services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Line + telephone rental including commercial charge for use of radio frequencies,238.47
Ministry of Defence,Ministry of Defence,11/11/2013,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,271502,Cost of other material consumed,238.36
Ministry of Defence,Ministry of Defence,01/11/2013,IT and communication services,Joint Forces Command,SERCO LIMITED,RG27 9UY,268249,Computer equipment costing below the capitalisation threshold,238.28
Ministry of Defence,Ministry of Defence,18/11/2013,IT and communication services,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,273934,Telephone minor equipment below capitalisation threshold,233.86
Ministry of Defence,Ministry of Defence,29/11/2013,Spend on Inventory - General,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,279706,Spend on Inventory - General,233.23
Ministry of Defence,Ministry of Defence,18/11/2013,IT and communication services,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,273983,Computer equipment costing below the capitalisation threshold,230.87
Ministry of Defence,Ministry of Defence,12/11/2013,Administration,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,271582,General administration,229.63
Ministry of Defence,Ministry of Defence,27/11/2013,Official entertainment and hospitality,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Entertainment + hospitality,228.45
Ministry of Defence,BDS US,05/11/2013,MEDICAL-NON HOSPITAL TREATMENT,39 SQN US,MERITAIN HEALTH,,352728,MEDICAL-NON HOSPITAL TREATMENT,226.09
Ministry of Defence,Ministry of Defence,08/11/2013,Payment of utilities,Land Forces,FLOGAS BRITAIN LIMITED,LE7 1PF,270623,Utilities consumed - liquid petroleum gas,224.77
Ministry of Defence,Ministry of Defence,06/11/2013,Rent and rates,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Rent buildings - non civil estate property and married quarter property,224.55
Ministry of Defence,Ministry of Defence,19/11/2013,Estate management,Defence Equipment & Support,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,274540,Estate + facilities management services - accommodation inventory + service,221.75
Ministry of Defence,Ministry of Defence,27/11/2013,"Transportation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,M50 0AL,279040,Military short term detached duty,220.49
Ministry of Defence,BDS US,26/11/2013,RAF PERM POSTING LTDD,39 SQN US,INTERSTATE,,354504,RAF PERM POSTING LTDD,218.57
Ministry of Defence,Defence Science and Technology Laboratory,15/11/2013,Repairs & Maintenance,Corporate,BARCLAYCARD,,G - 9000155760 - 00174650,Repairs & Maintenance,218.54
Ministry of Defence,Ministry of Defence,12/11/2013,Medical treatment & stores and welfare services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Medical-non hospital treatment,217.69
Ministry of Defence,BDS US,05/11/2013,MEDICAL-NON HOSPITAL TREATMENT,NIMROD MR2 EX PROG,MERITAIN HEALTH,,352728,MEDICAL-NON HOSPITAL TREATMENT,217.39
Ministry of Defence,Ministry of Defence,25/11/2013,IT and communication services,Head Office & Corporate Services,XEROX (UK) LIMITED,BN13 1QG,278201,Computer equipment costing below the capitalisation threshold,217
Ministry of Defence,BDS US,05/11/2013,MEDICAL-NON HOSPITAL TREATMENT,LIGHTNING UK OP-COSTS,MERITAIN HEALTH,,352728,MEDICAL-NON HOSPITAL TREATMENT,216.71
Ministry of Defence,Ministry of Defence,18/11/2013,Fees for professional services,Head Office & Corporate Services,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,274032,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,214.28
Ministry of Defence,Ministry of Defence,13/11/2013,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,271998,Spend on Inventory - General,213.48
Ministry of Defence,Ministry of Defence,12/11/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military short term detached duty,212.79
Ministry of Defence,Ministry of Defence,06/11/2013,Payment of utilities,Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - water + sewage,212.74
Ministry of Defence,BDS US,26/11/2013,Civilian PPI Move Costs,WPAFB STAFF COSTS,INTERSTATE,,354504,Civilian PPI Move Costs,211.74
Ministry of Defence,Ministry of Defence,19/11/2013,Estate management,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Estate core services charge,211.21
Ministry of Defence,Ministry of Defence,19/11/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,207.7
Ministry of Defence,Ministry of Defence,01/11/2013,General services and support,Defence Equipment & Support,"AAR INTERNATIONAL, INC.",TW6 2RE,267830,Defence equipment CLS/IOS service charge,207
Ministry of Defence,Ministry of Defence,06/11/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Army permanent posting long term detached duty,206.53
Ministry of Defence,Ministry of Defence,27/11/2013,IT and communication services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Line + telephone rental including commercial charge for use of radio frequencies,205.07
