Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description
Defra,Core Defra ,25/01/2013,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-511146-42557,"£83,013.91",Development of an oral BCG vaccine for badgers - January 2013
Defra,Core Defra ,25/01/2013,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Food & Environment Research Agency,ERS-511125-42486,"£236,981.44",Estimating Badger Group Sizes in Different Landscapes in England and Wales - September 2012 to January 2013
Defra,Core Defra ,25/01/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Natural Environ Research Council,ERS-510838-42355,"£28,800.80","Implementing component 2 of Demonstration Test Catchments – to test integrated diffuse pollution mitigation measures for arable cropping, livestock, dairy and other farming systems "
Defra,Core Defra ,28/01/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,National Physical Laboratory,113627,"£75,000.00",Bioaerosols Study Report
Defra,Core Defra ,28/01/2013,Evidence Non R&D,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000019449,"£25,000.00",Provision of Veterinary Laboratories Agency Services in Relation to Surveillance work carried out under Food Processing System (FPS) Programme - April to September 2012
Defra,Core Defra ,28/01/2013,Overhead Incidental Expenses,Policy Delivery DG,Lancaster University,8642904,"£59,744.00",Toxic Organic Micro Pollutants (TOMPs) monitoring network contract - October 2012 to March 2013
Defra,Core Defra ,28/01/2013,Other Current Payments E,Policy Delivery DG,Food Standards Agency,1701905,"£71,602.80",Charges for work relating to the supervision of Cleansing and Disinfection of Livestock vehicles
Defra,Core Defra ,28/01/2013,Other Current Payments E,Policy Delivery DG,Food Standards Agency,1701829,"£59,132.00",Charges for work relating to the supervision of Cleansing and Disinfection of Livestock vehicles
Defra,Core Defra ,28/01/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,D S T L,MST005556,"£28,870.00",Defence Science and Technology Laboratory Rapid Methods
Defra,Core Defra ,28/01/2013,Evidence Non R&D,Policy Delivery DG,Veterinary Medicines Directorate,FI00018944,"£797,750.00",Veterinary Medicines & Agricultural Marketing Report Surveillance - December 2012
Defra,Core Defra ,28/01/2013,Current Grants E,Policy Delivery DG,Met Office,I0084870,"£566,000.00",Grant Payment providing an Integrated Flood Forecasting and Alerts Service Covering England to Support and enhance exisiting National area delivery 
Defra,Core Defra ,28/01/2013,Evidence Non R&D,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000021416,"£243,250.00",Laboratory surveillance
Defra,Core Defra ,28/01/2013,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,Animal Health and Veterinary Laboratories Agency,"£4,817,265.89",Bovine tuberculosis testing - October 2012
Defra,Core Defra ,28/01/2013,Evidence Non R&D,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,Animal Health and Veterinary Laboratories Agency,"£243,250.00",Laboratory surveillance
Defra,Core Defra ,28/01/2013,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,Animal Health and Veterinary Laboratories Agency,"£2,244,583.33",Laboratory surveillance
Defra,Core Defra ,28/01/2013,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,Animal Health and Veterinary Laboratories Agency,"£2,244,583.33",Laboratory surveillance
Defra,Core Defra ,28/01/2013,Other Current Payments (GB),Policy Delivery DG,Food Standards Agency,Food Standards Agency,"£47,259.96",Bovine Spongiform Encephalopathy Testing 2012/13
Defra,Core Defra ,28/01/2013,Evidence Non R&D,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,Animal Health and Veterinary Laboratories Agency,"£190,516.67",Laboratory surveillance 2012/13
Defra,Core Defra ,28/01/2013,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,Animal Health and Veterinary Laboratories Agency,"£116,583.14",Funding for animal bi-products - December 2012
Defra,Core Defra ,28/01/2013,Evidence Non R&D,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,Animal Health and Veterinary Laboratories Agency,"£175,000.00",Transmissible Spongiform Encephalopathy Surveillance - November 2012
Defra,Core Defra ,28/01/2013,Evidence Non R&D,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,Animal Health and Veterinary Laboratories Agency,"£190,516.67",Transmissible Spongiform Encephalopathy Surveys - November 2012
Defra,Core Defra ,28/01/2013,Evidence Non R&D,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,Animal Health and Veterinary Laboratories Agency,"£175,000.00",Laboratory surveillance 2012/13
Defra,Core Defra ,28/01/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Office For National Statistics,Office For National Statistics,"£46,682.77",Data Capture of Defra Surveys
Defra,Core Defra ,28/01/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,National Physical Laboratory,National Physical Laboratory,"£40,000.00",Monitoring bioaerosol and odour emissions from composting facilities
Defra,Core Defra ,28/01/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Natural Environ Research Council,Natural Environ Research Council,"£350,000.00",Shelf Sea Biogeochemistry 
Defra,Core Defra ,28/01/2013,Evidence Non R&D,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,Animal Health and Veterinary Laboratories Agency,"£244,960.42",Laboratory surveillance 2012/13
Defra,Core Defra ,28/01/2013,Evidence Non R&D,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,Animal Health and Veterinary Laboratories Agency,"£512,500.00",Scanning Surveillance of Emerging Disease - November 2012
Defra,Core Defra ,28/01/2013,Evidence Non R&D,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,Animal Health and Veterinary Laboratories Agency,"£244,960.42",Zoonoses laboratory surveillance - November 2012
Defra,Core Defra ,28/01/2013,Evidence Non R&D,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,Animal Health and Veterinary Laboratories Agency,"£512,500.00",Scanning Surveillance of Emerging Disease 2012/13
Defra,Core Defra ,29/01/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Bristol,University Of Bristol,"£35,463.41",Evaluation of Meat Chicken Regulations - January 2013
Defra,Core Defra ,29/01/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,The Pirbright Institute,The Pirbright Institute,"£95,472.44",Further development of RT-PCR (diagnostic technique) technology  in support of foot and mouth disease diagnosis - January 2013
Defra,Core Defra ,29/01/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,The Pirbright Institute,The Pirbright Institute,"£34,804.00",Tracing the origins of foot and mouth disease outbreaks - January 2013
Defra,Core Defra ,29/01/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,The Pirbright Institute,The Pirbright Institute,"£31,616.00",Understanding and predicting the spread of vector- and aerosol-borne livestock pathogens in the UK - January 2013
Defra,Core Defra ,29/01/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,The Pirbright Institute,The Pirbright Institute,"£27,662.33",Development of methods to enhance implementation of foot and mouth disease virus control measures - January 13
Defra,Core Defra ,29/01/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,The Pirbright Institute,The Pirbright Institute,"£27,600.58",African swine fever virus: Improvement of diagnostic tests and vaccine development - January 2013
Defra,Core Defra ,29/01/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,The Pirbright Institute,The Pirbright Institute,"£57,810.83",Development of novel foot and mouth disease vaccines
Defra,Core Defra ,29/01/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Edinburgh,University Of Edinburgh,"£27,119.75",Carrier state: do sheep of resistant PrP genotypes become sub-clinically infected when exposed to scrapie - January 2013
Defra,Core Defra ,29/01/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Zoological Society Of London.,Zoological Society Of London.,"£62,778.00",A study to examine the interactions between cattle and badgers - January 2013
Defra,Core Defra ,29/01/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Reading,University Of Reading,"£32,753.33",Optimising the efficiency of dietary nitrogen use to reduce emissions and waste in dairy systems -  January 2013
Defra,Core Defra ,29/01/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,North Wyke Research.,North Wyke Research.,"£57,508.00","Implementing component 2 of Demonstration Test Catchments – to test integrated diffuse pollution mitigation measures for arable cropping, livestock, dairy and other farming systems - June 2012 to January 2013"
Defra,Core Defra ,29/01/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Newcastle Upon Tyne,University Of Newcastle Upon Tyne,"£30,240.00","Implementing component 2 of Demonstration Test Catchments – to test integrated diffuse pollution mitigation measures for arable cropping, livestock, dairy and other farming systems - June 2012 to January 2013"
Defra,Core Defra ,29/01/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of East Anglia,University Of East Anglia,"£46,672.00","Implementing component 2 of Demonstration Test Catchments – to test integrated diffuse pollution mitigation measures for arable cropping, livestock, dairy and other farming systems - June 2012 to January 2013"
Defra,Core Defra ,29/01/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,North Wyke Research.,North Wyke Research.,"£36,437.74",Greenhouse Gas Platform - Nitrous Oxide Emissions Factors - January 2013
Defra,Core Defra ,29/01/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Warwick,University Of Warwick,"£238,615.00",Support for the Warwick Horticulture Research International Genetic Resources Unit as a base collection and for use in vegetable research 2012/13
Defra,Core Defra ,30/01/2013,Other Current Payments E,Policy Delivery DG,NERA UK Ltd,NERA UK Ltd,"£42,260.00",Risk modelling with the capacity forecast model that is used to assess progress towards the 2020 landfill directive targets 2012/13
Defra,Core Defra ,30/01/2013,Grant-in Aid Payments,Policy Delivery DG,Northern Ireland Environment Agency,Northern Ireland Environment Agency,"£66,000.00",Waste Shipments to Northern Ireland Environment Agency 2012/13
Defra,Core Defra ,30/01/2013,Current Grants E,Policy Delivery DG,Mendip Hills AONB,Mendip Hills AONB,"£113,411.16",Mendip Hills Area of Outstanding Natural Beauty grant payment - April to December 2012
Defra,Core Defra ,30/01/2013,Current Grants E,Policy Delivery DG,Malvern Hills AONB,Malvern Hills AONB,"£79,212.00",Malvern Hills Area of Outstanding Natural Beauty grant payment 2012/13
Defra,Core Defra ,30/01/2013,Current Grants E,Policy Delivery DG,East Devon AONB,East Devon AONB,"£124,940.25",East Devon Area of Outstanding Natural Beauty grant payment - April to Janaury 2013
Defra,Core Defra ,30/01/2013,Current Grants E,Policy Delivery DG,Quantock Hills AONB,Quantock Hills AONB,"£109,015.00",Quantock Hills Area of Outstanding Natural Beauty grant payment - April to Deceber 2012
Defra,Core Defra ,30/01/2013,Current Grants E,Policy Delivery DG,Dedham Vale ANOB,Dedham Vale ANOB,"£88,632.00",Dedham Vale Area of Outstanding Natural Beauty grant payment - April to December 2012.
Defra,Core Defra ,30/01/2013,Evidence Non R&D,Policy Delivery DG,University Of Nottingham,7676190,"£1,336,706.50",Farm Business Survey Final payment 2011/12 
Defra,Core Defra ,31/01/2013,Other Current Payments (GB),Policy Delivery DG,The International Monitoring Control and Surveillance Network,220113,"£25,000.00",Seafisheries conservation (illegal unreported unregulated fishing) payment
Defra,Core Defra ,31/01/2013,Current Transfers Abroad UK,Policy Delivery DG,UNEP/CITES Secretariat,2012032,"£50,000.00",Foreign payment - contribution towards sponsored delegates project
Defra,Core Defra ,03/01/2013,Evidence Non R&D,"Strategy, Evidence and Customers DG",Simon Christmas Ltd,211212,"£27,500.00",Biodiversity segmentation scoping study
Defra,Core Defra ,04/01/2013,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Cranfield University,1365906,"£50,000.00",The Collaborative Centre of Excellence in Understanding and Managing Natural and Environmental Risk and Futures - November 2012
Defra,Core Defra ,04/01/2013,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Cranfield University,1365905,"£50,000.00",The Collaborative Centre of Excellence in Understanding and Managing Natural and Environmental Risk and Futures - October 2012
Defra,Core Defra ,04/01/2013,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Cranfield University,1365907,"£50,000.00",The Collaborative Centre of Excellence in Understanding and Managing Natural and Environmental Risk and Futures - December 2012
Defra,Core Defra ,08/01/2013,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Food & Environment Research Agency,F0026590,"£72,636.00","New tools in evidence gathering, traceability through metagenomics 2012/13"
Defra,Core Defra ,10/01/2013,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",University Of York,64380,"£46,723.00",Evaluation of the use of detention ponds to mitigate transfer of pesticides to surface waters via drain flow 2012/13
Defra,Core Defra ,22/01/2013,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Environment Agency,1149336,"£52,151.33",Strategic Evidence Partnership Fund (SEPF) project to develop Climate Change Impact Report Cards for Water and Biodiversity.
Defra,Core Defra ,24/01/2013,Other Current Payments (GB),"Strategy, Evidence and Customers DG",Resource Decisions Ltd,200113,"£28,147.50",Defra's Regulatory Stock Assessment 2011 to 2013 - provide advisory services 
Defra,Core Defra ,25/01/2013,Other Current Payments (Evidence R&D) (Agency),"Strategy, Evidence and Customers DG",C E F A S,ERS-511178-42338,"£56,569.34","Influence of climate change on impact, surveillance strategies and contingency planning for notifiable aquatic animal pathogens - October 2012 to January 2013"
Defra,Core Defra ,31/01/2013,Current Transfers Abroad UK,"Strategy, Evidence and Customers DG",Bank Of England,290113,"£8,000,000.00",International Climate Fund Cerrado project in Brazil
